,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
KRTAP21-2,0.0,0.0,0.0,-0.02587115,0.21428101
KRTAP21-1,0.0,0.0,0.0,-0.02587115,0.21428101
HBBP1,0.0,0.0,0.0,-0.02587115,0.21428101
CAPN15,0.0,0.0,0.0,-0.02587115,0.21428101
CAPN14,0.0,0.0,0.0,-0.02587115,0.21428101
CAPN13,0.0,0.0,0.0,-0.02587115,0.21428101
CAPN12,0.0,0.0,0.0,-0.02587115,0.21428101
CAPN11,0.0,0.0,0.0,-0.02587115,0.21428101
CAPN10,0.0,0.0,0.0,-0.02587115,0.21428101
SLC35D3,0.0,0.0,0.0,-0.02587115,0.21428101
SLC35D2,0.0,0.0,0.0,-0.02587115,0.21428101
SLC35D1,0.0,0.0,0.0,-0.02587115,0.21428101
COX7B,0.002408089,12.0,0.002408089,0.044234734,-1.3948668
HIBCH,3.1665168e-05,2.0,3.1665168e-05,-0.024949294,-0.058291383
HS3ST6,0.0,0.0,0.0,-0.02587115,0.21428101
HS3ST5,1.0879546e-09,1.0,1.0879546e-09,-0.025871119,0.077807195
HS3ST4,0.0,0.0,0.0,-0.02587115,0.21428101
IL1RAPL1,0.0,0.0,0.0,-0.02587115,0.21428101
HS3ST2,-0.000109967,1.0,-0.000109967,-0.029072583,0.07650397
HS3ST1,6.174915e-07,1.0,6.174915e-07,-0.025853174,0.077814505
IL1RAPL2,0.0,0.0,0.0,-0.02587115,0.21428101
HYI,0.003216331,1.0,0.003216331,0.067764804,0.115923665
DYTN,0.0,0.0,0.0,-0.02587115,0.21428101
MPRIP,0.0,0.0,0.0,-0.02587115,0.21428101
C11orf97,0.0,0.0,0.0,-0.02587115,0.21428101
C11orf96,0.0,0.0,0.0,-0.02587115,0.21428101
C11orf95,0.0,0.0,0.0,-0.02587115,0.21428101
C11orf94,0.0,0.0,0.0,-0.02587115,0.21428101
C11orf91,0.0,0.0,0.0,-0.02587115,0.21428101
THUMPD1,0.0,0.0,0.0,-0.02587115,0.21428101
WDR35,0.0,0.0,0.0,-0.02587115,0.21428101
THUMPD3,0.0,0.0,0.0,-0.02587115,0.21428101
THUMPD2,0.0,0.0,0.0,-0.02587115,0.21428101
CHORDC1,0.0,0.0,0.0,-0.02587115,0.21428101
PXDNL,0.0,0.0,0.0,-0.02587115,0.21428101
MLLT4,0.0,0.0,0.0,-0.02587115,0.21428101
MLLT6,0.0,0.0,0.0,-0.02587115,0.21428101
MLLT1,0.0,2.0,0.0,-0.02587115,-0.058666646
MLLT3,0.0,2.0,0.0,-0.02587115,-0.058666646
WDR36,0.0,1.0,0.0,-0.02587115,0.07780718
SYNJ1,-0.00012753923,2.0,-0.00012753923,-0.029584156,-0.0601781
PHOSPHO2,-1.1927463e-06,1.0,-1.1927463e-06,-0.025905874,0.07779305
PHOSPHO1,0.0030791415,1.0,0.0030791415,0.06377085,0.114297844
SYNJ2,0.00016685342,2.0,0.00016685342,-0.021013603,-0.056689277
OR2T10,3.7748552e-07,1.0,3.7748552e-07,-0.02586016,0.07781166
OR2T11,1.5743693e-06,1.0,1.5743693e-06,-0.025825318,0.07782584
OR2T12,1.06966375e-07,1.0,1.06966375e-07,-0.025868036,0.07780845
ZNHIT3,0.0,0.0,0.0,-0.02587115,0.21428101
ZNHIT2,0.0,0.0,0.0,-0.02587115,0.21428101
ZNHIT1,0.0,0.0,0.0,-0.02587115,0.21428101
ZNHIT6,0.0,0.0,0.0,-0.02587115,0.21428101
DYX1C1-CCPG1,0.0,0.0,0.0,-0.02587115,0.21428101
NFATC2IP,0.0,0.0,0.0,-0.02587115,0.21428101
ESYT1,0.0,0.0,0.0,-0.02587115,0.21428101
PCDHA2,0.0,0.0,0.0,-0.02587115,0.21428101
PCDHA3,0.0,0.0,0.0,-0.02587115,0.21428101
PCDHA1,0.0,0.0,0.0,-0.02587115,0.21428101
PCDHA6,0.0,0.0,0.0,-0.02587115,0.21428101
PCDHA7,0.0,0.0,0.0,-0.02587115,0.21428101
PCDHA4,0.0,0.0,0.0,-0.02587115,0.21428101
PCDHA5,0.0,0.0,0.0,-0.02587115,0.21428101
IL15RA,0.06156149,5.0,0.06156149,1.7663478,0.26147208
PCDHA8,0.0,0.0,0.0,-0.02587115,0.21428101
PCDHA9,0.0,0.0,0.0,-0.02587115,0.21428101
EPM2AIP1,0.0,0.0,0.0,-0.02587115,0.21428101
ESYT2,0.0,0.0,0.0,-0.02587115,0.21428101
EIF4A2,0.0,0.0,0.0,-0.02587115,0.21428101
OR7G2,2.8675217e-08,1.0,2.8675217e-08,-0.025870316,0.07780752
OR7G3,9.3277646e-07,1.0,9.3277646e-07,-0.025843995,0.07781823
OR7G1,7.7951665e-07,1.0,7.7951665e-07,-0.025848458,0.07781642
BLID,0.0,0.0,0.0,-0.02587115,0.21428101
CDX1,0.0,0.0,0.0,-0.02587115,0.21428101
CCDC167,0.0,0.0,0.0,-0.02587115,0.21428101
CDX2,-1.3080568e-05,1.0,-1.3080568e-05,-0.02625196,0.077652164
CDX4,0.0,0.0,0.0,-0.02587115,0.21428101
LRFN3,0.0,0.0,0.0,-0.02587115,0.21428101
LYRM2,0.0,0.0,0.0,-0.02587115,0.21428101
LYRM1,0.0,0.0,0.0,-0.02587115,0.21428101
LYRM7,0.0,0.0,0.0,-0.02587115,0.21428101
HNRNPA3P1,0.0,0.0,0.0,-0.02587115,0.21428101
LYRM4,0.0,0.0,0.0,-0.02587115,0.21428101
NKX2-2,0.0,1.0,0.0,-0.02587115,0.07780718
NKX2-3,0.0,0.0,0.0,-0.02587115,0.21428101
LYRM9,0.0,0.0,0.0,-0.02587115,0.21428101
NKX2-1,0.0,0.0,0.0,-0.02587115,0.21428101
NKX2-6,0.0,0.0,0.0,-0.02587115,0.21428101
NKX2-5,0.0,0.0,0.0,-0.02587115,0.21428101
NBPF9,0.0,0.0,0.0,-0.02587115,0.21428101
ZP1,0.0,0.0,0.0,-0.02587115,0.21428101
ZP3,0.0,0.0,0.0,-0.02587115,0.21428101
ZP2,0.0,0.0,0.0,-0.02587115,0.21428101
ZP4,0.0,0.0,0.0,-0.02587115,0.21428101
DMXL1,0.0002844185,1.0,0.0002844185,-0.01759097,0.0811778
OAS1,-0.0011371799,7.0,-0.0011371799,-0.058977485,-0.75451237
NBPF7,0.0,0.0,0.0,-0.02587115,0.21428101
OAS3,-6.757914e-06,7.0,-6.757914e-06,-0.026067892,-0.7411158
OAS2,0.00025909644,7.0,0.00025909644,-0.018328164,-0.73796517
TTYH1,0.0,0.0,0.0,-0.02587115,0.21428101
TTYH2,0.0,0.0,0.0,-0.02587115,0.21428101
TLE2,-9.192518e-05,2.0,-9.192518e-05,-0.028547337,-0.059756044
STK11IP,0.0,0.0,0.0,-0.02587115,0.21428101
SPAG11B,0.0,0.0,0.0,-0.02587115,0.21428101
SPAG11A,0.0,0.0,0.0,-0.02587115,0.21428101
OASL,-2.3976645e-05,1.0,-2.3976645e-05,-0.026569175,0.07752304
CCIN,0.0,0.0,0.0,-0.02587115,0.21428101
OR9Q2,-1.8408214e-07,1.0,-1.8408214e-07,-0.02587651,0.077805
OR9Q1,5.721904e-07,1.0,5.721904e-07,-0.025854493,0.07781396
C6orf62,0.0,0.0,0.0,-0.02587115,0.21428101
NFS1,-7.3429633e-06,2.0,-7.3429633e-06,-0.026084924,-0.05875367
C22orf42,0.0,0.0,0.0,-0.02587115,0.21428101
SAXO1,0.0,0.0,0.0,-0.02587115,0.21428101
DTHD1,0.0,0.0,0.0,-0.02587115,0.21428101
ROBO3,1.53351e-05,1.0,1.53351e-05,-0.025424706,0.077988915
ASPHD2,0.0,0.0,0.0,-0.02587115,0.21428101
ASPHD1,0.0,0.0,0.0,-0.02587115,0.21428101
CCDC87,0.0,0.0,0.0,-0.02587115,0.21428101
DES,-0.0009995289,3.0,-0.0009995289,-0.0549701,-0.20698582
FBXL4,0.0,0.0,0.0,-0.02587115,0.21428101
DEK,0.0,0.0,0.0,-0.02587115,0.21428101
FBXL7,0.0,0.0,0.0,-0.02587115,0.21428101
MANEA,0.0,0.0,0.0,-0.02587115,0.21428101
PTGFRN,0.0,0.0,0.0,-0.02587115,0.21428101
MIR222,0.0,1.0,0.0,-0.02587115,0.07780718
UBAP2,0.0,0.0,0.0,-0.02587115,0.21428101
UBAP1,0.0,0.0,0.0,-0.02587115,0.21428101
MIR221,0.0,1.0,0.0,-0.02587115,0.07780718
MIR224,0.0,1.0,0.0,-0.02587115,0.07780718
HTR2A,0.05413753,5.0,0.05413753,1.5502166,0.17349134
HTR2C,0.025923572,5.0,0.025923572,0.728833,-0.16087
HTR2B,-0.0073473384,5.0,-0.0073473384,-0.23977174,-0.5551609
TMEM9B,0.0,0.0,0.0,-0.02587115,0.21428101
GBA1,-1.3714847e-06,3.0,-1.3714847e-06,-0.025911078,-0.19515675
GBA2,-2.9479082e-08,2.0,-2.9479082e-08,-0.025872009,-0.058666997
TNFSF13B,0.00022429293,4.0,0.00022429293,-0.019341387,-0.32895625
KLHL36,0.0,0.0,0.0,-0.02587115,0.21428101
KLHL34,0.0,0.0,0.0,-0.02587115,0.21428101
TMEM99,0.0,0.0,0.0,-0.02587115,0.21428101
KLHL32,0.0,0.0,0.0,-0.02587115,0.21428101
KLHL33,0.0,0.0,0.0,-0.02587115,0.21428101
KLHL30,0.0,0.0,0.0,-0.02587115,0.21428101
KLHL31,0.0,0.0,0.0,-0.02587115,0.21428101
TMEM92,0.0,0.0,0.0,-0.02587115,0.21428101
TMEM91,0.0,0.0,0.0,-0.02587115,0.21428101
TMEM97,-0.004122125,1.0,-0.004122125,-0.14587718,0.028956218
KLHL38,0.0,0.0,0.0,-0.02587115,0.21428101
TMEM95,0.0,0.0,0.0,-0.02587115,0.21428101
KIAA0895,0.0,0.0,0.0,-0.02587115,0.21428101
MTNR1B,-0.00062820764,2.0,-0.00062820764,-0.04415995,-0.06611149
MTNR1A,-0.0034882615,2.0,-0.0034882615,-0.12742372,-0.10000575
PEX1,0.0,1.0,0.0,-0.02587115,0.07780718
TBPL2,0.0025101001,6.0,0.0025101001,0.047204547,-0.5748149
PEX3,0.0,1.0,0.0,-0.02587115,0.07780718
PEX2,0.0,1.0,0.0,-0.02587115,0.07780718
PEX5,0.0,1.0,0.0,-0.02587115,0.07780718
PEX7,0.0,1.0,0.0,-0.02587115,0.07780718
PEX6,0.0,1.0,0.0,-0.02587115,0.07780718
REG4,0.00063959707,1.0,0.00063959707,-0.0072507774,0.08538699
ESAM,1.56919e-05,2.0,1.56919e-05,-0.025414318,-0.05848068
OR5AS1,1.0386011e-06,1.0,1.0386011e-06,-0.025840914,0.07781949
ERMN,0.0,0.0,0.0,-0.02587115,0.21428101
ACE,-0.0045701037,6.0,-0.0045701037,-0.15891904,-0.65872186
ACD,0.0,0.0,0.0,-0.02587115,0.21428101
ACR,0.0,0.0,0.0,-0.02587115,0.21428101
ATP5I,0.0,0.0,0.0,-0.02587115,0.21428101
ME1,2.4721753e-06,2.0,2.4721753e-06,-0.025799178,-0.058637347
ME3,8.131641e-06,2.0,8.131641e-06,-0.025634415,-0.058570277
ME2,4.4134067e-05,1.0,4.4134067e-05,-0.024586292,0.07833021
GNAI2,-0.028846165,38.0,-0.0007591096,-0.047970854,-5.313578
GNAI3,0.0040573482,38.0,0.00010677232,-0.022762723,-4.923641
ATP5E,0.0,0.0,0.0,-0.02587115,0.21428101
GNAI1,0.0009698398,38.0,2.55221e-05,-0.025128135,-4.960231
MPZL2,0.0,0.0,0.0,-0.02587115,0.21428101
MPZL3,0.0,0.0,0.0,-0.02587115,0.21428101
TBK1,-0.00039925388,25.0,-0.00039925388,-0.03749449,-3.2022963
MPZL1,0.0,1.0,0.0,-0.02587115,0.07780718
SNORD56B,0.0,0.0,0.0,-0.02587115,0.21428101
SFMBT2,0.0,0.0,0.0,-0.02587115,0.21428101
POMP,0.0,1.0,0.0,-0.02587115,0.07780718
PCDHB15,0.0,0.0,0.0,-0.02587115,0.21428101
TOP1MT,0.0,0.0,0.0,-0.02587115,0.21428101
CYP7B1,0.004179686,2.0,0.004179686,0.09581063,-0.009133524
POMC,0.0423635,7.0,0.0423635,1.207443,-0.23898937
ACHE,-5.556249e-05,2.0,-5.556249e-05,-0.027488722,-0.05932511
PRB2,-9.87671e-05,1.0,-9.87671e-05,-0.028746523,0.0766367
PRB3,0.0,0.0,0.0,-0.02587115,0.21428101
PRB4,0.0,0.0,0.0,-0.02587115,0.21428101
POMK,4.3188415e-06,1.0,4.3188415e-06,-0.025745418,0.077858366
WSCD1,0.0,0.0,0.0,-0.02587115,0.21428101
WSCD2,0.0,0.0,0.0,-0.02587115,0.21428101
GDA,0.0005038031,1.0,0.0005038031,-0.011204102,0.08377771
RNH1,0.0,0.0,0.0,-0.02587115,0.21428101
RPS13,0.00014837447,2.0,0.00014837447,-0.021551576,-0.056908272
CLPX,0.0,0.0,0.0,-0.02587115,0.21428101
RPS11,0.002940753,2.0,0.002940753,0.059741996,-0.023816016
RPS10,-0.00029556867,2.0,-0.00029556867,-0.03447594,-0.062169403
RPS17,0.00010508644,2.0,0.00010508644,-0.022811806,-0.057421274
RPS16,0.006911051,2.0,0.006911051,0.17532794,0.023235664
RPS15,0.003090738,2.0,0.003090738,0.06410846,-0.022038557
RPS14,-0.0002930226,2.0,-0.0002930226,-0.034401815,-0.062139235
CLPP,0.0,0.0,0.0,-0.02587115,0.21428101
RPS19,5.0220668e-05,2.0,5.0220668e-05,-0.024409093,-0.058071483
RPS18,5.1059988e-06,2.0,5.1059988e-06,-0.025722502,-0.058606133
RHOXF2,0.0,0.0,0.0,-0.02587115,0.21428101
RHOXF1,0.0,0.0,0.0,-0.02587115,0.21428101
SLC16A4,0.0,0.0,0.0,-0.02587115,0.21428101
OR1F1,3.7949227e-05,1.0,3.7949227e-05,-0.024766346,0.07825691
FOXD2-AS1,0.0,0.0,0.0,-0.02587115,0.21428101
CLPB,-6.260632e-05,1.0,-6.260632e-05,-0.027693788,0.07706524
PUSL1,0.0,0.0,0.0,-0.02587115,0.21428101
FEZF1,0.0,0.0,0.0,-0.02587115,0.21428101
FEZF2,0.0,0.0,0.0,-0.02587115,0.21428101
SLC9A3R2,0.0,0.0,0.0,-0.02587115,0.21428101
SLC9A3R1,0.0,0.0,0.0,-0.02587115,0.21428101
PLCXD3,0.0,0.0,0.0,-0.02587115,0.21428101
PLCXD2,0.0,0.0,0.0,-0.02587115,0.21428101
PLCXD1,0.0,0.0,0.0,-0.02587115,0.21428101
CDRT15L2,0.0,0.0,0.0,-0.02587115,0.21428101
TSSC4,0.0,0.0,0.0,-0.02587115,0.21428101
RRAGD,-0.0020100751,3.0,-0.0020100751,-0.08438979,-0.21896172
RRAGA,-0.0019065597,3.0,-0.0019065597,-0.08137618,-0.21773498
RRAGC,0.00016556094,3.0,0.00016556094,-0.021051232,-0.19317845
RRAGB,0.00011457986,3.0,0.00011457986,-0.022535427,-0.19378261
GGT1,0.00024710907,3.0,0.00024710907,-0.018677149,-0.19221202
GGT6,0.00011969101,2.0,0.00011969101,-0.022386627,-0.057248197
GGT7,0.0024367569,2.0,0.0024367569,0.045069326,-0.029788837
GGT5,-0.00016943719,3.0,-0.00016943719,-0.030803919,-0.19714849
TIAF1,0.0,0.0,0.0,-0.02587115,0.21428101
PTPRU,0.0,0.0,0.0,-0.02587115,0.21428101
PTPRT,0.0,0.0,0.0,-0.02587115,0.21428101
PTPRS,0.0,1.0,0.0,-0.02587115,0.07780718
SLC40A1,-0.00012786275,2.0,-0.00012786275,-0.029593576,-0.060181938
PTPRQ,0.0,0.0,0.0,-0.02587115,0.21428101
CLP1,0.0,1.0,0.0,-0.02587115,0.07780718
LILRP2,0.0,0.0,0.0,-0.02587115,0.21428101
PTPRG,0.0,0.0,0.0,-0.02587115,0.21428101
PTPRF,0.004989939,4.0,0.004989939,0.11939925,-0.27247897
PTPRE,0.0,0.0,0.0,-0.02587115,0.21428101
PTPRD,0.0,1.0,0.0,-0.02587115,0.07780718
PTPRC,-0.00039517353,5.0,-0.00039517353,-0.037375703,-0.4727713
PTPRB,0.0,1.0,0.0,-0.02587115,0.07780718
PTPRA,0.0,0.0,0.0,-0.02587115,0.21428101
PTPRO,0.0,0.0,0.0,-0.02587115,0.21428101
PVRIG,0.0,0.0,0.0,-0.02587115,0.21428101
PTPRM,0.0,2.0,0.0,-0.02587115,-0.058666646
CCDC103,0.0,0.0,0.0,-0.02587115,0.21428101
DTWD2,0.0,0.0,0.0,-0.02587115,0.21428101
PTPRJ,0.00037716026,2.0,0.00037716026,-0.014891012,-0.054196946
PTPRH,0.0,0.0,0.0,-0.02587115,0.21428101
IFT27,0.0,0.0,0.0,-0.02587115,0.21428101
IFT20,0.0,0.0,0.0,-0.02587115,0.21428101
CPM,0.0,0.0,0.0,-0.02587115,0.21428101
IFT22,0.0,0.0,0.0,-0.02587115,0.21428101
CPO,0.0,0.0,0.0,-0.02587115,0.21428101
CPD,0.0,0.0,0.0,-0.02587115,0.21428101
CPE,-8.188332e-06,1.0,-8.188332e-06,-0.026109533,0.077710144
CPZ,0.0,0.0,0.0,-0.02587115,0.21428101
CPQ,0.0,0.0,0.0,-0.02587115,0.21428101
GAPVD1,0.0,0.0,0.0,-0.02587115,0.21428101
CASS4,0.0,0.0,0.0,-0.02587115,0.21428101
CYP46A1,-0.0001602563,1.0,-0.0001602563,-0.030536639,0.075908
DMPK,0.0,0.0,0.0,-0.02587115,0.21428101
BANK1,6.8368034e-05,1.0,6.8368034e-05,-0.023880774,0.0786174
DOC2A,0.0,0.0,0.0,-0.02587115,0.21428101
PWRN2,0.0,0.0,0.0,-0.02587115,0.21428101
RNASEH1,0.0,1.0,0.0,-0.02587115,0.07780718
DMP1,1.6383592e-05,1.0,1.6383592e-05,-0.02539418,0.07800134
LMTK3,0.0,0.0,0.0,-0.02587115,0.21428101
LMTK2,0.0,0.0,0.0,-0.02587115,0.21428101
RMRP,0.0,1.0,0.0,-0.02587115,0.07780718
HHIP,-7.694004e-05,4.0,-7.694004e-05,-0.02811108,-0.33252612
MTRF1,0.0,0.0,0.0,-0.02587115,0.21428101
RC3H1,0.0,0.0,0.0,-0.02587115,0.21428101
RC3H2,0.0,0.0,0.0,-0.02587115,0.21428101
IFIT5,0.0,0.0,0.0,-0.02587115,0.21428101
IFIT3,0.0,0.0,0.0,-0.02587115,0.21428101
IFIT2,0.0,0.0,0.0,-0.02587115,0.21428101
IFIT1,1.9510308e-06,1.0,1.9510308e-06,-0.025814353,0.0778303
ISG15,0.009466023,4.0,0.009466023,0.24971,-0.21943326
MAP1LC3A,3.89222e-05,9.0,3.89222e-05,-0.024738023,-1.0135221
MAP1LC3C,0.00010460296,9.0,0.00010460296,-0.02282588,-1.0127437
MAP1LC3B,-0.35059357,9.0,-0.35059357,-10.232583,-5.168839
GGTLC1,0.0,0.0,0.0,-0.02587115,0.21428101
ZFP28,-1.656669e-07,1.0,-1.656669e-07,-0.025875973,0.07780522
GPS1,0.0,0.0,0.0,-0.02587115,0.21428101
BRCC3,-0.019646129,2.0,-0.019646129,-0.59782225,-0.29149133
NSL1,0.0,0.0,0.0,-0.02587115,0.21428101
ARL5A,0.0,0.0,0.0,-0.02587115,0.21428101
ARL5C,0.0,0.0,0.0,-0.02587115,0.21428101
ARL5B,0.0,0.0,0.0,-0.02587115,0.21428101
PSAP,0.0032864865,2.0,0.0032864865,0.06980722,-0.019718757
GABRP,-0.00024453984,5.0,-0.00024453984,-0.03299036,-0.47098616
APITD1,0.0,0.0,0.0,-0.02587115,0.21428101
KRT17,-0.00020051257,2.0,-0.00020051257,-0.031708606,-0.061042905
KRT16,-3.7103593e-05,2.0,-3.7103593e-05,-0.026951335,-0.059106357
KRT15,-2.4443005e-05,2.0,-2.4443005e-05,-0.026582751,-0.058956318
KRT14,4.2177428e-05,2.0,4.2177428e-05,-0.024643254,-0.058166806
KRT13,8.4729865e-05,2.0,8.4729865e-05,-0.023404438,-0.057662517
KRT12,2.4864688e-05,2.0,2.4864688e-05,-0.025147274,-0.058371976
WDR33,0.0,1.0,0.0,-0.02587115,0.07780718
KRT10,-0.00016449022,2.0,-0.00016449022,-0.0306599,-0.060616005
GABRE,0.002807968,5.0,0.002807968,0.055876274,-0.43481112
GABRD,0.0021766296,5.0,0.0021766296,0.037496332,-0.44229308
EIF4A1,0.0,0.0,0.0,-0.02587115,0.21428101
WDR38,0.0,0.0,0.0,-0.02587115,0.21428101
KRT19,8.841156e-05,2.0,8.841156e-05,-0.023297254,-0.05761889
KRT18,-5.268594e-05,2.0,-5.268594e-05,-0.027404979,-0.05929102
ABHD17A,0.0,0.0,0.0,-0.02587115,0.21428101
ABHD17B,0.0,0.0,0.0,-0.02587115,0.21428101
ABHD17C,0.0,0.0,0.0,-0.02587115,0.21428101
GIGYF1,0.0,0.0,0.0,-0.02587115,0.21428101
GIGYF2,0.0,0.0,0.0,-0.02587115,0.21428101
NBPF8,0.0,0.0,0.0,-0.02587115,0.21428101
TLE3,5.3080803e-05,2.0,5.3080803e-05,-0.024325827,-0.058037587
PAG1,0.0,0.0,0.0,-0.02587115,0.21428101
TLE1,0.0026971858,2.0,0.0026971858,0.052651107,-0.026702512
NBPF4,0.0,0.0,0.0,-0.02587115,0.21428101
NBPF3,0.0,0.0,0.0,-0.02587115,0.21428101
TLE6,2.4188503e-05,2.0,2.4188503e-05,-0.02516696,-0.05837999
NBPF1,0.0,0.0,0.0,-0.02587115,0.21428101
TLE4,-5.3866403e-05,2.0,-5.3866403e-05,-0.027439345,-0.059305012
LINC00857,0.0,0.0,0.0,-0.02587115,0.21428101
AUNIP,0.0,0.0,0.0,-0.02587115,0.21428101
LINC00852,0.0,0.0,0.0,-0.02587115,0.21428101
LINC00851,0.0,0.0,0.0,-0.02587115,0.21428101
ZFP69B,5.312721e-07,1.0,5.312721e-07,-0.025855685,0.07781348
CDC6,3.1025945e-06,2.0,3.1025945e-06,-0.025780827,-0.058629874
PROB1,0.0,0.0,0.0,-0.02587115,0.21428101
PKLR,-0.00052067573,6.0,-0.00052067573,-0.04102941,-0.61073244
COX5B,0.000430622,12.0,0.000430622,-0.013334598,-1.4183016
TFPT,0.0,0.0,0.0,-0.02587115,0.21428101
PCDHB13,0.0,0.0,0.0,-0.02587115,0.21428101
PCDHB12,0.0,0.0,0.0,-0.02587115,0.21428101
PCDHB11,0.0,0.0,0.0,-0.02587115,0.21428101
PCDHB10,0.0,0.0,0.0,-0.02587115,0.21428101
TM9SF1,0.0,0.0,0.0,-0.02587115,0.21428101
PCDHB16,0.0,0.0,0.0,-0.02587115,0.21428101
TM9SF3,0.0,0.0,0.0,-0.02587115,0.21428101
PCDHB14,0.0,0.0,0.0,-0.02587115,0.21428101
SPATS2L,0.0,0.0,0.0,-0.02587115,0.21428101
MIR129-1,0.0,1.0,0.0,-0.02587115,0.07780718
VPS52,0.0,0.0,0.0,-0.02587115,0.21428101
MIR129-2,0.0,1.0,0.0,-0.02587115,0.07780718
TMEM178A,0.0,0.0,0.0,-0.02587115,0.21428101
MEPCE,0.0,0.0,0.0,-0.02587115,0.21428101
SIGLEC7,0.0,0.0,0.0,-0.02587115,0.21428101
MFSD6L,0.0,0.0,0.0,-0.02587115,0.21428101
KCNC4,0.0,0.0,0.0,-0.02587115,0.21428101
KCNC1,0.0,0.0,0.0,-0.02587115,0.21428101
KCNC2,0.0,0.0,0.0,-0.02587115,0.21428101
KCNC3,0.02795801,1.0,0.02795801,0.7880609,0.40913528
TMIE,0.0,0.0,0.0,-0.02587115,0.21428101
KIAA2026,0.0,0.0,0.0,-0.02587115,0.21428101
NGFR,0.101292305,9.0,0.101292305,2.9230175,0.1864235
SIGLEC1,0.0,1.0,0.0,-0.02587115,0.07780718
ACAA2,-0.00018297872,2.0,-0.00018297872,-0.03119815,-0.06083511
ACAA1,9.8039415e-08,5.0,9.8039415e-08,-0.025868297,-0.46808696
OR3A1,6.8241015e-06,1.0,6.8241015e-06,-0.025672482,0.07788806
OR3A2,1.2997206e-06,1.0,1.2997206e-06,-0.025833312,0.07782258
OR3A3,1.8369767e-05,1.0,1.8369767e-05,-0.025336359,0.07802488
APCS,0.0,0.0,0.0,-0.02587115,0.21428101
LTBP4,0.0,0.0,0.0,-0.02587115,0.21428101
LTBP3,0.0,0.0,0.0,-0.02587115,0.21428101
ARIH2,0.0,0.0,0.0,-0.02587115,0.21428101
LTBP1,0.0,1.0,0.0,-0.02587115,0.07780718
ZNF267,-0.013628859,1.0,-0.013628859,-0.4226435,-0.083707325
SUFU,-0.00014149684,3.0,-0.00014149684,-0.0299905,-0.19681735
APC2,0.082227826,16.0,0.082227826,2.3679998,-0.99482495
