,,nn_fold_0,nn_fold_1,nn_fold_2,nn_fold_3,nn_fold_4
CHUK,cnv_del,,,,,
CHUK,cnv_amp,,,,,
CHUK,promoter,,,,,
HOXB4,mut_important,,,,,
HOXB4,cnv_del,,,,,
HOXB4,cnv_amp,,,,,
HOXB4,promoter,,,,,
RHOV,mut_important,,,,,
RHOV,cnv_del,,,,,
RHOV,cnv_amp,,,,,
RHOV,promoter,,,,,
PPARG,mut_important,,,,,
PPARG,cnv_del,,,,,
PPARG,cnv_amp,,,,,
PPARG,promoter,,,,,
PPARD,mut_important,,,,,
PPARD,cnv_del,,,,,
PPARD,cnv_amp,,,,,
PPARD,promoter,,,,,
LINGO4,mut_important,,,,,
LINGO4,cnv_del,,,,,
LINGO4,cnv_amp,,,,,
LINGO4,promoter,,,,,
ADAM33,mut_important,,,,,
ADAM33,cnv_del,,,,,
ADAM33,cnv_amp,,,,,
ADAM33,promoter,,,,,
GHRHR,mut_important,,,,,
GHRHR,cnv_del,,,,,
GHRHR,cnv_amp,,,,,
GHRHR,promoter,,,,,
PPARA,mut_important,,,,,
PPARA,cnv_del,,,,,
PPARA,cnv_amp,,,,,
PPARA,promoter,,,,,
CSGALNACT2,mut_important,,,,,
CSGALNACT2,cnv_del,,,,,
CSGALNACT2,cnv_amp,,,,,
CSGALNACT2,promoter,,,,,
SPAM1,mut_important,,,,,
SPAM1,cnv_del,,,,,
SPAM1,cnv_amp,,,,,
SPAM1,promoter,,,,,
AHCY,mut_important,,,,,
AHCY,cnv_del,,,,,
AHCY,cnv_amp,,,,,
AHCY,promoter,,,,,
ANKRD27,mut_important,,,,,
ANKRD27,cnv_del,,,,,
ANKRD27,cnv_amp,,,,,
ANKRD27,promoter,,,,,
S1PR1,mut_important,,,,,
S1PR1,cnv_del,,,,,
S1PR1,cnv_amp,,,,,
S1PR1,promoter,,,,,
RIMBP2,mut_important,,,,,
RIMBP2,cnv_del,,,,,
RIMBP2,cnv_amp,,,,,
RIMBP2,promoter,,,,,
C5orf15,mut_important,,,,,
C5orf15,cnv_del,,,,,
C5orf15,cnv_amp,,,,,
C5orf15,promoter,,,,,
WFDC8,mut_important,,,,,
WFDC8,cnv_del,,,,,
WFDC8,cnv_amp,,,,,
WFDC8,promoter,,,,,
PTF1A,mut_important,,,,,
PTF1A,cnv_del,,,,,
PTF1A,cnv_amp,,,,,
PTF1A,promoter,,,,,
SPDEF,mut_important,,,,,
SPDEF,cnv_del,,,,,
SPDEF,cnv_amp,,,,,
SPDEF,promoter,,,,,
MAGOHB,mut_important,,,,,
MAGOHB,cnv_del,,,,,
MAGOHB,cnv_amp,,,,,
MAGOHB,promoter,,,,,
OR4E2,mut_important,,,,,
OR4E2,cnv_del,,,,,
OR4E2,cnv_amp,,,,,
OR4E2,promoter,,,,,
OR4E1,mut_important,,,,,
OR4E1,cnv_del,,,,,
OR4E1,cnv_amp,,,,,
OR4E1,promoter,,,,,
CD14,mut_important,,,,,
CD14,cnv_del,,,,,
CD14,cnv_amp,,,,,
CD14,promoter,,,,,
NCSTN,mut_important,,,,,
NCSTN,cnv_del,,,,,
NCSTN,cnv_amp,,,,,
NCSTN,promoter,,,,,
BTN1A1,mut_important,,,,,
BTN1A1,cnv_del,,,,,
BTN1A1,cnv_amp,,,,,
BTN1A1,promoter,,,,,
CTAG2,mut_important,,,,,
CTAG2,cnv_del,,,,,
CTAG2,cnv_amp,,,,,
CTAG2,promoter,,,,,
ANKRD23,mut_important,,,,,
ANKRD23,cnv_del,,,,,
ANKRD23,cnv_amp,,,,,
ANKRD23,promoter,,,,,
EFHB,mut_important,,,,,
EFHB,cnv_del,,,,,
EFHB,cnv_amp,,,,,
EFHB,promoter,,,,,
MPP1,mut_important,,,,,
MPP1,cnv_del,,,,,
MPP1,cnv_amp,,,,,
MPP1,promoter,,,,,
CD19,mut_important,,,,,
CD19,cnv_del,,,,,
CD19,cnv_amp,,,,,
CD19,promoter,,,,,
MORC2,mut_important,,,,,
MORC2,cnv_del,,,,,
MORC2,cnv_amp,,,,,
MORC2,promoter,,,,,
RIMBP3,mut_important,,,,,
RIMBP3,cnv_del,,,,,
RIMBP3,cnv_amp,,,,,
RIMBP3,promoter,,,,,
PLXND1,mut_important,,,,,
PLXND1,cnv_del,,,,,
PLXND1,cnv_amp,,,,,
PLXND1,promoter,,,,,
MORC3,mut_important,,,,,
MORC3,cnv_del,,,,,
MORC3,cnv_amp,,,,,
MORC3,promoter,,,,,
PRKDC,mut_important,,,,,
PRKDC,cnv_del,,,,,
PRKDC,cnv_amp,,,,,
PRKDC,promoter,,,,,
MKRN1,mut_important,,,,,
MKRN1,cnv_del,,,,,
MKRN1,cnv_amp,,,,,
MKRN1,promoter,,,,,
WFDC1,mut_important,,,,,
WFDC1,cnv_del,,,,,
WFDC1,cnv_amp,,,,,
WFDC1,promoter,,,,,
DYRK3,mut_important,,,,,
DYRK3,cnv_del,,,,,
DYRK3,cnv_amp,,,,,
DYRK3,promoter,,,,,
OTUD6A,mut_important,,,,,
OTUD6A,cnv_del,,,,,
OTUD6A,cnv_amp,,,,,
OTUD6A,promoter,,,,,
OR5A1,mut_important,,,,,
OR5A1,cnv_del,,,,,
OR5A1,cnv_amp,,,,,
OR5A1,promoter,,,,,
DYRK4,mut_important,,,,,
DYRK4,cnv_del,,,,,
DYRK4,cnv_amp,,,,,
DYRK4,promoter,,,,,
LHFPL4,mut_important,,,,,
LHFPL4,cnv_del,,,,,
LHFPL4,cnv_amp,,,,,
LHFPL4,promoter,,,,,
LHFPL5,mut_important,,,,,
LHFPL5,cnv_del,,,,,
LHFPL5,cnv_amp,,,,,
LHFPL5,promoter,,,,,
RECQL5,mut_important,,,,,
RECQL5,cnv_del,,,,,
RECQL5,cnv_amp,,,,,
RECQL5,promoter,,,,,
EML5,mut_important,,,,,
EML5,cnv_del,,,,,
EML5,cnv_amp,,,,,
EML5,promoter,,,,,
RGMB,mut_important,,,,,
RGMB,cnv_del,,,,,
RGMB,cnv_amp,,,,,
RGMB,promoter,,,,,
WFDC3,mut_important,,,,,
WFDC3,cnv_del,,,,,
WFDC3,cnv_amp,,,,,
WFDC3,promoter,,,,,
LHFPL2,mut_important,,,,,
LHFPL2,cnv_del,,,,,
LHFPL2,cnv_amp,,,,,
LHFPL2,promoter,,,,,
LHFPL3,mut_important,,,,,
LHFPL3,cnv_del,,,,,
LHFPL3,cnv_amp,,,,,
LHFPL3,promoter,,,,,
UTF1,mut_important,,,,,
UTF1,cnv_del,,,,,
UTF1,cnv_amp,,,,,
UTF1,promoter,,,,,
ENPEP,mut_important,,,,,
ENPEP,cnv_del,,,,,
ENPEP,cnv_amp,,,,,
ENPEP,promoter,,,,,
TLL2,mut_important,,,,,
TLL2,cnv_del,,,,,
TLL2,cnv_amp,,,,,
TLL2,promoter,,,,,
WFDC2,mut_important,,,,,
WFDC2,cnv_del,,,,,
WFDC2,cnv_amp,,,,,
WFDC2,promoter,,,,,
RHOG,mut_important,,,,,
RHOG,cnv_del,,,,,
RHOG,cnv_amp,,,,,
RHOG,promoter,,,,,
GRM8,mut_important,,,,,
GRM8,cnv_del,,,,,
GRM8,cnv_amp,,,,,
GRM8,promoter,,,,,
PTX3,mut_important,,,,,
PTX3,cnv_del,,,,,
PTX3,cnv_amp,,,,,
PTX3,promoter,,,,,
PTX4,mut_important,,,,,
PTX4,cnv_del,,,,,
PTX4,cnv_amp,,,,,
PTX4,promoter,,,,,
FAM110C,mut_important,,,,,
FAM110C,cnv_del,,,,,
FAM110C,cnv_amp,,,,,
FAM110C,promoter,,,,,
SLC7A8,mut_important,,,,,
SLC7A8,cnv_del,,,,,
SLC7A8,cnv_amp,,,,,
SLC7A8,promoter,,,,,
NR2F2,mut_important,,,,,
NR2F2,cnv_del,,,,,
NR2F2,cnv_amp,,,,,
NR2F2,promoter,,,,,
OR52R1,mut_important,,,,,
OR52R1,cnv_del,,,,,
OR52R1,cnv_amp,,,,,
OR52R1,promoter,,,,,
ANKRD29,mut_important,,,,,
ANKRD29,cnv_del,,,,,
ANKRD29,cnv_amp,,,,,
ANKRD29,promoter,,,,,
DDB2,mut_important,,,,,
DDB2,cnv_del,,,,,
DDB2,cnv_amp,,,,,
DDB2,promoter,,,,,
ELL2,mut_important,,,,,
ELL2,cnv_del,,,,,
ELL2,cnv_amp,,,,,
ELL2,promoter,,,,,
DDB1,mut_important,,,,,
DDB1,cnv_del,,,,,
DDB1,cnv_amp,,,,,
DDB1,promoter,,,,,
KIF21A,mut_important,,,,,
KIF21A,cnv_del,,,,,
KIF21A,cnv_amp,,,,,
KIF21A,promoter,,,,,
RIMS1,mut_important,,,,,
RIMS1,cnv_del,,,,,
RIMS1,cnv_amp,,,,,
RIMS1,promoter,,,,,
RIMS2,mut_important,,,,,
RIMS2,cnv_del,,,,,
RIMS2,cnv_amp,,,,,
RIMS2,promoter,,,,,
KIF21B,mut_important,,,,,
KIF21B,cnv_del,,,,,
KIF21B,cnv_amp,,,,,
KIF21B,promoter,,,,,
INHA,mut_important,,,,,
INHA,cnv_del,,,,,
INHA,cnv_amp,,,,,
INHA,promoter,,,,,
OR4F17,mut_important,,,,,
OR4F17,cnv_del,,,,,
OR4F17,cnv_amp,,,,,
OR4F17,promoter,,,,,
OR4C46,mut_important,,,,,
OR4C46,cnv_del,,,,,
OR4C46,cnv_amp,,,,,
OR4C46,promoter,,,,,
GRID2,mut_important,,,,,
GRID2,cnv_del,,,,,
GRID2,cnv_amp,,,,,
GRID2,promoter,,,,,
PAFAH2,mut_important,,,,,
PAFAH2,cnv_del,,,,,
PAFAH2,cnv_amp,,,,,
PAFAH2,promoter,,,,,
MCM3,mut_important,,,,,
MCM3,cnv_del,,,,,
MCM3,cnv_amp,,,,,
MCM3,promoter,,,,,
MCAM,mut_important,,,,,
MCAM,cnv_del,,,,,
MCAM,cnv_amp,,,,,
MCAM,promoter,,,,,
TSPEAR,mut_important,,,,,
TSPEAR,cnv_del,,,,,
TSPEAR,cnv_amp,,,,,
TSPEAR,promoter,,,,,
MCAT,mut_important,,,,,
MCAT,cnv_del,,,,,
MCAT,cnv_amp,,,,,
MCAT,promoter,,,,,
ST7L,mut_important,,,,,
ST7L,cnv_del,,,,,
ST7L,cnv_amp,,,,,
ST7L,promoter,,,,,
JSRP1,mut_important,,,,,
JSRP1,cnv_del,,,,,
JSRP1,cnv_amp,,,,,
JSRP1,promoter,,,,,
HDX,mut_important,,,,,
HDX,cnv_del,,,,,
HDX,cnv_amp,,,,,
HDX,promoter,,,,,
CYP2C9,mut_important,,,,,
CYP2C9,cnv_del,,,,,
CYP2C9,cnv_amp,,,,,
CYP2C9,promoter,,,,,
CYP2C8,mut_important,,,,,
CYP2C8,cnv_del,,,,,
CYP2C8,cnv_amp,,,,,
CYP2C8,promoter,,,,,
TAGLN3,mut_important,,,,,
TAGLN3,cnv_del,,,,,
TAGLN3,cnv_amp,,,,,
TAGLN3,promoter,,,,,
APOBEC3H,mut_important,,,,,
APOBEC3H,cnv_del,,,,,
APOBEC3H,cnv_amp,,,,,
APOBEC3H,promoter,,,,,
APOBEC3D,mut_important,,,,,
APOBEC3D,cnv_del,,,,,
APOBEC3D,cnv_amp,,,,,
APOBEC3D,promoter,,,,,
SLC7A6,mut_important,,,,,
SLC7A6,cnv_del,,,,,
SLC7A6,cnv_amp,,,,,
SLC7A6,promoter,,,,,
IL21R,mut_important,,,,,
IL21R,cnv_del,,,,,
IL21R,cnv_amp,,,,,
IL21R,promoter,,,,,
EMX2,mut_important,,,,,
EMX2,cnv_del,,,,,
EMX2,cnv_amp,,,,,
EMX2,promoter,,,,,
CSGALNACT1,mut_important,,,,,
CSGALNACT1,cnv_del,,,,,
CSGALNACT1,cnv_amp,,,,,
CSGALNACT1,promoter,,,,,
EMX1,mut_important,,,,,
EMX1,cnv_del,,,,,
EMX1,cnv_amp,,,,,
EMX1,promoter,,,,,
C10orf67,mut_important,,,,,
C10orf67,cnv_del,,,,,
C10orf67,cnv_amp,,,,,
C10orf67,promoter,,,,,
OR10P1,mut_important,,,,,
OR10P1,cnv_del,,,,,
OR10P1,cnv_amp,,,,,
OR10P1,promoter,,,,,
C10orf62,mut_important,,,,,
C10orf62,cnv_del,,,,,
C10orf62,cnv_amp,,,,,
C10orf62,promoter,,,,,
CORO2A,mut_important,,,,,
CORO2A,cnv_del,,,,,
CORO2A,cnv_amp,,,,,
CORO2A,promoter,,,,,
KRTAP5-7,mut_important,,,,,
KRTAP5-7,cnv_del,,,,,
KRTAP5-7,cnv_amp,,,,,
KRTAP5-7,promoter,,,,,
PRKD1,mut_important,,,,,
PRKD1,cnv_del,,,,,
PRKD1,cnv_amp,,,,,
PRKD1,promoter,,,,,
PRKD2,mut_important,,,,,
PRKD2,cnv_del,,,,,
PRKD2,cnv_amp,,,,,
PRKD2,promoter,,,,,
PRKD3,mut_important,,,,,
PRKD3,cnv_del,,,,,
PRKD3,cnv_amp,,,,,
PRKD3,promoter,,,,,
CTTN,mut_important,,,,,
CTTN,cnv_del,,,,,
CTTN,cnv_amp,,,,,
CTTN,promoter,,,,,
SLC7A7,mut_important,,,,,
SLC7A7,cnv_del,,,,,
SLC7A7,cnv_amp,,,,,
SLC7A7,promoter,,,,,
GPX8,mut_important,,,,,
GPX8,cnv_del,,,,,
GPX8,cnv_amp,,,,,
GPX8,promoter,,,,,
PATE2,mut_important,,,,,
PATE2,cnv_del,,,,,
PATE2,cnv_amp,,,,,
PATE2,promoter,,,,,
PLCG2,mut_important,,,,,
PLCG2,cnv_del,,,,,
PLCG2,cnv_amp,,,,,
PLCG2,promoter,,,,,
PLCG1,mut_important,,,,,
PLCG1,cnv_del,,,,,
PLCG1,cnv_amp,,,,,
PLCG1,promoter,,,,,
BSND,mut_important,,,,,
BSND,cnv_del,,,,,
BSND,cnv_amp,,,,,
BSND,promoter,,,,,
ZMYND8,mut_important,,,,,
ZMYND8,cnv_del,,,,,
ZMYND8,cnv_amp,,,,,
ZMYND8,promoter,,,,,
GIPR,mut_important,,,,,
GIPR,cnv_del,,,,,
GIPR,cnv_amp,,,,,
GIPR,promoter,,,,,
HIST2H4B,mut_important,,,,,
HIST2H4B,cnv_del,,,,,
HIST2H4B,cnv_amp,,,,,
HIST2H4B,promoter,,,,,
OR8A1,mut_important,,,,,
OR8A1,cnv_del,,,,,
OR8A1,cnv_amp,,,,,
OR8A1,promoter,,,,,
FAM210A,mut_important,,,,,
FAM210A,cnv_del,,,,,
FAM210A,cnv_amp,,,,,
FAM210A,promoter,,,,,
GTF3A,mut_important,,,,,
GTF3A,cnv_del,,,,,
GTF3A,cnv_amp,,,,,
GTF3A,promoter,,,,,
LPIN2,mut_important,,,,,
LPIN2,cnv_del,,,,,
LPIN2,cnv_amp,,,,,
LPIN2,promoter,,,,,
LPIN3,mut_important,,,,,
LPIN3,cnv_del,,,,,
LPIN3,cnv_amp,,,,,
LPIN3,promoter,,,,,
ITM2B,mut_important,,,,,
ITM2B,cnv_del,,,,,
ITM2B,cnv_amp,,,,,
ITM2B,promoter,,,,,
STK38,mut_important,,,,,
STK38,cnv_del,,,,,
STK38,cnv_amp,,,,,
STK38,promoter,,,,,
PRR23C,mut_important,,,,,
PRR23C,cnv_del,,,,,
PRR23C,cnv_amp,,,,,
PRR23C,promoter,,,,,
KLHL41,mut_important,,,,,
KLHL41,cnv_del,,,,,
KLHL41,cnv_amp,,,,,
KLHL41,promoter,,,,,
KLF7,mut_important,,,,,
KLF7,cnv_del,,,,,
KLF7,cnv_amp,,,,,
KLF7,promoter,,,,,
KLF6,mut_important,,,,,
KLF6,cnv_del,,,,,
KLF6,cnv_amp,,,,,
KLF6,promoter,,,,,
KLF5,mut_important,,,,,
KLF5,cnv_del,,,,,
KLF5,cnv_amp,,,,,
KLF5,promoter,,,,,
KLF4,mut_important,,,,,
KLF4,cnv_del,,,,,
KLF4,cnv_amp,,,,,
KLF4,promoter,,,,,
KLF3,mut_important,,,,,
KLF3,cnv_del,,,,,
KLF3,cnv_amp,,,,,
KLF3,promoter,,,,,
KLF2,mut_important,,,,,
KLF2,cnv_del,,,,,
KLF2,cnv_amp,,,,,
KLF2,promoter,,,,,
KLF1,mut_important,,,,,
KLF1,cnv_del,,,,,
KLF1,cnv_amp,,,,,
KLF1,promoter,,,,,
TMEM222,mut_important,,,,,
TMEM222,cnv_del,,,,,
TMEM222,cnv_amp,,,,,
TMEM222,promoter,,,,,
TMEM223,mut_important,,,,,
TMEM223,cnv_del,,,,,
TMEM223,cnv_amp,,,,,
TMEM223,promoter,,,,,
TMEM220,mut_important,,,,,
TMEM220,cnv_del,,,,,
TMEM220,cnv_amp,,,,,
TMEM220,promoter,,,,,
N4BP1,mut_important,,,,,
N4BP1,cnv_del,,,,,
N4BP1,cnv_amp,,,,,
N4BP1,promoter,,,,,
TMEM174,mut_important,,,,,
TMEM174,cnv_del,,,,,
TMEM174,cnv_amp,,,,,
TMEM174,promoter,,,,,
N4BP3,mut_important,,,,,
N4BP3,cnv_del,,,,,
N4BP3,cnv_amp,,,,,
N4BP3,promoter,,,,,
EFR3B,mut_important,,,,,
EFR3B,cnv_del,,,,,
EFR3B,cnv_amp,,,,,
EFR3B,promoter,,,,,
HEATR6,mut_important,,,,,
HEATR6,cnv_del,,,,,
HEATR6,cnv_amp,,,,,
HEATR6,promoter,,,,,
HEATR4,mut_important,,,,,
HEATR4,cnv_del,,,,,
HEATR4,cnv_amp,,,,,
HEATR4,promoter,,,,,
SNTG2,mut_important,,,,,
SNTG2,cnv_del,,,,,
SNTG2,cnv_amp,,,,,
SNTG2,promoter,,,,,
SLC7A5,mut_important,,,,,
SLC7A5,cnv_del,,,,,
SLC7A5,cnv_amp,,,,,
SLC7A5,promoter,,,,,
MCTS1,mut_important,,,,,
MCTS1,cnv_del,,,,,
MCTS1,cnv_amp,,,,,
MCTS1,promoter,,,,,
HEATR1,mut_important,,,,,
HEATR1,cnv_del,,,,,
HEATR1,cnv_amp,,,,,
HEATR1,promoter,,,,,
NCS1,mut_important,,,,,
NCS1,cnv_del,,,,,
NCS1,cnv_amp,,,,,
NCS1,promoter,,,,,
FAM189B,mut_important,,,,,
FAM189B,cnv_del,,,,,
FAM189B,cnv_amp,,,,,
FAM189B,promoter,,,,,
REST,mut_important,,,,,
REST,cnv_del,,,,,
REST,cnv_amp,,,,,
REST,promoter,,,,,
GK,mut_important,,,,,
GK,cnv_del,,,,,
GK,cnv_amp,,,,,
GK,promoter,,,,,
OR2Z1,mut_important,,,,,
OR2Z1,cnv_del,,,,,
OR2Z1,cnv_amp,,,,,
OR2Z1,promoter,,,,,
TPH2,mut_important,,,,,
TPH2,cnv_del,,,,,
TPH2,cnv_amp,,,,,
TPH2,promoter,,,,,
SFSWAP,mut_important,,,,,
SFSWAP,cnv_del,,,,,
SFSWAP,cnv_amp,,,,,
SFSWAP,promoter,,,,,
NAP1L2,mut_important,,,,,
NAP1L2,cnv_del,,,,,
NAP1L2,cnv_amp,,,,,
NAP1L2,promoter,,,,,
ASCC2,mut_important,,,,,
ASCC2,cnv_del,,,,,
ASCC2,cnv_amp,,,,,
ASCC2,promoter,,,,,
KLHDC7B,mut_important,,,,,
KLHDC7B,cnv_del,,,,,
KLHDC7B,cnv_amp,,,,,
KLHDC7B,promoter,,,,,
SPACA7,mut_important,,,,,
SPACA7,cnv_del,,,,,
SPACA7,cnv_amp,,,,,
SPACA7,promoter,,,,,
KLHDC7A,mut_important,,,,,
KLHDC7A,cnv_del,,,,,
KLHDC7A,cnv_amp,,,,,
KLHDC7A,promoter,,,,,
DEDD,mut_important,,,,,
DEDD,cnv_del,,,,,
DEDD,cnv_amp,,,,,
DEDD,promoter,,,,,
POU1F1,mut_important,,,,,
POU1F1,cnv_del,,,,,
POU1F1,cnv_amp,,,,,
POU1F1,promoter,,,,,
SLC7A2,mut_important,,,,,
SLC7A2,cnv_del,,,,,
SLC7A2,cnv_amp,,,,,
SLC7A2,promoter,,,,,
KLRK1,mut_important,,,,,
KLRK1,cnv_del,,,,,
KLRK1,cnv_amp,,,,,
KLRK1,promoter,,,,,
VPS25,mut_important,,,,,
VPS25,cnv_del,,,,,
VPS25,cnv_amp,,,,,
VPS25,promoter,,,,,
TACO1,mut_important,,,,,
TACO1,cnv_del,,,,,
TACO1,cnv_amp,,,,,
TACO1,promoter,,,,,
C2orf73,mut_important,,,,,
C2orf73,cnv_del,,,,,
C2orf73,cnv_amp,,,,,
C2orf73,promoter,,,,,
NUP37,mut_important,,,,,
NUP37,cnv_del,,,,,
NUP37,cnv_amp,,,,,
NUP37,promoter,,,,,
MAP3K10,mut_important,,,,,
MAP3K10,cnv_del,,,,,
MAP3K10,cnv_amp,,,,,
MAP3K10,promoter,,,,,
ZNF544,mut_important,,,,,
ZNF544,cnv_del,,,,,
ZNF544,cnv_amp,,,,,
ZNF544,promoter,,,,,
ZNF547,mut_important,,,,,
ZNF547,cnv_del,,,,,
ZNF547,cnv_amp,,,,,
ZNF547,promoter,,,,,
MAP3K13,mut_important,,,,,
MAP3K13,cnv_del,,,,,
MAP3K13,cnv_amp,,,,,
MAP3K13,promoter,,,,,
ZNF541,mut_important,,,,,
ZNF541,cnv_del,,,,,
ZNF541,cnv_amp,,,,,
ZNF541,promoter,,,,,
ZNF540,mut_important,,,,,
ZNF540,cnv_del,,,,,
ZNF540,cnv_amp,,,,,
ZNF540,promoter,,,,,
ZNF543,mut_important,,,,,
ZNF543,cnv_del,,,,,
ZNF543,cnv_amp,,,,,
ZNF543,promoter,,,,,
SLC1A4,mut_important,,,,,
SLC1A4,cnv_del,,,,,
SLC1A4,cnv_amp,,,,,
SLC1A4,promoter,,,,,
MAP3K19,mut_important,,,,,
MAP3K19,cnv_del,,,,,
MAP3K19,cnv_amp,,,,,
MAP3K19,promoter,,,,,
SLC1A6,mut_important,,,,,
SLC1A6,cnv_del,,,,,
SLC1A6,cnv_amp,,,,,
SLC1A6,promoter,,,,,
SLC1A7,mut_important,,,,,
SLC1A7,cnv_del,,,,,
SLC1A7,cnv_amp,,,,,
SLC1A7,promoter,,,,,
ZNF549,mut_important,,,,,
ZNF549,cnv_del,,,,,
ZNF549,cnv_amp,,,,,
ZNF549,promoter,,,,,
ZNF548,mut_important,,,,,
ZNF548,cnv_del,,,,,
ZNF548,cnv_amp,,,,,
ZNF548,promoter,,,,,
FUCA2,mut_important,,,,,
FUCA2,cnv_del,,,,,
FUCA2,cnv_amp,,,,,
FUCA2,promoter,,,,,
SLC1A3,mut_important,,,,,
SLC1A3,cnv_del,,,,,
SLC1A3,cnv_amp,,,,,
SLC1A3,promoter,,,,,
SYCP2L,mut_important,,,,,
SYCP2L,cnv_del,,,,,
SYCP2L,cnv_amp,,,,,
SYCP2L,promoter,,,,,
VPS29,mut_important,,,,,
VPS29,cnv_del,,,,,
VPS29,cnv_amp,,,,,
VPS29,promoter,,,,,
RSPH4A,mut_important,,,,,
RSPH4A,cnv_del,,,,,
RSPH4A,cnv_amp,,,,,
RSPH4A,promoter,,,,,
SSUH2,mut_important,,,,,
SSUH2,cnv_del,,,,,
SSUH2,cnv_amp,,,,,
SSUH2,promoter,,,,,
C2orf74,mut_important,,,,,
C2orf74,cnv_del,,,,,
C2orf74,cnv_amp,,,,,
C2orf74,promoter,,,,,
IKBKB,mut_important,,,,,
IKBKB,cnv_del,,,,,
IKBKB,cnv_amp,,,,,
IKBKB,promoter,,,,,
OSBPL1A,mut_important,,,,,
OSBPL1A,cnv_del,,,,,
OSBPL1A,cnv_amp,,,,,
OSBPL1A,promoter,,,,,
OR5B21,mut_important,,,,,
OR5B21,cnv_del,,,,,
OR5B21,cnv_amp,,,,,
OR5B21,promoter,,,,,
DCTPP1,mut_important,,,,,
DCTPP1,cnv_del,,,,,
DCTPP1,cnv_amp,,,,,
DCTPP1,promoter,,,,,
IKBKG,mut_important,,,,,
IKBKG,cnv_del,,,,,
IKBKG,cnv_amp,,,,,
IKBKG,promoter,,,,,
FCGR1A,mut_important,,,,,
FCGR1A,cnv_del,,,,,
FCGR1A,cnv_amp,,,,,
FCGR1A,promoter,,,,,
IKBKE,mut_important,,,,,
IKBKE,cnv_del,,,,,
IKBKE,cnv_amp,,,,,
IKBKE,promoter,,,,,
SPIN3,mut_important,,,,,
SPIN3,cnv_del,,,,,
SPIN3,cnv_amp,,,,,
SPIN3,promoter,,,,,
MICB,mut_important,,,,,
MICB,cnv_del,,,,,
MICB,cnv_amp,,,,,
MICB,promoter,,,,,
ENTHD1,mut_important,,,,,
ENTHD1,cnv_del,,,,,
ENTHD1,cnv_amp,,,,,
ENTHD1,promoter,,,,,
RARA,mut_important,,,,,
RARA,cnv_del,,,,,
RARA,cnv_amp,,,,,
RARA,promoter,,,,,
GNL2,mut_important,,,,,
GNL2,cnv_del,,,,,
GNL2,cnv_amp,,,,,
GNL2,promoter,,,,,
GNL1,mut_important,,,,,
GNL1,cnv_del,,,,,
GNL1,cnv_amp,,,,,
GNL1,promoter,,,,,
RARB,mut_important,,,,,
RARB,cnv_del,,,,,
RARB,cnv_amp,,,,,
RARB,promoter,,,,,
FAM163B,mut_important,,,,,
FAM163B,cnv_del,,,,,
FAM163B,cnv_amp,,,,,
FAM163B,promoter,,,,,
RARG,mut_important,,,,,
RARG,cnv_del,,,,,
RARG,cnv_amp,,,,,
RARG,promoter,,,,,
DHRS9,mut_important,,,,,
DHRS9,cnv_del,,,,,
DHRS9,cnv_amp,,,,,
DHRS9,promoter,,,,,
DHRS7,mut_important,,,,,
DHRS7,cnv_del,,,,,
DHRS7,cnv_amp,,,,,
DHRS7,promoter,,,,,
DHRS4,mut_important,,,,,
DHRS4,cnv_del,,,,,
DHRS4,cnv_amp,,,,,
DHRS4,promoter,,,,,
DHRS2,mut_important,,,,,
DHRS2,cnv_del,,,,,
DHRS2,cnv_amp,,,,,
DHRS2,promoter,,,,,
RAI2,mut_important,,,,,
RAI2,cnv_del,,,,,
RAI2,cnv_amp,,,,,
RAI2,promoter,,,,,
DHRS1,mut_important,,,,,
DHRS1,cnv_del,,,,,
DHRS1,cnv_amp,,,,,
DHRS1,promoter,,,,,
ZG16,mut_important,,,,,
ZG16,cnv_del,,,,,
ZG16,cnv_amp,,,,,
ZG16,promoter,,,,,
GCSAM,mut_important,,,,,
GCSAM,cnv_del,,,,,
GCSAM,cnv_amp,,,,,
GCSAM,promoter,,,,,
HNF1A,mut_important,,,,,
HNF1A,cnv_del,,,,,
HNF1A,cnv_amp,,,,,
HNF1A,promoter,,,,,
MIPEP,mut_important,,,,,
MIPEP,cnv_del,,,,,
MIPEP,cnv_amp,,,,,
MIPEP,promoter,,,,,
GPRC5A,mut_important,,,,,
GPRC5A,cnv_del,,,,,
GPRC5A,cnv_amp,,,,,
GPRC5A,promoter,,,,,
RABIF,mut_important,,,,,
RABIF,cnv_del,,,,,
RABIF,cnv_amp,,,,,
RABIF,promoter,,,,,
DYRK1A,mut_important,,,,,
DYRK1A,cnv_del,,,,,
DYRK1A,cnv_amp,,,,,
DYRK1A,promoter,,,,,
DYRK1B,mut_important,,,,,
DYRK1B,cnv_del,,,,,
DYRK1B,cnv_amp,,,,,
DYRK1B,promoter,,,,,
PHF21B,mut_important,,,,,
PHF21B,cnv_del,,,,,
PHF21B,cnv_amp,,,,,
PHF21B,promoter,,,,,
NTS,mut_important,,,,,
NTS,cnv_del,,,,,
NTS,cnv_amp,,,,,
NTS,promoter,,,,,
MAS1L,mut_important,,,,,
MAS1L,cnv_del,,,,,
MAS1L,cnv_amp,,,,,
MAS1L,promoter,,,,,
JAKMIP3,mut_important,,,,,
JAKMIP3,cnv_del,,,,,
JAKMIP3,cnv_amp,,,,,
JAKMIP3,promoter,,,,,
JAKMIP2,mut_important,,,,,
JAKMIP2,cnv_del,,,,,
