,,root
TRIM45,promoter,-3.7895275e-06
TRIM42,mut_important,-4.706233e-07
TRIM42,cnv_del,-0.015248315
TRIM42,cnv_amp,-0.019458897
TRIM42,promoter,4.444301e-06
TRIM43,mut_important,-1.6899934e-06
TRIM43,cnv_del,-0.0002369798
TRIM43,cnv_amp,-0.006107894
TRIM43,promoter,2.6509497e-09
TRIM40,mut_important,1.2516533e-06
TRIM40,cnv_del,0.02650534
TRIM40,cnv_amp,-0.016054254
TRIM40,promoter,1.3610776e-07
TRIM41,mut_important,6.867001e-07
TRIM41,cnv_del,0.026985604
TRIM41,cnv_amp,-0.05756551
TRIM41,promoter,-0.00922706
IVD,mut_important,1.1488387e-06
IVD,cnv_del,0.0067670355
IVD,cnv_amp,0.010135823
IVD,promoter,-3.4105915e-06
VCP,mut_important,-7.860274e-06
VCP,cnv_del,-0.06317256
VCP,cnv_amp,-0.08238853
VCP,promoter,-4.5835973e-06
IVL,mut_important,-3.0723996e-07
IVL,cnv_del,0.025743587
IVL,cnv_amp,0.010196548
IVL,promoter,4.7442236e-06
NUP205,mut_important,9.890414e-07
NUP205,cnv_del,0.02127623
NUP205,cnv_amp,-0.012479636
NUP205,promoter,6.135343e-07
TRIM53AP,mut_important,-4.3997334e-06
TRIM53AP,cnv_del,0.028469501
TRIM53AP,cnv_amp,-0.017184831
TRIM53AP,promoter,2.485538e-06
ZNF214,mut_important,-1.3146733e-07
ZNF214,cnv_del,0.03155799
ZNF214,cnv_amp,0.2151437
ZNF214,promoter,8.6846165e-07
NEB,mut_important,2.672364e-06
NEB,cnv_del,0.0436997
NEB,cnv_amp,-0.017419288
NEB,promoter,-1.9709846e-06
RINL,mut_important,1.110481e-06
RINL,cnv_del,-0.02564799
RINL,cnv_amp,-0.009807794
RINL,promoter,-0.0367371
B3GALNT2,mut_important,2.7401786e-06
B3GALNT2,cnv_del,-0.0017272427
B3GALNT2,cnv_amp,-0.022077536
B3GALNT2,promoter,0.002105644
HFE,mut_important,1.6581648e-06
HFE,cnv_del,-0.03443665
HFE,cnv_amp,0.049139664
HFE,promoter,7.70706e-06
NES,mut_important,7.685179e-06
NES,cnv_del,0.00046224077
NES,cnv_amp,-0.000557418
NES,promoter,-5.7302454e-06
GPR146,mut_important,-3.9466795e-06
GPR146,cnv_del,0.00087127864
GPR146,cnv_amp,-0.003665603
GPR146,promoter,7.813111e-06
GPR141,mut_important,-2.5283957e-06
GPR141,cnv_del,-0.011678884
GPR141,cnv_amp,-0.015494971
GPR141,promoter,6.631492e-06
GPR142,mut_important,-2.6019327e-06
GPR142,cnv_del,0.0059286207
GPR142,cnv_amp,-0.0073300973
GPR142,promoter,-5.857454e-07
GPR143,mut_important,1.0022459e-06
GPR143,cnv_del,0.0015363035
GPR143,cnv_amp,-0.0019370207
GPR143,promoter,-5.602416e-07
AURKAIP1,mut_important,3.4305922e-06
AURKAIP1,cnv_del,0.031978417
AURKAIP1,cnv_amp,0.018961998
AURKAIP1,promoter,0.011422707
HLA-L,mut_important,1.8468265e-06
HLA-L,cnv_del,0.0029443847
HLA-L,cnv_amp,-0.0047716955
HLA-L,promoter,3.371491e-06
AFMID,mut_important,9.646897e-07
AFMID,cnv_del,0.028287776
AFMID,cnv_amp,0.03772418
AFMID,promoter,-0.013874152
GPR149,mut_important,-8.092099e-07
GPR149,cnv_del,0.0012440104
GPR149,cnv_amp,-0.010402181
GPR149,promoter,-1.4480422e-06
NFKBIB,mut_important,1.5247711e-07
NFKBIB,cnv_del,-0.07176451
NFKBIB,cnv_amp,0.5586647
NFKBIB,promoter,0.5878027
ZWINT,mut_important,5.773433e-06
ZWINT,cnv_del,0.025585392
ZWINT,cnv_amp,-0.017986787
ZWINT,promoter,0.0010192513
CITED2,mut_important,-6.770702e-07
CITED2,cnv_del,-0.10551526
CITED2,cnv_amp,0.11885309
CITED2,promoter,-0.0007537063
CITED1,mut_important,-2.6729049e-06
CITED1,cnv_del,0.009370355
CITED1,cnv_amp,0.048593264
CITED1,promoter,0.022038545
SLC7A4,mut_important,-2.2291904e-06
SLC7A4,cnv_del,0.0007772506
SLC7A4,cnv_amp,-0.0018005216
SLC7A4,promoter,0.009591362
CITED4,mut_important,4.848812e-07
CITED4,cnv_del,0.024523344
CITED4,cnv_amp,0.010980042
CITED4,promoter,0.028159592
PFDN1,mut_important,-2.8009013e-06
PFDN1,cnv_del,9.467208e-05
PFDN1,cnv_amp,0.0008581275
PFDN1,promoter,0.00038173218
PFDN2,mut_important,-2.840999e-06
PFDN2,cnv_del,-0.021036364
PFDN2,cnv_amp,-0.020031568
PFDN2,promoter,-0.0035880338
PFDN5,mut_important,3.5143587e-06
PFDN5,cnv_del,0.012454694
PFDN5,cnv_amp,-0.0028359033
PFDN5,promoter,-1.9238087e-07
PFDN4,mut_important,-8.4993974e-07
PFDN4,cnv_del,0.0035111941
PFDN4,cnv_amp,0.0035942066
PFDN4,promoter,-0.0029447516
PFDN6,mut_important,1.7424672e-06
PFDN6,cnv_del,0.004927448
PFDN6,cnv_amp,-0.004416626
PFDN6,promoter,-0.0029893126
MTHFR,mut_important,5.587597e-07
MTHFR,cnv_del,0.00463601
MTHFR,cnv_amp,0.007645755
MTHFR,promoter,0.004157414
MTHFS,mut_important,1.4109262e-06
MTHFS,cnv_del,0.073693156
MTHFS,cnv_amp,-0.09454041
MTHFS,promoter,-0.0062956703
HLA-F,mut_important,2.1423614e-07
HLA-F,cnv_del,0.06708736
HLA-F,cnv_amp,-0.14508013
HLA-F,promoter,0.082506955
GAGE12I,mut_important,-1.5634611e-06
GAGE12I,cnv_del,-0.010118399
GAGE12I,cnv_amp,0.017120956
GAGE12I,promoter,4.307322e-07
DTNB,mut_important,-1.5258036e-06
DTNB,cnv_del,0.010078624
DTNB,cnv_amp,0.0029124985
DTNB,promoter,0.011714569
DTNA,mut_important,2.7589297e-06
DTNA,cnv_del,0.004328854
DTNA,cnv_amp,0.0012658929
DTNA,promoter,-0.030329688
GAGE12B,mut_important,-4.5022416e-06
GAGE12B,cnv_del,0.0021463644
GAGE12B,cnv_amp,0.01691638
GAGE12B,promoter,1.8744428e-06
SLC7A1,mut_important,3.2121732e-06
SLC7A1,cnv_del,-0.024039196
SLC7A1,cnv_amp,-0.013689432
SLC7A1,promoter,0.00028838258
CSNK1A1L,mut_important,7.375944e-07
CSNK1A1L,cnv_del,0.029595772
CSNK1A1L,cnv_amp,-0.0072887214
CSNK1A1L,promoter,-1.2028047e-06
HIRA,mut_important,-2.838011e-06
HIRA,cnv_del,-0.030307477
HIRA,cnv_amp,0.009324195
HIRA,promoter,0.0023913693
RIN1,mut_important,1.1488326e-06
RIN1,cnv_del,0.12032914
RIN1,cnv_amp,-0.07579276
RIN1,promoter,0.061934255
RIN3,mut_important,-3.2072882e-07
RIN3,cnv_del,0.0041318843
RIN3,cnv_amp,0.005037259
RIN3,promoter,0.021627624
RIN2,mut_important,-1.413309e-06
RIN2,cnv_del,0.008665928
RIN2,cnv_amp,0.010329949
RIN2,promoter,-5.082797e-06
PDE4DIP,mut_important,0.009273515
PDE4DIP,cnv_del,0.0053671533
PDE4DIP,cnv_amp,-0.01529799
PDE4DIP,promoter,-0.007855306
WWOX,mut_important,-6.830927e-07
WWOX,cnv_del,-0.012305937
WWOX,cnv_amp,0.0025152473
WWOX,promoter,-0.0008145003
IL17F,mut_important,-2.2600962e-06
IL17F,cnv_del,0.045985162
IL17F,cnv_amp,0.023063939
IL17F,promoter,-2.6236494e-06
RIPK1,mut_important,8.394788e-07
RIPK1,cnv_del,-0.054698188
RIPK1,cnv_amp,0.0018967204
RIPK1,promoter,-4.4963413e-06
LATS2,mut_important,2.7362557e-06
LATS2,cnv_del,0.025285045
LATS2,cnv_amp,-0.01374093
LATS2,promoter,-0.0015267909
LATS1,mut_important,-7.662075e-06
LATS1,cnv_del,-0.0012764207
LATS1,cnv_amp,0.010481507
LATS1,promoter,0.0015364325
DDOST,mut_important,5.7628004e-06
DDOST,cnv_del,0.0719645
DDOST,cnv_amp,-0.0994465
DDOST,promoter,0.23324664
RIPK4,mut_important,-6.623461e-07
RIPK4,cnv_del,0.032789923
RIPK4,cnv_amp,0.028858583
RIPK4,promoter,0.047506295
IGFBP7-AS1,mut_important,1.1408007e-06
IGFBP7-AS1,cnv_del,-0.007023657
IGFBP7-AS1,cnv_amp,-0.0019967002
IGFBP7-AS1,promoter,1.0897068e-06
SRCIN1,mut_important,-1.665131e-06
SRCIN1,cnv_del,0.017650126
SRCIN1,cnv_amp,-0.08413579
SRCIN1,promoter,-0.0022069635
IL17A,mut_important,7.0554364e-07
IL17A,cnv_del,0.025779482
IL17A,cnv_amp,0.022466794
IL17A,promoter,2.5638337e-07
PRAMEF4,mut_important,-9.765698e-07
PRAMEF4,cnv_del,-0.036594506
PRAMEF4,cnv_amp,-0.025162984
PRAMEF4,promoter,-9.357292e-07
C2orf27A,mut_important,-1.3441005e-06
C2orf27A,cnv_del,0.010267486
C2orf27A,cnv_amp,7.837545e-05
C2orf27A,promoter,-4.928479e-06
CRABP1,mut_important,6.5381396e-06
CRABP1,cnv_del,-0.0014525241
CRABP1,cnv_amp,0.022296518
CRABP1,promoter,0.041129097
FAM149A,mut_important,2.2722915e-07
FAM149A,cnv_del,-0.011417795
FAM149A,cnv_amp,-0.009376184
FAM149A,promoter,-0.017847497
C2orf27B,mut_important,2.8941527e-06
C2orf27B,cnv_del,-0.0035398642
C2orf27B,cnv_amp,0.0011160754
C2orf27B,promoter,0.00031152647
PRAMEF7,mut_important,-5.1705965e-06
PRAMEF7,cnv_del,0.05058724
PRAMEF7,cnv_amp,0.013066096
PRAMEF7,promoter,-5.780428e-06
ZNF419,mut_important,-8.1922053e-07
ZNF419,cnv_del,0.01436717
ZNF419,cnv_amp,0.029136652
ZNF419,promoter,6.6035873e-06
ZNF418,mut_important,-1.0814266e-06
ZNF418,cnv_del,-0.05585375
ZNF418,cnv_amp,-0.07039339
ZNF418,promoter,4.6356804e-06
ZNF417,mut_important,6.7175865e-06
ZNF417,cnv_del,-0.116287395
ZNF417,cnv_amp,-0.2601001
ZNF417,promoter,-0.0028171863
ZNF416,mut_important,4.3629375e-06
ZNF416,cnv_del,-0.06022627
ZNF416,cnv_amp,-0.06418755
ZNF416,promoter,-0.02177895
ZNF415,mut_important,-8.2433803e-07
ZNF415,cnv_del,0.1998184
ZNF415,cnv_amp,0.17974596
ZNF415,promoter,0.30234268
ZNF414,mut_important,1.3861664e-06
ZNF414,cnv_del,-0.010583944
ZNF414,cnv_amp,-0.0027790319
ZNF414,promoter,-0.007151205
ZNF410,mut_important,6.7278825e-06
ZNF410,cnv_del,-0.005284705
ZNF410,cnv_amp,0.004937988
ZNF410,promoter,3.4232755e-06
GLIPR2,mut_important,1.9619295e-06
GLIPR2,cnv_del,0.00067435915
GLIPR2,cnv_amp,-0.0013781479
GLIPR2,promoter,0.002518045
GLIPR1,mut_important,1.0624408e-06
GLIPR1,cnv_del,0.0028187966
GLIPR1,cnv_amp,-0.010507883
GLIPR1,promoter,4.7647795e-06
POU4F1,mut_important,-3.953513e-06
POU4F1,cnv_del,-0.007193193
POU4F1,cnv_amp,-0.0036532793
POU4F1,promoter,0.0096384175
POU4F2,mut_important,1.6042982e-06
POU4F2,cnv_del,0.0007782276
POU4F2,cnv_amp,0.0009720182
POU4F2,promoter,0.004420361
POU4F3,mut_important,1.8328135e-06
POU4F3,cnv_del,-0.0011665701
POU4F3,cnv_amp,-0.0052422807
POU4F3,promoter,-0.016153233
MCOLN1,mut_important,2.8669857e-07
MCOLN1,cnv_del,0.0101140505
MCOLN1,cnv_amp,0.00054555596
MCOLN1,promoter,-0.005378738
MCOLN3,mut_important,-2.1040069e-06
MCOLN3,cnv_del,0.1528464
MCOLN3,cnv_amp,0.09380619
MCOLN3,promoter,0.008284131
MCOLN2,mut_important,-1.4334034e-06
MCOLN2,cnv_del,-0.014364322
MCOLN2,cnv_amp,-0.03693859
MCOLN2,promoter,0.010869045
RASA4,mut_important,-2.3981656e-06
RASA4,cnv_del,0.03663893
RASA4,cnv_amp,0.0010704856
RASA4,promoter,3.862629e-06
HM13,mut_important,-6.070585e-07
HM13,cnv_del,0.0328378
HM13,cnv_amp,0.060379
HM13,promoter,0.005558765
RASA2,mut_important,9.4593497e-07
RASA2,cnv_del,0.28953254
RASA2,cnv_amp,0.009870765
RASA2,promoter,-0.18101962
RASA3,mut_important,-3.050781e-06
RASA3,cnv_del,-0.0077405376
RASA3,cnv_amp,0.048163317
RASA3,promoter,-0.031541158
ACTN3,mut_important,-1.9188205e-06
ACTN3,cnv_del,-0.03691738
ACTN3,cnv_amp,0.027000101
ACTN3,promoter,-0.010959446
CCDC144NL,mut_important,-1.4953548e-07
CCDC144NL,cnv_del,0.032064483
CCDC144NL,cnv_amp,-0.08240487
CCDC144NL,promoter,0.06025449
ACTN1,mut_important,-5.1045186e-07
ACTN1,cnv_del,-0.1295197
ACTN1,cnv_amp,-0.11109248
ACTN1,promoter,-0.059340324
ACTN4,mut_important,2.445009e-06
ACTN4,cnv_del,-0.029054454
ACTN4,cnv_amp,-0.039623287
ACTN4,promoter,0.040291775
EZR,mut_important,-5.4037594e-07
EZR,cnv_del,-0.17317411
EZR,cnv_amp,-0.13493237
EZR,promoter,0.013119341
PLAC9,mut_important,4.245265e-06
PLAC9,cnv_del,0.025100708
PLAC9,cnv_amp,0.0052325795
PLAC9,promoter,3.1329657e-06
PAGR1,mut_important,1.2744504e-06
PAGR1,cnv_del,0.012073794
PAGR1,cnv_amp,0.009177323
PAGR1,promoter,0.0022766793
HAUS7,mut_important,-7.299755e-07
HAUS7,cnv_del,-0.006045417
HAUS7,cnv_amp,-0.0056257867
HAUS7,promoter,-0.013120186
PHYHIPL,mut_important,-6.744614e-06
PHYHIPL,cnv_del,-0.0073523493
PHYHIPL,cnv_amp,0.002396542
PHYHIPL,promoter,-0.0061694547
PRSS33,mut_important,-1.6416205e-06
PRSS33,cnv_del,-0.0027947722
PRSS33,cnv_amp,-0.057105985
PRSS33,promoter,-2.3526536e-07
N6AMT1,mut_important,3.0911576e-07
N6AMT1,cnv_del,-0.0073834998
N6AMT1,cnv_amp,-0.025290344
N6AMT1,promoter,3.2147586e-06
RTN4R,mut_important,-1.6349129e-06
RTN4R,cnv_del,0.013069205
RTN4R,cnv_amp,0.0044309516
RTN4R,promoter,3.2469023e-07
OR5J2,mut_important,1.3263239e-06
OR5J2,cnv_del,0.022471933
OR5J2,cnv_amp,0.05918447
OR5J2,promoter,-2.1167714e-06
PRSS35,mut_important,5.4124403e-06
PRSS35,cnv_del,0.008441358
PRSS35,cnv_amp,-0.00031160482
PRSS35,promoter,-0.025279758
TAF1A,mut_important,-8.585671e-07
TAF1A,cnv_del,4.9125378e-05
TAF1A,cnv_amp,5.2278097e-05
TAF1A,promoter,-3.143991e-05
DLX4,mut_important,7.40027e-06
DLX4,cnv_del,-0.009029269
DLX4,cnv_amp,-0.0026096525
DLX4,promoter,0.00140973
MON2,mut_important,1.9684423e-06
MON2,cnv_del,0.012043938
MON2,cnv_amp,0.012959059
MON2,promoter,-0.0009835481
CDR2L,mut_important,3.9292573e-07
CDR2L,cnv_del,-0.0010903293
CDR2L,cnv_amp,-0.007848187
CDR2L,promoter,-3.3491781e-07
ABLIM3,mut_important,-6.930669e-07
ABLIM3,cnv_del,0.066318244
ABLIM3,cnv_amp,-0.016068948
ABLIM3,promoter,0.0075291004
ABLIM2,mut_important,-2.3810787e-06
ABLIM2,cnv_del,-0.064307235
ABLIM2,cnv_amp,-0.16460216
ABLIM2,promoter,0.024423588
OCSTAMP,mut_important,3.8048784e-06
OCSTAMP,cnv_del,0.011057995
OCSTAMP,cnv_amp,0.011100578
OCSTAMP,promoter,6.149465e-07
FAM172A,mut_important,3.4552168e-06
FAM172A,cnv_del,0.009168869
FAM172A,cnv_amp,-0.004501806
FAM172A,promoter,0.006007151
PRSS38,mut_important,2.741188e-06
PRSS38,cnv_del,-0.000101196754
PRSS38,cnv_amp,-0.0001485229
PRSS38,promoter,-1.7454147e-06
POC1B-GALNT4,mut_important,-4.238642e-06
POC1B-GALNT4,cnv_del,0.0061388426
POC1B-GALNT4,cnv_amp,0.01924459
POC1B-GALNT4,promoter,-6.500944e-06
LINC00634,mut_important,7.123908e-06
LINC00634,cnv_del,0.0021180226
LINC00634,cnv_amp,-0.0030440283
LINC00634,promoter,-9.693281e-07
ENDOU,mut_important,2.3070925e-08
ENDOU,cnv_del,0.0015598133
ENDOU,cnv_amp,-0.0004417625
ENDOU,promoter,2.556008e-07
F7,mut_important,-2.1311912e-06
F7,cnv_del,0.17103168
F7,cnv_amp,0.1672785
F7,promoter,-4.2288075e-06
BIVM-ERCC5,mut_important,1.566583e-07
BIVM-ERCC5,cnv_del,0.027711237
BIVM-ERCC5,cnv_amp,0.023784699
BIVM-ERCC5,promoter,6.6121206e-06
HMGN5,mut_important,1.3579779e-07
HMGN5,cnv_del,-0.016259678
HMGN5,cnv_amp,-0.005874848
HMGN5,promoter,-5.872289e-07
HMGN4,mut_important,-5.061876e-06
HMGN4,cnv_del,0.004201266
HMGN4,cnv_amp,-0.0023203706
HMGN4,promoter,0.0056046783
HMGN3,mut_important,6.604011e-06
HMGN3,cnv_del,0.0015625119
HMGN3,cnv_amp,0.004310538
HMGN3,promoter,0.008079825
HMGN2,mut_important,-1.8354115e-08
HMGN2,cnv_del,-0.0031297808
HMGN2,cnv_amp,0.00072273443
HMGN2,promoter,5.723851e-06
HMGN1,mut_important,-7.278298e-07
HMGN1,cnv_del,0.010849438
HMGN1,cnv_amp,-0.03619148
HMGN1,promoter,-0.0010317876
GSTZ1,mut_important,2.4616168e-06
GSTZ1,cnv_del,0.018037906
GSTZ1,cnv_amp,-0.16685612
GSTZ1,promoter,-0.023066303
MX2,mut_important,-3.3711838e-06
MX2,cnv_del,0.06185603
MX2,cnv_amp,-0.010336091
MX2,promoter,6.665384e-08
RAB6A,mut_important,-1.7374674e-06
RAB6A,cnv_del,0.009883952
RAB6A,cnv_amp,0.001894886
RAB6A,promoter,0.0023568587
RAB6B,mut_important,-1.8302142e-06
RAB6B,cnv_del,0.0019118307
RAB6B,cnv_amp,0.0026387302
RAB6B,promoter,0.0062283166
MX1,mut_important,1.9912306e-06
MX1,cnv_del,-0.43105075
MX1,cnv_amp,-0.0018838056
MX1,promoter,-0.010444266
NACA,mut_important,-6.365312e-06
NACA,cnv_del,-0.009684068
NACA,cnv_amp,-0.0024445383
NACA,promoter,-0.0023676238
CHL1,mut_important,5.571186e-07
CHL1,cnv_del,-0.022439446
CHL1,cnv_amp,0.0030734905
CHL1,promoter,0.019771805
CRIPT,mut_important,-1.4979953e-06
CRIPT,cnv_del,-0.022169946
CRIPT,cnv_amp,-0.0039000676
CRIPT,promoter,0.010966113
EFTUD2,mut_important,-1.115392e-06
EFTUD2,cnv_del,-4.4697998e-05
EFTUD2,cnv_amp,-0.00092537585
EFTUD2,promoter,4.035677e-05
CPPED1,mut_important,4.7940216e-06
CPPED1,cnv_del,-0.026350241
CPPED1,cnv_amp,-0.0126542505
CPPED1,promoter,-0.025685942
PIM2,mut_important,-1.2165096e-06
PIM2,cnv_del,0.1021899
PIM2,cnv_amp,0.09306784
PIM2,promoter,-0.01499569
DAOA,mut_important,7.034547e-06
DAOA,cnv_del,0.004981762
DAOA,cnv_amp,0.0014050384
DAOA,promoter,-6.0665775e-07
ERVV-1,mut_important,-4.752731e-06
ERVV-1,cnv_del,-0.011264654
ERVV-1,cnv_amp,-0.020114468
ERVV-1,promoter,-2.5025568e-06
ERVV-2,mut_important,-3.9920233e-06
ERVV-2,cnv_del,-0.0014291066
ERVV-2,cnv_amp,0.004872092
ERVV-2,promoter,7.546909e-06
KRT38,mut_important,3.210606e-07
KRT38,cnv_del,-0.060565054
KRT38,cnv_amp,-0.0038754218
KRT38,promoter,7.668736e-06
GDI2,mut_important,3.889447e-06
GDI2,cnv_del,0.002869345
GDI2,cnv_amp,0.019400211
GDI2,promoter,0.0024178186
GDI1,mut_important,1.4695111e-06
GDI1,cnv_del,-0.02225924
GDI1,cnv_amp,-0.020860318
GDI1,promoter,-0.02065795
CBY1,mut_important,3.8835647e-06
CBY1,cnv_del,0.14340685
CBY1,cnv_amp,-0.10789804
CBY1,promoter,0.017786965
CBY3,mut_important,-2.1403857e-06
CBY3,cnv_del,0.0008522216
CBY3,cnv_amp,-0.0030694958
CBY3,promoter,-6.7597366e-06
TMEM8B,mut_important,3.950138e-06
TMEM8B,cnv_del,-7.870494e-06
TMEM8B,cnv_amp,0.00014616425
TMEM8B,promoter,-6.89453e-06
ERLIN1,mut_important,-5.251437e-07
ERLIN1,cnv_del,-0.010693974
ERLIN1,cnv_amp,-0.015209088
ERLIN1,promoter,-0.0030858382
ERLIN2,mut_important,-5.140822e-06
ERLIN2,cnv_del,-0.0138429
ERLIN2,cnv_amp,0.016399248
ERLIN2,promoter,-0.00020919857
SPDL1,mut_important,6.5786253e-06
SPDL1,cnv_del,0.00083475775
SPDL1,cnv_amp,-0.0013331994
SPDL1,promoter,7.847193e-06
CRIP1,mut_important,-1.0137123e-06
CRIP1,cnv_del,-0.0055329143
CRIP1,cnv_amp,-0.005346013
CRIP1,promoter,-0.008529125
CRIP3,mut_important,-5.4410375e-06
CRIP3,cnv_del,-0.014460528
CRIP3,cnv_amp,0.015765848
CRIP3,promoter,-2.385672e-06
CRIP2,mut_important,-5.0263225e-07
CRIP2,cnv_del,-0.0066885347
CRIP2,cnv_amp,0.019345798
CRIP2,promoter,0.00097078166
NAPEPLD,mut_important,-8.7038995e-07
NAPEPLD,cnv_del,0.00030352984
NAPEPLD,cnv_amp,-0.01132475
NAPEPLD,promoter,-9.6784104e-05
SPTA1,mut_important,-3.959597e-06
SPTA1,cnv_del,0.037953246
SPTA1,cnv_amp,0.011420634
SPTA1,promoter,5.1585257e-06
HGSNAT,mut_important,2.895757e-06
HGSNAT,cnv_del,0.0157828
HGSNAT,cnv_amp,0.08105777
HGSNAT,promoter,-0.01754961
NUDT16L1,mut_important,-2.1203928e-06
NUDT16L1,cnv_del,0.10556782
NUDT16L1,cnv_amp,-0.15855597
NUDT16L1,promoter,-0.109838925
PLP1,mut_important,-4.072593e-06
PLP1,cnv_del,-0.014004063
PLP1,cnv_amp,-0.009880335
PLP1,promoter,7.868456e-06
PLP2,mut_important,8.237283e-07
PLP2,cnv_del,0.0060228696
PLP2,cnv_amp,0.0025245717
PLP2,promoter,5.8489154e-06
CLEC5A,mut_important,1.791715e-06
CLEC5A,cnv_del,-0.010971203
CLEC5A,cnv_amp,-0.0012229381
CLEC5A,promoter,3.6828587e-06
C2CD2L,mut_important,-6.433605e-07
C2CD2L,cnv_del,0.010344116
C2CD2L,cnv_amp,0.00017706658
C2CD2L,promoter,-2.4900264e-06
CRYZL1,mut_important,-1.1123057e-06
CRYZL1,cnv_del,-0.028227028
CRYZL1,cnv_amp,-0.063572004
CRYZL1,promoter,-0.005330792
SERF2,mut_important,7.574931e-07
SERF2,cnv_del,0.008868575
SERF2,cnv_amp,0.012982471
SERF2,promoter,0.0022388292
DEFB125,mut_important,2.3249074e-06
DEFB125,cnv_del,-0.13358445
DEFB125,cnv_amp,0.09425132
DEFB125,promoter,5.7898833e-06
OR4L1,mut_important,-3.847662e-06
OR4L1,cnv_del,-0.001559243
OR4L1,cnv_amp,0.006694047
OR4L1,promoter,3.0649028e-07
NR4A3,mut_important,-9.530629e-07
NR4A3,cnv_del,0.04825542
NR4A3,cnv_amp,-0.057095654
NR4A3,promoter,-0.051411718
NAV2-AS4,mut_important,1.2363178e-06
NAV2-AS4,cnv_del,-0.023456883
NAV2-AS4,cnv_amp,-0.032382514
NAV2-AS4,promoter,-5.9089607e-06
HS2ST1,mut_important,3.4366508e-07
HS2ST1,cnv_del,0.0021844439
HS2ST1,cnv_amp,-0.0014617653
HS2ST1,promoter,-0.00019900197
CXADRP2,mut_important,-2.3530067e-06
CXADRP2,cnv_del,-0.028238729
CXADRP2,cnv_amp,-0.018345553
CXADRP2,promoter,-3.1992884e-06
NAT9,mut_important,-3.892612e-06
NAT9,cnv_del,-0.0043285573
NAT9,cnv_amp,0.03350493
NAT9,promoter,1.2337408e-06
NAT8,mut_important,-4.850521e-06
NAT8,cnv_del,0.033655263
NAT8,cnv_amp,-0.12535869
NAT8,promoter,-1.65482e-06
IGFL2,mut_important,-5.746888e-06
IGFL2,cnv_del,0.03360134
IGFL2,cnv_amp,0.026034595
IGFL2,promoter,-1.2030242e-06
NAT2,mut_important,3.235421e-07
NAT2,cnv_del,0.08022614
NAT2,cnv_amp,-0.07815197
NAT2,promoter,-3.0122433e-06
NAT1,mut_important,-4.674161e-06
NAT1,cnv_del,0.052383516
NAT1,cnv_amp,-0.12079171
NAT1,promoter,1.3707324e-07
MSRB3,mut_important,5.129777e-06
MSRB3,cnv_del,0.014902972
MSRB3,cnv_amp,-0.03672022
MSRB3,promoter,-0.0054080356
ADGRL2,mut_important,-1.210501e-06
ADGRL2,cnv_del,2.1400413e-06
ADGRL2,cnv_amp,6.2346044e-06
ADGRL2,promoter,-0.0359453
ADGRL3,mut_important,-4.0493082e-06
ADGRL3,cnv_del,1.507118e-06
ADGRL3,cnv_amp,-1.651541e-06
ADGRL3,promoter,0.0036265717
ADGRL1,mut_important,7.863566e-06
ADGRL1,cnv_del,-1.915716e-06
ADGRL1,cnv_amp,-4.5116903e-06
ADGRL1,promoter,-0.0059945215
FAM41C,mut_important,-2.849868e-06
FAM41C,cnv_del,-0.0024754996
FAM41C,cnv_amp,-0.07695083
FAM41C,promoter,-1.1074e-06
TNFAIP8,mut_important,-5.4929396e-06
TNFAIP8,cnv_del,0.00934487
TNFAIP8,cnv_amp,0.004990596
TNFAIP8,promoter,0.016051773
FAIM2,mut_important,5.1254137e-06
FAIM2,cnv_del,-0.028034383
FAIM2,cnv_amp,-0.009054646
FAIM2,promoter,-0.06604631
IGFL1,mut_important,-4.481553e-07
IGFL1,cnv_del,-0.018818628
IGFL1,cnv_amp,0.0023263376
IGFL1,promoter,-6.696931e-07
IL1F10,mut_important,-4.5168667e-06
IL1F10,cnv_del,-0.013112495
IL1F10,cnv_amp,0.00836166
IL1F10,promoter,-2.557413e-06
CCBL2,mut_important,1.688037e-07
CCBL2,cnv_del,-0.0056845774
CCBL2,cnv_amp,0.0022295082
CCBL2,promoter,-0.0025680126
FABP12,mut_important,2.839399e-07
FABP12,cnv_del,0.00034796298
FABP12,cnv_amp,0.00063340017
FABP12,promoter,-1.6634187e-06
VAV2,mut_important,3.819907e-06
VAV2,cnv_del,0.08202025
VAV2,cnv_amp,0.14580537
VAV2,promoter,0.01874284
C21orf91-OT1,mut_important,-1.9938452e-06
C21orf91-OT1,cnv_del,-0.006651843
C21orf91-OT1,cnv_amp,0.0038467424
C21orf91-OT1,promoter,-9.808673e-08
COX5A,mut_important,-1.8965932e-06
COX5A,cnv_del,-0.07154273
COX5A,cnv_amp,0.3832085
COX5A,promoter,-1.1706923e-06
TMEM259,mut_important,-2.7886358e-08
TMEM259,cnv_del,-0.020913688
TMEM259,cnv_amp,-0.006929657
TMEM259,promoter,-3.535264e-07
TMEM258,mut_important,-6.644859e-07
TMEM258,cnv_del,-8.6697866e-05
TMEM258,cnv_amp,0.0033635409
TMEM258,promoter,0.0020456002
TMEM256,mut_important,2.6096654e-06
TMEM256,cnv_del,0.007939087
TMEM256,cnv_amp,-0.020409841
TMEM256,promoter,-0.0061259205
TMEM254,mut_important,-2.6004745e-06
TMEM254,cnv_del,-0.01333888
TMEM254,cnv_amp,-0.009843052
TMEM254,promoter,-0.006541259
TMEM253,mut_important,3.6063275e-06
TMEM253,cnv_del,0.017280268
TMEM253,cnv_amp,-0.0039519873
