,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
C17333,-2.2877852e-05,2.0,-2.2877852e-05,-0.110727526,0.15616657
C17335,-5.9830068e-06,2.0,-5.9830068e-06,-0.1101913,0.15631296
C17336,4.4337574e-07,2.0,4.4337574e-07,-0.10998734,0.15636864
C17337,-1.0494237e-05,2.0,-1.0494237e-05,-0.11033448,0.15627387
C17339,-1.2687053e-06,2.0,-1.2687053e-06,-0.11004168,0.1563538
C17343,1.6094017e-07,2.0,1.6094017e-07,-0.109996304,0.1563662
C17345,-1.4441494e-05,2.0,-1.4441494e-05,-0.11045977,0.15623967
C17346,-1.836264e-05,2.0,-1.836264e-05,-0.110584214,0.1562057
C17401,3.4411319e-06,2.0,3.4411319e-06,-0.10989219,0.15639463
C17412,1.3548395e-05,2.0,1.3548395e-05,-0.109571405,0.15648219
C17432,0.000103246326,2.0,0.000103246326,-0.10672452,0.15725939
C17530,-7.091197e-07,2.0,-7.091197e-07,-0.11002392,0.15635866
C17551,-4.605297e-06,2.0,-4.605297e-06,-0.11014758,0.15632491
C17552,1.0357239e-05,2.0,1.0357239e-05,-0.10967269,0.15645455
C17554,1.4448718e-06,2.0,1.4448718e-06,-0.10995555,0.15637732
C17559,3.4390203e-07,2.0,3.4390203e-07,-0.10999049,0.15636778
C17570,-3.2900178e-07,2.0,-3.2900178e-07,-0.11001185,0.15636194
C17755,-0.0002089794,2.0,-0.0002089794,-0.116634116,0.15455408
C17935,-1.6526346e-05,2.0,-1.6526346e-05,-0.11052593,0.1562216
C17936,-0.0001205752,2.0,-0.0001205752,-0.113828294,0.15532006
C17937,-9.0934e-05,2.0,-9.0934e-05,-0.112887524,0.1555769
C17938,-4.3041673e-05,2.0,-4.3041673e-05,-0.111367494,0.15599187
C17940,4.0502578e-06,2.0,4.0502578e-06,-0.10987286,0.15639989
C17941,5.577982e-06,2.0,5.577982e-06,-0.109824374,0.15641312
C17942,3.2640546e-05,2.0,3.2640546e-05,-0.10896545,0.15664762
C17943,5.7279434e-05,2.0,5.7279434e-05,-0.10818344,0.15686111
C17944,-1.3722284e-05,2.0,-1.3722284e-05,-0.11043694,0.1562459
C17945,3.1821921e-06,2.0,3.1821921e-06,-0.109900415,0.15639238
C17947,1.5949143e-05,2.0,1.5949143e-05,-0.10949521,0.15650299
C17948,-7.946209e-06,2.0,-7.946209e-06,-0.11025362,0.15629596
C17949,0.00013596582,2.0,0.00013596582,-0.10568605,0.1575429
C17950,1.2165967e-05,2.0,1.2165967e-05,-0.10961528,0.15647021
C17951,-6.4742994e-06,2.0,-6.4742994e-06,-0.110206895,0.1563087
C17952,1.5432068e-05,2.0,1.5432068e-05,-0.10951162,0.15649852
C17960,2.926136e-05,2.0,2.926136e-05,-0.10907269,0.15661833
C17961,6.255844e-05,2.0,6.255844e-05,-0.1080159,0.15690684
C17962,-5.1962315e-06,2.0,-5.1962315e-06,-0.11016633,0.15631978
C18021,0.00011256371,2.0,0.00011256371,-0.10642881,0.15734014
C18022,4.5796935e-07,2.0,4.5796935e-07,-0.10998687,0.15636876
C18026,3.0880637e-05,2.0,3.0880637e-05,-0.109021306,0.15663236
C18028,-6.3760585e-06,2.0,-6.3760585e-06,-0.11020378,0.15630956
C18038,0.0010751168,2.0,0.0010751168,-0.07587877,0.16568026
C18039,2.1201695e-05,2.0,2.1201695e-05,-0.10932849,0.1565485
C18040,-5.442013e-05,2.0,-5.442013e-05,-0.11172863,0.15589328
C18041,2.45771e-05,2.0,2.45771e-05,-0.10922137,0.15657775
C18042,2.710899e-05,2.0,2.710899e-05,-0.109141015,0.15659969
C18043,9.541103e-05,2.0,9.541103e-05,-0.10697321,0.1571915
C18044,9.136088e-05,2.0,9.136088e-05,-0.107101746,0.15715641
C18045,-1.5484111e-05,2.0,-1.5484111e-05,-0.110492855,0.15623063
C18049,0.000216767,2.0,0.000216767,-0.10312154,0.15824302
C18059,-0.0007461317,2.0,-0.0007461317,-0.13368255,0.14989986
C18060,-7.583327e-05,2.0,-7.583327e-05,-0.11240824,0.15570773
C18064,-7.029499e-06,2.0,-7.029499e-06,-0.110224515,0.15630388
C18075,7.792754e-07,2.0,7.792754e-07,-0.10997668,0.15637155
C18094,-7.538975e-05,2.0,-7.538975e-05,-0.11239417,0.15571158
C18096,-1.9715872e-05,2.0,-1.9715872e-05,-0.11062717,0.15619397
C18098,6.028691e-06,2.0,6.028691e-06,-0.10981007,0.15641704
C18125,0.0012282608,2.0,0.0012282608,-0.071018204,0.16700721
C18126,-4.072597e-06,2.0,-4.072597e-06,-0.11013067,0.15632951
C18129,-1.1806905e-05,2.0,-1.1806905e-05,-0.11037614,0.1562625
C18131,1.5327466e-06,2.0,1.5327466e-06,-0.10995276,0.15637808
C18132,-2.1008376e-05,2.0,-2.1008376e-05,-0.11066818,0.15618278
C18133,7.374946e-07,2.0,7.374946e-07,-0.109978,0.15637119
C18134,8.424432e-07,2.0,8.424432e-07,-0.109974675,0.1563721
C18135,4.888092e-06,2.0,4.888092e-06,-0.10984627,0.15640716
C18151,-4.261429e-06,2.0,-4.261429e-06,-0.110136665,0.15632787
C18152,3.8333468e-07,2.0,3.8333468e-07,-0.10998925,0.15636812
C18153,1.2666189e-05,2.0,1.2666189e-05,-0.109599404,0.15647455
C18154,2.109764e-06,2.0,2.109764e-06,-0.10993445,0.15638308
C18155,3.2116506e-05,2.0,3.2116506e-05,-0.10898208,0.15664308
C18156,3.964316e-06,2.0,3.964316e-06,-0.10987559,0.15639916
C18157,8.795369e-06,2.0,8.795369e-06,-0.10972226,0.15644102
C18160,2.5774201e-05,2.0,2.5774201e-05,-0.10918338,0.15658812
C18161,2.194267e-06,2.0,2.194267e-06,-0.10993177,0.15638383
C18162,-1.5420932e-06,2.0,-1.5420932e-06,-0.11005035,0.15635143
C18163,8.194738e-06,2.0,8.194738e-06,-0.10974132,0.1564358
C18168,-0.00046836422,2.0,-0.00046836422,-0.1248666,0.1523066
C18169,0.0012849959,2.0,0.0012849959,-0.06921751,0.16749878
C18172,1.04284275e-07,2.0,1.04284275e-07,-0.1099981,0.15636571
C18174,2.6804742e-06,2.0,2.6804742e-06,-0.10991633,0.15638803
C18205,-3.2711294e-05,2.0,-3.2711294e-05,-0.111039616,0.15608138
C18231,9.020549e-05,2.0,9.020549e-05,-0.10713842,0.15714641
C18232,0.00013005764,2.0,0.00013005764,-0.10587357,0.1574917
C18237,7.059697e-05,3.0,7.059697e-05,-0.107760765,-0.13203543
C18239,0.00018811473,3.0,0.00018811473,-0.10403092,-0.1310172
C18287,0.00114481,2.0,0.00114481,-0.0736668,0.16628413
C18319,0.00019782086,2.0,0.00019782086,-0.10372286,0.15807885
C18321,-4.483657e-05,2.0,-4.483657e-05,-0.11142446,0.15597631
C18324,7.0475335e-06,2.0,7.0475335e-06,-0.10977773,0.15642586
C18326,-2.944677e-07,2.0,-2.944677e-07,-0.11001076,0.15636225
C18802,0.00024793288,2.0,0.00024793288,-0.10213238,0.15851305
C18870,4.3146847e-05,2.0,4.3146847e-05,-0.108632,0.15673865
C18871,8.620138e-05,2.0,8.620138e-05,-0.1072655,0.1571117
C18872,-3.043772e-06,2.0,-3.043772e-06,-0.11009802,0.15633844
C18893,-1.308731e-07,2.0,-1.308731e-07,-0.110005565,0.15636368
C18902,1.9644405e-05,2.0,1.9644405e-05,-0.10937793,0.156535
C18904,1.9172414e-06,2.0,1.9172414e-06,-0.109940566,0.15638141
C18905,4.3163977e-06,2.0,4.3163977e-06,-0.109864414,0.1564022
C18910,3.1346664e-07,2.0,3.1346664e-07,-0.10999146,0.15636751
C18911,-5.8011417e-05,2.0,-5.8011417e-05,-0.11184261,0.15586215
C18933,0.017806282,2.0,0.017806282,0.45514405,0.31064928
C19164,-8.532379e-06,2.0,-8.532379e-06,-0.110272214,0.15629087
C19171,0.0050133723,2.0,0.0050133723,0.04911572,0.19980371
C19180,5.9141335e-06,2.0,5.9141335e-06,-0.109813705,0.15641606
C19190,-0.00011508006,2.0,-0.00011508006,-0.11365388,0.15536767
C19255,-1.7191211e-06,2.0,-1.7191211e-06,-0.110055976,0.1563499
C19317,-1.8513367e-05,2.0,-1.8513367e-05,-0.110589,0.15620439
C19378,-6.543823e-05,2.0,-6.543823e-05,-0.112078324,0.1557978
C19488,-0.00011001763,3.0,-0.00011001763,-0.11349321,-0.13360038
C19489,1.3039784e-05,3.0,1.3039784e-05,-0.10958755,-0.13253413
C19490,0.0004615854,3.0,0.0004615854,-0.09535136,-0.12864767
C19525,5.5797565e-05,2.0,5.5797565e-05,-0.10823047,0.15684827
C19559,0.00033960922,3.0,0.00033960922,-0.09922271,-0.12970455
C19561,9.147782e-06,3.0,9.147782e-06,-0.10971107,-0.13256785
C19562,0.00025160456,3.0,0.00025160456,-0.10201585,-0.13046707
C19563,0.0002518476,3.0,0.0002518476,-0.102008134,-0.13046496
C19564,4.747509e-05,3.0,4.747509e-05,-0.10849462,-0.13223577
C19565,1.8637862e-05,3.0,1.8637862e-05,-0.10940987,-0.13248563
C19566,2.9462584e-05,3.0,2.9462584e-05,-0.10906631,-0.13239184
C19567,0.0036928516,4.0,0.0036928516,0.00720432,-0.38966194
C19568,-0.00010970318,3.0,-0.00010970318,-0.113483235,-0.13359766
C19569,-2.818771e-05,4.0,-2.818771e-05,-0.11089604,-0.42190328
C19574,-8.702184e-05,3.0,-8.702184e-05,-0.11276336,-0.13340113
C19577,0.00013645104,3.0,0.00013645104,-0.10567065,-0.13146482
C19578,1.6678272e-05,3.0,1.6678272e-05,-0.109472066,-0.13250262
C19579,-5.2821157e-05,3.0,-5.2821157e-05,-0.11167788,-0.1331048
C19580,2.3890045e-05,3.0,2.3890045e-05,-0.10924318,-0.13244012
C19581,0.00018914147,3.0,0.00018914147,-0.10399834,-0.13100828
C19582,1.0524818e-05,3.0,1.0524818e-05,-0.10966737,-0.13255592
C19585,8.34037e-05,2.0,8.34037e-05,-0.1073543,0.15708745
C19586,0.000549876,3.0,0.000549876,-0.092549145,-0.12788266
C19588,2.5377693e-07,2.0,2.5377693e-07,-0.10999335,0.156367
C19589,-7.0426854e-06,2.0,-7.0426854e-06,-0.11022493,0.15630378
C19590,8.90382e-06,2.0,8.90382e-06,-0.109718814,0.15644194
C19591,9.1118613e-07,2.0,9.1118613e-07,-0.109972484,0.1563727
C19592,-2.3834535e-05,2.0,-2.3834535e-05,-0.11075789,0.15615828
C19594,9.64432e-07,2.0,9.64432e-07,-0.1099708,0.15637316
C19595,-1.5769494e-05,2.0,-1.5769494e-05,-0.11050191,0.15622815
C19596,1.40194115e-05,2.0,1.40194115e-05,-0.10955645,0.15648627
C19602,-3.1022464e-05,3.0,-3.1022464e-05,-0.11098602,-0.13291591
C19603,5.961166e-07,3.0,5.961166e-07,-0.10998249,-0.13264196
C19604,-5.7589145e-06,2.0,-5.7589145e-06,-0.110184185,0.1563149
C19605,0.0003954412,3.0,0.0003954412,-0.09745068,-0.12922078
C19606,-8.4594074e-05,3.0,-8.4594074e-05,-0.112686306,-0.1333801
C19607,1.070288e-05,2.0,1.070288e-05,-0.10966171,0.15645753
C19608,2.6382635e-05,2.0,2.6382635e-05,-0.10916406,0.15659341
C19609,-0.00013720941,2.0,-0.00013720941,-0.114356235,0.15517594
C19610,-0.0008234022,2.0,-0.0008234022,-0.136135,0.14923035
C19631,0.0005667045,2.0,0.0005667045,-0.092015035,0.16127509
C19673,-4.560773e-06,2.0,-4.560773e-06,-0.11014616,0.15632528
C19685,-2.2340775e-05,2.0,-2.2340775e-05,-0.11071047,0.15617123
C19691,-0.00019443841,2.0,-0.00019443841,-0.116172604,0.15468007
C19692,3.245524e-06,2.0,3.245524e-06,-0.1098984,0.15639293
C19706,-1.4196722e-07,2.0,-1.4196722e-07,-0.110005915,0.15636358
C19725,6.4769956e-05,2.0,6.4769956e-05,-0.1079457,0.156926
C19745,-8.500454e-06,2.0,-8.500454e-06,-0.1102712,0.15629114
C19757,-1.8245662e-05,2.0,-1.8245662e-05,-0.110580504,0.15620671
C19760,-7.748427e-06,2.0,-7.748427e-06,-0.11024733,0.15629765
C19769,0.00017627762,2.0,0.00017627762,-0.10440661,0.15789218
C19787,0.00016071486,2.0,0.00016071486,-0.104900554,0.15775733
C19794,-1.547472e-06,2.0,-1.547472e-06,-0.11005052,0.15635139
C19799,-7.616133e-06,2.0,-7.616133e-06,-0.110243134,0.1562988
C19823,-4.3873446e-05,2.0,-4.3873446e-05,-0.11139389,0.15598466
C19845,-5.369016e-09,2.0,-5.369016e-09,-0.11000158,0.15636475
C19846,1.0106771e-07,2.0,1.0106771e-07,-0.109998204,0.15636568
C19847,-1.4880405e-06,2.0,-1.4880405e-06,-0.11004864,0.15635191
C19848,0.00040338613,2.0,0.00040338613,-0.09719852,0.15985999
C19852,5.768426e-06,2.0,5.768426e-06,-0.10981833,0.15641479
C19853,-0.00013063091,2.0,-0.00013063091,-0.11414745,0.15523294
C19858,1.0217844e-05,2.0,1.0217844e-05,-0.10967711,0.15645334
C19859,3.9196162e-05,2.0,3.9196162e-05,-0.108757384,0.15670443
C19871,0.00012933528,2.0,0.00012933528,-0.105896495,0.15748543
C19872,-9.2505274e-05,3.0,-9.2505274e-05,-0.11293739,-0.13344865
C19891,4.1898955e-05,2.0,4.1898955e-05,-0.1086716,0.15672784
C19912,3.8421117e-06,2.0,3.8421117e-06,-0.109879464,0.15639809
C19913,-0.00076422904,2.0,-0.00076422904,-0.13425691,0.14974305
C19937,3.823484e-06,2.0,3.823484e-06,-0.10988006,0.15639792
C19945,-3.0217103e-05,2.0,-3.0217103e-05,-0.110960454,0.15610299
C19946,-9.024553e-05,2.0,-9.024553e-05,-0.11286567,0.15558286
C19961,0.00069432403,2.0,0.00069432403,-0.08796458,0.16238084
C19971,0.0001074851,2.0,0.0001074851,-0.10658999,0.15729612
C19972,0.00025307832,2.0,0.00025307832,-0.10196907,0.15855762
C19975,-2.3154473e-06,2.0,-2.3154473e-06,-0.1100749,0.15634474
C20062,-0.00022739587,2.0,-0.00022739587,-0.11721863,0.1543945
C20082,0.00155602,2.0,0.00155602,-0.060615603,0.1698471
C20083,0.00045197253,2.0,0.00045197253,-0.09565646,0.16028097
C20120,-0.00012654082,2.0,-0.00012654082,-0.114017636,0.15526837
C20121,-0.00015628415,2.0,-0.00015628415,-0.11496164,0.15501067
C20171,-4.242041e-06,2.0,-4.242041e-06,-0.11013605,0.15632805
C20186,0.00029218258,2.0,0.00029218258,-0.10072796,0.15889646
C20231,9.521124e-06,2.0,9.521124e-06,-0.10969923,0.15644729
C20237,-0.00013344492,2.0,-0.00013344492,-0.114236765,0.15520854
C20238,1.9439012e-05,2.0,1.9439012e-05,-0.10938445,0.15653324
C20239,-1.4656653e-05,2.0,-1.4656653e-05,-0.11046659,0.1562378
C20246,-9.4212595e-07,2.0,-9.4212595e-07,-0.11003131,0.15635665
C20247,0.000530339,2.0,0.000530339,-0.09316922,0.16095999
C20248,0.00020535642,2.0,0.00020535642,-0.1034837,0.15814415
C20249,-5.3078656e-06,2.0,-5.3078656e-06,-0.11016987,0.15631881
C20251,-4.7641215e-06,2.0,-4.7641215e-06,-0.11015262,0.15632352
C20253,-1.03414216e-07,2.0,-1.03414216e-07,-0.11000469,0.1563639
C20254,3.2337704e-07,2.0,3.2337704e-07,-0.10999115,0.1563676
C20264,-1.6903137e-05,2.0,-1.6903137e-05,-0.11053789,0.15621835
C20265,3.995238e-05,2.0,3.995238e-05,-0.10873338,0.15671097
C20267,-1.6997728e-05,2.0,-1.6997728e-05,-0.1105409,0.15621752
C20280,1.345931e-07,2.0,1.345931e-07,-0.10999714,0.15636596
C20281,0.00015905061,2.0,0.00015905061,-0.10495338,0.15774292
C20282,9.64137e-05,2.0,9.64137e-05,-0.10694138,0.15720019
C20283,7.413347e-06,2.0,7.413347e-06,-0.109766126,0.15642904
C20284,0.00021590364,2.0,0.00021590364,-0.103148945,0.15823552
C20285,7.143983e-07,2.0,7.143983e-07,-0.109978735,0.156371
C20286,7.999652e-06,2.0,7.999652e-06,-0.109747514,0.15643412
C20287,8.255353e-05,2.0,8.255353e-05,-0.10738128,0.1570801
C20288,7.345696e-05,2.0,7.345696e-05,-0.107669994,0.15700129
C20289,6.399656e-06,2.0,6.399656e-06,-0.1097983,0.15642025
C20290,1.2387147e-05,2.0,1.2387147e-05,-0.10960826,0.15647213
C20291,-8.2397255e-06,2.0,-8.2397255e-06,-0.11026292,0.15629339
C20293,2.7061645e-07,2.0,2.7061645e-07,-0.109992824,0.15636714
C20300,0.0018343828,2.0,0.0018343828,-0.051780775,0.17225902
C20301,0.00011037011,2.0,0.00011037011,-0.10649843,0.15732111
C20302,0.00013583213,2.0,0.00013583213,-0.10569029,0.15754174
C20303,0.0001724413,2.0,0.0001724413,-0.104528375,0.15785894
C20304,-8.446932e-06,2.0,-8.446932e-06,-0.1102695,0.15629162
C20305,-0.00014080768,2.0,-0.00014080768,-0.11447044,0.15514477
C20306,0.00015585971,2.0,0.00015585971,-0.105054654,0.15771526
C20316,-6.645664e-05,2.0,-6.645664e-05,-0.112110645,0.15578899
C20319,-6.846212e-05,2.0,-6.846212e-05,-0.1121743,0.15577161
C20345,-0.00014986005,2.0,-0.00014986005,-0.11475775,0.15506631
C20357,0.0006228444,2.0,0.0006228444,-0.09023324,0.1617615
C20359,0.00011380162,2.0,0.00011380162,-0.106389515,0.15735085
C20361,0.00036794588,2.0,0.00036794588,-0.09832334,0.1595529
C20372,2.5867485e-06,2.0,2.5867485e-06,-0.10991931,0.15638721
C20373,-2.589703e-06,2.0,-2.589703e-06,-0.11008361,0.15634237
C20374,-3.826652e-07,2.0,-3.826652e-07,-0.11001356,0.15636149
C20375,-6.9230896e-06,2.0,-6.9230896e-06,-0.11022113,0.15630482
C20376,-3.0005424e-08,2.0,-3.0005424e-08,-0.11000236,0.15636455
C20377,2.8555476e-07,2.0,2.8555476e-07,-0.10999235,0.15636727
C20378,1.4586311e-06,2.0,1.4586311e-06,-0.10995512,0.15637743
C20381,0.00039390026,2.0,0.00039390026,-0.09749959,0.15977779
C20384,4.710481e-07,2.0,4.710481e-07,-0.10998646,0.15636888
C20385,1.5974812e-06,2.0,1.5974812e-06,-0.10995071,0.15637864
C20386,3.9900447e-06,2.0,3.9900447e-06,-0.10987477,0.15639937
C20387,6.162035e-07,2.0,6.162035e-07,-0.10998185,0.15637015
C20395,2.4442948e-05,2.0,2.4442948e-05,-0.10922562,0.15657657
C20396,-0.00019066616,2.0,-0.00019066616,-0.11605288,0.15471275
C20418,3.8505474e-05,2.0,3.8505474e-05,-0.108779304,0.15669844
C20419,9.6285265e-05,2.0,9.6285265e-05,-0.106945455,0.15719908
C20422,-2.1377422e-05,2.0,-2.1377422e-05,-0.110679895,0.15617958
C20423,8.036104e-05,2.0,8.036104e-05,-0.107450865,0.1570611
C20424,0.00014180223,2.0,0.00014180223,-0.10550082,0.15759346
C20440,0.00013957596,2.0,0.00013957596,-0.10557147,0.15757418
C20466,-5.5988075e-06,2.0,-5.5988075e-06,-0.11017911,0.15631628
C20518,-0.00030689742,2.0,-0.00030689742,-0.11974189,0.15370566
C20522,2.4578057e-07,2.0,2.4578057e-07,-0.10999361,0.15636693
C20559,0.0004964098,2.0,0.0004964098,-0.09424608,0.160666
C20562,-0.00029279676,2.0,-0.00029279676,-0.11929435,0.15382783
C20566,0.00017812884,2.0,0.00017812884,-0.104347855,0.15790823
C20567,-1.6264208e-05,2.0,-1.6264208e-05,-0.11051761,0.15622388
C20570,-2.1925377e-06,2.0,-2.1925377e-06,-0.110070996,0.15634581
C20571,2.3191968e-05,2.0,2.3191968e-05,-0.10926533,0.15656574
C20572,-6.983256e-06,2.0,-6.983256e-06,-0.11022305,0.1563043
C20573,5.419841e-06,2.0,5.419841e-06,-0.109829396,0.15641177
C20589,4.8240904e-06,2.0,4.8240904e-06,-0.109848306,0.1564066
C20638,-1.7177867e-05,2.0,-1.7177867e-05,-0.11054661,0.15621595
C20640,0.00025399023,7.0,0.00025399023,-0.101940125,-1.2864941
C20657,0.00039994591,2.0,0.00039994591,-0.097307704,0.15983018
C20666,-3.4565057e-06,2.0,-3.4565057e-06,-0.11011112,0.15633486
C20672,8.404126e-06,2.0,8.404126e-06,-0.10973468,0.15643762
C20679,-4.4021485e-06,2.0,-4.4021485e-06,-0.11014113,0.15632667
C20680,2.463457e-07,2.0,2.463457e-07,-0.10999359,0.15636693
C20683,-0.00025864434,4.0,-0.00025864434,-0.118210405,-0.4239001
C20690,0.0011702365,2.0,0.0011702365,-0.07285981,0.16650444
C20698,-8.160139e-05,2.0,-8.160139e-05,-0.11259132,0.15565777
C20737,-7.1555964e-06,2.0,-7.1555964e-06,-0.110228516,0.1563028
C20738,4.2541504e-07,2.0,4.2541504e-07,-0.10998791,0.1563685
C20772,1.6995604e-05,2.0,1.6995604e-05,-0.10946199,0.15651207
C20773,1.3468201e-05,2.0,1.3468201e-05,-0.10957395,0.1564815
C20781,-6.055856e-06,2.0,-6.055856e-06,-0.11019362,0.15631233
C20783,4.687337e-07,2.0,4.687337e-07,-0.109986536,0.15636887
C20784,-0.00011118712,2.0,-0.00011118712,-0.11353033,0.15540141
C20792,-0.0036949313,2.0,-0.0036949313,-0.22727314,0.12434967
C20793,0.00025580148,2.0,0.00025580148,-0.101882644,0.15858121
C20794,8.6864175e-06,2.0,8.6864175e-06,-0.109725714,0.15644006
C20825,0.00017836546,2.0,0.00017836546,-0.10434035,0.15791027
C20846,0.00010680566,2.0,0.00010680566,-0.10661155,0.15729024
C20847,-0.00021949477,2.0,-0.00021949477,-0.11696786,0.15446296
C20848,0.00014253595,2.0,0.00014253595,-0.10547753,0.15759982
C20859,1.6183478e-05,2.0,1.6183478e-05,-0.109487765,0.15650502
C20870,-3.9996876e-06,2.0,-3.9996876e-06,-0.11012836,0.15633015
C20876,-4.5846326e-05,2.0,-4.5846326e-05,-0.111456506,0.15596756
C20877,-7.809466e-06,2.0,-7.809466e-06,-0.110249266,0.15629713
C20878,-6.2151753e-06,2.0,-6.2151753e-06,-0.11019867,0.15631095
C20879,-6.311126e-07,2.0,-6.311126e-07,-0.11002144,0.15635933
C20889,-3.805928e-05,2.0,-3.805928e-05,-0.111209355,0.15603504
C20896,-6.5185907e-07,2.0,-6.5185907e-07,-0.110022105,0.15635915
C20897,4.166426e-05,2.0,4.166426e-05,-0.10867904,0.15672581
C20898,3.7660433e-05,3.0,3.7660433e-05,-0.108806126,-0.1323208
C20934,0.00025891137,2.0,0.00025891137,-0.10178394,0.15860817
C20935,0.00182863,3.0,0.00182863,-0.05196336,-0.11680276
C20948,-7.73444e-05,2.0,-7.73444e-05,-0.11245621,0.15569463
C20949,-4.8798634e-06,2.0,-4.8798634e-06,-0.11015629,0.15632251
C20950,7.997957e-08,2.0,7.997957e-08,-0.10999887,0.1563655
C20951,7.891273e-06,2.0,7.891273e-06,-0.10975095,0.15643318
C20955,-2.4988987e-07,2.0,-2.4988987e-07,-0.11000934,0.15636264
C20970,1.135713e-06,2.0,1.135713e-06,-0.10996536,0.15637465
C20971,1.4634414e-08,2.0,1.4634414e-08,-0.110000946,0.15636492
C20972,4.598376e-06,2.0,4.598376e-06,-0.109855466,0.15640464
C20973,-5.5439114e-06,2.0,-5.5439114e-06,-0.11017737,0.15631677
C20986,6.639768e-05,2.0,6.639768e-05,-0.10789404,0.15694012
C20991,7.448246e-06,2.0,7.448246e-06,-0.109765016,0.15642935
C20994,-2.4993704e-05,2.0,-2.4993704e-05,-0.11079467,0.15614824
C20995,-3.918574e-06,2.0,-3.918574e-06,-0.11012578,0.15633085
C21007,0.00014232294,2.0,0.00014232294,-0.10548429,0.15759797
C21008,0.00018749025,2.0,0.00018749025,-0.10405075,0.15798934
C21011,-0.011021448,6.0,-0.011021448,-0.4598061,-1.0951794
C21012,-0.011396035,6.0,-0.011396035,-0.47169495,-1.098425
C21013,0.018535398,6.0,0.018535398,0.4782851,-0.83908087
C21014,-0.011204786,6.0,-0.011204786,-0.465625,-1.0967679
C21015,0.00044689816,2.0,0.00044689816,-0.095817514,0.160237
C21016,0.00086421054,2.0,0.00086421054,-0.082572624,0.16385286
C21017,0.00012739029,2.0,0.00012739029,-0.10595823,0.15746859
C21018,-0.00041684063,2.0,-0.00041684063,-0.12323133,0.15275304
C21027,0.00054479414,2.0,0.00054479414,-0.092710435,0.16108523
C21028,-3.1909951e-06,2.0,-3.1909951e-06,-0.11010268,0.15633716
C21029,-4.403502e-07,2.0,-4.403502e-07,-0.110015385,0.15636097
C21065,2.2635595e-06,2.0,2.2635595e-06,-0.10992957,0.15638441
C21066,-3.0453623e-06,2.0,-3.0453623e-06,-0.11009807,0.15633842
C21072,-1.3804102e-05,2.0,-1.3804102e-05,-0.11043953,0.15624519
C21075,0.00035940888,2.0,0.00035940888,-0.0985943,0.15947893
C21084,4.179922e-06,2.0,4.179922e-06,-0.10986874,0.15640101
C21094,0.0004211011,2.0,0.0004211011,-0.09663627,0.16001347
C21106,-5.0115163e-05,2.0,-5.0115163e-05,-0.111591995,0.15593058
C21107,0.00023320668,2.0,0.00023320668,-0.10259977,0.15838546
C21144,-1.3464535e-07,2.0,-1.3464535e-07,-0.110005684,0.15636364
C21154,0.000472069,2.0,0.000472069,-0.095018625,0.16045511
C21214,5.754757e-07,2.0,5.754757e-07,-0.109983146,0.15636979
C21215,-3.4816123e-06,2.0,-3.4816123e-06,-0.11011191,0.15633462
C21217,1.4774525e-05,2.0,1.4774525e-05,-0.10953249,0.15649281
C21250,9.394237e-05,2.0,9.394237e-05,-0.10701982,0.15717877
C21284,1.638335e-05,2.0,1.638335e-05,-0.109481424,0.15650676
C21310,2.7072825e-05,2.0,2.7072825e-05,-0.109142154,0.15659937
C21372,-6.8221484e-06,2.0,-6.8221484e-06,-0.11021794,0.15630569
C21383,0.00012475991,2.0,0.00012475991,-0.10604171,0.15744579
C21384,0.00055717165,2.0,0.00055717165,-0.092317596,0.16119248
C21390,-3.088584e-05,2.0,-3.088584e-05,-0.11098169,0.15609717
C21403,-6.6114117e-06,2.0,-6.6114117e-06,-0.110211246,0.15630752
C21404,0.000109258704,2.0,0.000109258704,-0.1065337,0.15731148
C21427,6.924162e-05,2.0,6.924162e-05,-0.107803784,0.15696476
C21428,-2.9558913e-07,2.0,-2.9558913e-07,-0.110010795,0.15636224
C21429,-1.935756e-06,2.0,-1.935756e-06,-0.110062845,0.15634803
C21431,1.8063243e-05,2.0,1.8063243e-05,-0.10942811,0.1565213
C21432,1.7421846e-05,2.0,1.7421846e-05,-0.10944847,0.15651576
C21433,2.1026088e-05,2.0,2.1026088e-05,-0.109334074,0.15654698
C21434,3.013284e-06,2.0,3.013284e-06,-0.10990577,0.15639092
C21435,4.5533073e-07,2.0,4.5533073e-07,-0.10998695,0.15636875
C21478,2.7700207e-05,2.0,2.7700207e-05,-0.10912225,0.15660481
C21479,0.00011096956,2.0,0.00011096956,-0.1064794,0.15732631
C21480,-0.0025643944,2.0,-0.0025643944,-0.19139156,0.13414533
C21481,0.0070008105,2.0,0.0070008105,0.11219411,0.21702409
C21482,-0.0002852903,2.0,-0.0002852903,-0.119056106,0.15389287
C21483,-0.0005185827,2.0,-0.0005185827,-0.12646048,0.15187149
C21484,-0.00034303826,2.0,-0.00034303826,-0.12088894,0.15339251
C21485,-1.0721962e-07,2.0,-1.0721962e-07,-0.11000482,0.15636389
C21486,-0.00030721154,2.0,-0.00030721154,-0.11975186,0.15370294
C21510,3.8901876e-06,2.0,3.8901876e-06,-0.109877944,0.1563985
C21511,-2.3531463e-06,2.0,-2.3531463e-06,-0.1100761,0.15634441
C21512,5.5161927e-06,2.0,5.5161927e-06,-0.109826334,0.15641259
C21582,8.797632e-06,2.0,8.797632e-06,-0.10972218,0.15644103
