,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2,layer
AEN,0.0,0.0,0.0,-0.02587115,0.21428101,1
AFAP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AFAP1L1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AFAP1L2,0.0,0.0,0.0,-0.02587115,0.21428101,1
AFF1,0.0,1.0,0.0,-0.02587115,0.07780718,1
AFF2,0.0,0.0,0.0,-0.02587115,0.21428101,1
AFF3,0.0,0.0,0.0,-0.02587115,0.21428101,1
AFF4,0.0,1.0,0.0,-0.02587115,0.07780718,1
AFG3L1P,0.0,0.0,0.0,-0.02587115,0.21428101,1
AFG3L2,-4.1544e-05,1.0,-4.1544e-05,-0.027080609,0.077314846,1
AFM,0.0,0.0,0.0,-0.02587115,0.21428101,1
AFMID,-8.7468965e-05,2.0,-8.7468965e-05,-0.028417604,-0.059703235,1
AFP,0.0,1.0,0.0,-0.02587115,0.07780718,1
AFTPH,0.0,0.0,0.0,-0.02587115,0.21428101,1
AGA,-1.2295762e-07,2.0,-1.2295762e-07,-0.02587473,-0.058668103,1
AGAP1,3.6567172e-08,1.0,3.6567172e-08,-0.025870087,0.07780761,1
AGAP11,0.0,0.0,0.0,-0.02587115,0.21428101,1
AGAP2,0.13979684,2.0,0.13979684,4.043987,1.5980544,1
AGAP3,5.6884135e-05,1.0,5.6884135e-05,-0.024215102,0.07848131,1
AGAP4,0.0071948576,1.0,0.0071948576,0.18359031,0.16307285,1
AGAP5,0.0069617047,1.0,0.0069617047,0.1768026,0.16030979,1
AGAP6,3.039202e-05,1.0,3.039202e-05,-0.024986358,0.07816736,1
AGAP9,0.0026128702,1.0,0.0026128702,0.050196454,0.10877209,1
AGBL1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AGBL2,0.0,0.0,0.0,-0.02587115,0.21428101,1
AGBL4,0.0,0.0,0.0,-0.02587115,0.21428101,1
AGBL5,0.0,0.0,0.0,-0.02587115,0.21428101,1
AGER,-0.003996453,6.0,-0.003996453,-0.14221853,-0.6519236,1
AGFG1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AGFG2,0.0,0.0,0.0,-0.02587115,0.21428101,1
AGGF1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AGK,-2.2373066e-05,1.0,-2.2373066e-05,-0.02652249,0.07754204,1
AGL,1.7464352e-08,1.0,1.7464352e-08,-0.025870642,0.07780739,1
AGMAT,5.760807e-06,1.0,5.760807e-06,-0.025703438,0.07787545,1
AGMO,0.0,0.0,0.0,-0.02587115,0.21428101,1
AGO1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AGO2,0.0,0.0,0.0,-0.02587115,0.21428101,1
AGO3,0.0,0.0,0.0,-0.02587115,0.21428101,1
AGO4,0.0,0.0,0.0,-0.02587115,0.21428101,1
AGPAT1,0.00036960587,4.0,0.00036960587,-0.015110939,-0.32723415,1
AGPAT2,0.0004254626,4.0,0.0004254626,-0.013484801,-0.3265722,1
AGPAT3,8.515197e-06,3.0,8.515197e-06,-0.02562325,-0.19503959,1
AGPAT4,-0.004126149,3.0,-0.004126149,-0.14599434,-0.24403915,1
AGPAT5,0.0016505211,3.0,0.0016505211,0.02217991,-0.1755803,1
AGPS,9.678885e-07,2.0,9.678885e-07,-0.025842974,-0.058655173,1
AGR2,0.0,0.0,0.0,-0.02587115,0.21428101,1
AGR3,0.0,0.0,0.0,-0.02587115,0.21428101,1
AGRN,7.434702e-05,1.0,7.434702e-05,-0.023706712,0.078688264,1
AGRP,-0.019503849,1.0,-0.019503849,-0.59368014,-0.15333135,1
AGT,0.048329417,15.0,0.048329417,1.3811268,-1.2600783,1
AGTPBP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AGTR1,0.00059939816,16.0,0.00059939816,-0.008421075,-1.962197,1
AGTR2,0.00046438127,3.0,0.00046438127,-0.012351776,-0.18963715,1
AGTRAP,0.0,0.0,0.0,-0.02587115,0.21428101,1
AGXT,-1.3113225e-05,2.0,-1.3113225e-05,-0.02625291,-0.05882205,1
AGXT2,2.4522897e-05,1.0,2.4522897e-05,-0.025157224,0.0780978,1
AHCTF1,0.0,1.0,0.0,-0.02587115,0.07780718,1
AHCY,-3.16094e-06,1.0,-3.16094e-06,-0.025963174,0.07776972,1
AHCYL1,4.32029e-05,1.0,4.32029e-05,-0.024613399,0.07831918,1
AHCYL2,-1.856572e-05,1.0,-1.856572e-05,-0.026411649,0.07758716,1
AHDC1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AHI1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AHNAK,-0.0009792055,1.0,-0.0009792055,-0.054378428,0.06620269,1
AHNAK2,1.9907636e-06,1.0,1.9907636e-06,-0.025813194,0.07783078,1
AHR,2.9851086e-05,4.0,2.9851086e-05,-0.025002105,-0.33126056,1
AHRR,0.0,0.0,0.0,-0.02587115,0.21428101,1
AHSA1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AHSG,0.0,0.0,0.0,-0.02587115,0.21428101,1
AHSP,0.0,0.0,0.0,-0.02587115,0.21428101,1
AICDA,4.118892e-06,2.0,4.118892e-06,-0.025751239,-0.05861783,1
AIDA,0.0,0.0,0.0,-0.02587115,0.21428101,1
AIF1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AIF1L,0.0,0.0,0.0,-0.02587115,0.21428101,1
AIFM1,-0.0055205566,2.0,-0.0055205566,-0.18658926,-0.1240903,1
AIFM2,0.0,1.0,0.0,-0.02587115,0.07780718,1
AIFM3,0.0,0.0,0.0,-0.02587115,0.21428101,1
AIG1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AIM2,0.0006326619,2.0,0.0006326619,-0.007452678,-0.05116902,1
AIMP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AIMP2,0.0,0.0,0.0,-0.02587115,0.21428101,1
AIP,-7.042411e-05,2.0,-7.042411e-05,-0.027921384,-0.05950124,1
AIPL1,-0.0025400897,2.0,-0.0025400897,-0.09981992,-0.08876904,1
AIRE,0.0,2.0,0.0,-0.02587115,-0.058666646,1
AJAP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AJUBA,0.0,2.0,0.0,-0.02587115,-0.058666646,1
AK1,-0.0003003509,2.0,-0.0003003509,-0.034615166,-0.06222608,1
AK2,0.0007228896,2.0,0.0007228896,-0.0048259096,-0.050099738,1
AK3,0.0044561075,1.0,0.0044561075,0.103858,0.13061616,1
AK4,0.10075146,2.0,0.10075146,2.907272,1.1353308,1
AK5,0.010651969,2.0,0.010651969,0.28423604,0.06756898,1
AK6,5.3136087e-06,2.0,5.3136087e-06,-0.025716458,-0.058603674,1
AK7,-8.611172e-05,2.0,-8.611172e-05,-0.028378092,-0.05968715,1
AK8,0.016913608,2.0,0.016913608,0.46652898,0.14177515,1
AK9,-0.006560963,2.0,-0.006560963,-0.21687825,-0.13642007,1
AKAP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKAP10,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKAP11,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKAP12,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKAP13,-7.049045e-05,1.0,-7.049045e-05,-0.027923316,0.07697181,1
AKAP14,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKAP17A,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKAP3,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKAP4,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKAP5,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKAP6,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKAP7,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKAP8,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKAP8L,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKAP9,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKIP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKIRIN1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKIRIN2,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKNA,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKNAD1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKR1A1,1.5885953e-05,6.0,1.5885953e-05,-0.025408668,-0.6043737,1
AKR1B1,0.0002431458,5.0,0.0002431458,-0.018792529,-0.46520662,1
AKR1B10,3.3207674e-05,5.0,3.3207674e-05,-0.024904387,-0.4676946,1
AKR1B15,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKR1C1,0.028124852,3.0,0.028124852,0.79291815,0.13816485,1
AKR1C2,0.009074753,3.0,0.009074753,0.23831908,-0.08759632,1
AKR1C3,0.036383476,5.0,0.036383476,1.0333487,-0.036910534,1
AKR1C4,0.024400957,3.0,0.024400957,0.68450564,0.09403328,1
AKR1C6P,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKR1D1,-1.0104553e-05,2.0,-1.0104553e-05,-0.026165321,-0.05878639,1
AKR1E2,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKR7A2,5.6623335e-06,1.0,5.6623335e-06,-0.025706306,0.07787429,1
AKR7A2P1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AKR7A3,0.00011090182,1.0,0.00011090182,-0.022642503,0.07912147,1
AKR7L,0.000318064,1.0,0.000318064,-0.01661146,0.08157653,1
AKT1,-0.11566064,96.0,-0.0012047983,-0.060946036,-14.257894,1
AKT1S1,0.0006890453,7.0,0.0006890453,-0.005811208,-0.7328699,1
AKT2,0.068817005,96.0,0.0007168438,-0.005001919,-12.071664,1
AKT3,0.022760376,96.0,0.00023708725,-0.01896891,-12.617476,1
AKTIP,0.0,0.0,0.0,-0.02587115,0.21428101,1
ALAD,3.82899e-05,1.0,3.82899e-05,-0.02475643,0.07826095,1
ALAS1,-3.657068e-05,1.0,-3.657068e-05,-0.02693582,0.07737379,1
ALAS2,-0.00035950798,1.0,-0.00035950798,-0.036337387,0.07354668,1
ALB,1.0323512e-05,1.0,1.0323512e-05,-0.025570605,0.07792953,1
ALCAM,0.0,1.0,0.0,-0.02587115,0.07780718,1
ALDH16A1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ALDH18A1,3.634676e-05,1.0,3.634676e-05,-0.024812998,0.07823792,1
ALDH1A1,6.996257e-06,1.0,6.996257e-06,-0.02566747,0.07789009,1
ALDH1A2,4.920628e-05,1.0,4.920628e-05,-0.024438625,0.07839032,1
ALDH1A3,0.0003517613,1.0,0.0003517613,-0.015630443,0.08197588,1
ALDH1B1,0.00012765222,12.0,0.00012765222,-0.022154855,-1.4218922,1
ALDH1L1,6.2231825e-06,1.0,6.2231825e-06,-0.025689978,0.077880934,1
ALDH1L2,-3.6863085e-07,1.0,-3.6863085e-07,-0.025881883,0.077802815,1
ALDH2,0.0070235454,12.0,0.0070235454,0.17860295,-1.3401694,1
ALDH3A1,0.0032968957,7.0,0.0032968957,0.070110254,-0.7019645,1
ALDH3A2,0.000112582755,12.0,0.000112582755,-0.022593567,-1.4220707,1
ALDH3B1,0.010754895,7.0,0.010754895,0.2872325,-0.61358035,1
ALDH3B2,0.0046943636,7.0,0.0046943636,0.11079427,-0.6854032,1
ALDH4A1,1.2073009e-06,1.0,1.2073009e-06,-0.025836004,0.077821486,1
ALDH5A1,0.00010473094,1.0,0.00010473094,-0.022822155,0.079048336,1
ALDH6A1,5.1248604e-05,3.0,5.1248604e-05,-0.024379168,-0.19453314,1
ALDH7A1,-0.0002748925,11.0,-0.0002748925,-0.033874,-1.2901888,1
ALDH8A1,-0.0075064925,1.0,-0.0075064925,-0.24440512,-0.011151655,1
ALDH9A1,-0.002851391,11.0,-0.002851391,-0.10888273,-1.3207227,1
ALDOA,-0.019471744,4.0,-0.019471744,-0.5927455,-0.5623723,1
ALDOB,4.5772304e-06,4.0,4.5772304e-06,-0.025737897,-0.33156008,1
ALDOC,3.5662288e-05,4.0,3.5662288e-05,-0.024832927,-0.3311917,1
ALG1,-0.0026021802,2.0,-0.0026021802,-0.10162754,-0.089504875,1
ALG10,0.00039654932,1.0,0.00039654932,-0.014326545,0.08250666,1
ALG10B,0.00014978259,1.0,0.00014978259,-0.02151058,0.079582244,1
ALG11,1.3389136e-06,2.0,1.3389136e-06,-0.025832172,-0.058650777,1
ALG12,-3.5168167e-05,2.0,-3.5168167e-05,-0.02689499,-0.05908342,1
ALG13,7.4152274e-05,2.0,7.4152274e-05,-0.023712382,-0.05778787,1
ALG14,0.00049449375,2.0,0.00049449375,-0.011475121,-0.05280644,1
ALG1L,0.0,0.0,0.0,-0.02587115,0.21428101,1
ALG1L2,0.0,0.0,0.0,-0.02587115,0.21428101,1
ALG2,0.0011294291,2.0,0.0011294291,0.007009537,-0.045281872,1
ALG3,0.00046888104,2.0,0.00046888104,-0.012220776,-0.053109977,1
ALG5,0.00023109958,1.0,0.00023109958,-0.019143226,0.080545925,1
ALG6,0.0017948356,1.0,0.0017948356,0.02638129,0.09907764,1
ALG8,0.002073642,1.0,0.002073642,0.034498088,0.10238175,1
ALG9,2.1988755e-05,2.0,2.1988755e-05,-0.025231,-0.05840606,1
ALK,0.000111702066,3.0,0.000111702066,-0.022619206,-0.19381672,1
ALKBH1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ALKBH2,0.0,0.0,0.0,-0.02587115,0.21428101,1
ALKBH3,0.0,0.0,0.0,-0.02587115,0.21428101,1
ALKBH4,0.0,0.0,0.0,-0.02587115,0.21428101,1
ALKBH5,0.0,0.0,0.0,-0.02587115,0.21428101,1
ALKBH6,0.0,0.0,0.0,-0.02587115,0.21428101,1
ALKBH7,0.0,0.0,0.0,-0.02587115,0.21428101,1
ALKBH8,0.0,0.0,0.0,-0.02587115,0.21428101,1
ALLC,-0.0018719534,1.0,-0.0018719534,-0.0803687,0.055622816,1
ALMS1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ALOX12,-0.01143321,3.0,-0.01143321,-0.35872233,-0.33063453,1
ALOX12B,2.9316509e-05,2.0,2.9316509e-05,-0.02501767,-0.05831922,1
ALOX12P2,0.0,0.0,0.0,-0.02587115,0.21428101,1
ALOX15,-0.0051867985,5.0,-0.0051867985,-0.17687267,-0.52955645,1
ALOX15B,-0.029853208,2.0,-0.029853208,-0.8949775,-0.41245455,1
ALOX5,0.027277704,5.0,0.027277704,0.7682554,-0.1448223,1
ALOX5AP,0.0070702126,1.0,0.0070702126,0.17996156,0.16159572,1
ALOXE3,-0.0041990858,1.0,-0.0041990858,-0.14811772,0.028044162,1
ALPI,3.475014e-05,2.0,3.475014e-05,-0.02485948,-0.058254823,1
ALPK1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ALPK2,0.0,0.0,0.0,-0.02587115,0.21428101,1
ALPK3,0.0,0.0,0.0,-0.02587115,0.21428101,1
ALPL,0.0022249748,2.0,0.0022249748,0.038903788,-0.032298647,1
ALPP,5.860093e-06,2.0,5.860093e-06,-0.025700547,-0.058597196,1
ALS2,-0.002584109,2.0,-0.002584109,-0.10110145,-0.08929071,1
ALS2CL,0.0,0.0,0.0,-0.02587115,0.21428101,1
ALX1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ALX3,0.0,0.0,0.0,-0.02587115,0.21428101,1
ALX4,0.0,0.0,0.0,-0.02587115,0.21428101,1
ALYREF,0.031971816,5.0,0.031971816,0.9049135,-0.089192756,1
AMACR,1.0814365e-05,2.0,1.0814365e-05,-0.025556317,-0.058538485,1
AMBN,0.0,0.0,0.0,-0.02587115,0.21428101,1
AMBP,0.0,0.0,0.0,-0.02587115,0.21428101,1
AMBRA1,0.0008611855,7.0,0.0008611855,-0.0007997485,-0.7308299,1
AMD1,-0.0055173505,2.0,-0.0055173505,-0.18649592,-0.124052316,1
AMDHD1,-7.5964836e-06,1.0,-7.5964836e-06,-0.026092306,0.077717155,1
AMDHD2,-0.004908522,1.0,-0.004908522,-0.1687713,0.01963669,1
AMELX,0.0,0.0,0.0,-0.02587115,0.21428101,1
AMER1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AMER2,0.0,0.0,0.0,-0.02587115,0.21428101,1
AMER3,0.0,0.0,0.0,-0.02587115,0.21428101,1
AMFR,-0.0073221372,1.0,-0.0073221372,-0.23903805,-0.008966875,1
AMH,4.8718557e-05,4.0,4.8718557e-05,-0.024452824,-0.33103696,1
AMHR2,0.0,2.0,0.0,-0.02587115,-0.058666646,1
AMIGO1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AMIGO2,0.0,0.0,0.0,-0.02587115,0.21428101,1
AMIGO3,0.0,0.0,0.0,-0.02587115,0.21428101,1
AMMECR1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AMMECR1L,0.0,0.0,0.0,-0.02587115,0.21428101,1
AMN,0.0,0.0,0.0,-0.02587115,0.21428101,1
AMN1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AMOT,-3.1534455e-05,2.0,-3.1534455e-05,-0.026789203,-0.05904036,1
AMOTL1,-0.0016431051,1.0,-0.0016431051,-0.073706314,0.058334876,1
AMOTL2,9.439287e-05,1.0,9.439287e-05,-0.023123123,0.078925826,1
AMPD1,-8.704839e-05,1.0,-8.704839e-05,-0.02840536,0.07677558,1
AMPD2,0.004509239,1.0,0.004509239,0.1054048,0.1312458,1
AMPD3,0.045305572,1.0,0.045305572,1.2930946,0.61471987,1
AMPH,0.00023635155,2.0,0.00023635155,-0.018990327,-0.055865664,1
AMT,-3.91845e-05,2.0,-3.91845e-05,-0.027011916,-0.059131015,1
AMTN,0.0,0.0,0.0,-0.02587115,0.21428101,1
AMY1A,4.4287985e-06,4.0,4.4287985e-06,-0.025742216,-0.33156183,1
AMY1B,0.00021436752,4.0,0.00021436752,-0.01963034,-0.32907388,1
AMY1C,0.0004143401,4.0,0.0004143401,-0.013808608,-0.326704,1
AMY2A,1.2400555e-05,4.0,1.2400555e-05,-0.025510138,-0.33146736,1
AMY2B,2.6097554e-05,4.0,2.6097554e-05,-0.025111381,-0.33130503,1
AMZ1,0.0,0.0,0.0,-0.02587115,0.21428101,1
AMZ2,0.0,0.0,0.0,-0.02587115,0.21428101,1
AMZ2P1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANAPC1,1.953205e-05,5.0,1.953205e-05,-0.02530252,-0.46785668,1
ANAPC10,1.0838645e-05,5.0,1.0838645e-05,-0.025555609,-0.4679597,1
ANAPC11,0.042914394,5.0,0.042914394,1.223481,0.040486842,1
ANAPC13,-0.00015947578,5.0,-0.00015947578,-0.030513914,-0.46997806,1
ANAPC15,-0.0010266486,5.0,-0.0010266486,-0.055759624,-0.4802549,1
ANAPC16,-0.0014547581,5.0,-0.0014547581,-0.06822303,-0.48532838,1
ANAPC2,0.0022690783,5.0,0.0022690783,0.040187757,-0.44119748,1
ANAPC4,-3.7444166e-05,5.0,-3.7444166e-05,-0.02696125,-0.46853188,1
ANAPC5,-1.3285859e-05,6.0,-1.3285859e-05,-0.026257938,-0.6047194,1
ANAPC7,-7.796284e-06,5.0,-7.796284e-06,-0.026098121,-0.46818054,1
ANG,0.048368182,1.0,0.048368182,1.3822554,0.65101457,1
ANGEL1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANGEL2,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANGPT1,-0.0032914474,6.0,-0.0032914474,-0.12169394,-0.64356863,1
ANGPT2,-0.00046504763,6.0,-0.00046504763,-0.039409924,-0.61007315,1
ANGPT4,-0.012036527,5.0,-0.012036527,-0.37628648,-0.610732,1
ANGPTL1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANGPTL2,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANGPTL3,-0.00031404904,1.0,-0.00031404904,-0.035013955,0.074085414,1
ANGPTL4,5.7134217e-05,2.0,5.7134217e-05,-0.024207823,-0.057989553,1
ANGPTL5,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANGPTL6,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANGPTL7,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANHX,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANK1,2.8852282e-06,1.0,2.8852282e-06,-0.025787154,0.07784138,1
ANK2,8.809246e-05,1.0,8.809246e-05,-0.023306545,0.07885116,1
ANK3,3.8233634e-06,1.0,3.8233634e-06,-0.025759842,0.07785249,1
ANKAR,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKDD1A,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKEF1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKFN1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKFY1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKH,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKHD1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKHD1-EIF4EBP3,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKK1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKLE1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKLE2,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKMY1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKMY2,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRA2,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD10,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD11,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD12,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD13A,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD13B,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD13C,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD13D,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD16,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD17,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD18DP,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD19P,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD2,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD20A1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD20A11P,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD20A3,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD20A4,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD20A5P,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD20A9P,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD22,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD23,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD24,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD26,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD26P1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD27,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD28,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD29,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD30A,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD30B,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD30BL,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD30BP3,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD31,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD33,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD34A,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD34B,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD34C,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD35,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD36,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD36B,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD36BP2,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD37,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD39,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD40,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD42,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD44,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD45,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD46,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD49,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD50,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD53,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD54,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD55,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD6,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD65,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD66,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD7,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKRD9,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKS1A,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKS1B,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKS3,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKS4B,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKS6,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANKZF1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANLN,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANO1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANO10,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANO2,-3.1027491e-06,1.0,-3.1027491e-06,-0.025961481,0.07777041,1
ANO3,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANO4,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANO5,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANO6,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANO7,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANO8,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANO9,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANP32A,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANP32AP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANP32B,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANP32C,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANP32D,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANP32E,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANPEP,-6.4705964e-06,3.0,-6.4705964e-06,-0.026059527,-0.19521718,1
ANTXR1,0.03730274,1.0,0.03730274,1.0601109,0.5198789,1
ANTXR2,0.00022311405,1.0,0.00022311405,-0.019375708,0.08045129,1
ANTXRL,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANXA1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANXA10,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANXA11,0.001162596,1.0,0.001162596,0.007975115,0.09158501,1
ANXA13,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANXA2,6.8512823e-06,1.0,6.8512823e-06,-0.025671693,0.07788838,1
ANXA2P1,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANXA2P3,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANXA2R,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANXA3,0.0,0.0,0.0,-0.02587115,0.21428101,1
ANXA4,0.0,0.0,0.0,-0.02587115,0.21428101,1
