,,coef
GDF1,cnv_amp,0.0
GDF1,promoter,0.0
CBR1,mut_important,0.0
CBR1,cnv_del,0.0
CBR1,cnv_amp,0.0
CBR1,promoter,0.0
GDF6,mut_important,0.0
GDF6,cnv_del,0.0
GDF6,cnv_amp,0.0
GDF6,promoter,0.0
GDF5,mut_important,0.0
GDF5,cnv_del,0.0
GDF5,cnv_amp,0.0
GDF5,promoter,0.0
EIF4E2,mut_important,0.0
EIF4E2,cnv_del,0.0
EIF4E2,cnv_amp,0.0
EIF4E2,promoter,-4.7136696e-06
ITGAE,mut_important,0.0
ITGAE,cnv_del,0.0
ITGAE,cnv_amp,0.0
ITGAE,promoter,0.0
DTYMK,mut_important,0.0
DTYMK,cnv_del,8.244833e-05
DTYMK,cnv_amp,0.0
DTYMK,promoter,4.942734e-06
ABHD12B,mut_important,0.0
ABHD12B,cnv_del,0.0
ABHD12B,cnv_amp,0.0
ABHD12B,promoter,0.0
HLA-C,mut_important,0.0
HLA-C,cnv_del,0.0
HLA-C,cnv_amp,9.532694e-06
HLA-C,promoter,0.0
CPT1A,mut_important,0.0
CPT1A,cnv_del,0.0
CPT1A,cnv_amp,-2.2631955e-05
CPT1A,promoter,-3.0191493e-06
CPT1C,mut_important,0.0
CPT1C,cnv_del,0.0
CPT1C,cnv_amp,0.0
CPT1C,promoter,0.0009541301
CPT1B,mut_important,0.0
CPT1B,cnv_del,0.0
CPT1B,cnv_amp,4.323187e-05
CPT1B,promoter,0.0056784917
TPST2,mut_important,0.0
TPST2,cnv_del,0.0
TPST2,cnv_amp,0.0
TPST2,promoter,0.0
ANXA4,mut_important,0.0
ANXA4,cnv_del,0.0
ANXA4,cnv_amp,0.0
ANXA4,promoter,0.0
ANXA7,mut_important,0.0
ANXA7,cnv_del,0.0
ANXA7,cnv_amp,3.0176805e-05
ANXA7,promoter,-2.767339e-06
TPST1,mut_important,0.0
TPST1,cnv_del,0.0
TPST1,cnv_amp,0.0
TPST1,promoter,0.0
ANXA9,mut_important,0.0
ANXA9,cnv_del,0.0
ANXA9,cnv_amp,0.0
ANXA9,promoter,0.0
ANXA8,mut_important,0.0
ANXA8,cnv_del,0.0
ANXA8,cnv_amp,0.0
ANXA8,promoter,0.0
MEST,mut_important,0.0
MEST,cnv_del,0.0
MEST,cnv_amp,0.0
MEST,promoter,0.0
MCM7,mut_important,0.0
MCM7,cnv_del,0.0
MCM7,cnv_amp,0.0
MCM7,promoter,0.0
MCM6,mut_important,0.0
MCM6,cnv_del,0.0
MCM6,cnv_amp,0.0
MCM6,promoter,0.0
MCM5,mut_important,0.0
MCM5,cnv_del,0.0
MCM5,cnv_amp,0.0
MCM5,promoter,0.0
MCM4,mut_important,0.0
MCM4,cnv_del,0.0
MCM4,cnv_amp,0.0
MCM4,promoter,0.0
DUSP19,mut_important,0.0
DUSP19,cnv_del,0.0
DUSP19,cnv_amp,0.0
DUSP19,promoter,0.0
MCM2,mut_important,0.0
MCM2,cnv_del,0.0
MCM2,cnv_amp,0.0
MCM2,promoter,0.0
POU5F2,mut_important,0.0
POU5F2,cnv_del,0.0
POU5F2,cnv_amp,0.0
POU5F2,promoter,0.0
DUSP15,mut_important,0.0
DUSP15,cnv_del,0.0
DUSP15,cnv_amp,0.0
DUSP15,promoter,0.0
ZDHHC21,mut_important,0.0
ZDHHC21,cnv_del,0.0
ZDHHC21,cnv_amp,0.0
ZDHHC21,promoter,0.0
ZDHHC22,mut_important,0.0
ZDHHC22,cnv_del,0.0
ZDHHC22,cnv_amp,0.0
ZDHHC22,promoter,0.0
DUSP16,mut_important,0.0
DUSP16,cnv_del,0.0
DUSP16,cnv_amp,-3.4578585e-07
DUSP16,promoter,8.7117e-07
ZDHHC24,mut_important,0.0
ZDHHC24,cnv_del,0.0
ZDHHC24,cnv_amp,0.0
ZDHHC24,promoter,0.0
DUSP10,mut_important,0.0
DUSP10,cnv_del,0.0
DUSP10,cnv_amp,-0.0001158099
DUSP10,promoter,-6.1896566e-07
DUSP13,mut_important,0.0
DUSP13,cnv_del,0.0
DUSP13,cnv_amp,0.0
DUSP13,promoter,0.0
DUSP12,mut_important,0.0
DUSP12,cnv_del,0.0
DUSP12,cnv_amp,0.0
DUSP12,promoter,0.0
SQSTM1,mut_important,0.0
SQSTM1,cnv_del,0.0
SQSTM1,cnv_amp,0.00039235302
SQSTM1,promoter,6.977682e-05
CSH2,mut_important,0.0
CSH2,cnv_del,0.0
CSH2,cnv_amp,0.0022023744
CSH2,promoter,0.0
CSH1,mut_important,0.0
CSH1,cnv_del,0.0
CSH1,cnv_amp,0.00019631039
CSH1,promoter,0.0
MAGEB6,mut_important,0.0
MAGEB6,cnv_del,0.0
MAGEB6,cnv_amp,0.0
MAGEB6,promoter,0.0
EPC2,mut_important,0.0
EPC2,cnv_del,0.0
EPC2,cnv_amp,0.0
EPC2,promoter,0.0
EPC1,mut_important,0.0
EPC1,cnv_del,0.0
EPC1,cnv_amp,0.0
EPC1,promoter,0.0
C3orf20,mut_important,0.0
C3orf20,cnv_del,0.0
C3orf20,cnv_amp,0.0
C3orf20,promoter,0.0
HSPB11,mut_important,0.0
HSPB11,cnv_del,0.0
HSPB11,cnv_amp,0.0
HSPB11,promoter,0.0
PUS7,mut_important,0.0
PUS7,cnv_del,0.0
PUS7,cnv_amp,0.0
PUS7,promoter,0.0
UBTFL1,mut_important,0.0
UBTFL1,cnv_del,0.0
UBTFL1,cnv_amp,0.0
UBTFL1,promoter,0.0
OPRD1,mut_important,0.0
OPRD1,cnv_del,0.00016028511
OPRD1,cnv_amp,8.500722e-05
OPRD1,promoter,-0.0020104852
WNT9A,mut_important,0.0
WNT9A,cnv_del,0.0
WNT9A,cnv_amp,-0.0016686755
WNT9A,promoter,-0.0002395321
POLM,mut_important,0.0
POLM,cnv_del,0.0
POLM,cnv_amp,0.0
POLM,promoter,0.0
CYP26C1,mut_important,0.0
CYP26C1,cnv_del,0.0
CYP26C1,cnv_amp,0.0
CYP26C1,promoter,0.0017585696
HEPACAM,mut_important,0.0
HEPACAM,cnv_del,0.0
HEPACAM,cnv_amp,0.0
HEPACAM,promoter,0.0
M6PR,mut_important,0.0
M6PR,cnv_del,0.0
M6PR,cnv_amp,0.00018725057
M6PR,promoter,-2.6484046e-05
SSX7,mut_important,0.0
SSX7,cnv_del,0.0
SSX7,cnv_amp,0.0
SSX7,promoter,0.0
KRT7,mut_important,0.0
KRT7,cnv_del,0.0
KRT7,cnv_amp,0.0
KRT7,promoter,0.0
SSX5,mut_important,0.0
SSX5,cnv_del,0.0
SSX5,cnv_amp,0.0
SSX5,promoter,0.0
SF3A2,mut_important,0.0
SF3A2,cnv_del,0.0
SF3A2,cnv_amp,0.0
SF3A2,promoter,0.0
SSX3,mut_important,0.0
SSX3,cnv_del,0.0
SSX3,cnv_amp,0.0
SSX3,promoter,0.0
USH2A,mut_important,0.0
USH2A,cnv_del,0.0
USH2A,cnv_amp,0.0
USH2A,promoter,0.0
SSX1,mut_important,0.0
SSX1,cnv_del,0.0
SSX1,cnv_amp,0.0
SSX1,promoter,0.0
ISL1,mut_important,0.0
ISL1,cnv_del,0.0
ISL1,cnv_amp,0.0
ISL1,promoter,0.0
ISL2,mut_important,0.0
ISL2,cnv_del,0.0
ISL2,cnv_amp,0.0
ISL2,promoter,0.0
MRGBP,mut_important,0.0
MRGBP,cnv_del,0.0
MRGBP,cnv_amp,0.0
MRGBP,promoter,0.0
PKMYT1,mut_important,0.0
PKMYT1,cnv_del,0.0
PKMYT1,cnv_amp,-0.000110027955
PKMYT1,promoter,4.5210513e-06
MROH9,mut_important,0.0
MROH9,cnv_del,0.0
MROH9,cnv_amp,0.0
MROH9,promoter,0.0
MROH8,mut_important,0.0
MROH8,cnv_del,0.0
MROH8,cnv_amp,0.0
MROH8,promoter,0.0
MS4A8,mut_important,0.0
MS4A8,cnv_del,0.0
MS4A8,cnv_amp,0.0
MS4A8,promoter,0.0
MROH5,mut_important,0.0
MROH5,cnv_del,0.0
MROH5,cnv_amp,0.0
MROH5,promoter,0.0
MS4A7,mut_important,0.0
MS4A7,cnv_del,0.0
MS4A7,cnv_amp,0.0
MS4A7,promoter,0.0
MROH7,mut_important,0.0
MROH7,cnv_del,0.0
MROH7,cnv_amp,0.0
MROH7,promoter,0.0
MROH6,mut_important,0.0
MROH6,cnv_del,0.0
MROH6,cnv_amp,0.0
MROH6,promoter,0.0
MS4A2,mut_important,0.0
MS4A2,cnv_del,0.0
MS4A2,cnv_amp,1.9110492e-05
MS4A2,promoter,0.0
MS4A3,mut_important,0.0
MS4A3,cnv_del,0.0
MS4A3,cnv_amp,0.0
MS4A3,promoter,0.0
MS4A1,mut_important,0.0
MS4A1,cnv_del,0.0
MS4A1,cnv_amp,0.0
MS4A1,promoter,0.0
ZNF141,mut_important,0.0
ZNF141,cnv_del,1.0454869e-07
ZNF141,cnv_amp,0.0
ZNF141,promoter,3.4049222e-07
ZNF140,mut_important,0.0
ZNF140,cnv_del,0.0
ZNF140,cnv_amp,7.806284e-06
ZNF140,promoter,0.0
ZNF143,mut_important,0.0
ZNF143,cnv_del,0.0
ZNF143,cnv_amp,0.0
ZNF143,promoter,0.0
ZNF142,mut_important,0.0
ZNF142,cnv_del,0.0
ZNF142,cnv_amp,0.0
ZNF142,promoter,0.0
LGSN,mut_important,0.0
LGSN,cnv_del,0.0
LGSN,cnv_amp,0.0
LGSN,promoter,0.0
CCDC102A,mut_important,0.0
CCDC102A,cnv_del,0.0
CCDC102A,cnv_amp,0.0
CCDC102A,promoter,0.0
DNTT,mut_important,0.0
DNTT,cnv_del,0.0
DNTT,cnv_amp,0.0
DNTT,promoter,0.0
ZNF146,mut_important,0.0
ZNF146,cnv_del,0.0
ZNF146,cnv_amp,0.0
ZNF146,promoter,0.0
ZNF148,mut_important,0.0
ZNF148,cnv_del,0.0
ZNF148,cnv_amp,0.0
ZNF148,promoter,0.0
CPT2,mut_important,0.0
CPT2,cnv_del,0.0
CPT2,cnv_amp,0.0001535595
CPT2,promoter,0.0
DSC2,mut_important,0.0
DSC2,cnv_del,0.0
DSC2,cnv_amp,1.5708909e-07
DSC2,promoter,0.0
DDX31,mut_important,0.0
DDX31,cnv_del,0.0
DDX31,cnv_amp,0.0
DDX31,promoter,0.0
DSC1,mut_important,0.0
DSC1,cnv_del,0.0
DSC1,cnv_amp,0.0
DSC1,promoter,0.0
PF4V1,mut_important,0.0
PF4V1,cnv_del,0.0
PF4V1,cnv_amp,2.8090682e-05
PF4V1,promoter,0.0
PYGB,mut_important,0.0
PYGB,cnv_del,0.0
PYGB,cnv_amp,2.2228323e-05
PYGB,promoter,-3.2517612e-06
COX8C,mut_important,0.0
COX8C,cnv_del,0.0
COX8C,cnv_amp,-5.3177115e-05
COX8C,promoter,0.0
COX8A,mut_important,0.0
COX8A,cnv_del,0.0
COX8A,cnv_amp,-7.444691e-05
COX8A,promoter,-0.002693164
VSTM2A,mut_important,0.0
VSTM2A,cnv_del,0.0
VSTM2A,cnv_amp,0.0
VSTM2A,promoter,0.0
PYGL,mut_important,0.0
PYGL,cnv_del,0.0
PYGL,cnv_amp,0.00023849092
PYGL,promoter,-6.103701e-05
MAGOH,mut_important,0.0
MAGOH,cnv_del,0.0
MAGOH,cnv_amp,0.0
MAGOH,promoter,0.0
PFAS,mut_important,0.0
PFAS,cnv_del,0.0
PFAS,cnv_amp,8.018358e-06
PFAS,promoter,2.8718587e-05
SOD2,mut_important,0.0
SOD2,cnv_del,0.0
SOD2,cnv_amp,0.0
SOD2,promoter,-3.273965e-05
C20orf27,mut_important,0.0
C20orf27,cnv_del,0.0
C20orf27,cnv_amp,0.0
C20orf27,promoter,0.0
VWA8,mut_important,0.0
VWA8,cnv_del,0.0
VWA8,cnv_amp,0.0
VWA8,promoter,0.0
SOD1,mut_important,0.0
SOD1,cnv_del,0.0
SOD1,cnv_amp,-3.0045217e-05
SOD1,promoter,0.0001398452
VWA7,mut_important,0.0
VWA7,cnv_del,0.0
VWA7,cnv_amp,0.0
VWA7,promoter,0.0
TMF1,mut_important,0.0
TMF1,cnv_del,0.0
TMF1,cnv_amp,0.0
TMF1,promoter,0.0
TRMT13,mut_important,0.0
TRMT13,cnv_del,0.0
TRMT13,cnv_amp,0.0
TRMT13,promoter,0.0
VWA2,mut_important,0.0
VWA2,cnv_del,0.0
VWA2,cnv_amp,0.0
VWA2,promoter,0.0
RANGAP1,mut_important,0.0
RANGAP1,cnv_del,0.0
RANGAP1,cnv_amp,0.0
RANGAP1,promoter,0.0
VWA1,mut_important,0.0
VWA1,cnv_del,0.0
VWA1,cnv_amp,0.0
VWA1,promoter,0.0
BAMBI,mut_important,0.0
BAMBI,cnv_del,0.0
BAMBI,cnv_amp,1.8744848e-07
BAMBI,promoter,-9.432617e-09
KCNN4,mut_important,0.0
KCNN4,cnv_del,0.0
KCNN4,cnv_amp,0.0
KCNN4,promoter,0.0
KCNN3,mut_important,0.0
KCNN3,cnv_del,0.0
KCNN3,cnv_amp,0.00020687332
KCNN3,promoter,0.0004692588
KCNN2,mut_important,0.0
KCNN2,cnv_del,0.0
KCNN2,cnv_amp,0.0
KCNN2,promoter,4.8541413e-05
KCNN1,mut_important,0.0
KCNN1,cnv_del,0.0
KCNN1,cnv_amp,-3.4517037e-05
KCNN1,promoter,7.57941e-05
PMS1,mut_important,0.0
PMS1,cnv_del,0.0
PMS1,cnv_amp,0.0
PMS1,promoter,0.0
PMS2,mut_important,0.0
PMS2,cnv_del,0.0
PMS2,cnv_amp,0.0
PMS2,promoter,0.0
GPN2,mut_important,0.0
GPN2,cnv_del,0.0
GPN2,cnv_amp,0.0
GPN2,promoter,0.0
HNRNPLL,mut_important,0.0
HNRNPLL,cnv_del,0.0
HNRNPLL,cnv_amp,0.0
HNRNPLL,promoter,0.0
RASEF,mut_important,0.0
RASEF,cnv_del,0.0
RASEF,cnv_amp,0.0
RASEF,promoter,0.0
MTG1,mut_important,0.0
MTG1,cnv_del,0.0
MTG1,cnv_amp,0.0
MTG1,promoter,0.0
BAALC,mut_important,0.0
BAALC,cnv_del,0.0
BAALC,cnv_amp,0.0
BAALC,promoter,0.0
AHCYL1,mut_important,0.0
AHCYL1,cnv_del,0.0
AHCYL1,cnv_amp,-1.19064616e-07
AHCYL1,promoter,-5.6069047e-07
ISLR,mut_important,0.0
ISLR,cnv_del,0.0
ISLR,cnv_amp,0.0
ISLR,promoter,0.0
PKIG,mut_important,0.0
PKIG,cnv_del,0.0
PKIG,cnv_amp,0.0
PKIG,promoter,0.0
MST1R,mut_important,0.0
MST1R,cnv_del,8.68904e-07
MST1R,cnv_amp,0.0
MST1R,promoter,9.3381726e-07
PKIA,mut_important,0.0
PKIA,cnv_del,0.0
PKIA,cnv_amp,0.000655822
PKIA,promoter,0.0
PKIB,mut_important,0.0
PKIB,cnv_del,0.0
PKIB,cnv_amp,0.0
PKIB,promoter,0.0
BRMS1,mut_important,0.0
BRMS1,cnv_del,0.0
BRMS1,cnv_amp,0.0
BRMS1,promoter,0.0
GRIP1,mut_important,0.0
GRIP1,cnv_del,0.0
GRIP1,cnv_amp,0.0
GRIP1,promoter,0.0
FST,mut_important,0.0
FST,cnv_del,0.0
FST,cnv_amp,0.0
FST,promoter,0.0
GRIP2,mut_important,0.0
GRIP2,cnv_del,0.0
GRIP2,cnv_amp,0.0
GRIP2,promoter,0.0
SLC19A2,mut_important,0.0
SLC19A2,cnv_del,0.0
SLC19A2,cnv_amp,-0.00027529002
SLC19A2,promoter,-3.8420735e-06
SLC19A3,mut_important,0.0
SLC19A3,cnv_del,0.0
SLC19A3,cnv_amp,0.0
SLC19A3,promoter,2.97808e-05
TMEM167B,mut_important,0.0
TMEM167B,cnv_del,0.0
TMEM167B,cnv_amp,0.0
TMEM167B,promoter,0.0
SLC19A1,mut_important,0.0
SLC19A1,cnv_del,0.0
SLC19A1,cnv_amp,5.6589506e-06
SLC19A1,promoter,5.332024e-06
CCDC65,mut_important,0.0
CCDC65,cnv_del,0.0
CCDC65,cnv_amp,0.0
CCDC65,promoter,0.0
NIT2,mut_important,0.0
NIT2,cnv_del,0.0
NIT2,cnv_amp,0.0
NIT2,promoter,0.0
NIT1,mut_important,0.0
NIT1,cnv_del,0.0
NIT1,cnv_amp,0.0
NIT1,promoter,0.0
VDR,mut_important,0.0
VDR,cnv_del,0.0
VDR,cnv_amp,0.00011304548
VDR,promoter,8.871346e-05
CCDC61,mut_important,0.0
CCDC61,cnv_del,0.0
CCDC61,cnv_amp,0.0
CCDC61,promoter,0.0
CCDC60,mut_important,0.0
CCDC60,cnv_del,0.0
CCDC60,cnv_amp,0.0
CCDC60,promoter,0.0
CCDC63,mut_important,0.0
CCDC63,cnv_del,0.0
CCDC63,cnv_amp,0.0
CCDC63,promoter,0.0
HCFC1R1,mut_important,0.0
HCFC1R1,cnv_del,0.0
HCFC1R1,cnv_amp,0.0
HCFC1R1,promoter,0.0
TYSND1,mut_important,0.0
TYSND1,cnv_del,0.0
TYSND1,cnv_amp,0.0
TYSND1,promoter,0.0
CCDC69,mut_important,0.0
CCDC69,cnv_del,0.0
CCDC69,cnv_amp,0.0
CCDC69,promoter,0.0
INO80,mut_important,0.0
INO80,cnv_del,0.0
INO80,cnv_amp,0.0
INO80,promoter,0.0
CTNNBL1,mut_important,0.0
CTNNBL1,cnv_del,0.0
CTNNBL1,cnv_amp,0.0
CTNNBL1,promoter,0.0
IGFLR1,mut_important,0.0
IGFLR1,cnv_del,0.0
IGFLR1,cnv_amp,0.0
IGFLR1,promoter,0.0
EP400,mut_important,0.0
EP400,cnv_del,0.0
EP400,cnv_amp,0.0
EP400,promoter,0.0
ANGEL2,mut_important,0.0
ANGEL2,cnv_del,0.0
ANGEL2,cnv_amp,0.0
ANGEL2,promoter,0.0
TFAM,mut_important,0.0
TFAM,cnv_del,0.0
TFAM,cnv_amp,0.0
TFAM,promoter,0.0
TMEM114,mut_important,0.0
TMEM114,cnv_del,0.0
TMEM114,cnv_amp,0.0
TMEM114,promoter,0.0
CEND1,mut_important,0.0
CEND1,cnv_del,0.0
CEND1,cnv_amp,0.0
CEND1,promoter,0.0
TMEM116,mut_important,0.0
TMEM116,cnv_del,0.0
TMEM116,cnv_amp,0.0
TMEM116,promoter,0.0
KCNJ16,mut_important,0.0
KCNJ16,cnv_del,0.0
KCNJ16,cnv_amp,3.4287705e-06
KCNJ16,promoter,0.0
SPTB,mut_important,0.0
SPTB,cnv_del,0.0
SPTB,cnv_amp,0.0
SPTB,promoter,0.0
CABS1,mut_important,0.0
CABS1,cnv_del,0.0
CABS1,cnv_amp,0.0
CABS1,promoter,0.0
KANSL1L,mut_important,0.0
KANSL1L,cnv_del,0.0
KANSL1L,cnv_amp,0.0
KANSL1L,promoter,0.0
SDF2,mut_important,0.0
SDF2,cnv_del,0.0
SDF2,cnv_amp,0.0
SDF2,promoter,0.0
DACT1,mut_important,0.0
DACT1,cnv_del,0.0
DACT1,cnv_amp,0.0
DACT1,promoter,0.0
PIM1,mut_important,0.0
PIM1,cnv_del,0.0
PIM1,cnv_amp,-2.6945395e-06
PIM1,promoter,6.552275e-07
TAF13,mut_important,0.0
TAF13,cnv_del,0.0
TAF13,cnv_amp,0.0
TAF13,promoter,0.0
MED12L,mut_important,0.0
MED12L,cnv_del,0.0
MED12L,cnv_amp,0.00045577626
MED12L,promoter,1.8276244e-06
SLC35A4,mut_important,0.0
SLC35A4,cnv_del,0.0
SLC35A4,cnv_amp,0.0
SLC35A4,promoter,0.0
SLC35A5,mut_important,0.0
SLC35A5,cnv_del,0.0
SLC35A5,cnv_amp,0.0
SLC35A5,promoter,0.0
SLC35A1,mut_important,0.0
SLC35A1,cnv_del,0.0
SLC35A1,cnv_amp,0.0
SLC35A1,promoter,0.0
SLC35A2,mut_important,0.0
SLC35A2,cnv_del,0.0
SLC35A2,cnv_amp,0.0
SLC35A2,promoter,0.0
SLC35A3,mut_important,0.0
SLC35A3,cnv_del,0.0
SLC35A3,cnv_amp,0.0
SLC35A3,promoter,0.0
ANXA13,mut_important,0.0
ANXA13,cnv_del,0.0
ANXA13,cnv_amp,0.0
ANXA13,promoter,0.0
CDC7,mut_important,0.0
CDC7,cnv_del,0.0
CDC7,cnv_amp,0.0
CDC7,promoter,0.0
CDS2,mut_important,0.0
CDS2,cnv_del,0.0
CDS2,cnv_amp,6.105451e-05
CDS2,promoter,3.708305e-06
SH2D5,mut_important,0.0
SH2D5,cnv_del,0.0
SH2D5,cnv_amp,0.0
SH2D5,promoter,0.0
SH2D6,mut_important,0.0
SH2D6,cnv_del,0.0
SH2D6,cnv_amp,0.0
SH2D6,promoter,0.0
SH2D7,mut_important,0.0
SH2D7,cnv_del,0.0
SH2D7,cnv_amp,0.0
SH2D7,promoter,0.0
FAF1,mut_important,0.0
FAF1,cnv_del,7.001127e-05
FAF1,cnv_amp,0.00050595496
FAF1,promoter,9.847323e-07
ASIC4,mut_important,0.0
ASIC4,cnv_del,0.0
ASIC4,cnv_amp,0.0
ASIC4,promoter,0.0
FAF2,mut_important,0.0
FAF2,cnv_del,0.0
FAF2,cnv_amp,0.0
FAF2,promoter,0.0
ASIC1,mut_important,0.0
ASIC1,cnv_del,0.0
ASIC1,cnv_amp,0.0
ASIC1,promoter,1.6917185e-05
PGM1,mut_important,0.0
PGM1,cnv_del,0.0
PGM1,cnv_amp,0.00044863144
PGM1,promoter,2.4738782e-05
PGM2,mut_important,0.0
PGM2,cnv_del,0.00018768675
PGM2,cnv_amp,0.0
PGM2,promoter,0.0
ASIC2,mut_important,0.0
ASIC2,cnv_del,0.0
ASIC2,cnv_amp,0.00011279504
ASIC2,promoter,0.00042845227
ABCB11,mut_important,0.0
ABCB11,cnv_del,0.0
ABCB11,cnv_amp,0.0
ABCB11,promoter,0.0
ABCB10,mut_important,0.0
ABCB10,cnv_del,0.0
ABCB10,cnv_amp,-6.6575936e-05
ABCB10,promoter,-4.73182e-06
APLN,mut_important,0.0
APLN,cnv_del,0.0
APLN,cnv_amp,7.250672e-05
APLN,promoter,0.005182792
TMEM44,mut_important,0.0
TMEM44,cnv_del,0.0
TMEM44,cnv_amp,0.0
TMEM44,promoter,0.0
MMD2,mut_important,0.0
MMD2,cnv_del,0.0
MMD2,cnv_amp,0.0
MMD2,promoter,0.0
SBK3,mut_important,0.0
SBK3,cnv_del,0.0
SBK3,cnv_amp,0.0
SBK3,promoter,0.0
CYHR1,mut_important,0.0
CYHR1,cnv_del,0.0
CYHR1,cnv_amp,0.0
CYHR1,promoter,0.0
SBK1,mut_important,0.0
SBK1,cnv_del,0.0
SBK1,cnv_amp,0.0
SBK1,promoter,0.0
APLF,mut_important,0.0
APLF,cnv_del,0.0
APLF,cnv_amp,0.0
APLF,promoter,0.0
SLC25A40,mut_important,0.0
SLC25A40,cnv_del,0.0
SLC25A40,cnv_amp,0.0
SLC25A40,promoter,0.0
SLC25A41,mut_important,0.0
SLC25A41,cnv_del,0.0
SLC25A41,cnv_amp,0.0
SLC25A41,promoter,0.0
SLC25A42,mut_important,0.0
SLC25A42,cnv_del,0.0
SLC25A42,cnv_amp,0.0
SLC25A42,promoter,0.0
SLC25A43,mut_important,0.0
SLC25A43,cnv_del,0.0
SLC25A43,cnv_amp,0.0
SLC25A43,promoter,0.0
SLC25A44,mut_important,0.0
SLC25A44,cnv_del,0.0
SLC25A44,cnv_amp,0.0
SLC25A44,promoter,0.0
SLC25A45,mut_important,0.0
SLC25A45,cnv_del,0.0
SLC25A45,cnv_amp,0.0
SLC25A45,promoter,0.0
SLC25A46,mut_important,0.0
SLC25A46,cnv_del,0.0
SLC25A46,cnv_amp,0.0
SLC25A46,promoter,0.0
SLC25A47,mut_important,0.0
SLC25A47,cnv_del,0.0
SLC25A47,cnv_amp,0.0
SLC25A47,promoter,0.0
CR1L,mut_important,0.0
CR1L,cnv_del,0.0
CR1L,cnv_amp,-0.005857508
CR1L,promoter,-0.0036075988
CDC26,mut_important,0.0
CDC26,cnv_del,0.0
CDC26,cnv_amp,0.00011008359
CDC26,promoter,-2.5559277e-05
CDC23,mut_important,0.0
CDC23,cnv_del,0.0
CDC23,cnv_amp,-6.3734337e-06
CDC23,promoter,-2.7306078e-06
RBPMS,mut_important,0.0
RBPMS,cnv_del,0.0
RBPMS,cnv_amp,0.0
RBPMS,promoter,0.0
HOXD10,mut_important,0.0
HOXD10,cnv_del,0.0
HOXD10,cnv_amp,0.0
HOXD10,promoter,0.0005048549
PAK1,mut_important,0.0
PAK1,cnv_del,0.0
PAK1,cnv_amp,-0.00021662319
PAK1,promoter,0.00013046933
PDZD7,mut_important,0.0
PDZD7,cnv_del,0.0
PDZD7,cnv_amp,0.0
PDZD7,promoter,0.0
PDZD4,mut_important,0.0
PDZD4,cnv_del,0.0
PDZD4,cnv_amp,0.0
PDZD4,promoter,0.0
PDZD3,mut_important,0.0
PDZD3,cnv_del,0.0
PDZD3,cnv_amp,0.0
PDZD3,promoter,0.0
OR2F1,mut_important,0.0
OR2F1,cnv_del,0.0
OR2F1,cnv_amp,-3.1759988e-09
OR2F1,promoter,0.0
NUP155,mut_important,0.0
NUP155,cnv_del,0.0
NUP155,cnv_amp,-3.8726885e-06
NUP155,promoter,-3.7685015e-07
ANKEF1,mut_important,0.0
ANKEF1,cnv_del,0.0
ANKEF1,cnv_amp,0.0
ANKEF1,promoter,0.0
BEST2,mut_important,0.0
BEST2,cnv_del,0.0
BEST2,cnv_amp,1.3277651e-05
BEST2,promoter,-5.8373975e-05
BEST1,mut_important,0.0
BEST1,cnv_del,0.0
BEST1,cnv_amp,0.0
BEST1,promoter,0.0
SZRD1,mut_important,0.0
SZRD1,cnv_del,0.0
SZRD1,cnv_amp,0.0
SZRD1,promoter,0.0
LIN52,mut_important,0.0
LIN52,cnv_del,0.0
LIN52,cnv_amp,0.0
LIN52,promoter,0.0
PDZD9,mut_important,0.0
PDZD9,cnv_del,0.0
PDZD9,cnv_amp,0.0
PDZD9,promoter,0.0
PDZD8,mut_important,0.0
PDZD8,cnv_del,0.0
PDZD8,cnv_amp,0.0
PDZD8,promoter,0.0
UBQLNL,mut_important,0.0
UBQLNL,cnv_del,0.0
UBQLNL,cnv_amp,0.0
UBQLNL,promoter,0.0
OR1J4,mut_important,0.0
OR1J4,cnv_del,0.0
OR1J4,cnv_amp,1.1952811e-10
OR1J4,promoter,0.0
SORCS1,mut_important,0.0
SORCS1,cnv_del,0.0
SORCS1,cnv_amp,0.0
SORCS1,promoter,0.0
SORCS2,mut_important,0.0
SORCS2,cnv_del,0.0
SORCS2,cnv_amp,0.0
SORCS2,promoter,0.0
SORCS3,mut_important,0.0
SORCS3,cnv_del,0.0
SORCS3,cnv_amp,0.0
SORCS3,promoter,0.0
RPL35A,mut_important,0.0
RPL35A,cnv_del,0.0
RPL35A,cnv_amp,-3.289816e-06
RPL35A,promoter,7.308457e-07
CARS2,mut_important,0.0
CARS2,cnv_del,0.0
CARS2,cnv_amp,0.0007396379
CARS2,promoter,5.406467e-05
PXDC1,mut_important,0.0
PXDC1,cnv_del,0.0
PXDC1,cnv_amp,0.0
PXDC1,promoter,0.0
TOX3,mut_important,0.0
TOX3,cnv_del,0.0
TOX3,cnv_amp,0.0
TOX3,promoter,0.0
FYTTD1,mut_important,0.0
FYTTD1,cnv_del,0.0
FYTTD1,cnv_amp,0.0
FYTTD1,promoter,0.0
ECT2L,mut_important,0.0
ECT2L,cnv_del,0.0
ECT2L,cnv_amp,0.0
ECT2L,promoter,0.0
KIAA1614,mut_important,0.0
KIAA1614,cnv_del,0.0
KIAA1614,cnv_amp,0.0
KIAA1614,promoter,0.0
CES2,mut_important,0.0
CES2,cnv_del,3.5920325e-06
CES2,cnv_amp,0.0
CES2,promoter,-1.039076e-06
TNPO2,mut_important,0.0
