,coef
GPC1,1.2213024e-05
GPC2,0.0
GPC3,0.00018084199
GPC4,0.0003752197
GPC5,0.0
GPC6,0.0
MPHOSPH10,0.0
TBCD,0.0
MTAP,-1.1523431e-05
BICD2,0.0
BICD1,0.0
BBS9,0.0
SEC22B,-3.2342155e-05
SEC22A,0.0
BBS1,0.0
BBS2,0.0
BBS5,0.0
BBS4,0.0
BBS7,0.0
ANKDD1A,0.0
GUCD1,0.0
C2orf49,0.0
ESM1,0.0
C2orf42,0.0
OR52B2,-1.414658e-05
NYX,0.0
CCNE1,0.0004936938
OR52B6,8.724382e-05
OR52B4,-3.362307e-05
NIPA2,0.0
NIPA1,0.0
CELA2A,-6.6834677e-06
AGA,-5.9608857e-07
CELA2B,0.008675807
KHDC3L,0.0
PDCD10,0.0
AGT,-0.0708264
SLC50A1,0.0
RAB11A,-0.00077224086
CBLC,0.00057709165
CRKL,-0.00020773995
GPR180,0.0
SLC28A3,0.0
GPR182,0.0
GPR183,0.0
PIK3CD,-0.3941524
PIK3CG,-0.015138234
ZSWIM4,0.0
ZSWIM5,0.0
ZSWIM6,0.0
ZSWIM1,0.0
ZSWIM2,0.0
ZSWIM3,0.0
TMEM56,0.0
TMEM54,0.0
SCLY,-2.4338365e-06
ZSWIM8,0.0
TMEM53,0.0
TMEM51,0.0
KCNJ3,0.002851783
DIMT1,0.0
IQCB1,0.0
GSC2,0.0
PLEKHA6,0.0
FUT2,0.00045658575
POLR3GL,-0.00024738157
SCG2,0.0
TDO2,-1.9215964e-05
PIK3C3,0.0041458895
AKIRIN2,0.0
PRRG4,0.0
ZNF676,-0.00011237505
ZNF675,-4.2251093e-05
ZNF674,-5.2798982e-06
ORM1,0.0
ORM2,0.0
PRRG3,0.0
PARP16,0.0
MAX,-0.0010062163
PARP14,0.0
PARP15,0.0
PARP12,0.0
ERI3,0.0
PARP10,0.0
PARP11,0.0
JPH1,0.0
MAG,0.0
MAF,4.8533406e-05
ACLY,-0.0003400508
MAK,0.0
MAL,0.0
NXF2B,1.7964529e-05
EIF2AK2,-0.0034923584
EVL,3.257336e-05
OR1B1,-9.85364e-05
ALDH3A2,0.011250286
GRM1,-0.02056346
ALDH3A1,0.037979994
MGST2,0.009919139
EDC3,0.0
MGST1,0.00070221856
EDC4,0.0
ATXN3L,0.0014777756
SEMA4C,0.00029833743
CSDE1,0.0
ZNF454,-0.00028785205
BACH2,0.0
BACH1,0.0
GMDS,0.0005904677
LSR,0.0
WSB1,0.0
WSB2,0.0
C9orf135,0.0
KCNIP4,0.0
KCNIP3,0.0
KCNIP2,0.0
KCNIP1,0.0
AGPAT2,-9.5317024e-05
PRSS55,0.0
PRSS54,0.0
PRSS57,0.0
PRSS56,0.0
PRSS50,0.0
PRSS53,0.0
HAND1,0.0
MPV17,0.0
PRSS58,0.0
LIN28A,0.0
FAM136A,0.0
MOGAT2,0.00032902794
MOGAT3,0.0024829286
MOGAT1,4.450834e-05
ANAPC1,0.00011596784
HMCN2,0.0
HMCN1,0.0
ANAPC2,1.1178313e-05
ANAPC5,-0.0002956856
ANAPC4,0.00026786706
ANAPC7,-4.1038646e-05
RPS6KA1,-0.0059054727
RPS6KA2,1.40618085e-05
RPS6KA3,-0.012814021
RPS6KA4,-2.4808973e-05
RPS6KA5,0.00082826917
RPS6KA6,-0.0059765144
SMYD5,0.0
PISD,-4.6029112e-05
PSMD14,0.00034586576
PSMD11,-0.00014419052
PSMD10,0.0
PSMD13,-0.0045205783
PSMD12,0.0009060855
BOD1,0.0
ACOXL,0.0
FTCD,0.0005416058
UTP23,0.0
UTP20,0.0
TRDMT1,0.0
MINPP1,0.003512412
LEUTX,0.0
NKD1,-0.00030060488
METTL2B,0.0
GANAB,3.0773062e-05
SMYD2,-0.0046625575
SMYD3,0.00015096768
VAPB,0.0155602405
VAPA,-1.7692455e-05
NPHP3,0.0
NPHP1,0.0
CEMIP,0.0
NPHP4,0.0
CTH,0.00060271233
MAP3K4,-0.0011129875
EXOSC10,0.0
ARF3,2.175716e-06
KRT15,0.002668581
ARF1,-0.00094096316
ARF6,-0.012197649
ARF5,0.0014291886
ARF4,-1.372439e-05
ARFGEF3,0.0
EFCAB6,0.0
SCAND1,0.0
CYBRD1,-0.00077127985
MOBP,0.0
GPR34,0.0
PRADC1,0.0
MYLK4,-0.009017244
MEDAG,0.0
MYLK2,0.0005732498
MYLK3,-0.00025371442
RGPD3,0.0
PITRM1,0.0
RGPD1,0.0
RGPD6,0.0
RGPD4,0.0
TRMT44,0.0
MOB2,0.0
IRF7,-0.002707415
OR10S1,8.994283e-06
MOB4,0.0
SCRT2,0.0
RAB11FIP3,8.9169116e-05
LRRC27,0.0
RAB11FIP1,0.0014575578
SCN4B,-0.00014989765
RAB11FIP5,-0.0010644796
RAB11FIP4,0.001440722
BPIFA2,0.0
BPIFA3,0.0
BPIFA1,0.0
PCBD1,0.000270865
SLCO1B3,0.0004682554
METTL23,0.0
METTL22,0.0
SPP1,-4.99648e-05
METTL25,0.0
SPP2,0.0
RAB7A,-0.0005643691
KIAA1522,0.0
MYL6B,0.0019800037
FASTK,0.0
NFIX,0.0
NRN1L,0.0
SLITRK6,0.0
IFIH1,0.00034950388
SLCO1B7,0.0
ACTR10,-8.201682e-05
HMGB3,0.0
EEF1A1,3.909323e-06
HMGB1,0.00069868326
CHP1,0.0
SLITRK4,0.0
DNM3,-0.023662213
FYCO1,-4.9942544e-05
SPNS1,0.0
RAB2A,0.018711703
RAB2B,0.0
SLFN12L,0.0
ARL15,0.0
ARL14,0.0
ARL16,0.0
FRRS1,0.0
GCHFR,0.0
SCP2D1,0.0
WDR45B,0.0
PIEZO2,0.0
AASS,-0.009255733
SLITRK1,0.0
FOXL2NB,0.0
KIF4A,0.0
TMEM159,0.0
CLIP3,0.0
ACTL7B,0.0
ACTL7A,0.0
ETNK2,-0.00025900188
ETNK1,0.00014596932
CLIP4,0.0
MNDA,0.0
ERMARD,0.0
DHRS7B,0.0
CDC37L1,0.0
CD48,-0.0014669707
CATSPER1,0.0
MND1,0.0
CD44,-7.8913676e-05
CD47,1.9000672e-06
CA14,-0.0010641494
CA13,-0.0004463092
CA12,-0.00055860856
CA11,0.0
DMTN,0.0
FPGT,0.0017497585
FGFR1OP,0.0
VMA21,0.0
CLK1,-2.1017387e-07
TPSAB1,5.378619e-05
RAB20,0.0
CALY,-1.5372032e-05
ZNF44,-5.6115925e-05
RAB23,0.0
RAB24,0.0
RAB25,0.0
RAB26,0.0
PIK3C2B,-0.051334854
GLRA3,-0.0020966781
GLRA2,0.002539065
GLRA1,0.00016081726
DZIP1L,0.0
CALU,0.0
WDR78,0.0
RPS29,0.0001061889
FAR1,0.0
ACTR1B,-0.0008100587
ACTR1A,0.0016089334
FAR2,0.0
WDR70,0.0
WDR73,0.0
CHPF,9.601657e-06
WDR75,0.0
WDR74,0.0
WDR77,0.0
WDR76,0.0
FKBP7,0.0
CD74,5.6389592e-05
DHX29,0.0
TRHDE,0.0
AGMO,0.0
NTAN1,0.0
PPP2R3A,0.000667479
NQO2,0.0
RIBC2,0.0
RIBC1,0.0
NQO1,0.0016049267
SFMBT1,0.0
CDX4,0.0
MAP3K5,-0.0051339567
PRPF3,0.0
PRPF4,0.0
PRPF6,0.0
CD72,3.60604e-05
PPP1R3G,0.0
CD177,0.0
CNDP1,0.0015146768
PCF11,0.0
CLEC1A,0.0
CLEC1B,-0.00087408
NID1,0.0
C5orf46,0.0
C5orf47,0.0
PIP4K2A,0.05326979
ZFP62,0.0
PIP4K2C,-0.007028617
ZPBP2,0.0
HMGA1,0.0
IL31RA,0.0
NPL,-0.017714273
ARL14EP,0.0
RFFL,0.0
LEFTY2,0.0
GNPDA2,0.00047683378
LEFTY1,0.0
ARRDC4,0.0
ARRDC5,0.0
MYO3A,0.0
KCNU1,0.030126613
ARRDC1,0.0
ARRDC2,0.0
ARRDC3,0.0
FKBP2,0.0
FAM120AOS,0.0
RAB27A,0.0
RAB27B,-0.00028729092
KIAA0930,0.0
KIF15,0.0
CSAD,-7.329445e-05
RABGAP1L,0.0
ELK3,0.0
CDON,6.448161e-06
ELK1,-0.0026500416
GPHB5,-0.022802463
ELK4,-0.0138015095
PAK4,0.0017097542
PAK6,-5.683848e-05
LRIG3,0.0
STRADA,0.0016809982
STRADB,-0.0012354793
PAK3,-0.007467284
FAM122A,0.0
FAM122B,0.0
FAM122C,0.0
KIF12,0.0
NSDHL,-0.00028376438
KCNG1,0.0
KCNG2,0.0
KCNG3,0.0
KCNG4,0.0
NUBPL,0.0
KRT19,0.0011817712
PANX1,6.6021253e-06
OR4C15,3.2881304e-05
OR4C16,-9.182686e-05
OR4C11,0.0001281804
CEP97,0.0
OR4C13,2.5223953e-05
CEP95,0.0
DEFB114,0.0
DEFB112,0.0
CYP2D6,0.0011217956
SUB1,0.0
ATXN7L3,0.0
PIGG,-4.6181616e-05
MFSD2A,0.0
MFSD2B,0.0
CBX2,0.0
LCN15,0.0
DMBT1,0.0014690119
AXDND1,0.0
PRKG1,0.0013542414
LCN10,0.0
LCN12,0.0
TRAF3IP3,0.0
C10orf55,0.0
TRAF3IP1,0.0
IARS2,-0.0038031985
C10orf53,0.0
CEP72,0.0
ARID2,-0.0010236497
SPRR4,0.0
SPRR3,0.0
PMEPA1,0.0
OR8D4,-2.0978774e-05
PTGDR2,0.0
OR8D1,9.6187694e-05
OR8D2,-3.7089594e-06
ZNF777,0.00025530547
ARGLU1,0.0
FASTKD2,0.0
EZH2,0.0015911552
ZNF774,0.0
ZBTB16,-0.001927006
CASR,6.72308e-05
ZNF775,0.0
CALML3,0.034146715
PAIP2B,0.0
NLRP2,0.0
GLYCTK,0.00070645957
DHX40,0.0
CALML5,0.0611545
CALML4,-0.0030998597
TRIM9,0.0
PFN1,0.00013855167
PFN2,0.00057549437
PFN3,0.0020457373
PFN4,-0.00018393871
TMEM216,0.0
TMEM215,0.0
TMEM214,0.0
COX10,0.00019954488
COX11,0.0037726003
TMEM219,0.0
TRIM2,0.0
TRIM5,-4.781152e-05
TRIM4,0.0
TRIM7,0.0
COX17,4.3654407e-05
PDGFRB,-0.006912262
PDGFRA,-0.005827084
RGS19,0.0
ANKRD13B,0.0
PIGV,-6.514404e-05
ANKRD13A,0.0
AIDA,0.0
UGT2A3,9.696139e-05
UGT2A1,0.0014683002
PDGFRL,0.0
TMSB10,0.0
PPA2,0.00015967735
PPA1,-0.00043530448
MCTP1,0.0
MCTP2,0.0
RAB19,0.0
BET1,0.0
NUP62,0.00020724435
PPP2R2A,-0.00034241818
CILP2,0.0
OR2Y1,8.789444e-05
ALCAM,0.0
IFNA13,-0.0021940242
TPM4,0.045826796
TPM3,-0.0001954926
TPM2,0.0016969137
TPM1,-9.242098e-05
PGA5,-0.0003547346
FBXW8,0.0
FBXW9,0.0
C22orf39,0.0
CCPG1,0.0
SIPA1,-0.0024259184
FOXB1,0.0
FBXW2,0.0
RMND1,0.0
FBXW4,0.0
FBXW5,0.0
FBXW7,0.0
CDCP1,0.0
TGFBR2,-0.008901078
TGFBR1,0.00093313353
CDCP2,0.0
SH3RF2,0.0
SH3RF3,0.0
SH3RF1,0.0
SMNDC1,0.0
TPMT,-0.00010022913
SSX2IP,0.0
YKT6,0.0
GEMIN5,0.0
ANKLE2,0.0
PCIF1,0.0
RAB10,-0.003411693
PDS5B,0.0
TJP2,-5.450128e-05
TJP3,-1.7936059e-06
TJP1,-0.0013876908
LYST,0.0
PPP1CA,0.006842965
OR7A5,0.00010851335
CLASRP,0.0
SRRM1,0.0
PPAT,1.8243993e-05
BABAM1,0.0
GKAP1,0.0
SH3PXD2B,0.0
TUB,0.0
SH3PXD2A,0.0
SRRM3,0.0
LYSMD3,0.0
SRRM2,0.0
LYSMD2,0.0
DCXR,0.00032322007
CHPF2,-1.6410195e-05
ACVR2B,-0.0012166227
AGRP,0.00021056832
SRRM4,0.0
NFYC,-3.831666e-05
NFYB,-0.00022077002
NFYA,-0.00042788393
SELENBP1,-0.0001508552
RABL6,0.0
SMARCA1,0.0
SMARCA2,-0.000632893
CCNI2,0.0
OR2W1,3.7360227e-05
POMZP3,0.0
PPP1R17,0.0017247198
SYCN,0.0
PACRGL,0.0
OLAH,3.5386343e-05
LYSMD4,0.0
FYN,0.006575744
GOLGA6L1,0.0
ASCL2,0.0
TOR1A,0.0
TOR1B,0.0
OST4,0.0
CCT6A,0.0
PAF1,0.0
CCT6B,0.0
OSTN,0.0
XAGE1A,0.0
GPHA2,-0.00046582278
RUFY1,0.0020367755
RUFY3,0.0
RUFY2,-1.2557781e-05
FCGR2B,-0.0043342803
RUFY4,0.0
FCGR2A,0.0050881472
NLE1,0.0
RPL7A,3.622687e-05
SKIL,0.0
CYTH1,-0.0016578903
GCGR,0.012409623
CYTH3,8.8970664e-05
CYTH2,0.00012547405
CYTH4,0.0005595046
MYBPH,0.0
DPH1,0.0
DPH2,0.0
DPH3,0.0
MYH7B,0.0
DPH5,0.0
DPH6,0.0
DPH7,0.0
CALCR,1.1619146e-05
PSAPL1,-6.5414686e-05
AGR2,0.0
AGR3,0.0
RNF34,0.0
CANT1,0.0030555662
CALCA,3.068369e-05
CALCB,8.297519e-05
OR13A1,-7.607097e-05
TM2D1,0.0
CKM,-0.000343121
PECR,0.0
SLFN12,0.0
MST1,0.0002637473
MUC5AC,0.0
PAH,0.0001979624
OR51B4,7.159966e-05
OR51B6,5.0361516e-05
PAM,0.0
OR51B2,3.9137754e-07
DCN,0.00029214993
GPAM,-1.7297329e-05
DCK,-0.0004862392
RRBP1,0.00013157669
ACSM1,0.00026351676
DCD,0.0
THRB,0.0003109518
DCC,-0.0004456135
NDC1,7.3739584e-06
THRA,7.7960045e-05
TAF4B,0.0016893022
PERP,0.0
CUL9,0.0
DCX,0.0
EIF4ENIF1,0.0
CUL5,-0.00021904797
DCT,0.005428995
CUL7,0.0
CUL1,6.796761e-07
CUL2,0.0030379088
CUL3,-2.6143987e-05
TRIM28,0.0
TRIM29,0.0
PNKP,0.0
CDH20,0.0
TRIM25,-0.0001437156
CDH22,0.0
CDH23,0.0
CREB3,-0.025666656
TRIM21,0.00081586046
CREB1,-0.0069718044
TRIM23,0.0
FLRT1,0.0
PER2,-0.0024561295
FLRT3,0.0
PNKD,0.0
SRP9,0.0
GNPAT,7.908874e-05
GDF15,0.0
KIF1A,0.0
KAT8,0.0
RHOT1,0.0
OGFRL1,0.0
COMMD9,0.0
OR5AR1,-2.5102156e-05
KAT5,-0.006516686
ARCN1,0.0
KAT7,0.0
F2R,6.8442496e-05
NKAP,0.0
TEX261,0.0
GDF11,0.0
PPDPF,0.0
QRFP,-0.009376208
NDUFB9,0.18473917
TECTA,0.0
RNF31,-6.7118264e-05
PNRC1,0.0
PNRC2,0.0
GBA,0.0
DNAJC27,0.0
GNAO1,-0.007253117
MROH2B,0.0
SP140,0.0
NTSR2,-0.0006690638
GAPDH,-0.00070812035
DNAJC21,0.0
NTSR1,0.00035603682
DTD1,0.0
DTD2,0.0
ZNF223,0.0001429528
ARHGAP8,0.0
ARHGAP9,0.0
ARHGAP4,0.0
ARHGAP5,-8.311173e-06
ARHGAP6,0.0
ICOSLG,3.9984143e-06
ARHGAP1,0.0
AEN,0.0
SETD1A,-0.0020935806
HMOX1,-0.0018799703
RAB37,0.0
PRLR,3.916522e-05
ZNF227,-3.640612e-05
SLC12A8,0.0
ZFP36,-0.0010556357
TMEM79,0.0
PRLH,0.00030954368
OR4D11,-0.00019558035
PPP6C,0.0
ZYX,0.00012608485
ZNF229,-2.2593202e-05
TMEM70,0.0
TMEM71,0.0
TMEM72,0.0
TMEM74,0.0
KCNQ4,0.014564625
PLVAP,0.0
CYP4Z1,0.0
CDK5R1,-0.0021509493
SPI1,6.0288075e-05
SLC39A13,-0.0005490436
KCNQ2,0.033853717
HSPA4L,0.00011874705
KCNQ3,0.04932571
RPUSD4,0.0
MRPL4,0.0
MRPL2,0.0
RPUSD1,0.0
PRAC1,0.0
RPUSD3,0.0
ZFAT,0.0
MRPL9,0.0
ZNF611,-2.8588147e-05
ZNF610,-4.680064e-05
ZNF613,7.7495686e-05
ZNF615,-1.964384e-05
ZNF614,-7.1620256e-05
ZNF616,-6.521905e-05
MOS,0.008812392
ZNF618,0.0
SLC3A1,-0.0003682708
MOK,0.0
HOXC12,0.0
EIF4EBP1,0.019520184
EIF4EBP3,0.0
EIF4EBP2,-2.2844251e-06
MS4A10,0.0
MS4A12,0.0
MS4A13,0.0
MS4A14,0.0
MS4A15,0.0
BAG2,0.00080022984
BAG3,0.0
BAG1,2.9484076e-05
BAG6,0.0
OR1L8,7.100261e-05
BAG4,0.0
YBEY,0.0
SH2D1B,-0.0021429928
OR1L4,-0.00022818307
OR1L6,-2.137244e-05
OR1L1,-0.00015060384
RTKN,0.0
OR1L3,4.5325105e-05
MSRB2,0.0
LRRC37A2,0.0
LRRC37A3,0.0
LDB3,0.0
TMPPE,0.0
CEP126,0.0
CD79B,-4.352275e-06
MEOX1,0.0
MEOX2,0.0
CD79A,0.00012675476
CSDC2,0.0
ARHGAP23,0.0
DUSP28,0.0
ATXN1L,-0.0010663552
ARHGAP22,0.0
ZNF385C,0.0
GMFG,0.0
ZNF385A,0.0
GMFB,0.0
CBLN3,0.0
SLC39A5,-0.0003049471
CLVS1,0.0
CYB561A3,0.0
SLC39A6,-0.00063695596
ARC,-3.880173e-05
BNIP3,-0.0013613774
PDHA2,0.002205538
PDHA1,-0.09739359
MED9,0.0
ARHGAP25,0.0
ARHGAP24,0.0
ERCC6,0.0
MZF1,0.0
ATXN10,-7.6308854e-05
FSCN3,0.0
FSCN2,0.0
FSCN1,0.0
GZMA,0.0005628512
TCAP,0.0
CD244,-0.00069007475
MYL12B,0.0017597425
MYL12A,-0.0036896786
G2E3,0.0
CKMT2,1.6029127e-05
RPS6KC1,0.0
KRTAP22-1,0.0
KRTAP22-2,0.0
CD247,-7.0496295e-05
RFPL4B,0.0
RILPL1,0.0
RILPL2,0.0
RB1CC1,0.047042564
NLRP10,0.0
IDO2,-4.0588122e-05
LEAP2,0.0
TMPO,0.0
IDO1,-0.0023852286
CAMK1D,0.01886501
CAMK1G,-0.009535493
ZBTB25,0.0
LDHAL6B,0.0014505812
ECM2,0.0
ECM1,0.0
LDHAL6A,-0.084283635
SMCR8,-0.0015305622
HHAT,-0.00025997325
OR52D1,4.8927635e-05
DDIT4,0.006141513
LYPD6,0.000684468
SEL1L2,-4.5007215e-05
LYPD4,0.0
LYPD5,0.0
LYPD2,0.0
LYPD3,0.0
LYPD1,0.0
CATSPER4,0.0
CALCOCO1,0.0
CALCOCO2,-0.00077106437
AMHR2,0.0
NAP1L4,0.0
NAP1L5,0.0
CATSPER2,0.0
CATSPER3,0.0
RGS4,0.0
RGS5,0.0
RGS6,0.0
ANKRD30B,0.0
LRRC8C,0.0
RGS1,0.0
RGS2,-0.010851005
RGS3,6.2789935e-05
RGS8,0.0
RGS9,-9.019407e-05
APMAP,0.0
ASPDH,0.00034831226
PEAK1,0.0
DARS2,-0.0122195
PTH,0.00096271245
IL1RAP,6.863289e-05
CATSPERD,0.0
SERTAD4,0.0
KIAA1143,0.0
CATSPERB,0.0
ARAP2,2.0712223e-05
GHRL,-0.00018004816
SURF1,0.0
FSD1L,0.0
EMC7,0.0
XIAP,-0.0013878422
RDH16,5.6256085e-05
RD3,0.0
RDH10,1.2707812e-05
RDH11,5.1604966e-05
RDH12,5.145652e-05
RDH13,-0.00011493032
EMC4,0.0
DEDD2,0.0
FAM178B,0.0
DOLK,-2.6436039e-05
EPN2,-0.0017515454
MGARP,0.0
MYH11,-0.00019840088
UBR3,0.0
WDR5B,-2.1992737e-06
CDK2AP2,0.0
ASPRV1,0.0
ATG2B,-0.001403402
HAPLN3,0.0
FRRS1L,0.0
NALCN,0.0
NUCB1,0.0
KRTAP13-1,0.0
CIAPIN1,0.0
HSP90AB1,-0.00033775196
PTP4A1,0.0
ZSCAN29,0.0
PTP4A3,0.0
PTP4A2,0.0
ZSCAN25,0.0
NUCB2,0.0
ZSCAN20,0.0
ZSCAN21,0.0
ZSCAN22,0.0
BMP7,0.0027522736
TDRD9,0.0
CD28,2.006659e-05
SUZ12,0.0
MRPS9,0.0
MRPS7,0.0
MRPS6,0.0
MRPS5,0.0
IFI35,0.0
TDRD7,0.0
MRPS2,0.0
IFI30,0.0
ABHD8,0.0
MYLIP,-1.2992183e-06
OTUD1,0.0
ABHD2,0.0
ABHD3,0.0
ABHD1,0.0
SH2D4A,0.0
PA2G4,0.0
ABHD4,0.0
GPR6,0.0
TWF1,0.0
NKIRAS2,0.0
NKIRAS1,0.0
WDR54,0.0
MBTPS2,7.562825e-05
SOCS3,-0.01035652
MBTPS1,-5.8905384e-06
EIF4G3,0.0
EIF4G2,0.0
EIF4G1,0.0
GPR4,0.0
SERHL2,0.0
WDR59,8.21289e-06
FAT3,0.0
FAT2,0.0
FAT1,0.0
GRB2,-0.053490583
ULBP2,5.4395226e-05
ULBP3,-0.00042844552
PSG8,0.0
FAT4,0.0
PSG6,0.0
PSG7,0.0
PSG4,0.0
PSG5,0.0
PSG2,0.0
PSG3,0.0
PSG1,0.0
HOXC9,0.0
HOXC8,0.0
HOXC5,0.0
HOXC4,0.0
HOXC6,0.0
CD151,0.0
NLRP6,1.7949138e-06
SSU72,0.0
HCST,3.200929e-05
TMEM248,0.0
SRPX,0.0
FAM200B,0.0
OR4F6,6.655914e-05
C5orf63,0.0
C5orf60,0.0
OR4F5,3.7164467e-05
COL2A1,-0.00021706012
SLC25A32,0.0
PKLR,-0.00018256495
HTRA1,0.0
TMEM244,0.0
COL27A1,-0.00021299582
RBMX2,0.0
TMEM245,0.0
HTRA3,0.0
LSM6,0.0
OXER1,0.0
TMEM247,0.0
TMEM240,0.0
LSM1,0.0
POLR2E,-0.00040241962
POLR2D,2.3113604e-05
POLR2G,-0.00082190323
POLR2F,1.1203409e-05
POLR2A,-0.00016663065
POLR2C,-0.0003284706
POLR2B,-0.0012064212
POLR2M,0.0
POLR2L,0.0001376546
AKR7A2,-2.912126e-05
AKR7A3,-3.4141856e-05
POLR2I,-8.973808e-07
POLR2H,-0.00055743667
F11R,-0.00789747
POLR2J,6.4293795e-06
CCNO,0.0
TLK1,0.0
TLK2,0.0
FAM47C,0.0
FAM47B,0.0
USP54,0.0
BCS1L,0.0
USP53,0.0
USP50,0.0
USP51,0.0
PRODH,-5.7167526e-05
ASCC3,0.0
AGO4,0.0
ASCC1,0.0
CCNK,0.0
AGO1,0.0
DDA1,0.0
AGO2,0.0
AGO3,0.0
GAMT,1.488685e-05
VBP1,0.0
FAM120B,0.0
FAM120C,0.0
FAM120A,0.0
MAPK14,-5.522158e-05
MAPK15,0.0
EIF3E,0.0015573513
MAPK10,1.9714958e-05
MAPK11,-0.0071146428
MAPK12,0.0028576008
MAPK13,-0.005552491
OR4F21,-0.00040115943
HPGD,-0.0012348107
FZD1,-0.03226855
FZD2,-0.013382841
DNAJC9,0.0
FZD4,-0.0020508773
FZD5,-0.008777505
FZD6,0.05770322
FZD7,0.005880206
CACNB3,-0.0025752645
CACNB2,0.0019134481
CACNB1,-0.00015958255
CYP2B6,0.0031204903
CACNB4,-6.985124e-05
CT45A1,0.0
C10orf71,0.0
SPAG16,0.0
OR10W1,7.4363394e-05
PCM1,0.0
DHCR24,0.0027399594
NCR3,-3.1942265e-05
CT45A3,0.0
TAMM41,0.0
ASH1L,-0.016479835
CT45A2,0.0
CT45A5,0.0
RPS5,-0.00011059758
DCBLD1,0.0
ATP12A,-0.00018463442
CTRB2,0.00010359369
OR8B3,3.8846556e-05
PLCD4,-0.011696976
CTRB1,0.00027029414
USO1,0.0
PLCD3,-0.0006940098
OR8B4,5.303027e-05
PLCD1,0.047367416
ZNF518B,0.0
OR8B8,-6.649703e-10
CT45A6,0.0
TGFBRAP1,0.0
ANKZF1,0.0
B3GALNT2,-8.354284e-05
B3GALNT1,-0.00047178395
TACC1,0.0
TACC2,0.0
TACC3,0.0
JDP2,0.0
PICK1,0.0
PRCP,0.0025950246
TMEM238,0.0
TMEM235,0.0
TMEM234,0.0
TMEM237,0.0
MRTO4,0.0
KIF20B,0.0
TMEM230,0.0
KIF20A,0.0
MKI67,0.0
MAP6D1,0.0
GNMT,0.0
LPXN,0.0
SMIM24,0.0
AZIN1,0.0
CAB39,0.00021797074
CKMT1A,-4.2282973e-05
CKMT1B,0.00049433735
LCA5,0.0
RPL3L,0.0009732582
MCUR1,0.0
ANKHD1,0.0
GNAT1,-0.00050789025
GNAT3,0.013425624
GNAT2,7.4109216e-06
DEFA1B,4.406569e-05
BCL2L15,0.0
BCL2L14,0.0
BCL2L11,-0.003399252
BCL2L10,0.0
BCL2L13,4.299853e-07
BCL2L12,0.0
TMIGD2,0.0
ESCO1,0.0
NUP43,0.00065650884
ZNF556,2.5447964e-05
ZNF557,4.7150414e-05
ZNF554,-5.7557314e-05
ZNF555,-3.5345343e-05
ZNF552,-1.5094103e-05
NCKAP1,-2.2966462e-05
ZNF550,0.0012512546
ZNF551,-2.2006641e-05
SCEL,0.0
MSX1,0.00019297589
MSX2,0.0021844688
ADRM1,0.0010804142
C17orf80,0.0
ZNF558,4.418544e-05
ZNF559,-8.357353e-06
OR2AT4,-2.2060227e-05
ISYNA1,-0.00092659396
GTF2H3,0.0
GTF2H2,0.0
GTF2H1,0.0
NCDN,0.0
GTF2H5,0.0
GTF2H4,0.0
MAPKAP1,1.1116731e-05
TVP23C,0.0
DNAJC7,0.0
ALDH1B1,0.0008804054
DEFB125,0.0
COX7A2L,0.008278909
PCDH8,0.0
PCDH9,0.0
DBX1,0.0
RPL26L1,0.00013145925
SAXO2,0.0
RPL38,5.702112e-05
RPL39,0.00033532843
RPL36,-0.00019196524
RPL37,0.00010746209
RPL34,2.401251e-06
RPL35,-0.0005361298
RPL32,-0.00024343796
RPL30,0.0059721307
RPL31,2.5768235e-05
TARBP2,0.0
TARBP1,0.0
CTTNBP2NL,0.0
ATF5,0.0
ATF4,0.006147558
ATF7,0.0
ATF6,-0.03352324
ATF1,0.0008886453
ATF3,0.0
ATF2,-0.01540544
SMARCC2,-0.00010910335
PPP1R42,0.0
SMARCC1,1.0515227e-05
RYK,0.000116723204
BUB1B,2.6130538e-05
SUMO1,5.9361944e-05
TMCO1,0.0
CTTNBP2,0.0
SUMO2,-0.012888337
TMCO4,0.0
SUMO4,0.0010656894
TMCO6,0.0
PPWD1,0.0
KIAA0319,0.0
IFNW1,-1.8000217e-06
BLOC1S6,0.0
LHX2,0.0
SDF4,0.0
LHX4,0.0
LHX5,0.0
BLOC1S1,0.0
PTGER4,0.0075835288
LHX9,0.0
PTGER1,0.003918349
PTGER2,0.0072455443
PTGER3,-0.0013535719
TOR3A,0.0
NAA30,0.0
NADK2,-0.00018720947
MTMR14,0.0015450142
B3GALT4,0.00019351963
B3GALT5,-3.1575084e-05
B3GALT6,-3.3223314e-06
SLC38A6,0.0
CTNNAL1,0.0
B3GALT1,-3.12597e-05
B3GALT2,3.0198704e-05
SLC38A2,0.00012898073
TMEM184A,0.0
MDFIC,0.0
SLC38A9,1.5611968e-05
SLC38A8,0.0
STK3,0.0010083497
STK4,-0.0007544302
CSF3R,0.00015382493
OCA2,0.0
CXCL11,0.00016364519
CYP3A7,0.00232545
CXCL13,1.6357935e-05
CYP3A5,-0.00047229102
TMEM9B,0.0
CXCL17,0.0
CXCL16,-6.331494e-05
OR13C4,4.4880737e-05
OR13C5,6.437734e-05
UBE4A,0.0
OR13C2,2.8103648e-05
OR13C3,5.2354993e-05
HCN1,-0.00013958424
HCN3,-2.6802658e-05
HCN2,-0.0014202144
OR13C8,2.3321596e-05
OR13C9,9.1009824e-05
SNRNP25,0.0
SNRNP27,0.0
NAA35,0.0
