,coef
MAML3,0.00010811258
MAML1,7.771882e-05
NONO,0.0
DNAJC5B,-1.1853539e-05
TRPM8,-0.00023251172
LSM14A,0.0
TRPM4,0.00073899474
TRPM5,3.1499592e-05
PAK2,-0.00017258759
TRPM7,0.0019020571
CENPA,0.0
TRPM1,0.0
TRPM2,-0.00012055189
TRPM3,0.0
SULT1C3,0.0
SULT1C2,0.0
TUBB8,-0.005472062
SULT1C4,0.0
TUBB6,-0.00052930403
TUBB3,-0.0060390895
TUBB1,0.019336216
HERC1,0.0
HERC3,0.0
HERC2,0.0
HERC5,0.0
HERC4,0.0
HERC6,0.0
C19orf73,0.0
APTX,0.0
PLK5,0.0
APOLD1,0.0
MYO5A,-1.1916369e-06
SH3BGRL3,0.0
SH3BGRL2,0.0
PEX5L,0.0
C17orf58,0.0
C11orf68,0.0
SLCO2B1,0.0
C17orf50,0.0
C11orf65,0.0
PRR34,0.0
PRR35,0.0
PRR36,0.0
EIF3C,0.0
MIS18A,0.0
C9orf16,0.0
MKNK2,0.00085965474
LCLAT1,4.8442176e-05
ODF3B,0.0
B3GNT9,0.0
OLFM3,0.0
OLFM2,0.0
OLFM1,0.0
CCR3,-0.0001932957
CCR4,-0.0004575869
CCR5,-0.00069959636
RHOT2,0.0
OLFM4,0.0
CCR8,-0.00013295359
CCR9,0.0024041035
BCAS4,0.0
STK39,0.0
RAF1,0.008941873
BCAS3,0.0
BCAS1,0.0
DRAM1,0.0
DRAM2,0.0
GPX7,-6.9998714e-05
DPP7,0.0
TMEM243,0.0
CD81,0.0001209362
CD80,-0.00022335266
CD83,0.0
CD82,0.0
FRG2,0.0
IFNB1,-0.027374282
RPL13A,6.471669e-06
BEAN1,1.4704871e-05
SLC8A1,0.009445767
SLC8A3,-0.029547708
SLC8A2,0.00035393174
BCL7C,0.0
AAR2,0.0
BCL7A,0.0
ZBED1,0.0
ZBED2,0.0
ZBED3,0.0
ZBED4,0.0
ZBED5,0.0
DOT1L,5.0399718e-05
EFNA5,-5.1654304e-05
EFNA4,8.379191e-05
EFNA3,-0.00093974476
EFNA2,-0.0005006182
EFNA1,-0.0005279985
IL12B,-7.5965276e-05
CD8A,-0.00010087857
DDX25,0.0
CD8B,6.613445e-05
MKKS,0.0
OSBP2,0.0
LRP2,-0.001999483
LRP3,0.0
GALNT14,-0.0014591028
LRP1,-0.003117796
LRP6,0.00011147765
GALNT13,0.00014928414
LRP4,0.0
LRP5,0.006635271
ELF4,0.0
CDS1,-2.8383142e-06
LRP8,0.0
ESR1,0.0059688375
PDE9A,0.001687368
GALNT18,-2.7642382e-05
TEX29,0.0
SSH2,2.245752e-06
HLA-DOA,0.00064481
HLA-DOB,0.0012933322
DDX24,0.0
CALR3,0.0
HARS2,7.324628e-05
STIM1,-0.0003828534
STIM2,1.3388619e-06
ANTXR1,0.00012662688
ANTXR2,2.4173916e-05
LIMK2,-9.963308e-06
CCDC74B,0.0
CCDC74A,0.0
LIMK1,-0.0004843277
S100P,0.0
SSH3,5.8225164e-06
OR51S1,0.0001308888
MAP2,0.0
C8A,0.0012854846
C8B,-0.00026180153
MAP6,0.0
MAP7,0.0
MAP4,0.0
C8G,0.00087577355
TEAD3,0.0
TEAD2,0.0
TEAD1,0.0
MAP9,0.0
C1orf185,0.0
DEPDC1,0.0
TEAD4,0.0
PTPN22,0.0
PTPN23,0.0
FAM180B,0.0
PTPN21,0.0
PLEKHF1,0.0
PLEKHF2,0.0
BRI3,0.0
GPSM3,4.2962063e-05
CHIT1,0.00069525227
NAA16,0.0
PPL,0.0
APEX1,0.0
APEX2,0.0
SERPINI1,0.0
SERPINI2,0.0
SPOCD1,0.0
FANK1,0.0
KMT2C,0.0004914027
KMT2B,0.00037376667
KMT2A,-0.00062301307
ESRRA,0.0
KMT2E,0.0009739718
ESRRB,0.0
CLDN23,0.00053962815
CLDN22,0.0015723621
CYP4V2,0.0
CLDN20,-7.794122e-05
PSMC3IP,0.0
CLEC11A,0.0
MTPN,0.0
RAB34,0.0
EPHA10,0.0
HJURP,0.0
SPICE1,0.0
TIE1,0.0
ZNF718,5.0166745e-05
DMRTA2,0.0
THG1L,0.0
ZNF716,4.9598017e-05
DMRTA1,0.0
ZNF710,0.0
ZNF711,0.0
ZNF860,1.6440716e-05
ZNF713,2.6570382e-05
NFAM1,0.0
YY1AP1,0.0
TOM1L2,0.0
MAPT,0.004335109
ANTXRL,0.0
HLA-DQA1,-0.00071301183
HLA-DQA2,6.3545034e-05
ZNF512B,0.0
ASB10,0.0
SMIM13,0.0
ASB12,0.0
ASB13,0.0
ASB14,0.0
ASB15,0.0
ASB16,0.0
MYOM2,0.0
UTS2B,0.0005704129
RPP38,0.0
DHCR7,-0.0005179137
CASP10,-4.4016186e-05
CASP12,-0.00030092453
AFG3L2,3.042734e-05
CASP14,0.0
TATDN3,0.0
SERPINB9,-5.011437e-05
XAGE2,0.0
UTS2R,0.00088670483
C18orf63,0.0
MSR1,-1.1304367e-06
EARS2,-0.00095210236
NBEAL2,0.0
AVIL,0.0
TCHHL1,0.0
ZFP1,6.098796e-07
ZFP2,0.0
OR4K14,0.000537361
NSMF,0.0
ANKMY1,0.0
MPST,0.00036863054
MYCBP2,0.0
SERPINB8,0.0
PTBP3,0.0
PTBP2,0.0
PTBP1,0.0
NNT,-3.9860242e-06
SMIM19,0.0
DOK7,0.0
CD22,-2.2360073e-05
HK2,0.009547337
HK3,-0.0018117761
HK1,-0.016893692
CT62,0.0
ZNF445,0.0
CACNA2D2,-0.0009885211
CACNA2D3,-0.0007879374
ATP2B3,-0.00041363144
CACNA2D1,0.0011843937
ATP2B4,-0.06073117
MRPL1,0.0
HAL,3.0956377e-05
LAX1,0.0
FN1,0.00027972955
TBX3,0.0
TFPI2,0.0
MSRA,0.0
SUPT4H1,0.0
MOB3A,0.0
XRN1,0.0
CYP27C1,8.593466e-06
TBX6,0.0
RBBP8NL,0.0
TNF,-0.004500466
CTNND2,0.0012109285
RAET1L,-6.7922992e-06
BATF,0.00010583918
RFC3,0.0
OR6T1,-0.00012963188
TRIM6,0.0
CTNND1,0.0005985428
PABPC1,0.0
MACF1,0.0
PABPC4,0.0
PABPC5,0.0
PHLPP2,6.7839894e-05
CCDC15,0.0
BCORL1,0.0
DQX1,0.0
EED,0.0
MAPKAPK5,8.740028e-05
MAPKAPK3,-0.00013128149
MAPKAPK2,-0.009028215
PDHX,0.0
C3AR1,0.00064882776
MAST4,0.0
KDM4A,0.0
GOLPH3,0.0
SAMD5,0.0
PIK3R5,-0.0862028
SAMD7,0.0
PIK3R3,-0.019193409
SAMD1,0.0
PIK3R1,0.0059626196
SAMD3,0.0
PDHB,0.003608667
SH3GL2,-0.00034325733
SAMD8,0.0
SAMD9,0.0
PTPRN2,-4.959683e-06
TMEM38A,0.0
TIAL1,0.0
SLC10A2,0.0007349379
KCNH4,0.0
OR4A5,-0.00013839998
TMEM38B,0.0
HEXIM1,0.0
DENND5B,0.0
DENND5A,0.0
HEXIM2,0.0
TNC,0.0008145714
C18orf25,0.0
ELFN1,0.0
MSGN1,0.0
ARMCX6,0.0
ZNF532,0.0
LRRC18,0.0
LRRC19,0.0
ZNF705B,0.0
LRRC17,0.0
LRRC14,0.0
LRRC15,0.0
ZNF442,2.0133834e-06
LRRC10,0.0
MEP1A,0.00049061317
SLC51A,0.0011540126
SLC51B,-1.2408192e-05
DCAF13,0.0
CRLS1,-5.870989e-05
OR10J1,0.00050384155
FAM111B,0.0
GCSH,-5.4888118e-05
TOMM40L,-0.002771428
ARMC8,0.0
FMO3,0.0011441917
CCL3,0.0006436126
TMEM202,0.0
SHROOM2,0.0
IDS,0.0005625321
SPANXC,0.0
ARMC6,0.0
SVOP,0.0
NFATC3,0.0011544103
GLIPR1L1,0.0
SNTN,0.0
TNFAIP8L3,0.0
IDE,6.877368e-05
NCAM1,6.215646e-06
NCAM2,-0.00033554883
ARMCX4,0.0
SORL1,0.0
FAHD2B,0.0
FAHD2A,0.0
DROSHA,0.0016642933
OR6Q1,6.110621e-05
TNFAIP8L1,0.0
CCDC107,0.0
CCDC106,0.0
CGA,0.00727144
FCGR2C,0.00055109285
PCED1B,0.0
POLD1,0.0
POLD2,0.0
POLD3,0.0
POLD4,0.0
OR10J3,0.0
LIN54,0.0016179043
PML,0.00010409541
REEP3,0.0
REEP2,0.0
DLC1,0.0
ARMCX3,0.0
REEP6,0.0
SEC22C,0.0
CECR2,0.0
MRM1,0.0
SREK1IP1,0.0
TSKS,0.0
NUB1,0.0
ARL6IP6,0.0
ARL6IP5,0.0
ARL6IP4,0.0
ARL6IP1,0.0
CHRNA4,0.04447722
CHRNA5,3.5396246e-05
CHRNA6,0.0041893837
CHRNA7,-0.0017360453
FER,0.0
CHRNA1,0.0005289246
CHRNA2,0.000952037
CHRNA3,-0.007090065
SAV1,0.0
PLN,0.002105087
MLST8,3.4243221e-06
CHRNA9,2.221731e-05
MAPK8IP2,-7.636464e-05
MAPK8IP3,0.0006076072
STAU1,0.0
CEP152,0.0
DICER1,0.0
ID4,0.0
ID2,0.0
ID3,0.0
NAA15,0.0
TSACC,0.0
MGME1,0.0
TIGD3,0.0
SLFNL1,0.0
ZNF865,0.0
LRBA,0.0
HP1BP3,0.0
CHGA,0.0
CHGB,0.0
S100A7,0.0
PDCD6IP,-5.514837e-05
MSN,-0.003688262
LENEP,0.0
FOPNL,0.0
MSC,0.0
OPLAH,-0.0016721424
SEC31A,-0.00012461151
XBP1,0.0043774596
UBOX5,0.0
ANKRD6,0.0
ANKRD7,0.0
TMEM17,0.0
ANKRD2,0.0
AQR,0.0
SPATA9,0.0
GLI2,0.009066388
GLI3,-0.00093366124
GLI1,0.00015889166
AQP12B,0.0
GLI4,0.0
FSHR,0.0007333936
DISP1,-0.00015106762
MPPE1,-1.1958061e-05
DISP2,0.0
YME1L1,0.0
PEF1,0.0
ZFP57,2.5126914e-05
LONP2,0.0
COL8A2,-5.7155983e-05
COL8A1,5.8543465e-05
HNRNPA1L2,-1.8684645e-05
CEP170,0.0
TLR8,-0.00021264044
GTF2E1,0.0
ORC6,0.0
ORC4,0.0
ORC5,0.0
ORC2,0.0
ORC3,0.0
AP5Z1,0.0
ORC1,0.0
DMKN,0.0
MARCO,-5.6803526e-07
TIGD4,0.0
PRPS2,-4.417831e-05
DLG1,0.00019089812
WNT16,0.0009359813
RCC1,0.0
RCC2,0.0
AARD,0.0
CWH43,0.0
SIGLEC8,0.0
CD5L,0.0
TCP11L1,0.0
DNM1L,6.785605e-05
SIGLEC6,0.0
SIGLEC7,0.0
FOLR1,5.921057e-05
FOLR2,-5.6866193e-05
FOLR3,0.0001435538
HIF3A,0.0
SSPN,0.0
C3orf80,0.0
FGFR1OP2,0.0
NCBP1,-7.4576988e-06
NCBP2,0.0
PHOSPHO1,-3.0131155e-06
CCZ1B,0.0
PROCA1,0.0
ELANE,0.00044666816
TRAM1L1,2.173268e-05
LAPTM5,-1.1172582e-05
ARFRP1,0.0
AGL,2.7874191e-06
AGK,5.300043e-05
SQLE,0.00023912672
HSFX2,0.0
CLPSL2,0.0
VRTN,0.0
CASKIN1,0.0
NR0B2,0.0039734244
NR0B1,0.00013389612
HSPA4,-0.0014745629
NT5DC3,0.0
ODF3L1,0.0
SPTLC2,0.00021525816
SPTLC3,0.00042483528
DRAP1,0.0
MEI1,0.0
ABCD3,0.0002655974
KDM2B,0.0
RARS2,9.617297e-05
ABCD4,-0.0090956455
ARHGAP19,0.0
SIRPG,0.00014689102
CBLB,-4.8847476e-05
ZNF45,-0.00011802947
SIRPD,0.0
ZNF43,-1.2784805e-05
SIRPA,0.00023628565
TYW1B,0.0
ZNF48,0.0
MYBL2,0.0007274012
TRAPPC9,0.0
TRAPPC8,0.0
AP5B1,0.0
TMLHE,9.1593545e-05
TRAPPC1,0.0
TRAPPC3,0.0
TRAPPC2,0.0
TRAPPC5,0.0
TRAPPC4,0.0
PRPH,0.0008154605
PPP1R14C,0.0
L3MBTL2,0.0
ANGPT4,-4.682852e-05
CSN2,-0.0017864442
CSN3,0.0
PLEK2,0.0
MRPL37,0.0
PNISR,0.0
ST6GALNAC3,-0.0015392163
ATL2,0.0
TSNAXIP1,0.0
ATL1,0.0
CYP2U1,-4.7477224e-06
LILRB5,1.9667817e-05
LILRB4,8.663209e-05
LILRB3,8.414155e-07
LILRB2,0.00042788303
LILRB1,-1.8586563e-05
DGAT1,-9.863729e-05
KIR2DS4,-1.7391039e-06
PGR,-0.0001498228
MTCP1,-5.647358e-05
ZNF385D,0.0
GRAP2,-2.1169019e-05
SOBP,0.0
PSMG1,0.0
PSMG2,0.0
PSMG3,0.0
KSR1,-9.0447335e-05
KSR2,-0.0020475655
DSEL,-3.166785e-07
TRAM1,0.00017128709
NOP56,3.0169453e-05
PPIH,0.0
GRAPL,0.0
GATAD2B,0.0
CNTFR,0.0
TACR3,-0.00894144
TACR2,-0.009031113
TACR1,0.00044243503
KCNH5,0.0
OR5T1,4.899565e-05
KCNH7,0.0
KCNH6,0.0
KCNH1,0.0
KCNH3,0.0
KCNH2,0.0
PPIC,0.0
KCNH8,0.0
PPTC7,0.0
SLC28A2,0.0
OR5T2,-0.0001960531
CCDC85A,0.0
PIK3CA,-0.86720645
ZNF296,0.0
C9orf116,0.0
MANSC1,0.0
SLC28A1,0.0
NUP133,-8.6466716e-05
PRNP,0.0010053265
LIN37,3.2993532e-05
NDUFAF5,-0.000119620156
NDUFAF4,-0.00051517825
NDUFAF7,-5.091205e-05
NDUFAF6,0.00308337
FOXM1,0.0005748882
ZER1,0.0
NDUFAF3,-0.0026277602
FKTN,1.1472305e-06
OR2H2,-2.3003022e-05
AMER1,0.0
OR2H1,-0.00032797945
SUN1,0.0
GDAP2,0.0
GDAP1,0.0
FAHD1,-6.68339e-05
AP3D1,-1.4331216e-05
PTTG1,0.0008726216
SZT2,0.0
DIP2C,0.0
ILDR2,0.0
ILDR1,0.0
GLTP,0.0
FAM71E2,0.0
TMEM59,0.0
SULT1A1,0.00025719532
SULT1A3,0.0010494845
SULT1A2,-0.001929316
BARX2,0.0
PRND,0.0
CABYR,0.0
BARX1,0.0
NOL9,0.0
NOL8,0.0
CHTF18,0.0
SH2B1,3.9976007e-05
NOL4,0.0
NOL7,0.0
NOL6,0.0
OLIG2,0.0
OLIG3,0.0
NOL3,0.0
OLIG1,0.0
CLDN10,0.0012080126
NIPSNAP1,0.0
IRX6,0.0
FAM156B,0.0
FAM156A,0.0
USP1,0.0
TMEM52,0.0
CYP3A4,-0.042316113
DCAKD,0.0
SPAG9,0.0
CLPTM1,0.0
MLN,0.0026805026
CDC45,0.0
TSPO2,0.0
CDC40,0.0
CDC42,0.003365122
UNK,0.0
NADSYN1,0.00013839187
PGLYRP3,0.0
PGLYRP1,0.0
ACRV1,0.0
CHAF1B,0.0
BIN1,-0.0006430539
PIN1,3.0283513e-07
BIN3,0.0
BIN2,0.0
RGS22,0.0
RGS20,0.0
DPYD,-0.009109138
UBTF,0.0
DPYS,0.029711219
CDCA3,0.0
CDCA7,0.0
CDCA4,0.0
CDCA5,0.0
CDCA8,0.0
PIN4,0.0
GFAP,0.0
UTS2,0.00015232568
MUC7,-0.00058557367
RSF1,0.0
ALKBH6,0.0
TBX22,0.0
KCNF1,0.0
ALKBH7,0.0
MUC4,0.0
VPS51,0.0
SMOX,0.0010519739
CT47A7,0.0
TCL1B,5.7630197e-05
TCL1A,6.625043e-05
ALKBH5,0.0
RNF32,0.0
CYB5A,0.0
CYB5B,0.0
RALB,0.0017218841
POU3F3,0.0
VPS54,0.0
DMRTC1B,0.0
FAP,0.0
HLA-DMA,0.001660429
PCK2,0.0004964834
SYTL4,0.0
PCK1,0.020707572
AS3MT,0.00074578816
SYTL3,0.0
SYTL2,0.0
OR51Q1,-0.00014587911
SPRED1,0.0
SPRED2,0.0
PTHLH,0.0
BRK1,-0.0005025486
OR10K2,1.6924474e-05
OR10K1,-0.00018940645
ISX,0.0
TNNC2,0.0016685156
OR10G3,-0.00039821715
ASTL,0.0
PRL,-0.00021723987
VOPP1,0.0
PLEKHH3,0.0
RORB,-3.0118688e-05
PLEKHH1,0.0
RELT,0.0
GUK1,-0.000896114
ESRP2,0.0
GSS,-0.0012347646
RELN,0.00096981303
RELB,0.00013634138
RELA,-0.0024171518
HDGF,0.0
PRX,0.0
ZMPSTE24,6.992755e-05
MRPL36,0.0
TYRP1,-0.0005683696
CRISPLD1,0.0
MRPL35,0.0
MRPL32,0.0
MRPL33,0.0
MRPL30,0.0
CARD9,0.00043960247
CLEC17A,0.0
PTH2R,-0.02977407
UBE2R2,0.0
CYYR1,0.0
FAM69C,0.0
FAM69B,0.0
KLK2,5.1548563e-05
KLK3,7.8037876e-05
KLK4,0.0
KLK5,0.0
KLK6,0.0
KLK7,0.0
KLK8,0.0
KLK9,0.0
THOC1,0.0
THOC7,0.0
THOC6,0.0
THOC5,0.0
PRRG1,0.0
PRRG2,0.0
ZNF841,-3.4987945e-05
UNC93B1,0.0
ZNF843,0.0
RHBDL2,0.0
RHBDL3,0.0
ZNF846,3.8697194e-06
RHBDL1,0.0
SNN,0.0
HSD3B7,3.977766e-05
HSD3B1,0.0030928282
HSD3B2,0.0020722048
MTRR,0.0
CD300C,0.0
CD300A,0.0
ERVMER34-1,0.0
CD300E,0.0
CLUAP1,0.0
FOXP3,2.092334e-05
COPS8,0.0
MAZ,0.0
RCCD1,0.0
SMPD3,-5.603347e-05
MSL2,0.0
MSL3,0.0
COPS2,0.0
COPS3,0.0
LBHD1,0.0
COPS6,0.0
TBR1,0.0
COPS4,0.0
COPS5,0.0
ZNF592,0.0
ZNF593,0.0
YTHDF1,0.0
ZNF596,3.3908524e-05
ZNF597,0.00071664236
MDGA2,0.0
ZNF595,0.00066784176
ZNF598,0.0
ZNF599,2.6539718e-07
MYCN,0.0
MYCL,0.0
PARPBP,0.0
ZFR2,0.0
C17orf67,0.0
ADCK5,0.0
PLCH2,3.781204e-05
TKT,6.284298e-05
PLCH1,7.577581e-05
VEZF1,0.0
NLK,9.683033e-05
FDFT1,-0.00020622979
FAM135A,0.0
FAM135B,0.0
NLN,2.2342515e-06
IGF2,-0.0009339846
NUDT9,-0.00082118856
IGF1,-0.000579697
DLG4,-0.002441824
DLD,0.0021757225
NUDT1,0.0
NUDT2,0.0076630064
NUDT3,0.0
NUDT4,0.0
NUDT5,0.012966447
NUDT6,0.0
NUDT7,0.0
DNAJB8,0.0
TK2,0.0007299776
TK1,-4.216473e-05
PHLDB1,0.0
COL16A1,-3.687104e-05
PHLDB3,0.0
NTHL1,0.0
SPRY4,0.0
SST,-0.0013046
OPN1MW2,0.0
CYP27A1,3.8074297e-05
MEF2B,-0.00027913184
MEF2A,-0.0017254076
FETUB,0.0
DDRGK1,0.0
MSLN,0.0
FBXL20,0.0
LCORL,0.0
FBXL22,0.0
SSB,5.695075e-06
EPHX1,-0.09548445
EPHX2,-4.591429e-07
EPHX3,0.001336123
EPHX4,0.00018577978
ZNF333,-8.692258e-06
ZNF330,0.0
ZNF331,0.00058943435
TEX15,0.0
RPLP2,0.000116220916
RPLP1,4.724655e-06
RPLP0,0.00024980077
TEX11,0.0
TEX10,0.0
TEX12,0.0
CSMD2,0.0
CSMD3,0.0
SLCO1B1,0.0006548593
CSMD1,0.0
CD300LB,0.0
MPDZ,7.175895e-06
LRRC3B,0.0
CFAP20,0.0
CLDN17,-0.00018292834
ECD,0.0
NOTCH2NL,0.0
GPATCH11,0.0
THTPA,-9.2258836e-07
CIB2,0.0
NDFIP2,0.0
NDFIP1,0.0
CIB1,0.0
PRIMA1,0.0
CIB4,0.0
THYN1,0.0
ZNF804B,0.0
MRPL38,0.0
FAM81A,0.0
AAMP,0.0
TRIL,0.0
TRIO,0.0
NTF3,0.008393817
NTF4,0.00015871464
MTMR12,0.0
MTMR11,0.0
MTMR10,0.0
UGDH,0.0024941412
RABL2A,0.0
NCAPH2,0.0
CELSR1,0.0
RABL2B,0.0
PTCHD4,0.0
PTCHD3,0.0
SLCO1A2,0.00069685053
TSEN54,0.0
NEK6,0.0
CNOT3,0.0
LRRC38,0.0
CXADR,0.0
CYP24A1,0.0044939565
SAC3D1,0.0
MFSD10,0.0
LRRC30,0.0
LRRC31,0.0
LCP2,0.0023100537
LRRC34,0.0
LRRC36,0.0
LY6G5B,0.0
MFN2,0.0051619345
TCP1,0.0
ZNF33B,3.5197622e-06
ZNF33A,-2.4385921e-05
FAM117A,0.0
FAM117B,0.0
TTC23,0.0
NAA50,0.0
MAD2L2,7.665852e-05
MAD2L1,0.00029166028
SVIL,0.0
TATDN2,0.0
KTN1,0.0
PRKCQ,-0.014715746
CEP57L1,0.0
IQSEC1,2.8425877e-05
BMPER,0.0
SATB2,0.0
C20orf194,0.0
SVIP,1.6179718e-05
CLCNKB,-0.0011048896
LRP2BP,0.0
IQSEC3,-0.00015950842
FAM90A1,0.0
CCDC168,0.0
CCDC160,0.0
CCDC167,0.0
KRTAP6-2,0.0
KRTAP6-1,0.0
APOA1,-0.0030542766
SATB1,0.0
VPREB3,0.0
OXSR1,0.0
GPRASP1,0.0
ST3GAL3,0.00021720017
ST3GAL2,0.00019964566
ST3GAL1,0.037569802
ST3GAL6,0.0015294096
ST3GAL5,0.00019379318
ST3GAL4,0.0012105203
NINJ1,0.0
NINJ2,0.0
GALNS,0.0005824717
ZNF451,0.0
NEK2,0.0
NPSR1,0.0008660758
FABP2,2.5204998e-05
C16orf72,0.0
TJAP1,-6.440315e-05
SLC16A9,0.0
SLC16A8,0.0
CYP7B1,-0.030973656
MAGEA10,0.0
SLC16A1,0.0
EMC9,0.0
SLC16A3,0.0011421804
SLC16A2,6.088834e-06
SLC16A5,0.0
ENO2,-0.0019580808
SLC16A7,0.0
SLC16A6,0.0
ARHGAP30,0.0
ARHGAP31,0.0
ARHGAP32,0.0
ARHGAP33,0.0
BCKDHB,-0.0002285004
ARHGAP35,-0.00060434215
ARHGAP36,0.0
BCKDHA,-0.00019103917
WIPF3,0.0010288795
ARHGAP39,0.0
SMIM10L2B,0.0
CMKLR1,0.0
MON1A,0.0
MON1B,0.0
DYNLL1,-6.941872e-05
LYVE1,0.0
DYNLL2,3.3905777e-05
PRDM5,0.0
KHDC1,0.0
UQCRQ,0.013655095
RBM4B,0.0
HECTD1,0.0
UQCRH,0.015433492
UQCRB,0.1527791
CACNA1H,0.002175299
CACNA1I,0.00033484874
GPS2,1.0518404e-05
CACNA1A,-0.00069382525
CACNA1B,-0.001909479
CACNA1C,0.0037457112
CACNA1D,0.0069784517
CACNA1E,-0.023131203
CACNA1F,-0.0004711656
CACNA1G,0.0034391508
PTAFR,0.00011218195
LAMA2,0.0011997385
LYPLA1,-0.0003807712
GLO1,-0.00020803683
TMEM178A,0.0
CACNA1S,-0.3320906
LSS,-0.0012071694
FCAR,4.7471553e-06
FLCN,6.8471404e-06
KIF19,0.0
BMP8A,0.00019032347
BMP8B,-0.00039344715
PRDM7,-3.0361118e-05
MC2R,0.0026541739
RPL26,7.72128e-06
SLC15A2,0.0
SLC15A3,0.0
SLC15A1,0.0014322406
ANGPTL1,0.0
SLC15A4,0.0
CARHSP1,0.0
RBM41,0.0
RBM42,0.0
RBM43,0.0
RBM44,0.0
RBM45,0.0
RBM46,0.0
RBM47,0.0
RBM48,0.0
NPY1R,-0.00184006
PQBP1,0.0
UBFD1,0.0
TTC14,0.0
TTC17,0.0
TTC16,0.0
TTC13,0.0
SLC22A17,0.0
TTC19,0.0
GRIK2,-0.021415424
SLBP,0.0
EPGN,0.0
RRAS2,-0.0015097335
HIF1A,0.0009308148
DEFB110,0.0
SLC31A1,0.00057208893
SLC31A2,0.0
ZFP92,-6.410586e-06
ZFP90,7.4375243e-06
ZFP91,0.0
RICTOR,2.3977852e-06
PPM1G,0.0
THEM6,0.0
PPM1E,0.0
THEM4,0.0006881604
ABCF3,0.0
ABCF2,-6.186879e-08
ABCF1,0.0
RNF148,0.0
EGR2,0.0003442774
EGR3,4.8451082e-05
PPM1M,0.0
EGR1,-0.001666145
PPM1K,0.0
PPM1J,0.0
EGR4,0.0
PPM1H,0.0
ABCA9,-1.6053646e-05
PJA1,0.0
GAST,0.00018354823
PJA2,0.0
CHEK2,-0.0002257285
NSMCE1,0.0
ZNF526,0.0
DALRD3,0.0
UPF3B,0.0
PRKAB2,-0.0007815622
ZCRB1,0.0
MGAT4C,-5.054669e-05
PRKAB1,0.0006993199
SIKE1,4.773542e-08
PPP1R3D,0.00049119524
BARHL2,0.0
PAX5,0.0
PAX4,0.0
PAX7,0.0
PAX6,0.0
PAX1,0.0
PAX3,0.0
PAX2,0.0
PTPN3,0.0
PTPN2,0.0
PTH2,-0.0053922255
PAX9,0.0
PAX8,0.013462943
PTPN5,4.396945e-05
PTPN4,0.0
GINS2,0.0
GINS3,0.0
GINS1,0.0
PROK1,0.0
GINS4,0.0
PROK2,0.0
DDR2,0.0
DDR1,0.0
BARHL1,0.0
LRCH4,0.0
C19orf48,0.0
NNMT,-0.0025797866
LRCH1,0.0
LRCH2,0.0
LRCH3,0.0
MBD3L1,0.0
MBD3L2,0.0
MBD3L3,0.0
MBD3L4,0.0
EPG5,0.0
PTDSS1,0.00021063424
PTDSS2,-9.1986214e-05
AGBL4,0.0
AGBL2,0.0
AGBL1,0.0
ZNF502,0.0
MLIP,0.0
IL37,0.0
C15orf39,0.0
RBM12B,0.0
BAZ1B,0.0
ALG10B,-2.6908145e-05
ARRB2,0.0023553183
ARRB1,0.001147172
CHCHD10,4.121442e-05
ADPRH,0.0
FSTL1,0.0
ADPRM,0.00068208895
OR6M1,-0.00036259688
CNTD2,0.0
PILRA,1.7125116e-05
HPDL,0.0
GPNMB,0.0
SLC7A13,0.0
PSMA2,-0.017679807
PSMA3,0.0006655286
GTF2A1L,0.0
TPPP2,0.0
PSMA6,0.0009606972
PSMA7,0.0058883843
OBSL1,0.0
PSMA5,-0.0042341496
SLC22A18AS,0.0
DSG3,0.0
ZNF107,-0.0001392221
DSG1,0.0
ZNF101,-0.00013677978
ZNF100,-3.6899386e-05
DSG4,0.0
ENC1,0.0
KIF16B,0.0
FBXO47,0.0
FBXO46,0.0
FBXO41,0.0
FBXO40,0.0
FBXO43,0.013152346
FBXO42,0.0
GAL3ST3,0.0
DCDC2B,0.0
ABCA2,2.3654076e-05
FBXO48,0.0
SH3BP5L,0.0
KRTAP15-1,0.0
CATIP,0.0
SNRPB2,0.0
SERGEF,0.0
ARHGEF39,0.0
ADIG,0.0
DET1,0.0
CP,0.0016544138
RMND5A,0.0
RMND5B,0.0
NRBF2,-0.00092526054
SFRP2,-8.7561195e-05
KCNJ2,0.00071582524
KCNJ1,0.0016038662
SFRP1,0.001016482
TRAFD1,0.0
KCNJ6,0.0034986986
KCNJ5,6.654735e-05
KCNJ4,0.0016823797
SEPT11,0.0
KCNJ9,-0.024642745
KCNJ8,0.0001282885
NECAB2,0.0
C9orf131,0.0
ATAD5,0.0
AGPAT5,0.005936494
AGPAT4,-1.5065881e-05
COL1A2,-0.01391254
RALGAPA2,-0.0005132475
AGPAT1,0.0017027587
COL1A1,-0.00049674266
SET,0.0
KIAA1217,0.0
KIAA1210,0.0
KIAA1211,0.0
DPY19L2,0.0
MYOCD,0.0
OR2J2,0.00035388404
OR2J3,0.0002129869
CMYA5,0.0
ACTL6A,-2.3178396e-05
PEX19,0.0
GAL3ST1,0.00040934654
TMEM156,0.0
LACRT,0.0
FOXO6,0.0013809801
FOXO4,0.0029033578
NIP7,0.0
PEX10,0.0
PEX13,0.0
PEX12,0.0
TMEM158,0.0
PEX14,0.0
ANGEL1,0.0
PEX16,0.0
EIF1B,0.0
TMEM190,0.0
PP2D1,0.0
GAL3ST2,0.0
NUF2,0.0
UNCX,0.0
CDC27,0.0004469049
