0,coef
C00479,-0.001248167
C00483,-0.037080485
C00486,0.00014163315
C00487,-0.0034522202
C00488,-0.000798887
C00489,0.0041290037
C00491,-0.009150172
C00492,-0.009254135
C00497,-0.010186306
C00498,-0.004079643
C00499,0.004107164
C00500,-0.00055436604
C00501,-0.009578574
C00502,-0.0013700548
C00503,-0.0020177006
C00504,-0.004331938
C00506,0.01442689
C00507,-0.00087017374
C00508,-0.0021238085
C00510,-0.0025851328
C00512,-0.0009539399
C00513,0.00571284
C00514,-0.0011049736
C00515,-0.00022727478
C00517,-0.0006007931
C00518,-0.0016539518
C00519,-0.001702136
C00522,3.3531123e-05
C00523,-0.0003757479
C00524,0.00048266567
C00526,0.004757835
C00527,0.0015924701
C00530,-0.0012831163
C00532,-0.0012875163
C00533,-0.0091413725
C00534,-0.00067187945
C00535,0.00017957974
C00536,5.830413e-05
C00541,-0.0014581064
C00544,0.003143674
C00545,-0.0011588364
C00546,-0.0023223138
C00547,-0.020683387
C00550,0.0019505379
C00551,0.012421227
C00552,-0.005575325
C00555,0.0005013566
C00558,-0.0064052385
C00559,0.0055029653
C00568,-0.006463693
C00570,0.0040438813
C00573,-0.0059215673
C00575,-0.00025990393
C00577,0.0020583568
C00580,-0.00065134116
C00581,-0.0011534358
C00582,-0.002074724
C00583,-0.0016285818
C00584,0.016129356
C00588,-0.0011494033
C00593,0.003518503
C00596,0.009168888
C00601,-0.0075443764
C00603,-0.005251567
C00605,0.008018834
C00606,-0.00037176927
C00607,-0.0077764858
C00617,0.006951175
C00618,0.0022110348
C00620,0.009617273
C00621,-0.0053293
C00623,-0.0002395392
C00624,0.00013752365
C00627,-0.0031051196
C00628,-0.0023490344
C00631,0.0010658839
C00632,-2.4016406e-05
C00634,0.022939663
C00636,-0.002212693
C00637,0.0005765973
C00638,-0.0014158383
C00639,-0.004445699
C00640,-0.002691785
C00641,0.0057837577
C00642,-0.0011188299
C00643,0.00061455736
C00644,-0.0031100593
C00645,-0.00091940805
C00647,-0.0056311786
C00652,0.002081162
C00655,0.008622568
C00658,-0.0017021204
C00663,-0.0031738202
C00664,0.00063264713
C00665,-0.002439045
C00666,-0.0019862158
C00668,-0.001269376
C00669,0.00062422844
C00670,0.001718169
C00672,4.428509e-05
C00673,0.0027388777
C00674,-0.0032060181
C00679,-0.0035491409
C00680,-0.00024290034
C00681,-0.020566335
C00683,0.0064045833
C00684,-0.0031602758
C00685,3.170536e-05
C00689,-0.009558542
C00691,-0.0141826505
C00692,0.00021806304
C00693,-0.005444742
C00695,0.009625594
C00696,0.0019804437
C00697,0.0010495221
C00698,-0.0083837835
C00700,-0.0004593037
C00704,-0.008553144
C00705,-0.007011189
C00707,-0.004146354
C00708,-0.0016945591
C00712,0.00010059767
C00714,-0.007590067
C00718,-0.0066777887
C00719,-0.0018648787
C00721,-0.005540434
C00726,0.00057591964
C00734,0.0010385526
C00735,0.013657818
C00739,-9.455931e-05
C00740,-0.0045893886
C00741,0.00035500628
C00745,0.010984176
C00748,0.002390482
C00750,0.01108577
C00751,0.0069073085
C00752,-0.0023681864
C00757,-0.008823782
C00760,-0.0132655
C00762,-0.00028788924
C00763,0.004088013
C00777,-0.040526982
C00778,0.0021021564
C00780,0.0029209752
C00785,-0.00061090436
C00788,-0.11608614
C00789,-0.0011698608
C00791,0.005166335
C00792,-0.00062472915
C00793,9.6916025e-05
C00794,-0.005735133
C00795,0.007280735
C00798,-0.007971115
C00800,-0.0003856792
C00802,0.0010743244
C00804,0.005159238
C00805,-0.00054798136
C00808,0.0023018578
C00809,0.004260524
C00810,-0.0015785664
C00811,7.3491305e-05
C00813,0.00614181
C00817,-0.002334014
C00818,-0.002535504
C00819,0.0027052783
C00820,-0.0014368973
C00822,0.0037226523
C00823,-0.002168418
C00827,-0.0027285586
C00828,0.0027047226
C00829,-0.0002877107
C00831,-0.0026478027
C00835,-0.0018039083
C00836,-0.009460032
C00847,0.0055567552
C00853,-0.00066862826
C00855,-0.0011909823
C00857,-0.0017488378
C00860,-0.0018092302
C00861,-0.0015218076
C00864,0.00049456384
C00865,-0.00571868
C00868,-0.0014617668
C00873,-0.00063094543
C00877,-0.0041241413
C00878,2.4889488e-08
C00879,0.00023117904
C00880,-0.00032475294
C00881,-0.006233352
C00882,-0.0011733362
C00884,0.0018127569
C00885,-0.001654592
C00886,0.00014255758
C00887,0.00028599464
C00888,-0.00070959405
C00894,-0.0027965975
C00898,-0.008788872
C00899,0.0011518402
C00903,-0.00059162476
C00905,-0.0058427197
C00909,0.00029951637
C00919,-0.0009179699
C00921,-0.0013966681
C00922,-0.0018799268
C00925,-0.018916799
C00931,0.0010230365
C00935,-0.0024010576
C00937,-0.0016728715
C00942,0.035917822
C00951,0.015581355
C00954,-0.0027368907
C00955,9.586507e-05
C00956,-0.0040687975
C00957,-0.008014583
C00958,2.7228374e-05
C00963,-0.00750397
C00965,-0.0036551345
C00966,-0.0015657974
C00969,0.0007201773
C00971,-0.0015630946
C00973,-0.0011818617
C00975,-0.000948083
C00976,0.011989349
C00978,-0.0085269855
C00979,-0.00025477377
C00984,-0.006752856
C00986,0.0013611115
C00988,-0.008485283
C00989,0.0011291918
C00990,0.0024894348
C00992,-0.0014168475
C00993,-0.0016085576
C00996,-0.0055960827
C00999,0.0008723422
C01005,-0.0023786111
C01007,-0.0014028329
C01010,0.0037800546
C01013,0.0009246869
C01019,0.00030913728
C01020,-0.0016996103
C01024,0.001201393
C01035,-0.0034503345
C01036,-0.0013093218
C01037,-0.005406955
C01040,0.0012402261
C01041,-0.0008448093
C01043,0.011362631
C01044,9.094008e-05
C01045,-0.0002485933
C01050,0.0034155978
C01051,0.0017111301
C01053,5.262142e-05
C01054,0.0014247465
C01056,-0.00068961084
C01059,-0.000426353
C01060,-0.00043703703
C01061,-0.0019053889
C01063,-0.006840929
C01065,-0.02465467
C01068,-0.002303659
C01073,0.00018352085
C01074,-0.00042905845
C01077,-0.008153018
C01079,0.0010502442
C01081,-0.0008689793
C01083,0.0003330144
C01087,0.0013199068
C01088,-0.0047574523
C01089,0.0004949962
C01092,-0.0018790831
C01094,0.0009113164
C01096,0.0041222884
C01097,-0.00070560357
C01099,-0.0021459863
C01100,-0.00054473826
C01101,0.0065963366
C01103,0.0035200054
C01107,-0.00092228584
C01110,0.0015262007
C01111,-0.00069961493
C01113,-0.0058339615
C01114,0.0032418284
C01115,0.00058275834
C01118,0.0015673448
C01120,-0.0010280601
C01124,0.006065833
C01126,-0.0007491551
C01127,-0.002681981
C01131,-0.0015539731
C01132,-0.0074407547
C01134,-0.0015775407
C01137,0.005147375
C01142,-0.007370652
C01143,-0.0014320002
C01144,1.907039e-05
C01146,0.0021198324
C01149,-0.005796705
C01151,-0.000412938
C01152,0.0058954186
C01153,-0.00061694975
C01157,0.004001267
C01159,0.00693339
C01161,-0.007005228
C01164,-0.005305108
C01165,-0.0065514883
C01168,0.00081700174
C01170,-0.00073677464
C01172,0.0016622324
C01176,-0.0022694608
C01177,-0.04340795
C01179,-0.0044233645
C01180,-0.0031401012
C01181,-0.0015200049
C01182,-0.0033062175
C01185,-0.002135011
C01186,-0.008042772
C01189,-0.0072416523
C01190,-0.0005967056
C01194,-0.003915481
C01198,-0.013404842
C01203,0.00021999184
C01204,0.0036998137
C01205,0.0002170657
C01209,0.00145635
C01210,-0.0008293988
C01211,-0.0006128601
C01213,-0.002041156
C01215,-0.0018771613
C01216,-0.0034980616
C01217,-0.0017134001
C01218,-0.0020148507
C01219,0.00025634991
C01220,-0.0010464636
C01222,-0.0092500085
C01226,3.0503857e-05
C01227,0.005160649
C01228,0.0037257583
C01230,0.0008086663
C01231,-0.0065866634
C01233,0.0014874939
C01234,-0.003077198
C01235,-0.004650124
C01236,-8.90779e-06
C01241,-0.004412328
C01243,-0.0030750975
C01245,-0.10191951
C01246,-0.00030975934
C01249,-0.0029372836
C01250,-0.0010122007
C01251,-0.0014276479
C01252,0.007356391
C01259,0.0002962538
C01260,-0.0031809916
C01261,0.009933888
C01262,-0.00027639503
C01264,-0.005032677
C01267,-0.0008317344
C01268,0.0049309437
C01270,0.0001806438
C01271,-0.00036243588
C01272,0.0010011867
C01277,0.00023092765
C01279,-0.0027585337
C01284,0.0036982112
C01286,-0.004842619
C01290,-0.00075104
C01297,-0.0061438875
C01300,0.00010111068
C01301,0.00043861996
C01304,0.0013229494
C01312,-0.016752802
C01319,-0.0021894006
C01322,0.0015793977
C01327,-0.0025891603
C01330,0.003108092
C01342,-0.000156844
C01344,0.0070100324
C01345,0.010793109
C01346,0.002934118
C01352,0.0014794976
C01353,-0.0028676037
C01355,0.0002157505
C01358,-0.0032544835
C01367,0.006646658
C01368,-0.010303163
C01371,-0.0017305623
C01380,-0.00096089597
C01382,-0.0017574633
C01384,-0.0009616883
C01390,0.0028081327
C01405,0.003298436
C01407,0.0063413833
C01412,-0.0014381143
C01413,0.0019966257
C01417,-0.0023152926
C01419,-7.166984e-05
C01438,0.0017256434
C01443,-0.0022395132
C01444,-0.0010267034
C01451,0.0101001235
C01468,0.0030054373
C01471,-0.0001093694
C01487,0.0010504028
C01490,-0.00021573753
C01498,-0.00063308596
C01508,-0.001252029
C01516,0.022548808
C01528,0.0054693883
C01530,0.0030568566
C01558,0.0009961568
C01561,0.0015187381
C01563,-0.004103479
C01571,-0.00013961249
C01576,-0.0025948249
C01595,-0.0010245539
C01596,-0.0025868753
C01598,-0.010841921
C01606,9.910017e-05
C01613,0.00034823237
C01620,-0.0028209721
C01623,-0.007678876
C01630,-0.0011142704
C01667,-0.0013358829
C01672,0.009094347
C01673,0.002732927
C01674,-0.0077284137
C01678,-0.0049069384
C01682,0.0270808
C01684,3.69205e-06
C01693,0.009125215
C01694,-0.004521802
C01697,-0.0052968827
C01708,0.0023946927
C01715,-0.008852729
C01717,0.0032518005
C01720,-0.0072325477
C01721,0.009602732
C01724,0.00025937587
C01725,-0.0068635396
C01726,0.010094101
C01727,-0.0012790493
C01732,-0.00090080267
C01746,-0.0034532798
C01747,-0.0007558599
C01753,-0.0031439213
C01762,0.015111577
C01768,-0.0007616058
C01769,0.004412569
C01772,0.00012897796
C01780,-0.00020735819
C01782,-0.0016443245
C01788,-0.0020069813
C01789,0.0026661241
C01794,-0.0056580273
C01801,0.0009652042
C01802,-0.009076836
C01817,-0.00049081043
C01825,-0.0016232319
C01829,0.004730121
C01832,0.0004186985
C01834,-0.008208184
C01835,-0.008818555
C01844,-0.00080535014
C01845,-0.00049876556
C01847,-0.0028687862
C01850,-0.0011769912
C01861,0.000474488
C01879,0.0006106119
C01885,0.00041669104
C01894,-0.0003034063
C01898,-0.0025647765
C01902,0.010176448
C01904,-0.0021283906
C01909,-0.0010804754
C01921,-0.0040517696
C01929,0.0024010742
C01931,-0.0023339458
C01934,-0.004014848
C01935,-0.0035924688
C01937,-5.6578256e-06
C01943,-0.00820043
C01944,0.0001483492
C01946,-0.0022377588
C01953,-0.0016079197
C01959,-0.0016980483
C01962,-7.158625e-05
C01987,0.007307958
C01989,-0.00066851045
C01990,-0.002874843
C01996,-0.004612406
C02002,-0.012967095
C02041,-0.0013939703
C02047,-0.0010731841
C02049,0.0065459814
C02050,-0.0010617616
C02051,-0.005204108
C02059,-4.1012034e-05
C02067,-0.00031826567
C02075,0.004021161
C02084,0.0020980474
C02090,-0.0010821092
C02091,0.003328017
C02094,-0.0051614176
C02110,0.008710089
C02112,0.0008937936
C02123,-0.0008439455
C02133,-0.00041810787
C02135,0.021730307
C02137,-0.009573434
C02139,-0.003223198
C02140,0.00020298544
C02141,0.010810163
C02147,-0.0049418407
C02160,-0.0023247676
C02161,-0.00051203836
C02163,-0.001129355
C02165,0.015271958
C02166,-0.0007392608
C02167,-0.0022203755
C02170,0.00803639
C02172,7.9231555e-05
C02188,-0.0042781876
C02189,-0.001751348
C02191,-0.00029148033
C02198,0.0005913615
C02199,-0.007285268
C02218,0.001039005
C02220,0.0008006111
C02225,-0.010246286
C02232,-0.0021301901
C02237,-0.0038756528
C02249,-0.0053299856
C02262,-0.012238911
C02265,-0.0027423375
C02266,-0.00014023119
C02273,-0.00055751984
C02280,-0.0016217023
C02282,0.0007383147
C02291,-0.0013602223
C02295,-0.009833583
C02298,-0.0033494986
C02301,-0.0031755136
C02305,-0.0054209335
C02320,0.007844429
C02321,-0.012688853
C02331,-0.0054058935
C02335,-0.0009952204
C02336,0.0060466467
C02348,0.004380391
C02350,0.01820155
C02352,-0.0021060195
C02353,0.008435353
C02354,-0.0039128033
C02355,-0.00079577306
C02356,-0.00084044953
C02373,0.0017166896
C02376,-0.00085434737
C02380,0.00346525
C02389,0.006804855
C02405,0.0059915115
C02411,6.35912e-07
C02412,-0.0013557732
C02426,-0.004638515
C02430,0.00042442544
C02431,-0.0011232408
C02442,-0.0014399925
C02457,-0.006888736
C02463,-0.011332524
C02465,-0.0052018403
C02469,-0.0048806206
C02470,0.009386877
C02474,0.012374168
C02477,3.9539456e-05
C02483,-0.0028155248
C02488,-0.00012452067
C02492,-0.0015385174
C02504,-0.0019688834
C02505,-0.0052982466
C02514,-0.0011745037
C02515,-0.0018940775
C02527,-0.0031033221
C02528,-0.0014632017
C02530,0.014154722
C02535,-0.000494154
C02537,-7.549563e-05
C02538,0.00623791
C02553,-0.0008294255
C02554,-0.0014631342
C02565,0.011499811
C02571,0.0008239926
C02575,-0.003055182
C02587,-9.23537e-05
C02588,-0.0073917396
C02591,-0.0001590972
C02593,-0.00092142797
C02617,-0.00025743913
C02630,-0.0015886654
C02632,0.002054002
C02642,0.000925082
C02647,-0.0052412613
C02656,-0.008959683
C02669,-0.0043892637
C02670,0.0009089741
C02679,0.00091390335
C02686,-0.0032222036
C02693,-0.001727737
C02700,0.0060854987
C02702,0.001443769
C02713,-0.0021951764
C02714,-0.0035095506
C02718,0.00020570442
C02727,0.0038800829
C02730,-0.0006476256
C02737,0.008607415
C02739,-0.00083092676
C02741,-0.00467406
C02753,-0.0031999117
C02763,-0.0010542762
C02773,-0.00049610523
C02775,-0.0022643737
C02798,0.0015754605
C02800,-0.0002158789
C02814,7.262827e-05
C02823,-0.008749388
C02835,-7.5460084e-05
C02839,-0.0025005178
C02843,0.00080607226
C02855,-0.0037876572
C02876,-0.0025185363
C02880,-0.00036570863
C02888,-0.002473822
C02892,0.0024079306
C02918,0.0020843633
C02930,-0.000118801996
C02934,0.00065764005
C02937,-0.0015747303
C02938,-0.0009748987
C02946,0.012806131
C02949,-0.0013830602
C02953,-0.001371632
C02960,0.0009198178
C02962,-0.000596051
C02972,-0.0004425771
C02977,-0.0047290483
C02984,-1.4705974e-05
C02985,-0.0025122843
C02987,0.0021247352
C02988,-0.00041615998
C02989,-0.000405019
C02990,0.00040538685
C02991,-0.00136423
C02992,-0.006058703
C02995,-0.0041399896
C03012,0.0018815524
C03021,-0.009695227
C03028,0.0016711097
C03029,-0.0009085876
C03033,-0.005732938
C03035,0.0022261185
C03043,-0.005645148
C03044,-0.0016639386
C03046,-0.005182532
C03056,-0.0015231887
C03058,0.0011869532
C03063,-0.0005520071
C03064,0.0058944263
C03077,-0.00059266627
C03078,-0.002808818
C03082,-0.0025104866
C03087,0.007069882
C03089,-0.0011784863
C03090,0.017796624
C03114,0.0011843789
C03117,-8.2781524e-05
C03125,-0.0047105546
C03127,-0.0022723875
C03145,-0.00072711107
C03149,0.0018199874
C03150,-0.010895993
C03160,-0.0042159255
C03166,0.015347872
C03167,-0.0067872773
C03170,-0.00078851153
C03179,-0.002520332
C03194,-0.005075777
C03196,-0.002572647
C03201,-0.0007190304
C03205,0.005769037
C03217,-0.000516702
C03221,-0.00013596132
C03227,-0.0003381566
C03230,-0.0011809984
C03232,-0.00026269906
C03239,0.00093851914
C03242,-0.0019640734
C03248,-0.0024720775
C03259,-0.0012898627
C03262,-0.009827814
C03263,-0.0078745615
C03267,-0.00093491527
C03273,0.00017808285
C03277,-0.0012555264
C03287,0.0017882353
C03289,0.0008225722
C03291,-0.0025315126
C03294,-0.0008804826
C03296,-0.002401535
C03313,-0.0067727612
C03323,0.0016061608
C03341,-0.00044830362
C03366,-0.0033710268
C03372,-0.0022086077
C03373,0.0016467236
C03375,0.004578473
C03378,-0.009256532
C03379,-0.00024537198
C03383,-0.0009065735
C03393,-0.007253584
C03402,0.001973211
C03405,-0.0017234177
C03406,-0.006772853
C03409,-0.0007635434
C03410,-0.00046553602
C03415,-0.0041294624
C03428,-0.0035119927
C03434,0.008660021
C03440,0.0031736288
C03451,-0.0007574356
C03453,-0.0070703547
C03454,-0.0007453858
C03455,0.0082196575
C03458,0.009172617
C03459,-0.0019640063
C03461,-0.004701062
C03479,0.0018214781
C03483,-0.0022273555
C03492,-0.0015085331
C03511,0.0008014766
C03512,-3.33074e-05
C03516,-0.0014589838
C03519,0.0004985729
C03539,-0.00092234527
C03541,-0.0013788983
C03546,-0.00014536706
C03547,0.00029121796
C03548,0.010306516
C03557,6.582054e-05
C03561,-0.0015893645
C03564,-0.00083272666
C03574,-0.002396632
C03577,-0.008733305
C03582,-0.000915322
C03589,-0.0014240922
C03594,0.0009478149
C03595,6.3270956e-05
C03598,-0.0011824361
C03599,0.0030169974
C03611,-0.0042973645
C03614,0.0019819222
C03618,-0.008368711
C03619,-0.0044198227
C03621,-0.0034027712
C03622,0.0049589165
C03640,-0.00714329
C03642,0.0015353647
C03646,0.0008277513
C03652,-0.00018826532
C03656,-0.0051427484
C03657,-0.0004436163
C03659,-0.00015427191
C03660,-0.0013195361
C03680,0.0005778459
C03681,0.0031093534
C03684,-0.0007782758
C03688,-0.0010020167
C03690,0.004408802
C03691,-0.0057193064
C03692,-0.0013655726
C03715,-0.0039288457
C03722,-0.002722744
C03733,0.006183045
C03740,0.0011052566
C03741,0.008345682
C03747,-0.0008723432
C03752,-0.0010080546
C03758,-0.0028313107
C03765,-0.00039644833
C03771,0.018149273
C03772,-0.0030440616
C03780,-3.0223912e-06
C03785,0.0063068722
C03793,0.0025376931
C03794,-0.0024307356
C03819,0.00023947602
C03820,-0.00018356516
C03824,-5.7710564e-05
C03826,-0.004151813
C03827,-0.0045442954
C03838,0.0047505107
C03845,0.0010072247
C03852,-0.00042017826
C03862,-0.0015150763
C03872,0.0007150489
C03892,-0.003212755
C03906,-0.00068668416
C03912,0.021957837
C03917,-0.010278253
C03920,-0.0005301923
C03921,0.0018383875
C03933,-0.001326611
C03935,0.001560635
C03939,0.0006559639
C03943,0.00031028845
C03964,-6.407424e-05
C03968,-0.0020932802
C03974,0.007285536
C03979,0.009912108
C03981,1.7754097e-06
C03990,0.0064270925
C03993,-0.0020896916
C03997,0.0065707746
C04001,-0.0008560997
C04006,-0.0048404657
C04020,0.001578552
C04022,-0.003666856
C04037,-0.010167942
C04042,-0.0005911299
C04043,0.012772444
C04044,0.0040388377
C04045,-0.0014625869
C04046,-0.00074520323
C04051,-0.0009601933
C04052,-5.6162166e-06
C04053,-0.0014159023
C04056,-0.011630023
C04062,0.002109311
C04063,-0.0008543633
C04076,0.0002690849
C04079,-0.00029532867
C04088,0.00035620015
C04089,-0.001614962
C04092,0.0021557414
C04106,0.00025656266
C04114,-0.0016599981
C04122,-0.00064531254
C04133,-0.00076880615
C04137,-0.001979356
C04145,-0.0069793053
C04146,-0.018055491
C04148,0.00019070723
C04180,0.0054601873
C04185,-0.0014788859
C04186,-0.0038785352
C04188,-0.0031219153
C04216,-0.0033330568
C04225,-0.00055355614
C04226,-0.008235509
C04227,-0.003532844
C04230,-0.006127492
C04233,0.0013104017
C04242,-0.0017811044
C04244,-0.0006506508
C04246,0.0050261123
C04257,-0.0051455023
C04260,-0.00054578896
C04272,-0.00014203953
C04281,0.0001253261
C04282,-0.0061804475
C04287,-0.009738621
C04294,-0.00094349234
C04295,0.00017841585
C04297,-0.0045375684
C04308,0.012304508
C04315,-0.007214155
C04317,-0.001074529
C04327,-0.00033054926
C04332,-0.00058245845
C04348,-0.0065997504
C04349,-0.00231699
C04352,-0.0026537096
C04361,-0.0003245096
C04368,0.0020742014
C04373,0.0014127762
C04376,-0.001624454
