,,nn_fold_0,nn_fold_1,nn_fold_2,nn_fold_3,nn_fold_4
NELFCD,promoter,0.0,0.0,0.0,0.0,0.0
TAAR2,mut_important,0.0,0.0,0.0,0.0,0.0
TAAR2,cnv_del,0.0,0.0,0.0,0.0,0.0
TAAR2,cnv_amp,5.9508253e-05,8.886647e-05,1.32253335e-05,3.0286183e-06,1.9314015e-05
TAAR2,promoter,0.0,0.0,0.0,0.0,0.0
HNRNPD,mut_important,0.0,0.0,0.0,0.0,0.0
HNRNPD,cnv_del,0.0,0.0,0.0,0.0,0.0
HNRNPD,cnv_amp,0.0,0.0,0.0,0.0,0.0
HNRNPD,promoter,0.0,0.0,0.0,0.0,0.0
TAAR9,mut_important,0.0,0.0,0.0,0.0,0.0
TAAR9,cnv_del,0.0,0.0,0.0,0.0,0.0
TAAR9,cnv_amp,2.6768786e-05,5.000498e-07,1.2346773e-05,1.3211913e-05,1.5438632e-06
TAAR9,promoter,0.0,0.0,0.0,0.0,0.0
TAAR8,mut_important,0.0,0.0,0.0,0.0,0.0
TAAR8,cnv_del,0.0,0.0,0.0,0.0,0.0
TAAR8,cnv_amp,6.334481e-06,8.565446e-05,3.990523e-05,7.556192e-06,2.9521263e-05
TAAR8,promoter,0.0,0.0,0.0,0.0,0.0
ALDH2,mut_important,0.0,0.0,0.0,0.0,0.0
ALDH2,cnv_del,0.0,0.0,0.0,0.0,0.0
ALDH2,cnv_amp,0.0,0.0,0.0,0.0,0.0
ALDH2,promoter,0.0017545316,0.0591729,0.0014683682,9.439032e-05,0.008656176
UHRF1BP1,mut_important,0.0,0.0,0.0,0.0,0.0
UHRF1BP1,cnv_del,0.0,0.0,0.0,0.0,0.0
UHRF1BP1,cnv_amp,0.0,0.0,0.0,0.0,0.0
UHRF1BP1,promoter,0.0,0.0,0.0,0.0,0.0
LENG1,mut_important,0.0,0.0,0.0,0.0,0.0
LENG1,cnv_del,0.0,0.0,0.0,0.0,0.0
LENG1,cnv_amp,0.0,0.0,0.0,0.0,0.0
LENG1,promoter,0.0,0.0,0.0,0.0,0.0
NEU4,mut_important,0.0,0.0,0.0,0.0,0.0
NEU4,cnv_del,1.2540723e-06,1.0758607e-05,2.2825775e-07,3.2503348e-08,0.0
NEU4,cnv_amp,0.0,0.0,0.0,0.0,0.0
NEU4,promoter,0.0,0.0,0.0,0.0,0.0
NPFF,mut_important,0.0,0.0,0.0,0.0,0.0
NPFF,cnv_del,0.0,0.0,0.0,0.0,0.0
NPFF,cnv_amp,0.0,0.0,0.0,0.0,0.0
NPFF,promoter,0.0,0.0,0.0,0.0,0.0
RCE1,mut_important,0.0,0.0,0.0,0.0,0.0
RCE1,cnv_del,0.0,0.0,0.0,0.0,0.0
RCE1,cnv_amp,0.00020433642,0.00010481324,6.580708e-05,7.00466e-07,0.00017795601
RCE1,promoter,1.4851496e-07,1.4932461e-06,2.5438865e-05,1.8700575e-07,7.1355076e-05
LENG9,mut_important,0.0,0.0,0.0,0.0,0.0
LENG9,cnv_del,0.0,0.0,0.0,0.0,0.0
LENG9,cnv_amp,0.0,0.0,0.0,0.0,0.0
LENG9,promoter,0.0,0.0,0.0,0.0,0.0
NEU1,mut_important,0.0,0.0,0.0,0.0,0.0
NEU1,cnv_del,0.0,0.0,0.0,0.0,0.0
NEU1,cnv_amp,1.0470315e-07,3.6736365e-05,2.9857526e-07,9.719504e-07,0.0
NEU1,promoter,5.7036837e-06,0.00017525016,1.7113275e-06,5.077154e-07,2.3262676e-06
NEU2,mut_important,0.0,0.0,0.0,0.0,0.0
NEU2,cnv_del,0.0,0.0,0.0,0.0,0.0
NEU2,cnv_amp,0.0,0.0,0.0,0.0,0.0
NEU2,promoter,0.0,0.0,0.0,0.0,0.0
NEU3,mut_important,0.0,0.0,0.0,0.0,0.0
NEU3,cnv_del,0.0,0.0,0.0,0.0,0.0
NEU3,cnv_amp,8.711967e-06,0.006449787,9.4858734e-07,4.8009206e-06,1.15112755e-07
NEU3,promoter,9.610826e-08,0.00097342714,8.841172e-07,1.5883902e-06,6.0307585e-08
CCDC54,mut_important,0.0,0.0,0.0,0.0,0.0
CCDC54,cnv_del,0.0,0.0,0.0,0.0,0.0
CCDC54,cnv_amp,0.0,0.0,0.0,0.0,0.0
CCDC54,promoter,0.0,0.0,0.0,0.0,0.0
UVSSA,mut_important,0.0,0.0,0.0,0.0,0.0
UVSSA,cnv_del,0.0,0.0,0.0,0.0,0.0
UVSSA,cnv_amp,0.0,0.0,0.0,0.0,0.0
UVSSA,promoter,0.0,0.0,0.0,0.0,0.0
UQCR10,mut_important,0.0,0.0,0.0,0.0,0.0
UQCR10,cnv_del,0.0,0.0,0.0,0.0,0.0
UQCR10,cnv_amp,0.0,0.0,0.0,0.0,0.0
UQCR10,promoter,3.265252e-05,0.00039682307,0.00011365574,6.0844282e-05,3.0558793e-05
UQCR11,mut_important,0.0,0.0,0.0,0.0,0.0
UQCR11,cnv_del,0.0,0.0,0.0,0.0,0.0
UQCR11,cnv_amp,0.00014101822,1.6885999e-05,0.0,0.000129848,0.0002482918
UQCR11,promoter,3.267302e-05,6.5547494e-05,1.0429321e-05,3.277331e-05,0.00020991123
SPANXA2,mut_important,0.0,0.0,0.0,0.0,0.0
SPANXA2,cnv_del,0.0,0.0,0.0,0.0,0.0
SPANXA2,cnv_amp,0.0,0.0,0.0,0.0,0.0
SPANXA2,promoter,0.0,0.0,0.0,0.0,0.0
SCN9A,mut_important,0.0,0.0,0.0,0.0,0.0
SCN9A,cnv_del,0.0,0.0,0.0,0.0,0.0
SCN9A,cnv_amp,6.9508933e-06,0.0,6.074911e-07,2.0656053e-06,0.00016687487
SCN9A,promoter,0.00010259668,0.0015005709,2.0026562e-05,2.8808867e-05,0.0007092369
RPRD1A,mut_important,0.0,0.0,0.0,0.0,0.0
RPRD1A,cnv_del,0.0,0.0,0.0,0.0,0.0
RPRD1A,cnv_amp,0.0,0.0,0.0,0.0,0.0
RPRD1A,promoter,0.0,0.0,0.0,0.0,0.0
IFNA10,mut_important,0.0,0.0,0.0,0.0,0.0
IFNA10,cnv_del,0.00025702897,0.0016146351,0.0022462592,0.000978433,0.00087531644
IFNA10,cnv_amp,0.00046658405,0.00085415505,0.0008008717,5.7678197e-05,0.001402512
IFNA10,promoter,0.0,0.0,0.0,0.0,0.0
CXorf38,mut_important,0.0,0.0,0.0,0.0,0.0
CXorf38,cnv_del,0.0,0.0,0.0,0.0,0.0
CXorf38,cnv_amp,0.0,0.0,0.0,0.0,0.0
CXorf38,promoter,0.0,0.0,0.0,0.0,0.0
CACFD1,mut_important,0.0,0.0,0.0,0.0,0.0
CACFD1,cnv_del,0.0,0.0,0.0,0.0,0.0
CACFD1,cnv_amp,0.0,0.0,0.0,0.0,0.0
CACFD1,promoter,0.0,0.0,0.0,0.0,0.0
VSTM5,mut_important,0.0,0.0,0.0,0.0,0.0
VSTM5,cnv_del,0.0,0.0,0.0,0.0,0.0
VSTM5,cnv_amp,0.0,0.0,0.0,0.0,0.0
VSTM5,promoter,0.0,0.0,0.0,0.0,0.0
VSTM4,mut_important,0.0,0.0,0.0,0.0,0.0
VSTM4,cnv_del,0.0,0.0,0.0,0.0,0.0
VSTM4,cnv_amp,0.0,0.0,0.0,0.0,0.0
VSTM4,promoter,0.0,0.0,0.0,0.0,0.0
VSTM1,mut_important,0.0,0.0,0.0,0.0,0.0
VSTM1,cnv_del,0.0,0.0,0.0,0.0,0.0
VSTM1,cnv_amp,0.0,0.0,0.0,0.0,0.0
VSTM1,promoter,0.0,0.0,0.0,0.0,0.0
OPRL1,mut_important,0.0,0.0,0.0,0.0,0.0
OPRL1,cnv_del,0.0,0.0,0.0,0.0,0.0
OPRL1,cnv_amp,0.0003217723,0.0021926747,0.0007721915,0.0004886691,9.28018e-05
OPRL1,promoter,6.333266e-05,5.032989e-05,0.00010200504,2.5610021e-05,3.4074906e-06
DMD,mut_important,0.0,0.0,0.0,0.0,0.0
DMD,cnv_del,0.0,0.0,0.0,0.0,0.0
DMD,cnv_amp,1.0133456e-06,1.3445569e-05,1.5822186e-06,2.8212717e-06,6.642595e-05
DMD,promoter,7.695809e-06,0.0030635626,2.4984136e-06,5.7841913e-05,0.00054020254
GABARAPL1,mut_important,0.0,0.0,0.0,0.0,0.0
GABARAPL1,cnv_del,0.0,0.0,0.0,0.0,0.0
GABARAPL1,cnv_amp,3.7507655e-06,0.00030696235,1.7043862e-05,0.0001486225,0.00018412905
GABARAPL1,promoter,0.0,0.0,0.0,0.0,0.0
ASAH1,mut_important,0.0,0.0,0.0,0.0,0.0
ASAH1,cnv_del,2.1358735e-06,0.0002430071,5.4451575e-06,0.0,0.00069355505
ASAH1,cnv_amp,1.3753435e-05,0.00016111566,0.00010122671,3.3873775e-06,0.0034913335
ASAH1,promoter,3.8181347e-06,4.6033976e-05,4.010816e-06,4.17186e-06,0.00053340016
RAD54B,mut_important,0.0,0.0,0.0,0.0,0.0
RAD54B,cnv_del,0.0,0.0,0.0,0.0,0.0
RAD54B,cnv_amp,0.0,0.0,0.0,0.0,0.0
RAD54B,promoter,0.0,0.0,0.0,0.0,0.0
GABARAPL2,mut_important,0.0,0.0,0.0,0.0,0.0
GABARAPL2,cnv_del,5.048004e-07,1.6357932e-05,8.27174e-06,8.522824e-06,0.0
GABARAPL2,cnv_amp,0.0,0.0,0.0,0.0,0.0
GABARAPL2,promoter,9.3867027e-07,6.491105e-06,2.9503798e-07,3.7211296e-06,7.738573e-05
RAD54L,mut_important,0.0,0.0,0.0,0.0,0.0
RAD54L,cnv_del,0.0,0.0,0.0,0.0,0.0
RAD54L,cnv_amp,0.0,0.0,0.0,0.0,0.0
RAD54L,promoter,0.0,0.0,0.0,0.0,0.0
PRR3,mut_important,0.0,0.0,0.0,0.0,0.0
PRR3,cnv_del,0.0,0.0,0.0,0.0,0.0
PRR3,cnv_amp,0.0,0.0,0.0,0.0,0.0
PRR3,promoter,0.0,0.0,0.0,0.0,0.0
PRR4,mut_important,0.0,0.0,0.0,0.0,0.0
PRR4,cnv_del,0.0,0.0,0.0,0.0,0.0
PRR4,cnv_amp,0.0,0.0,0.0,0.0,0.0
PRR4,promoter,0.0,0.0,0.0,0.0,0.0
PRR5,mut_important,0.0,0.0,0.0,0.0,0.0
PRR5,cnv_del,0.0,0.0,0.0,0.0,0.0
PRR5,cnv_amp,0.0,0.0,0.0,0.0,0.0
PRR5,promoter,4.5794735e-05,0.00028915238,6.662802e-06,1.5737655e-08,2.6881485e-06
PRR7,mut_important,0.0,0.0,0.0,0.0,0.0
PRR7,cnv_del,0.0,0.0,0.0,0.0,0.0
PRR7,cnv_amp,0.0,0.0,0.0,0.0,0.0
PRR7,promoter,0.0,0.0,0.0,0.0,0.0
MED10,mut_important,0.0,0.0,0.0,0.0,0.0
MED10,cnv_del,0.0,0.0,0.0,0.0,0.0
MED10,cnv_amp,0.0,0.0,0.0,0.0,0.0
MED10,promoter,0.0,0.0,0.0,0.0,0.0
MED11,mut_important,0.0,0.0,0.0,0.0,0.0
MED11,cnv_del,0.0,0.0,0.0,0.0,0.0
MED11,cnv_amp,0.0,0.0,0.0,0.0,0.0
MED11,promoter,0.0,0.0,0.0,0.0,0.0
ABCB1,mut_important,0.0,0.0,0.0,0.0,0.0
ABCB1,cnv_del,0.0,0.0,0.0,0.0,0.0
ABCB1,cnv_amp,0.0018836537,8.9502966e-05,0.006410276,0.008391416,6.994428e-07
ABCB1,promoter,0.0,0.0,0.0,0.0,0.0
MED13,mut_important,0.0,0.0,0.0,0.0,0.0
MED13,cnv_del,3.84955e-05,2.7552516e-05,1.905324e-06,0.0,9.528978e-05
MED13,cnv_amp,0.00018290714,0.001469623,2.3134113e-05,4.713185e-05,0.0026078508
MED13,promoter,8.855224e-06,8.397906e-05,1.0566038e-07,5.8595924e-07,8.7061046e-05
MED14,mut_important,0.0,0.0,0.0,0.0,0.0
MED14,cnv_del,1.0573776e-06,7.699651e-05,3.1193038e-05,0.0,0.00047233477
MED14,cnv_amp,1.655356e-05,0.00011022705,9.093776e-06,3.2551916e-06,0.0
MED14,promoter,0.0,0.0,0.0,0.0,0.0
ABCB6,mut_important,0.0,0.0,0.0,0.0,0.0
ABCB6,cnv_del,0.0,0.0,0.0,0.0,0.0
ABCB6,cnv_amp,0.0,0.0,0.0,0.0,0.0
ABCB6,promoter,1.002057e-06,0.000726962,0.009140109,8.5357875e-05,3.0758816e-05
ABCB5,mut_important,0.0,0.0,0.0,0.0,0.0
ABCB5,cnv_del,3.6670656e-06,1.6137956e-05,8.448804e-07,0.0,2.3575068e-07
ABCB5,cnv_amp,6.919826e-06,3.3475462e-06,7.810759e-06,7.819393e-05,8.141959e-09
ABCB5,promoter,0.0,0.0,0.0,0.0,0.0
MED17,mut_important,0.0,0.0,0.0,0.0,0.0
MED17,cnv_del,0.0,0.0,0.0,0.0,0.0
MED17,cnv_amp,1.6128563e-07,8.687363e-05,9.257843e-06,2.7503209e-05,6.1481885e-05
MED17,promoter,1.3601208e-07,0.00014642128,4.153189e-06,2.0598989e-06,1.0770757e-05
MED18,mut_important,0.0,0.0,0.0,0.0,0.0
MED18,cnv_del,0.0,0.0,0.0,0.0,0.0
MED18,cnv_amp,0.0,0.0,0.0,0.0,0.0
MED18,promoter,0.0,0.0,0.0,0.0,0.0
MED19,mut_important,0.0,0.0,0.0,0.0,0.0
MED19,cnv_del,0.0,0.0,0.0,0.0,0.0
MED19,cnv_amp,0.0,0.0,0.0,0.0,0.0
MED19,promoter,0.0,0.0,0.0,0.0,0.0
ABCB9,mut_important,0.0,0.0,0.0,0.0,0.0
ABCB9,cnv_del,0.0,0.0,0.0,0.0,0.0
ABCB9,cnv_amp,5.623784e-06,0.0,1.9282492e-05,8.477672e-05,1.6262987e-07
ABCB9,promoter,6.898468e-06,2.0377688e-06,0.000121168145,0.00026270084,4.7460967e-06
ABCB8,mut_important,0.0,0.0,0.0,0.0,0.0
ABCB8,cnv_del,0.0,0.0,0.0,0.0,0.0
ABCB8,cnv_amp,4.815117e-06,8.659774e-07,0.00013855053,1.4952259e-06,6.581986e-07
ABCB8,promoter,9.731348e-07,8.3000174e-08,5.62699e-06,1.1368914e-05,3.306719e-08
CRACR2A,mut_important,0.0,0.0,0.0,0.0,0.0
CRACR2A,cnv_del,0.0,0.0,0.0,0.0,0.0
CRACR2A,cnv_amp,0.0,0.0,0.0,0.0,0.0
CRACR2A,promoter,0.0,0.0,0.0,0.0,0.0
METTL8,mut_important,0.0,0.0,0.0,0.0,0.0
METTL8,cnv_del,0.0,0.0,0.0,0.0,0.0
METTL8,cnv_amp,0.0,0.0,0.0,0.0,0.0
METTL8,promoter,0.0,0.0,0.0,0.0,0.0
SLC9A5,mut_important,0.0,0.0,0.0,0.0,0.0
SLC9A5,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC9A5,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC9A5,promoter,0.0,0.0,0.0,0.0,0.0
HMGA2,mut_important,0.0,0.0,0.0,0.0,0.0
HMGA2,cnv_del,0.0,0.0,0.0,0.0,0.0
HMGA2,cnv_amp,0.0,0.0,0.0,0.0,0.0
HMGA2,promoter,0.0,0.0,0.0,0.0,0.0
PSME4,mut_important,0.0,0.0,0.0,0.0,0.0
PSME4,cnv_del,0.0,0.0,0.0,0.0,0.0
PSME4,cnv_amp,0.0,0.0,0.0,0.0,0.0
PSME4,promoter,0.0,0.0,0.0,0.0,0.0
PSME2,mut_important,0.0,0.0,0.0,0.0,0.0
PSME2,cnv_del,0.0,0.0,0.0,0.0,0.0
PSME2,cnv_amp,0.0,0.0,0.0,0.0,0.0
PSME2,promoter,0.0,0.0,0.0,0.0,0.0
PSME3,mut_important,0.0,0.0,0.0,0.0,0.0
PSME3,cnv_del,0.0,0.0,0.0,0.0,0.0
PSME3,cnv_amp,9.328686e-08,7.5581715e-07,1.6198738e-06,4.032189e-11,2.3285818e-06
PSME3,promoter,0.0,0.0,0.0,0.0,0.0
PSME1,mut_important,0.0,0.0,0.0,0.0,0.0
PSME1,cnv_del,0.0,0.0,0.0,0.0,0.0
PSME1,cnv_amp,0.0,0.0,0.0,0.0,0.0
PSME1,promoter,0.0,0.0,0.0,0.0,0.0
ZNF69,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF69,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF69,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF69,promoter,0.0,0.0,0.0,0.0,0.0
MTSS1,mut_important,0.0,0.0,0.0,0.0,0.0
MTSS1,cnv_del,0.0,0.0,0.0,0.0,0.0
MTSS1,cnv_amp,0.0,0.0,0.0,0.0,0.0
MTSS1,promoter,0.0,0.0,0.0,0.0,0.0
FAM227B,mut_important,0.0,0.0,0.0,0.0,0.0
FAM227B,cnv_del,0.0,0.0,0.0,0.0,0.0
FAM227B,cnv_amp,0.0,0.0,0.0,0.0,0.0
FAM227B,promoter,0.0,0.0,0.0,0.0,0.0
OR2L13,mut_important,0.0,0.0,0.0,0.0,0.0
OR2L13,cnv_del,0.0,0.0,0.0,0.0,0.0
OR2L13,cnv_amp,9.1391706e-07,3.5335876e-07,0.00027364338,5.5141427e-06,0.00072567974
OR2L13,promoter,3.2943643e-07,1.6227276e-06,0.0012026132,9.847012e-06,0.0015566292
SYDE1,mut_important,0.0,0.0,0.0,0.0,0.0
SYDE1,cnv_del,0.0,0.0,0.0,0.0,0.0
SYDE1,cnv_amp,0.0,0.0,0.0,0.0,0.0
SYDE1,promoter,0.0,0.0,0.0,0.0,0.0
SLC9A1,mut_important,0.0,0.0,0.0,0.0,0.0
SLC9A1,cnv_del,8.4601445e-05,0.00082956604,0.00031718196,0.00034045332,0.0
SLC9A1,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC9A1,promoter,0.0,0.0,0.0,0.0,0.0
NLRC5,mut_important,0.0,0.0,0.0,0.0,0.0
NLRC5,cnv_del,0.0,0.0,0.0,0.0,0.0
NLRC5,cnv_amp,0.0,0.0,0.0,0.0,0.0
NLRC5,promoter,0.0,0.0,0.0,0.0,0.0
NPY,mut_important,0.0,0.0,0.0,0.0,0.0
NPY,cnv_del,0.0,0.0,0.0,0.0,0.0
NPY,cnv_amp,0.0004344883,0.0016818852,0.00024292429,0.0008999851,0.002389688
NPY,promoter,0.0,0.0,0.0,0.0,0.0
ACP1,mut_important,0.0,0.0,0.0,0.0,0.0
ACP1,cnv_del,0.0,0.0,0.0,0.0,0.0
ACP1,cnv_amp,4.8183367e-05,0.0003657858,0.00013091031,1.5827201e-06,0.00025123538
ACP1,promoter,0.0,0.0,0.0,0.0,0.0
SLC9A2,mut_important,0.0,0.0,0.0,0.0,0.0
SLC9A2,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC9A2,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC9A2,promoter,0.0,0.0,0.0,0.0,0.0
TOPBP1,mut_important,0.0,0.0,0.0,0.0,0.0
TOPBP1,cnv_del,0.0,0.0,0.0,0.0,0.0
TOPBP1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TOPBP1,promoter,0.0,0.0,0.0,0.0,0.0
OR6C2,mut_important,0.0,0.0,0.0,0.0,0.0
OR6C2,cnv_del,0.0,0.0,0.0,0.0,0.0
OR6C2,cnv_amp,1.9463158e-09,2.0528084e-07,5.582876e-06,7.6020814e-07,0.0
OR6C2,promoter,0.0,0.0,0.0,0.0,0.0
SUPT7L,mut_important,0.0,0.0,0.0,0.0,0.0
SUPT7L,cnv_del,0.0,0.0,0.0,0.0,0.0
SUPT7L,cnv_amp,0.0,0.0,0.0,0.0,0.0
SUPT7L,promoter,0.0,0.0,0.0,0.0,0.0
TLX1,mut_important,0.0,0.0,0.0,0.0,0.0
TLX1,cnv_del,0.0,0.0,0.0,0.0,0.0
TLX1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TLX1,promoter,0.0,0.0,0.0,0.0,0.0
TLX2,mut_important,0.0,0.0,0.0,0.0,0.0
TLX2,cnv_del,0.0,0.0,0.0,0.0,0.0
TLX2,cnv_amp,0.0,0.0,0.0,0.0,0.0
TLX2,promoter,0.0,0.0,0.0,0.0,0.0
TLX3,mut_important,0.0,0.0,0.0,0.0,0.0
TLX3,cnv_del,0.0,0.0,0.0,0.0,0.0
TLX3,cnv_amp,0.0,0.0,0.0,0.0,0.0
TLX3,promoter,0.0,0.0,0.0,0.0,0.0
PVRIG,mut_important,0.0,0.0,0.0,0.0,0.0
PVRIG,cnv_del,0.0,0.0,0.0,0.0,0.0
PVRIG,cnv_amp,0.0,0.0,0.0,0.0,0.0
PVRIG,promoter,0.0,0.0,0.0,0.0,0.0
ADH1C,mut_important,0.0,0.0,0.0,0.0,0.0
ADH1C,cnv_del,0.0,0.0,0.0,0.0,0.0
ADH1C,cnv_amp,1.2669416e-06,0.00021800902,0.00013287242,2.9325123e-05,0.0
ADH1C,promoter,0.0,0.0,0.0,0.0,0.0
ADH1B,mut_important,0.0,0.0,0.0,0.0,0.0
ADH1B,cnv_del,0.0,0.0,0.0,0.0,0.0
ADH1B,cnv_amp,0.00039835527,2.159628e-06,5.4951608e-05,6.818401e-08,0.0
ADH1B,promoter,0.0,0.0,0.0,0.0,0.0
ADH1A,mut_important,0.0,0.0,0.0,0.0,0.0
ADH1A,cnv_del,0.0,0.0,0.0,0.0,0.0
ADH1A,cnv_amp,5.132701e-06,6.1703895e-06,4.4683704e-05,2.2874952e-05,0.0
ADH1A,promoter,0.0,0.0,0.0,0.0,0.0
GPX5,mut_important,0.0,0.0,0.0,0.0,0.0
GPX5,cnv_del,0.0,0.0,0.0,0.0,0.0
GPX5,cnv_amp,0.0001519838,0.0002016535,0.0001316003,2.9201658e-07,0.0
GPX5,promoter,0.0,0.0,0.0,0.0,0.0
TBC1D4,mut_important,0.0,0.0,0.0,0.0,0.0
TBC1D4,cnv_del,0.0,0.0,0.0,0.0,0.0
TBC1D4,cnv_amp,6.337486e-05,2.1891316e-05,0.00047497812,3.867163e-05,0.00052936864
TBC1D4,promoter,1.00718835e-05,2.3119987e-05,6.501071e-05,5.0822877e-05,5.5423498e-05
ARFGEF1,mut_important,0.0,0.0,0.0,0.0,0.0
ARFGEF1,cnv_del,0.0,0.0,0.0,0.0,0.0
ARFGEF1,cnv_amp,0.00013306853,0.0035967587,0.0011236367,0.0009061121,0.010766074
ARFGEF1,promoter,3.842493e-07,3.493901e-05,8.752541e-06,6.2608838e-06,9.956962e-05
MUSK,mut_important,0.0,0.0,0.0,0.0,0.0
MUSK,cnv_del,0.0,0.0,0.0,0.0,0.0
MUSK,cnv_amp,0.0,0.0,0.0,0.0,0.0
MUSK,promoter,0.0,0.0,0.0,0.0,0.0
ITSN2,mut_important,0.0,0.0,0.0,0.0,0.0
ITSN2,cnv_del,0.0,0.0,0.0,0.0,0.0
ITSN2,cnv_amp,0.0,0.0,0.0,0.0,0.0
ITSN2,promoter,0.0,0.0,0.0,0.0,0.0
PMAIP1,mut_important,0.0,0.0,0.0,0.0,0.0
PMAIP1,cnv_del,0.0,0.0,0.0,0.0,0.0
PMAIP1,cnv_amp,3.377165e-05,0.00023877891,0.0,5.320814e-05,0.00020147234
PMAIP1,promoter,6.428612e-05,0.0012719053,2.0866219e-05,4.0918835e-06,0.00052924355
KIAA1257,mut_important,0.0,0.0,0.0,0.0,0.0
KIAA1257,cnv_del,0.0,0.0,0.0,0.0,0.0
KIAA1257,cnv_amp,0.0,0.0,0.0,0.0,0.0
KIAA1257,promoter,0.0,0.0,0.0,0.0,0.0
SLC9A8,mut_important,0.0,0.0,0.0,0.0,0.0
SLC9A8,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC9A8,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC9A8,promoter,0.0,0.0,0.0,0.0,0.0
MLEC,mut_important,0.0,0.0,0.0,0.0,0.0
MLEC,cnv_del,0.0,0.0,0.0,0.0,0.0
MLEC,cnv_amp,0.0,0.0,0.0,0.0,0.0
MLEC,promoter,0.0,0.0,0.0,0.0,0.0
SESTD1,mut_important,0.0,0.0,0.0,0.0,0.0
SESTD1,cnv_del,0.0,0.0,0.0,0.0,0.0
SESTD1,cnv_amp,0.0,0.0,0.0,0.0,0.0
SESTD1,promoter,0.0,0.0,0.0,0.0,0.0
SLC9A9,mut_important,0.0,0.0,0.0,0.0,0.0
SLC9A9,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC9A9,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC9A9,promoter,0.0,0.0,0.0,0.0,0.0
IST1,mut_important,0.0,0.0,0.0,0.0,0.0
IST1,cnv_del,5.4548605e-07,3.2996263e-06,9.402758e-06,1.7485552e-06,0.0
IST1,cnv_amp,0.0,0.0,0.0,0.0,0.0
IST1,promoter,1.06558986e-07,2.8474844e-06,9.693088e-07,1.3734042e-07,4.7579217e-08
TGM3,mut_important,0.0,0.0,0.0,0.0,0.0
TGM3,cnv_del,0.0,0.0,0.0,0.0,0.0
TGM3,cnv_amp,0.0,0.0,0.0,0.0,0.0
TGM3,promoter,0.0,0.0,0.0,0.0,0.0
SLC30A9,mut_important,0.0,0.0,0.0,0.0,0.0
SLC30A9,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC30A9,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC30A9,promoter,0.0,0.0,0.0,0.0,0.0
SLC30A8,mut_important,0.0,0.0,0.0,0.0,0.0
SLC30A8,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC30A8,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC30A8,promoter,0.0,0.0,0.0,0.0,0.0
SLC30A5,mut_important,0.0,0.0,0.0,0.0,0.0
SLC30A5,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC30A5,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC30A5,promoter,0.0,0.0,0.0,0.0,0.0
SLC30A4,mut_important,0.0,0.0,0.0,0.0,0.0
SLC30A4,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC30A4,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC30A4,promoter,0.0,0.0,0.0,0.0,0.0
SLC30A7,mut_important,0.0,0.0,0.0,0.0,0.0
SLC30A7,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC30A7,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC30A7,promoter,0.0,0.0,0.0,0.0,0.0
SLC30A6,mut_important,0.0,0.0,0.0,0.0,0.0
SLC30A6,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC30A6,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC30A6,promoter,0.0,0.0,0.0,0.0,0.0
SLC30A1,mut_important,0.0,0.0,0.0,0.0,0.0
SLC30A1,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC30A1,cnv_amp,5.731199e-05,0.117914766,0.0004432646,0.0013147553,0.00028749832
SLC30A1,promoter,1.8993232e-07,0.00032758215,2.8266031e-06,7.2253288e-06,5.3180115e-06
SLC30A3,mut_important,0.0,0.0,0.0,0.0,0.0
SLC30A3,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC30A3,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC30A3,promoter,0.0,0.0,0.0,0.0,0.0
SLC30A2,mut_important,0.0,0.0,0.0,0.0,0.0
SLC30A2,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC30A2,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC30A2,promoter,0.0,0.0,0.0,0.0,0.0
SNRNP200,mut_important,0.0,0.0,0.0,0.0,0.0
SNRNP200,cnv_del,0.0,0.0,0.0,0.0,0.0
SNRNP200,cnv_amp,0.0,0.0,0.0,0.0,0.0
SNRNP200,promoter,0.0,0.0,0.0,0.0,0.0
