,,coef
LAPTM5,mut_important,0.0
LAPTM5,cnv_del,0.0
LAPTM5,cnv_amp,2.2219439e-07
LAPTM5,promoter,0.0
ARFRP1,mut_important,0.0
ARFRP1,cnv_del,0.0
ARFRP1,cnv_amp,0.0
ARFRP1,promoter,0.0
AGL,mut_important,0.0
AGL,cnv_del,6.0720267e-06
AGL,cnv_amp,0.0
AGL,promoter,1.4343707e-06
AGK,mut_important,0.0
AGK,cnv_del,0.0
AGK,cnv_amp,-1.5736765e-05
AGK,promoter,2.4264107e-06
SQLE,mut_important,0.0
SQLE,cnv_del,0.0
SQLE,cnv_amp,0.0013265776
SQLE,promoter,-5.4012326e-06
HSFX2,mut_important,0.0
HSFX2,cnv_del,0.0
HSFX2,cnv_amp,0.0
HSFX2,promoter,0.0
CLPSL2,mut_important,0.0
CLPSL2,cnv_del,0.0
CLPSL2,cnv_amp,0.0
CLPSL2,promoter,0.0
VRTN,mut_important,0.0
VRTN,cnv_del,0.0
VRTN,cnv_amp,0.0
VRTN,promoter,0.0
CASKIN1,mut_important,0.0
CASKIN1,cnv_del,0.0
CASKIN1,cnv_amp,0.0
CASKIN1,promoter,0.0
NR0B2,mut_important,0.0
NR0B2,cnv_del,0.0
NR0B2,cnv_amp,0.0
NR0B2,promoter,0.0
NR0B1,mut_important,0.0
NR0B1,cnv_del,0.0
NR0B1,cnv_amp,0.0
NR0B1,promoter,5.380283e-05
HSPA4,mut_important,0.0
HSPA4,cnv_del,0.0
HSPA4,cnv_amp,0.0
HSPA4,promoter,-0.00029995435
NT5DC3,mut_important,0.0
NT5DC3,cnv_del,0.0
NT5DC3,cnv_amp,0.0
NT5DC3,promoter,0.0
ODF3L1,mut_important,0.0
ODF3L1,cnv_del,0.0
ODF3L1,cnv_amp,0.0
ODF3L1,promoter,0.0
SPTLC2,mut_important,0.0
SPTLC2,cnv_del,0.0
SPTLC2,cnv_amp,5.0555386e-06
SPTLC2,promoter,-1.760545e-06
SPTLC3,mut_important,0.0
SPTLC3,cnv_del,0.0
SPTLC3,cnv_amp,0.0022471654
SPTLC3,promoter,0.0
DRAP1,mut_important,0.0
DRAP1,cnv_del,0.0
DRAP1,cnv_amp,0.0
DRAP1,promoter,0.0
MEI1,mut_important,0.0
MEI1,cnv_del,0.0
MEI1,cnv_amp,0.0
MEI1,promoter,0.0
ABCD3,mut_important,0.0
ABCD3,cnv_del,0.0
ABCD3,cnv_amp,0.0
ABCD3,promoter,2.7512913e-06
KDM2B,mut_important,0.0
KDM2B,cnv_del,0.0
KDM2B,cnv_amp,0.0
KDM2B,promoter,0.0
RARS2,mut_important,0.0
RARS2,cnv_del,0.0
RARS2,cnv_amp,0.0
RARS2,promoter,9.408048e-05
ABCD4,mut_important,0.0
ABCD4,cnv_del,0.0
ABCD4,cnv_amp,6.1505402e-06
ABCD4,promoter,-0.00051354297
ARHGAP19,mut_important,0.0
ARHGAP19,cnv_del,0.0
ARHGAP19,cnv_amp,0.0
ARHGAP19,promoter,0.0
SIRPG,mut_important,0.0
SIRPG,cnv_del,0.0
SIRPG,cnv_amp,3.9519786e-05
SIRPG,promoter,0.0
CBLB,mut_important,0.0
CBLB,cnv_del,0.0
CBLB,cnv_amp,0.00051573274
CBLB,promoter,-0.00021928959
ZNF45,mut_important,0.0
ZNF45,cnv_del,0.0
ZNF45,cnv_amp,0.0
ZNF45,promoter,4.4988263e-07
SIRPD,mut_important,0.0
SIRPD,cnv_del,0.0
SIRPD,cnv_amp,0.0
SIRPD,promoter,0.0
ZNF43,mut_important,0.0
ZNF43,cnv_del,0.0
ZNF43,cnv_amp,3.1915306e-07
ZNF43,promoter,-7.696602e-07
SIRPA,mut_important,0.0
SIRPA,cnv_del,0.0
SIRPA,cnv_amp,0.0022700613
SIRPA,promoter,-0.00019686006
TYW1B,mut_important,0.0
TYW1B,cnv_del,0.0
TYW1B,cnv_amp,0.0
TYW1B,promoter,0.0
ZNF48,mut_important,0.0
ZNF48,cnv_del,0.0
ZNF48,cnv_amp,0.0
ZNF48,promoter,0.0
MYBL2,mut_important,0.0
MYBL2,cnv_del,0.0
MYBL2,cnv_amp,0.002032237
MYBL2,promoter,0.00085889845
TRAPPC9,mut_important,0.0
TRAPPC9,cnv_del,0.0
TRAPPC9,cnv_amp,0.0
TRAPPC9,promoter,0.0
TRAPPC8,mut_important,0.0
TRAPPC8,cnv_del,0.0
TRAPPC8,cnv_amp,0.0
TRAPPC8,promoter,0.0
AP5B1,mut_important,0.0
AP5B1,cnv_del,0.0
AP5B1,cnv_amp,0.0
AP5B1,promoter,0.0
TMLHE,mut_important,0.0
TMLHE,cnv_del,-5.259693e-06
TMLHE,cnv_amp,-8.794443e-06
TMLHE,promoter,0.0
TRAPPC1,mut_important,0.0
TRAPPC1,cnv_del,0.0
TRAPPC1,cnv_amp,0.0
TRAPPC1,promoter,0.0
TRAPPC3,mut_important,0.0
TRAPPC3,cnv_del,0.0
TRAPPC3,cnv_amp,0.0
TRAPPC3,promoter,0.0
TRAPPC2,mut_important,0.0
TRAPPC2,cnv_del,0.0
TRAPPC2,cnv_amp,0.0
TRAPPC2,promoter,0.0
TRAPPC5,mut_important,0.0
TRAPPC5,cnv_del,0.0
TRAPPC5,cnv_amp,0.0
TRAPPC5,promoter,0.0
TRAPPC4,mut_important,0.0
TRAPPC4,cnv_del,0.0
TRAPPC4,cnv_amp,0.0
TRAPPC4,promoter,0.0
PRPH,mut_important,0.0
PRPH,cnv_del,0.0
PRPH,cnv_amp,0.0
PRPH,promoter,0.0
PPP1R14C,mut_important,0.0
PPP1R14C,cnv_del,0.0
PPP1R14C,cnv_amp,0.0
PPP1R14C,promoter,0.0
L3MBTL2,mut_important,0.0
L3MBTL2,cnv_del,0.0
L3MBTL2,cnv_amp,0.0
L3MBTL2,promoter,0.0
ANGPT4,mut_important,0.0
ANGPT4,cnv_del,0.0
ANGPT4,cnv_amp,0.006981949
ANGPT4,promoter,0.0
CSN2,mut_important,0.0
CSN2,cnv_del,0.0
CSN2,cnv_amp,0.0001153618
CSN2,promoter,0.0
CSN3,mut_important,0.0
CSN3,cnv_del,0.0
CSN3,cnv_amp,0.0
CSN3,promoter,0.0
PLEK2,mut_important,0.0
PLEK2,cnv_del,0.0
PLEK2,cnv_amp,0.0
PLEK2,promoter,0.0
MRPL37,mut_important,0.0
MRPL37,cnv_del,0.0
MRPL37,cnv_amp,0.0
MRPL37,promoter,0.0
PNISR,mut_important,0.0
PNISR,cnv_del,0.0
PNISR,cnv_amp,0.0
PNISR,promoter,0.0
ST6GALNAC3,mut_important,0.0
ST6GALNAC3,cnv_del,0.0
ST6GALNAC3,cnv_amp,-7.3135093e-06
ST6GALNAC3,promoter,0.0
ATL2,mut_important,0.0
ATL2,cnv_del,0.0
ATL2,cnv_amp,0.0
ATL2,promoter,0.0
TSNAXIP1,mut_important,0.0
TSNAXIP1,cnv_del,0.0
TSNAXIP1,cnv_amp,0.0
TSNAXIP1,promoter,0.0
ATL1,mut_important,0.0
ATL1,cnv_del,0.0
ATL1,cnv_amp,0.0
ATL1,promoter,0.0
CYP2U1,mut_important,0.0
CYP2U1,cnv_del,0.0
CYP2U1,cnv_amp,0.0
CYP2U1,promoter,-0.00012095792
LILRB5,mut_important,0.0
LILRB5,cnv_del,0.0
LILRB5,cnv_amp,-8.7963116e-07
LILRB5,promoter,0.0
LILRB4,mut_important,0.0
LILRB4,cnv_del,0.0
LILRB4,cnv_amp,2.3166174e-06
LILRB4,promoter,0.0
LILRB3,mut_important,0.0
LILRB3,cnv_del,0.0
LILRB3,cnv_amp,7.6062315e-06
LILRB3,promoter,0.0
LILRB2,mut_important,0.0
LILRB2,cnv_del,0.0
LILRB2,cnv_amp,2.5573576e-05
LILRB2,promoter,0.0
LILRB1,mut_important,0.0
LILRB1,cnv_del,0.0
LILRB1,cnv_amp,7.2607385e-05
LILRB1,promoter,0.0
DGAT1,mut_important,0.0
DGAT1,cnv_del,0.0
DGAT1,cnv_amp,0.0054870048
DGAT1,promoter,-0.00033458645
KIR2DS4,mut_important,0.0
KIR2DS4,cnv_del,-5.559757e-05
KIR2DS4,cnv_amp,8.1415106e-05
KIR2DS4,promoter,0.0
PGR,mut_important,0.0
PGR,cnv_del,0.0
PGR,cnv_amp,-0.00045026006
PGR,promoter,0.0025767165
MTCP1,mut_important,0.0
MTCP1,cnv_del,0.0
MTCP1,cnv_amp,0.0
MTCP1,promoter,-0.0108238505
ZNF385D,mut_important,0.0
ZNF385D,cnv_del,0.0
ZNF385D,cnv_amp,0.0
ZNF385D,promoter,0.0
GRAP2,mut_important,0.0
GRAP2,cnv_del,0.0
GRAP2,cnv_amp,-4.8801658e-06
GRAP2,promoter,0.0
SOBP,mut_important,0.0
SOBP,cnv_del,0.0
SOBP,cnv_amp,0.0
SOBP,promoter,0.0
PSMG1,mut_important,0.0
PSMG1,cnv_del,0.0
PSMG1,cnv_amp,0.0
PSMG1,promoter,0.0
PSMG2,mut_important,0.0
PSMG2,cnv_del,0.0
PSMG2,cnv_amp,0.0
PSMG2,promoter,0.0
PSMG3,mut_important,0.0
PSMG3,cnv_del,0.0
PSMG3,cnv_amp,0.0
PSMG3,promoter,0.0
KSR1,mut_important,0.0
KSR1,cnv_del,0.0
KSR1,cnv_amp,0.0065792184
KSR1,promoter,0.0
KSR2,mut_important,0.0
KSR2,cnv_del,0.0
KSR2,cnv_amp,2.952243e-06
KSR2,promoter,0.0
DSEL,mut_important,0.0
DSEL,cnv_del,0.0
DSEL,cnv_amp,0.0
DSEL,promoter,3.4927285e-07
TRAM1,mut_important,0.0
TRAM1,cnv_del,0.0
TRAM1,cnv_amp,0.0058598337
TRAM1,promoter,7.254233e-05
NOP56,mut_important,0.0
NOP56,cnv_del,0.0
NOP56,cnv_amp,0.00025662835
NOP56,promoter,-8.5696365e-06
PPIH,mut_important,0.0
PPIH,cnv_del,0.0
PPIH,cnv_amp,0.0
PPIH,promoter,0.0
GRAPL,mut_important,0.0
GRAPL,cnv_del,0.0
GRAPL,cnv_amp,0.0
GRAPL,promoter,0.0
GATAD2B,mut_important,0.0
GATAD2B,cnv_del,0.0
GATAD2B,cnv_amp,0.0
GATAD2B,promoter,0.0
CNTFR,mut_important,0.0
CNTFR,cnv_del,0.0
CNTFR,cnv_amp,0.0
CNTFR,promoter,0.0
TACR3,mut_important,0.0
TACR3,cnv_del,0.0
TACR3,cnv_amp,0.0
TACR3,promoter,1.781442e-05
TACR2,mut_important,0.0
TACR2,cnv_del,0.0
TACR2,cnv_amp,5.2257194e-05
TACR2,promoter,-0.0035895437
TACR1,mut_important,0.0
TACR1,cnv_del,0.0
TACR1,cnv_amp,0.00040235237
TACR1,promoter,-0.0011384122
KCNH5,mut_important,0.0
KCNH5,cnv_del,0.0
KCNH5,cnv_amp,0.0
KCNH5,promoter,0.0
OR5T1,mut_important,0.0
OR5T1,cnv_del,0.0
OR5T1,cnv_amp,-2.7236479e-06
OR5T1,promoter,0.0
KCNH7,mut_important,0.0
KCNH7,cnv_del,0.0
KCNH7,cnv_amp,0.0
KCNH7,promoter,0.0
KCNH6,mut_important,0.0
KCNH6,cnv_del,0.0
KCNH6,cnv_amp,0.0
KCNH6,promoter,0.0
KCNH1,mut_important,0.0
KCNH1,cnv_del,0.0
KCNH1,cnv_amp,0.0
KCNH1,promoter,0.0
KCNH3,mut_important,0.0
KCNH3,cnv_del,0.0
KCNH3,cnv_amp,0.0
KCNH3,promoter,0.0
KCNH2,mut_important,0.0
KCNH2,cnv_del,0.0
KCNH2,cnv_amp,0.0
KCNH2,promoter,0.0
PPIC,mut_important,0.0
PPIC,cnv_del,0.0
PPIC,cnv_amp,0.0
PPIC,promoter,0.0
KCNH8,mut_important,0.0
KCNH8,cnv_del,0.0
KCNH8,cnv_amp,0.0
KCNH8,promoter,0.0
PPTC7,mut_important,0.0
PPTC7,cnv_del,0.0
PPTC7,cnv_amp,0.0
PPTC7,promoter,0.0
SLC28A2,mut_important,0.0
SLC28A2,cnv_del,0.0
SLC28A2,cnv_amp,0.0
SLC28A2,promoter,0.0
OR5T2,mut_important,0.0
OR5T2,cnv_del,0.0
OR5T2,cnv_amp,-9.828186e-06
OR5T2,promoter,0.0
CCDC85A,mut_important,0.0
CCDC85A,cnv_del,0.0
CCDC85A,cnv_amp,0.0
CCDC85A,promoter,0.0
PIK3CA,mut_important,-3.9682353
PIK3CA,cnv_del,0.0
PIK3CA,cnv_amp,0.096426524
PIK3CA,promoter,0.0035714325
ZNF296,mut_important,0.0
ZNF296,cnv_del,0.0
ZNF296,cnv_amp,0.0
ZNF296,promoter,0.0
C9orf116,mut_important,0.0
C9orf116,cnv_del,0.0
C9orf116,cnv_amp,0.0
C9orf116,promoter,0.0
MANSC1,mut_important,0.0
MANSC1,cnv_del,0.0
MANSC1,cnv_amp,0.0
MANSC1,promoter,0.0
SLC28A1,mut_important,0.0
SLC28A1,cnv_del,0.0
SLC28A1,cnv_amp,0.0
SLC28A1,promoter,0.0
NUP133,mut_important,0.0
NUP133,cnv_del,0.0
NUP133,cnv_amp,-3.6036854e-05
NUP133,promoter,0.0
PRNP,mut_important,0.0
PRNP,cnv_del,0.0
PRNP,cnv_amp,0.005652172
PRNP,promoter,-0.002596305
LIN37,mut_important,0.0
LIN37,cnv_del,0.0
LIN37,cnv_amp,0.00034395303
LIN37,promoter,-6.524458e-05
NDUFAF5,mut_important,0.0
NDUFAF5,cnv_del,0.0
NDUFAF5,cnv_amp,6.056473e-06
NDUFAF5,promoter,0.0
NDUFAF4,mut_important,0.0
NDUFAF4,cnv_del,0.0
NDUFAF4,cnv_amp,0.0
NDUFAF4,promoter,-5.265669e-07
NDUFAF7,mut_important,0.0
NDUFAF7,cnv_del,0.0
NDUFAF7,cnv_amp,0.0
NDUFAF7,promoter,-1.8940074e-06
NDUFAF6,mut_important,0.0
NDUFAF6,cnv_del,0.0
NDUFAF6,cnv_amp,0.0016447363
NDUFAF6,promoter,0.0
FOXM1,mut_important,0.0
FOXM1,cnv_del,0.0
FOXM1,cnv_amp,0.00017940384
FOXM1,promoter,-6.207578e-08
ZER1,mut_important,0.0
ZER1,cnv_del,0.0
ZER1,cnv_amp,0.0
ZER1,promoter,0.0
NDUFAF3,mut_important,0.0
NDUFAF3,cnv_del,1.7431689e-06
NDUFAF3,cnv_amp,0.0
NDUFAF3,promoter,-6.4056627e-07
FKTN,mut_important,0.0
FKTN,cnv_del,0.0
FKTN,cnv_amp,-1.1698642e-08
FKTN,promoter,0.0
OR2H2,mut_important,0.0
OR2H2,cnv_del,0.0
OR2H2,cnv_amp,0.0
OR2H2,promoter,0.0
AMER1,mut_important,0.0
AMER1,cnv_del,0.0
AMER1,cnv_amp,0.0
AMER1,promoter,0.0
OR2H1,mut_important,0.0
OR2H1,cnv_del,0.0
OR2H1,cnv_amp,0.0
OR2H1,promoter,0.0
SUN1,mut_important,0.0
SUN1,cnv_del,0.0
SUN1,cnv_amp,0.0
SUN1,promoter,0.0
GDAP2,mut_important,0.0
GDAP2,cnv_del,0.0
GDAP2,cnv_amp,0.0
GDAP2,promoter,0.0
GDAP1,mut_important,0.0
GDAP1,cnv_del,0.0
GDAP1,cnv_amp,0.0
GDAP1,promoter,0.0
FAHD1,mut_important,0.0
FAHD1,cnv_del,0.0
FAHD1,cnv_amp,-0.0010070038
FAHD1,promoter,-2.0750096e-05
AP3D1,mut_important,0.0
AP3D1,cnv_del,0.0
AP3D1,cnv_amp,1.642289e-07
AP3D1,promoter,2.4103118e-08
PTTG1,mut_important,0.0
PTTG1,cnv_del,0.0
PTTG1,cnv_amp,0.00010461368
PTTG1,promoter,0.0
SZT2,mut_important,0.0
SZT2,cnv_del,0.0
SZT2,cnv_amp,0.0
SZT2,promoter,0.0
DIP2C,mut_important,0.0
DIP2C,cnv_del,0.0
DIP2C,cnv_amp,0.0
DIP2C,promoter,0.0
ILDR2,mut_important,0.0
ILDR2,cnv_del,0.0
ILDR2,cnv_amp,0.0
ILDR2,promoter,0.0
ILDR1,mut_important,0.0
ILDR1,cnv_del,0.0
ILDR1,cnv_amp,0.0
ILDR1,promoter,0.0
GLTP,mut_important,0.0
GLTP,cnv_del,0.0
GLTP,cnv_amp,0.0
GLTP,promoter,0.0
FAM71E2,mut_important,0.0
FAM71E2,cnv_del,0.0
FAM71E2,cnv_amp,0.0
FAM71E2,promoter,0.0
TMEM59,mut_important,0.0
TMEM59,cnv_del,0.0
TMEM59,cnv_amp,0.0
TMEM59,promoter,0.0
SULT1A1,mut_important,0.0
SULT1A1,cnv_del,0.0
SULT1A1,cnv_amp,-6.8827365e-05
SULT1A1,promoter,6.9113405e-05
SULT1A3,mut_important,0.0
SULT1A3,cnv_del,0.0
SULT1A3,cnv_amp,0.0012904946
SULT1A3,promoter,0.0
SULT1A2,mut_important,0.0
SULT1A2,cnv_del,0.0
SULT1A2,cnv_amp,-2.458103e-05
SULT1A2,promoter,0.00033473576
BARX2,mut_important,0.0
BARX2,cnv_del,0.0
BARX2,cnv_amp,0.0
BARX2,promoter,0.0
PRND,mut_important,0.0
PRND,cnv_del,0.0
PRND,cnv_amp,0.0
PRND,promoter,0.0
CABYR,mut_important,0.0
CABYR,cnv_del,0.0
CABYR,cnv_amp,0.0
CABYR,promoter,0.0
BARX1,mut_important,0.0
BARX1,cnv_del,0.0
BARX1,cnv_amp,0.0
BARX1,promoter,0.0
NOL9,mut_important,0.0
NOL9,cnv_del,0.0
NOL9,cnv_amp,0.0
NOL9,promoter,0.0
NOL8,mut_important,0.0
NOL8,cnv_del,0.0
NOL8,cnv_amp,0.0
NOL8,promoter,0.0
CHTF18,mut_important,0.0
CHTF18,cnv_del,0.0
CHTF18,cnv_amp,0.0
CHTF18,promoter,0.0
SH2B1,mut_important,0.0
SH2B1,cnv_del,0.0
SH2B1,cnv_amp,-0.00043715278
SH2B1,promoter,2.4032872e-05
NOL4,mut_important,0.0
NOL4,cnv_del,0.0
NOL4,cnv_amp,0.0
NOL4,promoter,0.0
NOL7,mut_important,0.0
NOL7,cnv_del,0.0
NOL7,cnv_amp,0.0
NOL7,promoter,0.0
NOL6,mut_important,0.0
NOL6,cnv_del,0.0
NOL6,cnv_amp,0.0
NOL6,promoter,0.0
OLIG2,mut_important,0.0
OLIG2,cnv_del,0.0
OLIG2,cnv_amp,0.0
OLIG2,promoter,0.0
OLIG3,mut_important,0.0
OLIG3,cnv_del,0.0
OLIG3,cnv_amp,0.0
OLIG3,promoter,0.0
NOL3,mut_important,0.0
NOL3,cnv_del,0.0
NOL3,cnv_amp,0.0
NOL3,promoter,0.0
OLIG1,mut_important,0.0
OLIG1,cnv_del,0.0
OLIG1,cnv_amp,0.0
OLIG1,promoter,0.0
CLDN10,mut_important,0.0
CLDN10,cnv_del,0.00015971671
CLDN10,cnv_amp,0.0048165782
CLDN10,promoter,-0.008094678
NIPSNAP1,mut_important,0.0
NIPSNAP1,cnv_del,0.0
NIPSNAP1,cnv_amp,0.0
NIPSNAP1,promoter,0.0
IRX6,mut_important,0.0
IRX6,cnv_del,0.0
IRX6,cnv_amp,0.0
IRX6,promoter,0.0
FAM156B,mut_important,0.0
FAM156B,cnv_del,0.0
FAM156B,cnv_amp,0.0
FAM156B,promoter,0.0
FAM156A,mut_important,0.0
FAM156A,cnv_del,0.0
FAM156A,cnv_amp,0.0
FAM156A,promoter,0.0
USP1,mut_important,0.0
USP1,cnv_del,0.0
USP1,cnv_amp,0.0
USP1,promoter,0.0
TMEM52,mut_important,0.0
TMEM52,cnv_del,0.0
TMEM52,cnv_amp,0.0
TMEM52,promoter,0.0
CYP3A4,mut_important,0.0
CYP3A4,cnv_del,0.0
CYP3A4,cnv_amp,-0.0001327775
CYP3A4,promoter,0.0
DCAKD,mut_important,0.0
DCAKD,cnv_del,0.0
DCAKD,cnv_amp,0.0
DCAKD,promoter,0.0
SPAG9,mut_important,0.0
SPAG9,cnv_del,0.0
SPAG9,cnv_amp,0.0
SPAG9,promoter,0.0
CLPTM1,mut_important,0.0
CLPTM1,cnv_del,0.0
CLPTM1,cnv_amp,0.0
CLPTM1,promoter,0.0
MLN,mut_important,0.0
MLN,cnv_del,0.0
MLN,cnv_amp,0.00017646802
MLN,promoter,0.0
CDC45,mut_important,0.0
CDC45,cnv_del,0.0
CDC45,cnv_amp,0.0
CDC45,promoter,0.0
TSPO2,mut_important,0.0
TSPO2,cnv_del,0.0
TSPO2,cnv_amp,0.0
TSPO2,promoter,0.0
CDC40,mut_important,0.0
CDC40,cnv_del,0.0
CDC40,cnv_amp,0.0
CDC40,promoter,0.0
CDC42,mut_important,0.0
CDC42,cnv_del,0.0
CDC42,cnv_amp,-1.2920707e-05
CDC42,promoter,-0.00036622598
UNK,mut_important,0.0
UNK,cnv_del,0.0
UNK,cnv_amp,0.0
UNK,promoter,0.0
NADSYN1,mut_important,0.0
NADSYN1,cnv_del,0.0
NADSYN1,cnv_amp,-4.3760618e-05
NADSYN1,promoter,-1.8473318e-06
PGLYRP3,mut_important,0.0
PGLYRP3,cnv_del,0.0
PGLYRP3,cnv_amp,0.0
PGLYRP3,promoter,0.0
PGLYRP1,mut_important,0.0
PGLYRP1,cnv_del,0.0
PGLYRP1,cnv_amp,0.0
PGLYRP1,promoter,0.0
ACRV1,mut_important,0.0
ACRV1,cnv_del,0.0
ACRV1,cnv_amp,0.0
ACRV1,promoter,0.0
CHAF1B,mut_important,0.0
CHAF1B,cnv_del,0.0
CHAF1B,cnv_amp,0.0
CHAF1B,promoter,0.0
BIN1,mut_important,0.0
BIN1,cnv_del,0.0
BIN1,cnv_amp,0.0
BIN1,promoter,6.0633334e-05
PIN1,mut_important,0.0
PIN1,cnv_del,0.0
PIN1,cnv_amp,6.140657e-07
PIN1,promoter,1.918953e-07
BIN3,mut_important,0.0
BIN3,cnv_del,0.0
BIN3,cnv_amp,0.0
BIN3,promoter,0.0
BIN2,mut_important,0.0
BIN2,cnv_del,0.0
BIN2,cnv_amp,0.0
BIN2,promoter,0.0
RGS22,mut_important,0.0
RGS22,cnv_del,0.0
RGS22,cnv_amp,0.0
RGS22,promoter,0.0
RGS20,mut_important,0.0
RGS20,cnv_del,0.0
RGS20,cnv_amp,0.0
RGS20,promoter,0.0
DPYD,mut_important,0.0
DPYD,cnv_del,0.0
DPYD,cnv_amp,0.0
DPYD,promoter,0.0004776427
UBTF,mut_important,0.0
UBTF,cnv_del,0.0
UBTF,cnv_amp,0.0
UBTF,promoter,0.0
DPYS,mut_important,0.0
DPYS,cnv_del,0.0
DPYS,cnv_amp,0.11277418
DPYS,promoter,0.0
CDCA3,mut_important,0.0
CDCA3,cnv_del,0.0
CDCA3,cnv_amp,0.0
CDCA3,promoter,0.0
CDCA7,mut_important,0.0
CDCA7,cnv_del,0.0
CDCA7,cnv_amp,0.0
CDCA7,promoter,0.0
CDCA4,mut_important,0.0
CDCA4,cnv_del,0.0
CDCA4,cnv_amp,0.0
CDCA4,promoter,0.0
CDCA5,mut_important,0.0
CDCA5,cnv_del,0.0
CDCA5,cnv_amp,0.0
CDCA5,promoter,0.0
CDCA8,mut_important,0.0
CDCA8,cnv_del,0.0
CDCA8,cnv_amp,0.0
CDCA8,promoter,0.0
PIN4,mut_important,0.0
PIN4,cnv_del,0.0
PIN4,cnv_amp,0.0
PIN4,promoter,0.0
GFAP,mut_important,0.0
GFAP,cnv_del,0.0
GFAP,cnv_amp,0.0
GFAP,promoter,0.0
UTS2,mut_important,0.0
UTS2,cnv_del,0.0
UTS2,cnv_amp,0.0
UTS2,promoter,0.0
MUC7,mut_important,0.0
MUC7,cnv_del,0.0
MUC7,cnv_amp,2.9721417e-05
MUC7,promoter,0.0
RSF1,mut_important,0.0
RSF1,cnv_del,0.0
RSF1,cnv_amp,0.0
RSF1,promoter,0.0
ALKBH6,mut_important,0.0
ALKBH6,cnv_del,0.0
ALKBH6,cnv_amp,0.0
ALKBH6,promoter,0.0
TBX22,mut_important,0.0
TBX22,cnv_del,0.0
TBX22,cnv_amp,0.0
TBX22,promoter,0.0
KCNF1,mut_important,0.0
KCNF1,cnv_del,0.0
KCNF1,cnv_amp,0.0
KCNF1,promoter,0.0
ALKBH7,mut_important,0.0
ALKBH7,cnv_del,0.0
ALKBH7,cnv_amp,0.0
ALKBH7,promoter,0.0
MUC4,mut_important,0.0
MUC4,cnv_del,0.0
MUC4,cnv_amp,0.0
MUC4,promoter,0.0
VPS51,mut_important,0.0
VPS51,cnv_del,0.0
VPS51,cnv_amp,0.0
VPS51,promoter,0.0
SMOX,mut_important,0.0
SMOX,cnv_del,0.0
SMOX,cnv_amp,0.0022514123
SMOX,promoter,2.68911e-05
CT47A7,mut_important,0.0
CT47A7,cnv_del,0.0
CT47A7,cnv_amp,0.0
CT47A7,promoter,0.0
TCL1B,mut_important,0.0
TCL1B,cnv_del,0.0
TCL1B,cnv_amp,0.00015790664
TCL1B,promoter,-0.008226335
TCL1A,mut_important,0.0
TCL1A,cnv_del,0.0
TCL1A,cnv_amp,0.00028335556
TCL1A,promoter,-0.00582909
ALKBH5,mut_important,0.0
ALKBH5,cnv_del,0.0
ALKBH5,cnv_amp,0.0
ALKBH5,promoter,0.0
RNF32,mut_important,0.0
RNF32,cnv_del,0.0
RNF32,cnv_amp,0.0
RNF32,promoter,0.0
CYB5A,mut_important,0.0
CYB5A,cnv_del,0.0
CYB5A,cnv_amp,0.0
CYB5A,promoter,0.0
CYB5B,mut_important,0.0
CYB5B,cnv_del,0.0
CYB5B,cnv_amp,0.0
CYB5B,promoter,0.0
RALB,mut_important,0.0
RALB,cnv_del,0.0
RALB,cnv_amp,0.0
RALB,promoter,-3.470008e-06
POU3F3,mut_important,0.0
POU3F3,cnv_del,0.0
POU3F3,cnv_amp,0.0
POU3F3,promoter,0.0
VPS54,mut_important,0.0
VPS54,cnv_del,0.0
VPS54,cnv_amp,0.0
VPS54,promoter,0.0
DMRTC1B,mut_important,0.0
DMRTC1B,cnv_del,0.0
DMRTC1B,cnv_amp,0.0
DMRTC1B,promoter,0.0
FAP,mut_important,0.0
FAP,cnv_del,0.0
FAP,cnv_amp,0.0
FAP,promoter,0.0
HLA-DMA,mut_important,0.0
HLA-DMA,cnv_del,0.0
HLA-DMA,cnv_amp,0.0
HLA-DMA,promoter,0.0
PCK2,mut_important,0.0
PCK2,cnv_del,0.0
PCK2,cnv_amp,0.00054522237
PCK2,promoter,-0.023947595
SYTL4,mut_important,0.0
SYTL4,cnv_del,0.0
SYTL4,cnv_amp,0.0
SYTL4,promoter,0.0
PCK1,mut_important,0.0
PCK1,cnv_del,0.0
PCK1,cnv_amp,0.17682037
PCK1,promoter,0.0
AS3MT,mut_important,0.0
AS3MT,cnv_del,0.0
AS3MT,cnv_amp,0.0
AS3MT,promoter,0.0
SYTL3,mut_important,0.0
SYTL3,cnv_del,0.0
SYTL3,cnv_amp,0.0
SYTL3,promoter,0.0
SYTL2,mut_important,0.0
SYTL2,cnv_del,0.0
SYTL2,cnv_amp,0.0
SYTL2,promoter,0.0
OR51Q1,mut_important,0.0
OR51Q1,cnv_del,0.0
OR51Q1,cnv_amp,0.0
OR51Q1,promoter,0.0
SPRED1,mut_important,0.0
SPRED1,cnv_del,0.0
SPRED1,cnv_amp,0.0
SPRED1,promoter,0.0
SPRED2,mut_important,0.0
SPRED2,cnv_del,0.0
SPRED2,cnv_amp,0.0
SPRED2,promoter,0.0
PTHLH,mut_important,0.0
PTHLH,cnv_del,0.0
PTHLH,cnv_amp,0.0
PTHLH,promoter,0.0
BRK1,mut_important,0.0
BRK1,cnv_del,0.0
BRK1,cnv_amp,-0.000143037
BRK1,promoter,-0.00019576168
OR10K2,mut_important,0.0
OR10K2,cnv_del,0.0
OR10K2,cnv_amp,-0.0016845207
OR10K2,promoter,0.0
OR10K1,mut_important,0.0
