,coef
MFSD10,0.0
LRRC30,0.0
LRRC31,0.0
LCP2,0.0028231738
LRRC34,0.0
LRRC36,0.0
LY6G5B,0.0
MFN2,3.5346224e-05
TCP1,0.0
ZNF33B,-3.5173038e-05
ZNF33A,0.00027369722
FAM117A,0.0
FAM117B,0.0
TTC23,0.0
NAA50,0.0
MAD2L2,0.00064779643
MAD2L1,0.0004136596
SVIL,0.0
TATDN2,0.0
KTN1,0.0
PRKCQ,0.0016643233
CEP57L1,0.0
IQSEC1,3.0707586e-05
BMPER,0.0
SATB2,0.0
C20orf194,0.0
SVIP,9.356299e-05
CLCNKB,4.0732905e-07
LRP2BP,0.0
IQSEC3,0.00028872435
FAM90A1,0.0
CCDC168,0.0
CCDC160,0.0
CCDC167,0.0
KRTAP6-2,0.0
KRTAP6-1,0.0
APOA1,-0.0020564527
SATB1,0.0
VPREB3,0.0
OXSR1,0.0
GPRASP1,0.0
ST3GAL3,-0.0007058198
ST3GAL2,1.3998613e-05
ST3GAL1,0.0076131057
ST3GAL6,0.0074301544
ST3GAL5,-0.0002564533
ST3GAL4,-4.5132736e-05
NINJ1,0.0
NINJ2,0.0
GALNS,0.0019447432
ZNF451,0.0
NEK2,0.0
NPSR1,-0.0016097414
FABP2,0.0001771276
C16orf72,0.0
TJAP1,1.2258172e-07
SLC16A9,0.0
SLC16A8,0.0
CYP7B1,0.007362094
MAGEA10,0.0
SLC16A1,0.0
EMC9,0.0
SLC16A3,1.0751579e-05
SLC16A2,-0.00013705358
SLC16A5,0.0
ENO2,0.000156576
SLC16A7,0.0
SLC16A6,0.0
ARHGAP30,0.0
ARHGAP31,0.0
ARHGAP32,0.0
ARHGAP33,0.0
BCKDHB,0.0001352129
ARHGAP35,0.0008655298
ARHGAP36,0.0
BCKDHA,0.0001289751
WIPF3,0.0026671202
ARHGAP39,0.0
SMIM10L2B,0.0
CMKLR1,0.0
MON1A,0.0
MON1B,0.0
DYNLL1,0.0006127921
LYVE1,0.0
DYNLL2,0.00045157093
PRDM5,0.0
KHDC1,0.0
UQCRQ,-0.009978572
RBM4B,0.0
HECTD1,0.0
UQCRH,-0.007656623
UQCRB,0.007804626
CACNA1H,-0.00054926774
CACNA1I,-0.00018256318
GPS2,1.762781e-05
CACNA1A,0.001733507
CACNA1B,-0.00040928906
CACNA1C,0.0039764284
CACNA1D,-0.0020213462
CACNA1E,-5.5136584e-06
CACNA1F,-0.0061867423
CACNA1G,0.0004132208
PTAFR,0.0025964926
LAMA2,0.000348681
LYPLA1,0.0004598258
GLO1,-2.6741447e-05
TMEM178A,0.0
CACNA1S,-0.003911944
LSS,0.009325131
FCAR,-9.371262e-06
FLCN,2.9588343e-06
KIF19,0.0
BMP8A,-4.744911e-06
BMP8B,1.13714805e-05
PRDM7,0.0001102108
MC2R,-0.0005260346
RPL26,0.0012033067
SLC15A2,0.0
SLC15A3,0.0
SLC15A1,-0.00019978423
ANGPTL1,0.0
SLC15A4,0.0
CARHSP1,0.0
RBM41,0.0
RBM42,0.0
RBM43,0.0
RBM44,0.0
RBM45,0.0
RBM46,0.0
RBM47,0.0
RBM48,0.0
NPY1R,1.1844411e-05
PQBP1,0.0
UBFD1,0.0
TTC14,0.0
TTC17,0.0
TTC16,0.0
TTC13,0.0
SLC22A17,0.0
TTC19,0.0
GRIK2,-0.0043032654
SLBP,0.0
EPGN,0.0
RRAS2,-0.006451795
HIF1A,0.0035609622
DEFB110,0.0
SLC31A1,1.0107684e-05
SLC31A2,0.0
ZFP92,-1.267672e-05
ZFP90,1.6124895e-05
ZFP91,0.0
RICTOR,0.00032948196
PPM1G,0.0
THEM6,0.0
PPM1E,0.0
THEM4,-4.085405e-05
ABCF3,0.0
ABCF2,-1.4207186e-05
ABCF1,0.0
RNF148,0.0
EGR2,1.2081837e-05
EGR3,-0.00028568011
PPM1M,0.0
EGR1,2.5328744e-05
PPM1K,0.0
PPM1J,0.0
EGR4,0.0
PPM1H,0.0
ABCA9,-8.082842e-05
PJA1,0.0
GAST,6.8114525e-07
PJA2,0.0
CHEK2,0.00023864166
NSMCE1,0.0
ZNF526,0.0
DALRD3,0.0
UPF3B,0.0
PRKAB2,0.00092974835
ZCRB1,0.0
MGAT4C,-0.00010370488
PRKAB1,-0.00041949
SIKE1,8.325128e-05
PPP1R3D,-0.00013787308
BARHL2,0.0
PAX5,0.0
PAX4,0.0
PAX7,0.0
PAX6,0.0
PAX1,0.0
PAX3,0.0
PAX2,0.0
PTPN3,0.0
PTPN2,0.0
PTH2,-0.005384383
PAX9,0.0
PAX8,4.4203443e-05
PTPN5,-7.0642625e-07
PTPN4,0.0
GINS2,0.0
GINS3,0.0
GINS1,0.0
PROK1,0.0
GINS4,0.0
PROK2,0.0
DDR2,0.0
DDR1,0.0
BARHL1,0.0
LRCH4,0.0
C19orf48,0.0
NNMT,0.00046523122
LRCH1,0.0
LRCH2,0.0
LRCH3,0.0
MBD3L1,0.0
MBD3L2,0.0
MBD3L3,0.0
MBD3L4,0.0
EPG5,0.0
PTDSS1,0.00047511884
PTDSS2,-2.3678795e-06
AGBL4,0.0
AGBL2,0.0
AGBL1,0.0
ZNF502,0.0
MLIP,0.0
IL37,0.0
C15orf39,0.0
RBM12B,0.0
BAZ1B,0.0
ALG10B,-4.830314e-05
ARRB2,0.0024185544
ARRB1,-0.002548611
CHCHD10,-0.0001510886
ADPRH,0.0
FSTL1,0.0
ADPRM,0.0069255526
OR6M1,-3.199379e-06
CNTD2,0.0
PILRA,-0.0002923771
HPDL,0.0
GPNMB,0.0
SLC7A13,0.0
PSMA2,0.00011892564
PSMA3,-0.0015285746
GTF2A1L,0.0
TPPP2,0.0
PSMA6,0.001121937
PSMA7,0.0018412499
OBSL1,0.0
PSMA5,-5.446858e-05
SLC22A18AS,0.0
DSG3,0.0
ZNF107,-0.00077587133
DSG1,0.0
ZNF101,0.001015846
ZNF100,0.00043001777
DSG4,0.0
ENC1,0.0
KIF16B,0.0
FBXO47,0.0
FBXO46,0.0
FBXO41,0.0
FBXO40,0.0
FBXO43,0.0027099918
FBXO42,0.0
GAL3ST3,0.0
DCDC2B,0.0
ABCA2,-4.3072287e-05
FBXO48,0.0
SH3BP5L,0.0
KRTAP15-1,0.0
CATIP,0.0
SNRPB2,0.0
SERGEF,0.0
ARHGEF39,0.0
ADIG,0.0
DET1,0.0
CP,-0.004681168
RMND5A,0.0
RMND5B,0.0
NRBF2,-0.00010458988
SFRP2,8.5862797e-07
KCNJ2,0.0022861701
KCNJ1,-2.3334682e-05
SFRP1,0.00016255626
TRAFD1,0.0
KCNJ6,-4.7689755e-05
KCNJ5,0.0003765393
KCNJ4,-0.00010932461
SEPT11,0.0
KCNJ9,-0.0012228646
KCNJ8,-5.1710535e-06
NECAB2,0.0
C9orf131,0.0
ATAD5,0.0
AGPAT5,0.00078950473
AGPAT4,0.0006907417
COL1A2,0.013575409
RALGAPA2,2.7774646e-05
AGPAT1,0.00032724914
COL1A1,0.0027299677
SET,0.0
KIAA1217,0.0
KIAA1210,0.0
KIAA1211,0.0
DPY19L2,0.0
MYOCD,0.0
OR2J2,-3.24425e-06
OR2J3,-6.527836e-06
CMYA5,0.0
ACTL6A,0.0002694041
PEX19,0.0
GAL3ST1,-0.00281254
TMEM156,0.0
LACRT,0.0
FOXO6,-0.00011132226
FOXO4,0.000266347
NIP7,0.0
PEX10,0.0
PEX13,0.0
PEX12,0.0
TMEM158,0.0
PEX14,0.0
ANGEL1,0.0
PEX16,0.0
EIF1B,0.0
TMEM190,0.0
PP2D1,0.0
GAL3ST2,0.0
NUF2,0.0
UNCX,0.0
CDC27,0.0015061427
GAL3ST4,0.0
PRRC2C,0.0
FAM219A,0.0
PRRC2A,0.0
AADAT,0.0012841368
SIGIRR,0.0
COG7,0.0
COG6,0.0
AADAC,0.0
ANXA8L1,0.0
C19orf33,0.0
EPCAM,0.0
PGA3,7.0916576e-05
PGA4,-0.00066230044
C19orf38,0.0
OSTF1,0.0
VCX3A,0.0
PPP1CB,0.01206819
PPP1CC,-0.0042653317
DRAXIN,0.0
MPPED1,0.0
MPPED2,0.0
HTR4,-0.0024516054
C11orf24,0.0
DCST2,0.0
DCST1,0.0
FOXP1,0.0
COL6A1,0.00095323933
WBP2,0.0
COL6A3,-0.0004908456
COL6A2,0.0021407935
COL6A5,-0.0008157611
RFXANK,0.000118439166
COL6A6,0.0027071184
KLK12,0.0
KLK13,0.0
KLK10,0.0
KLK11,0.0
METTL2A,0.0
KLK14,0.0
KLK15,0.0
FAM71D,0.0
GHRH,-2.6545094e-06
ZNF326,0.0
FAM71C,0.0
CACNG1,0.0001963565
FAM71A,0.0
C12orf43,0.0
OGG1,0.0
C3orf33,0.0
GPR21,0.0
ALLC,0.026350321
ARHGDIG,0.00043477875
VSIG10,0.0
C12orf45,0.0
PRRT1,0.0
OR10H3,-3.8967002e-08
DENND3,0.0
SLC34A3,4.6600922e-05
SLC34A2,0.00038862627
OR2AE1,-2.5583001e-06
SASH1,0.0
CREBRF,0.0
PPP1R16A,0.0
PPP1R16B,0.0
PLLP,0.0
BLNK,-0.00023368948
NLRX1,0.0010195139
TOPAZ1,0.0
UAP1L1,0.00021387386
ARHGDIA,0.0014598435
ADORA3,-0.00021897131
NAE1,0.00044943183
FUT10,0.0
USH1C,0.0
KIAA1841,0.0
UBR2,0.0
UBR1,0.0
UBR7,0.0
HSDL1,0.0
HSDL2,0.0
UBR4,3.8204198e-05
SOCS5,0.00014595882
SOCS4,-0.00034724714
CALN1,0.0
SOCS6,0.0001651178
SOCS1,-3.3724962e-05
TMA16,0.0
SOCS2,7.1667423e-06
PPP2CA,-0.0002490059
NFXL1,0.0
PPP2CB,0.0015912645
CCNY,0.0
KCNT1,0.0
CSTL1,0.0
CCNC,0.0
ZNF467,0.0
CCNH,0.0
CCNI,0.0
CCNJ,0.0
VPS72,0.0
CDSN,0.0
TBRG1,0.0
TBRG4,0.0
COPA,0.0
OR2A12,-2.0969842e-06
GSK3B,0.008339107
LYSMD1,0.0
IL1R2,-3.9204784e-05
IL1R1,0.00080709805
PTN,0.0
JMY,0.0
LRRK1,0.0
LRRK2,-9.954773e-06
MSTO1,0.0
PLEKHJ1,0.0
ABHD15,0.0
COPE,0.0
ABHD10,0.0
ABHD11,0.0
ABHD12,0.0
ABHD13,0.0
MAEA,0.0
NGRN,0.0
CRMP1,0.0
TGFB1I1,0.0
FN3K,0.0
PTS,1.0205486e-05
MEGF8,7.049793e-05
MRPL10,0.0
MRPL11,0.0
MRPL12,0.0
MRPL13,0.0
MRPL14,0.0
MRPL15,0.0
MRPL16,0.0
MRPL17,0.0
MRPL18,0.0
MRPL19,0.0
CDC25A,0.00043823427
RNF44,0.0
RNF43,7.21368e-07
PLA1A,-3.6849965e-06
RNF40,0.0
TMPRSS12,0.0
DCUN1D1,0.0
DCUN1D2,0.0
DCUN1D3,0.0
DCUN1D4,0.0
DCUN1D5,0.0
TMPRSS15,0.0
ITPR2,0.00205382
ITPR3,-0.025033439
ITPR1,-0.009263266
RHOJ,-0.000101544276
C2orf91,0.0
CES1,-0.0024277624
AMPH,0.00035637792
DEPTOR,0.0012339297
LRIG2,2.0185014e-06
LRIG1,0.0
OR9G1,7.9037505e-07
ANKRD20A3,0.0
POLE,0.0
ANKRD20A1,0.0
ANKRD20A4,0.0
AP1G1,9.6946824e-05
SNCG,0.0
ERCC6L2,0.0
MTTP,0.00056121906
SNCB,0.0
SNCA,0.00034145027
AIFM2,0.0
AIFM3,0.0
IL17RE,0.0
AIFM1,0.00030795857
IL17RC,0.00020016929
IL17RB,0.0
IL17RA,0.00075596897
KBTBD12,0.0
KBTBD11,0.0
PATE4,-0.00061342004
FOXR1,0.0
FOXR2,0.0
PADI6,0.0
OR11A1,-1.2480311e-06
POT1,0.0
AATK,0.0
HBA1,-0.000590799
CD302,0.0
FAM217A,0.0
SACS,0.0
FFAR3,0.0
LAT2,0.0
MUC5B,2.660905e-05
OPN5,0.0
OPN4,0.0
OPN3,0.0
NCOR2,-0.00022232933
NCOR1,0.00049612235
SCAPER,0.0
TEK,0.0024961417
AVEN,0.0
PATE3,-0.0004756396
PM20D1,0.0
TEC,-0.00019949069
REPS1,0.0
TEF,0.0
REPS2,0.0
GPN3,0.0
NBN,0.009985784
GPN1,0.0
TMEM30A,0.0
NFKB1,-0.008919832
NFKB2,-0.00028476727
TES,0.0
MSS51,0.0
DBX2,0.0
DNPEP,0.0
RAP2C,2.888634e-06
RAP2A,0.0
SIAH1,3.7801055e-06
SIAH2,0.0
SIAH3,0.0
NSA2,0.0
RBPMS2,0.0
CORT,-0.00025487173
CLPTM1L,0.0
LYZL1,0.0
LYZL2,0.0
PDZRN4,0.0
PHLPP1,-2.4946244e-06
PDZRN3,0.0
PAQR7,3.4015254e-06
SPATA22,0.0
EMILIN3,0.0
NUP210L,-0.00037149157
EMILIN1,0.0
DAPP1,-6.821981e-06
CHRM4,0.00036257436
PIAS2,0.0
PIAS3,0.0
PIAS1,-1.7335586e-05
PIAS4,6.5083455e-05
HIVEP1,0.0
HIVEP2,0.0
HIVEP3,0.0
ZNF311,-0.0005163623
TEX38,0.0
RASL12,0.0
ZNF316,6.858307e-05
ZNF317,-7.193217e-05
TEX33,0.0
ZNF319,0.0
TEX30,0.0
PIFO,0.0
TEX36,0.0
TEX35,0.0
STK35,0.0
OVOL2,0.0
OVOL1,0.0
P2RX1,-0.0010745865
P2RX3,-0.0011440243
P2RX2,0.0020103648
P2RX5,0.005093749
M1AP,0.0
P2RX7,2.6535059e-05
P2RX6,0.00022805565
HADHB,-7.1444505e-05
ARX,0.0
HADHA,0.0056928867
GSTP1,-0.000455922
RPS19BP1,0.0
STPG2,0.0
STPG1,0.0
ST18,0.0
CXCL10,0.006925833
TNFSF9,0.0
OR4C12,-5.021977e-07
KBTBD7,0.0
RMDN2,0.0
RMDN3,0.0
PGRMC1,3.4922723e-05
RMDN1,0.0
OTOGL,0.0
AP4M1,2.9281358e-05
GPR132,0.0
ALS2,-0.00042451962
LRRC52,0.0
PLXNB1,-7.655709e-06
LRRC56,0.0
LRRC57,0.0
LRRC55,0.0
DENND1C,0.0
DENND1B,0.0
LRRC58,0.0
LRRC59,0.0
SLCO1C1,9.127986e-05
DIS3,0.0
PIF1,0.0
PAQR6,-1.2404775e-05
SDHA,-0.00067292963
BAP1,0.0
SDHB,-0.0046769246
SDHD,-0.0046766363
SHARPIN,0.0022786504
ZCCHC13,0.0
ZCCHC12,0.0
ZCCHC10,0.0
ZCCHC17,0.0
PSG11,0.0
ZCCHC14,0.0
AP1M2,-0.0004993842
AP1M1,9.029406e-05
FLVCR1,0.0
CDRT4,0.0
TARM1,0.0
CCDC146,0.0
CCDC141,0.0
CDRT1,0.0
PRR15,0.0
L1CAM,-6.828078e-06
CCDC149,0.0
CCDC148,0.0
CYP3A43,0.0013694064
SAMD14,0.0
SMG6,0.0
DLG5,0.0
UBE2J2,-3.6853973e-05
SAMD10,0.0
SAMD11,0.0
TKTL1,-6.5277673e-06
TKTL2,4.95795e-06
FKBP11,0.0
SYS1,0.0
SMG8,0.0
CXCL14,0.0002750069
FAM114A1,0.0
NEUROD2,0.0
GRWD1,0.0
PCTP,0.0
FAM3A,0.0
HIST1H3F,0.0
FAM3B,0.0
PCDH11X,0.0
IGF1R,-0.002466201
FBXO11,0.0
IFNK,-6.9068396e-05
LHB,-0.0021347678
RAB11FIP2,2.0898444e-05
IFNG,0.013082225
SLC45A4,0.0
IFNE,0.0003329001
SLC45A1,0.0
PTGR1,-3.3578603e-05
PTGR2,4.2068586e-06
SLC45A2,0.0
MTUS1,0.0
OSBPL8,0.0
OSBPL9,0.0
IFRD1,0.0
CEP112,0.0
GMIP,0.0
OSBPL2,0.0
OSBPL3,0.0
ALS2CL,0.0
OSBPL6,0.0
OSBPL7,0.0
OSBPL5,0.00019140689
ADRA1A,-0.020453045
ADRA1B,0.0012301019
TEX9,0.0
ADRA1D,0.0048952745
STIL,0.0
CD3EAP,0.0
TUBB4B,0.0034767126
TUBB4A,-5.1457977e-05
LZTS3,0.0
POLH,0.0
ARHGAP17,-1.3190273e-06
STARD8,0.0
ARHGAP15,0.0
ARHGAP12,0.0
ADTRP,0.0
ARHGAP10,0.0
STARD3,0.000720392
STARD6,0.0
STARD7,0.0
ARHGAP18,0.0
STARD5,0.0
IL7R,0.0009242488
CAPZB,2.4371147e-05
LIN28B,0.0
TMEM91,0.0
C1QL1,0.0
GABRG3,-0.0040662107
FGL1,0.0
GABRG1,2.6811858e-07
CCNE2,0.0046429033
C1QL2,0.0
IMPAD1,0.0
C1orf21,0.0
GPR137C,0.0
GPR137B,0.0
FZD10,0.0014038539
FGL2,0.0
CHKA,-2.9489504e-05
CHKB,5.9582753e-06
SIRT6,-0.0023830528
POLR1D,3.2143813e-05
BMS1,0.0
RASL11A,0.0
PTTG2,-3.687336e-05
TMEM196,0.0
BCDIN3D,0.0
AHSA1,0.0
MRI1,-2.454159e-05
SERPINB13,-1.16955935e-05
POLR1E,0.0
TOMM6,0.0
MAPK1IP1L,0.0
PPP1R3F,-0.00031445286
SLC25A25,0.0
DST,0.0
DSP,4.4490005e-07
HID1,0.0
TOMM5,0.0
GLMN,0.00010849299
THBD,0.0028708095
DSE,2.4387156e-05
DCDC1,0.0
DCDC2,0.0
GSTO2,-0.0038385144
PDAP1,0.0
CENPBD1,0.0
GSTO1,0.0070122066
EPS8,0.0
TDRP,0.0
ERMP1,0.0
NPC1L1,8.427973e-05
TTC33,0.0
CNGB1,-8.094841e-05
TTC31,0.0
TTC37,0.0
HS3ST3B1,0.00014738317
FAM153A,0.0
TTC38,0.0
TRUB2,0.0
TMEM95,0.0
MTHFSD,0.0
OR4K5,-8.08179e-07
OR4K1,1.2879148e-06
OR4K2,-4.3705577e-06
FMR1NB,0.0
PARD6B,0.0019221534
RPL27,1.4592371e-06
NELL1,0.0
INTS6,0.0
TIPRL,0.0
ITPRIP,0.0
NSG1,0.0
SLC22A23,0.0
SLC22A25,0.0
SLC22A24,0.0
MARCKS,-5.485814e-05
MLANA,0.0
HMGB2,0.0
SSBP3,0.0
EEF1A2,0.0011858166
TNFSF4,0.0
CCBE1,0.0
ZNF83,-5.245893e-05
AUH,0.0
ZNF81,-2.7288672e-05
ZNF80,0.0
ZNF85,-0.0001752673
ZNF84,0.00014705218
SS18,0.0
HOPX,0.0
EVC,0.00012784473
FRMPD3,0.0
FRMPD2,0.0
AADACL4,0.0
HMGB4,0.0
PDE10A,0.004884392
AADACL3,0.0
AADACL2,0.0
CAPZA3,-2.1174177e-05
CAPZA2,-2.5693375e-06
CAPZA1,8.486289e-05
SCARF2,0.0
SCARF1,0.0
ARL10,0.0
GEMIN2,0.0
LMO1,0.0
LMO2,0.0
LMO3,0.0
LMO4,0.0
SPNS3,0.0
GEMIN4,0.0
LMO7,0.0
BPIFC,0.0
C4orf47,0.0
C4orf46,0.0
ATP13A2,0.0
PBRM1,0.00024301739
C4orf48,0.0
SLC38A3,5.580867e-06
TRPC4AP,0.0
ERBB2,0.0019799902
KRBA1,0.0
KRTAP1-1,0.0
LARP1B,0.0
MCRS1,0.0
GATA2,0.0
C10orf88,0.0
MLKL,-1.7381544e-06
CER1,9.601168e-05
C10orf82,0.0
AFAP1,0.0
LARS2,0.00065920723
ERAL1,0.0
CCDC73,0.0
DDX17,0.0
ZNF124,-0.00033064192
CCDC70,0.0
DDX10,0.0
DDX11,0.0
GJB1,0.0
GJB3,0.0
GJB2,0.0
GJB5,0.0
GJB4,0.0
GJB7,0.0
GJB6,0.0
GRIN3A,-0.0004842351
PSPH,0.0
GRIN3B,0.0030066194
VWCE,0.0
FPR1,-0.006895154
DOCK3,0.0
PSMC1,0.00026978005
PSMC2,-0.00030086288
PSMC3,0.0026552703
PSMC4,0.001719741
PSMC5,0.00050225836
PSMC6,-0.003872241
HECW1,0.0
ARFIP1,0.0
VWC2,0.0
HECW2,0.0
KIF18A,0.0
KIF18B,0.0
TRIP10,2.4341809e-05
TRIP11,0.0
TRIP12,0.0
TRIP13,0.0
CLEC10A,0.0
CPVL,0.0
DUSP14,0.0
ZNF564,8.512381e-05
RDH8,-0.0001327976
IFT172,0.0
GATA1,0.0
CERK,1.6116068e-05
FN3KRP,0.0
ARGFX,0.0
C9orf153,0.0
C9orf152,0.0
RGCC,-8.655319e-05
DNAL4,-0.0029259576
DNAL1,0.00021087707
LIN7A,0.0
TGM1,0.0
LIN7C,0.0
LIN7B,0.0
TGM4,0.0
IMMP2L,0.0
TGM6,0.0
SMG5,0.0
OR2D2,-6.1252804e-06
OR2D3,3.1728308e-07
OPHN1,0.0
ARFGAP3,1.706523e-06
CLDN11,0.00049426756
TMEM179,0.0
FOXI1,0.0
TMEM177,0.0
FOXI3,0.0
FOXI2,0.0
CLSTN1,0.0
CLSTN2,0.0
TMEM171,0.0
EIF3H,0.0069288407
EIF3I,0.0
EIF3J,0.0
FOXH1,0.0
EIF3L,0.0
EIF3M,0.0
CLIP2,0.0
SLX1A,0.0
EIF3A,0.0
EIF3B,0.0
FNBP4,0.0
EIF3D,0.0
CLIP1,-8.183075e-06
EIF3F,0.0
EIF3G,0.0
SETD5,0.0
FGFBP3,0.0
FGFBP2,0.0
FGFBP1,0.0
FADD,0.0033700066
ARMC10,0.0
ARMC12,0.0
METTL21C,0.0
NOL10,0.0
ELSPBP1,0.0
NOL12,0.0
CDKN2B,-0.0054330938
WT1,0.0
CDKN2A,-0.0003053607
TBC1D20,0.0
CDKN2D,-7.767813e-05
BARD1,0.0
INPP5B,-0.0016813958
SETD4,0.0
EDEM2,-5.8130907e-05
EDEM3,-2.1433394e-05
EDEM1,-6.3477826e-05
TCF4,0.0
ZNF560,-4.0757768e-05
GRPEL1,0.0
INPP5E,-0.0006772321
NTPCR,-0.002585894
TENM3,0.0
INPP5F,0.00031836636
SAP30L,0.00073760044
FAM3D,0.0
CSTF2T,0.0
NKAPL,0.0
UBTD2,0.0
LARP4B,0.0
UBTD1,0.0
TAS1R1,0.00026987673
TAS1R3,-0.00033515712
TAS1R2,0.0012937501
SMG1,0.0
CCL2,1.5530026e-05
NFATC1,-0.0019663735
NFATC2,0.024870226
RPL37A,4.868535e-05
NFATC4,0.00022094906
TNFAIP8L2,0.0
CCL4,0.00083300064
CCL5,0.0021806923
TAS2R20,-0.00012287773
CCL8,0.00041796482
ZAR1L,0.0
MYCBPAP,0.0
AP2B1,0.0014115719
TBC1D25,0.0
HCCS,0.0014921791
GFER,0.0
GATAD1,0.0
HS3ST3A1,0.0005175648
SPATC1L,0.0
GAD1,-2.9108423e-05
CYP26B1,0.0001557717
STX12,1.053273e-05
PABPC1L2B,0.0
TUBD1,0.0
PPP1R14D,0.0
PABPC1L2A,0.0
PPP1R14B,0.0
OR2AG2,-1.3758869e-06
OR2AG1,-3.0584772e-07
PPP1R14A,0.0003392821
UBP1,0.0
CD46,-0.0022902542
SSC5D,0.0
PERM1,0.0
TCTE3,0.0
TCTE1,0.0
CD40,0.02436173
MSANTD4,0.0
ACY1,0.00019335776
CA10,0.0
SDSL,-3.897135e-05
RALY,0.0
SRRT,0.0
PCDH12,0.0
LCE3D,0.0
PCDH10,0.0
PCDH17,0.0
ALKBH8,0.0
PCDH15,0.0
VPS53,0.0
SRRD,0.0
ALKBH4,0.0
PCDH19,0.0
ALKBH2,0.0
ALKBH3,0.0
RALA,0.0032512376
ALKBH1,0.0
OR10G7,-4.145283e-06
OR10G4,-2.3180387e-06
C8orf58,0.0
OR10G2,-1.3728193e-06
OR10G9,-2.1802543e-06
OR10G8,-9.805748e-07
KRT18,-8.6047345e-05
MALSU1,0.0
MPZL3,0.0
DBF4B,0.0
DNAJB9,0.0
PVR,0.0
ZNF714,-0.00057152536
DNAJB2,-0.000109508095
DNAJB1,0.0004398707
ERCC6L,0.0
DNAJB7,0.0
DNAJB6,0.0
DNAJB5,0.0
DNAJB4,0.0
AMDHD1,-0.00018344705
AMDHD2,-0.0006561768
TRMT5,0.0
KDM6A,0.0
DIDO1,0.0
DPY19L3,0.0
FAM110D,0.0
KISS1,-0.0014760906
HMSD,0.0
NIPAL1,0.0
FRK,0.0
TRMT1,0.0
NIPAL2,0.0
NIPAL3,0.0
ZNF808,0.00017942487
ZNF805,-3.240436e-05
FRY,0.0
EPB41,0.0
ZNF800,0.0
COL17A1,-0.0001736799
OR1N2,3.0717767e-06
LIME1,0.0
GSPT1,0.0
GRIK1,-0.007724147
QRFPR,-0.0015294178
GRIK3,-0.00012670616
GRIK4,9.714014e-07
GRIK5,-0.0024904353
RNF149,0.0
RAB28,0.0
SGSH,-0.00010450685
RNF141,0.0
RNF145,0.0
CALR,-0.0033242851
SKOR1,0.0
OXLD1,0.0
KDSR,-3.5030655e-06
PHB2,0.0
SYNRG,0.0
HELB,0.0
MSH4,0.0
MSH5,0.0
MSH6,0.00027517474
ASAH2B,0.0
TPSB2,4.774831e-05
FAM219B,0.0
ACCS,0.0
CD320,0.0
MUC3A,0.0
PCDH18,0.0
XCR1,0.00014204401
PROB1,0.0
LYRM2,0.0
C16orf46,0.0
PACSIN1,0.0
PACSIN3,0.0
PACSIN2,0.0
GREM2,0.0
GREM1,0.0
DHH,6.832881e-05
OR51F2,7.5104936e-08
TRIM8,0.0
INTU,0.0
PADI3,0.0
PADI2,0.0
CNTN1,0.0
PADI4,-0.00012316165
CDK20,0.0
CDC16,4.8896245e-06
GJA10,0.0
AGTPBP1,0.0
PES1,0.0
PM20D2,0.0
TOE1,0.0
WDR72,0.0
OR10AG1,-4.16064e-06
OR11H2,1.2751179e-06
SHC4,0.0002284924
GPIHBP1,0.0
NRIP1,0.0
NRIP2,0.0
NRIP3,0.0
GPR135,0.0
SAE1,0.0
VTI1A,0.0
TWISTNB,0.0
VTI1B,0.0
ATP6V1C2,-4.339874e-05
ATP6V1C1,0.009825874
GPR139,0.0
AHNAK,-0.00010422965
VCAM1,-0.001070434
TEKT2,0.0
RPN1,0.000389545
VPS37C,7.038107e-05
CDKN2AIP,0.0
CHSY3,-0.00030221423
DMRTC1,0.0
CHSY1,9.8252676e-05
TSKU,0.0
GPATCH1,0.0
OCIAD2,0.0
SPIDR,0.0
PPP1R3E,0.00062694115
OCIAD1,0.0
PPP1R3C,-0.0002070258
PPP1R3B,-7.159286e-05
PPP1R3A,-1.1671643e-05
TFIP11,0.0
TMEM191C,0.0
AHCTF1,0.0
PNPLA1,0.0
GOPC,0.0
MCF2,0.0
PPP2R3C,0.0017635628
LUC7L3,0.0
LUC7L2,0.0
FAM131A,0.0
FAM131B,0.0
FAM131C,0.0
TRMU,0.0
TBXAS1,-0.0010751499
NCKAP5,0.0
YTHDC1,0.0
ERLEC1,-1.708976e-05
INSRR,0.0003459372
SH3GLB1,0.000113150054
SH3GLB2,7.567973e-05
CDO1,-0.00047588418
PPP1R36,0.0
PPP1R35,0.0
SEMA3B,-4.5447423e-06
TLE6,-6.1630857e-07
CHERP,0.0
MCMDC2,0.0
EHHADH,-0.0030754604
LRRC71,0.0
LRRC72,0.0
LRRC73,0.0
NME4,0.013800051
NME5,0.0
NME6,0.008548513
NME7,-0.0047658235
INPP5D,4.1200597e-06
NME1,0.0003515651
NME2,2.9448554e-05
NME3,0.039259385
INPP5J,0.0004902462
INPP5K,4.879146e-05
NME8,0.0
NME9,0.0
RAI14,0.0
FREM2,4.6971496e-07
FREM1,1.2815462e-05
PID1,0.0
ZNF37A,0.00010301689
MSANTD1,0.0
SHC1,-0.0067524593
CHI3L2,0.0
HELT,0.0
CNST,0.0
HELQ,0.0
CLSPN,0.0
EPB42,0.0
HELZ,0.0
GSKIP,0.0
MATR3,-0.00048217017
MYADM,0.0
RBAK,0.00073028065
PDCL2,0.0
NUDT8,0.0
PON1,0.0
MTG2,0.0
CEP164,0.0
