,,coef
PTK2B,promoter,0.00021247877
CBR3,mut_important,0.0
CBR3,cnv_del,0.0
CBR3,cnv_amp,2.8643406e-05
CBR3,promoter,-1.2884631e-05
GYPA,mut_important,0.0
GYPA,cnv_del,0.0
GYPA,cnv_amp,0.0
GYPA,promoter,0.0
DAB2,mut_important,0.0
DAB2,cnv_del,0.0
DAB2,cnv_amp,5.075119e-05
DAB2,promoter,0.0
DAB1,mut_important,0.0
DAB1,cnv_del,0.0
DAB1,cnv_amp,6.728448e-06
DAB1,promoter,0.0
KRT8,mut_important,0.0
KRT8,cnv_del,0.0
KRT8,cnv_amp,0.0
KRT8,promoter,0.0
ANKRD13C,mut_important,0.0
ANKRD13C,cnv_del,0.0
ANKRD13C,cnv_amp,0.0
ANKRD13C,promoter,0.0
ZFYVE26,mut_important,0.0
ZFYVE26,cnv_del,0.0
ZFYVE26,cnv_amp,0.0
ZFYVE26,promoter,0.0
SYNJ2BP,mut_important,0.0
SYNJ2BP,cnv_del,0.0
SYNJ2BP,cnv_amp,0.0
SYNJ2BP,promoter,0.0
GTSF1L,mut_important,0.0
GTSF1L,cnv_del,0.0
GTSF1L,cnv_amp,0.0
GTSF1L,promoter,0.0
MKLN1,mut_important,0.0
MKLN1,cnv_del,0.0
MKLN1,cnv_amp,0.0
MKLN1,promoter,0.0
EEFSEC,mut_important,0.0
EEFSEC,cnv_del,0.0
EEFSEC,cnv_amp,0.0
EEFSEC,promoter,0.0
PARN,mut_important,0.0
PARN,cnv_del,0.0
PARN,cnv_amp,0.0
PARN,promoter,0.0
RNASEK,mut_important,0.0
RNASEK,cnv_del,0.0
RNASEK,cnv_amp,0.0
RNASEK,promoter,0.0
RAB5A,mut_important,0.0
RAB5A,cnv_del,0.0
RAB5A,cnv_amp,-4.0614952e-05
RAB5A,promoter,0.0
RAB5C,mut_important,0.0
RAB5C,cnv_del,0.0
RAB5C,cnv_amp,8.8937526e-08
RAB5C,promoter,3.3515375e-06
RAB5B,mut_important,0.0
RAB5B,cnv_del,0.0
RAB5B,cnv_amp,0.00011898997
RAB5B,promoter,5.288924e-06
NPIPB9,mut_important,0.0
NPIPB9,cnv_del,0.0
NPIPB9,cnv_amp,0.0
NPIPB9,promoter,0.0
SCN10A,mut_important,0.0
SCN10A,cnv_del,0.0
SCN10A,cnv_amp,0.0
SCN10A,promoter,0.0
PROM1,mut_important,0.0
PROM1,cnv_del,0.0
PROM1,cnv_amp,0.0
PROM1,promoter,0.0
NHEJ1,mut_important,0.0
NHEJ1,cnv_del,0.0
NHEJ1,cnv_amp,0.0
NHEJ1,promoter,0.0
KPTN,mut_important,0.0
KPTN,cnv_del,0.0
KPTN,cnv_amp,0.0
KPTN,promoter,0.0
SLC41A1,mut_important,0.0
SLC41A1,cnv_del,0.0
SLC41A1,cnv_amp,0.0
SLC41A1,promoter,0.0
SLC41A3,mut_important,0.0
SLC41A3,cnv_del,0.0
SLC41A3,cnv_amp,0.0
SLC41A3,promoter,0.0
SLC41A2,mut_important,0.0
SLC41A2,cnv_del,0.0
SLC41A2,cnv_amp,0.0
SLC41A2,promoter,0.0
KCNC1,mut_important,0.0
KCNC1,cnv_del,0.0
KCNC1,cnv_amp,0.0
KCNC1,promoter,0.0
SCARB2,mut_important,0.0
SCARB2,cnv_del,0.0
SCARB2,cnv_amp,0.00045100317
SCARB2,promoter,2.3499299e-05
SCARB1,mut_important,0.0
SCARB1,cnv_del,0.0
SCARB1,cnv_amp,0.0001446102
SCARB1,promoter,0.0
C19orf54,mut_important,0.0
C19orf54,cnv_del,0.0
C19orf54,cnv_amp,0.0
C19orf54,promoter,0.0
SYCP1,mut_important,0.0
SYCP1,cnv_del,0.0
SYCP1,cnv_amp,0.0
SYCP1,promoter,0.0
CSF2,mut_important,0.0
CSF2,cnv_del,0.0
CSF2,cnv_amp,0.0
CSF2,promoter,0.0
CSF3,mut_important,0.0
CSF3,cnv_del,0.0
CSF3,cnv_amp,-8.766704e-05
CSF3,promoter,0.0
SAYSD1,mut_important,0.0
SAYSD1,cnv_del,0.0
SAYSD1,cnv_amp,0.0
SAYSD1,promoter,0.0
WNT7A,mut_important,0.0
WNT7A,cnv_del,0.0
WNT7A,cnv_amp,-0.0008455181
WNT7A,promoter,0.009920134
OR51I2,mut_important,0.0
OR51I2,cnv_del,0.0
OR51I2,cnv_amp,0.0
OR51I2,promoter,0.0
WNT7B,mut_important,0.0
WNT7B,cnv_del,0.0
WNT7B,cnv_amp,0.0
WNT7B,promoter,8.430667e-06
ANXA1,mut_important,0.0
ANXA1,cnv_del,0.0
ANXA1,cnv_amp,0.0
ANXA1,promoter,0.0
ERAP1,mut_important,0.0
ERAP1,cnv_del,0.0
ERAP1,cnv_amp,0.0
ERAP1,promoter,0.0
LITAF,mut_important,0.0
LITAF,cnv_del,0.0
LITAF,cnv_amp,-0.00083575083
LITAF,promoter,-0.00011727852
KCNC2,mut_important,0.0
KCNC2,cnv_del,0.0
KCNC2,cnv_amp,0.0
KCNC2,promoter,0.0
RRAD,mut_important,0.0
RRAD,cnv_del,0.0
RRAD,cnv_amp,0.0
RRAD,promoter,0.0
ANXA3,mut_important,0.0
ANXA3,cnv_del,0.0
ANXA3,cnv_amp,0.0
ANXA3,promoter,0.0
NMRK1,mut_important,0.0
NMRK1,cnv_del,0.0
NMRK1,cnv_amp,-7.859168e-06
NMRK1,promoter,-1.909532e-05
GRB14,mut_important,0.0
GRB14,cnv_del,0.0
GRB14,cnv_amp,0.0
GRB14,promoter,0.0
RRAS,mut_important,0.0
RRAS,cnv_del,0.0
RRAS,cnv_amp,0.0
RRAS,promoter,-0.00010095897
CNTN3,mut_important,0.0
CNTN3,cnv_del,0.0
CNTN3,cnv_amp,0.0
CNTN3,promoter,0.0
ANXA2,mut_important,0.0
ANXA2,cnv_del,0.0
ANXA2,cnv_amp,0.0
ANXA2,promoter,7.224412e-06
CNTN6,mut_important,0.0
CNTN6,cnv_del,0.0
CNTN6,cnv_amp,0.0
CNTN6,promoter,0.0
PLA2G1B,mut_important,0.0
PLA2G1B,cnv_del,0.0
PLA2G1B,cnv_amp,0.0004020303
PLA2G1B,promoter,0.0
CNTN5,mut_important,0.0
CNTN5,cnv_del,0.0
CNTN5,cnv_amp,0.0
CNTN5,promoter,0.0
ZBTB7A,mut_important,0.0
ZBTB7A,cnv_del,0.0
ZBTB7A,cnv_amp,0.0
ZBTB7A,promoter,0.0
ZNF169,mut_important,0.0
ZNF169,cnv_del,0.0
ZNF169,cnv_amp,9.25482e-06
ZNF169,promoter,0.00035478218
DDX59,mut_important,0.0
DDX59,cnv_del,0.0
DDX59,cnv_amp,0.0
DDX59,promoter,0.0
KCNC3,mut_important,0.0
KCNC3,cnv_del,0.0
KCNC3,cnv_amp,0.0
KCNC3,promoter,1.7131642e-05
PRR13,mut_important,0.0
PRR13,cnv_del,0.0
PRR13,cnv_amp,0.0
PRR13,promoter,0.0
DDX52,mut_important,0.0
DDX52,cnv_del,0.0
DDX52,cnv_amp,0.0
DDX52,promoter,0.0
OSCAR,mut_important,0.0
OSCAR,cnv_del,0.0
OSCAR,cnv_amp,2.405048e-07
OSCAR,promoter,1.678832e-08
DDX50,mut_important,0.0
DDX50,cnv_del,0.0
DDX50,cnv_amp,0.0
DDX50,promoter,0.0
ANXA6,mut_important,0.0
ANXA6,cnv_del,0.0
ANXA6,cnv_amp,0.0
ANXA6,promoter,0.0
DDX56,mut_important,0.0
DDX56,cnv_del,0.0
DDX56,cnv_amp,0.0
DDX56,promoter,0.0
CSRNP1,mut_important,0.0
CSRNP1,cnv_del,0.0
CSRNP1,cnv_amp,0.0
CSRNP1,promoter,0.0
CSRNP2,mut_important,0.0
CSRNP2,cnv_del,0.0
CSRNP2,cnv_amp,0.0
CSRNP2,promoter,0.0
CSRNP3,mut_important,0.0
CSRNP3,cnv_del,0.0
CSRNP3,cnv_amp,0.0
CSRNP3,promoter,0.0
GATM,mut_important,0.0
GATM,cnv_del,0.0
GATM,cnv_amp,0.0
GATM,promoter,-0.0015475842
CDC42BPG,mut_important,0.0
CDC42BPG,cnv_del,0.0
CDC42BPG,cnv_amp,0.0
CDC42BPG,promoter,0.0
TOP3A,mut_important,0.0
TOP3A,cnv_del,0.0
TOP3A,cnv_amp,0.0
TOP3A,promoter,0.0
FOCAD,mut_important,0.0
FOCAD,cnv_del,0.0
FOCAD,cnv_amp,0.0
FOCAD,promoter,0.0
SCAMP5,mut_important,0.0
SCAMP5,cnv_del,0.0
SCAMP5,cnv_amp,0.0
SCAMP5,promoter,0.0
TXNRD2,mut_important,0.0
TXNRD2,cnv_del,0.0
TXNRD2,cnv_amp,0.0
TXNRD2,promoter,-1.3162135e-06
TXNRD3,mut_important,0.0
TXNRD3,cnv_del,0.0
TXNRD3,cnv_amp,-4.6480245e-06
TXNRD3,promoter,-0.0002495302
COX6C,mut_important,0.0
COX6C,cnv_del,0.0
COX6C,cnv_amp,0.46221775
COX6C,promoter,0.0
GATC,mut_important,0.0
GATC,cnv_del,0.0
GATC,cnv_amp,1.3397823e-06
GATC,promoter,0.0
BUB1,mut_important,0.0
BUB1,cnv_del,0.0
BUB1,cnv_amp,0.0
BUB1,promoter,9.1188315e-07
RNPS1,mut_important,0.0
RNPS1,cnv_del,0.0
RNPS1,cnv_amp,0.0
RNPS1,promoter,0.0
BUB3,mut_important,0.0
BUB3,cnv_del,0.0
BUB3,cnv_amp,4.5175624e-05
BUB3,promoter,0.0
NUPR1,mut_important,0.0
NUPR1,cnv_del,0.0
NUPR1,cnv_amp,0.0
NUPR1,promoter,0.0
UBE2E1,mut_important,0.0
UBE2E1,cnv_del,0.0
UBE2E1,cnv_amp,0.0
UBE2E1,promoter,0.0
UBE2E3,mut_important,0.0
UBE2E3,cnv_del,0.0
UBE2E3,cnv_amp,0.0
UBE2E3,promoter,0.0
UBE2E2,mut_important,0.0
UBE2E2,cnv_del,0.0
UBE2E2,cnv_amp,0.0
UBE2E2,promoter,0.0
CNGA1,mut_important,0.0
CNGA1,cnv_del,0.0
CNGA1,cnv_amp,0.0
CNGA1,promoter,0.0
CNGA2,mut_important,0.0
CNGA2,cnv_del,0.0
CNGA2,cnv_amp,7.019796e-05
CNGA2,promoter,0.0
CNGA3,mut_important,0.0
CNGA3,cnv_del,0.0
CNGA3,cnv_amp,0.0
CNGA3,promoter,0.0
CNGA4,mut_important,0.0
CNGA4,cnv_del,0.0
CNGA4,cnv_amp,0.0
CNGA4,promoter,0.0
ZFYVE28,mut_important,0.0
ZFYVE28,cnv_del,0.0
ZFYVE28,cnv_amp,0.0
ZFYVE28,promoter,0.0
PRR18,mut_important,0.0
PRR18,cnv_del,0.0
PRR18,cnv_amp,0.0
PRR18,promoter,0.0
CLEC2L,mut_important,0.0
CLEC2L,cnv_del,0.0
CLEC2L,cnv_amp,0.0
CLEC2L,promoter,0.0
DNAH2,mut_important,0.0077898935
DNAH2,cnv_del,-3.490573e-06
DNAH2,cnv_amp,-0.0004724109
DNAH2,promoter,-0.000532672
EGLN2,mut_important,0.0
EGLN2,cnv_del,0.0
EGLN2,cnv_amp,0.0
EGLN2,promoter,-3.26263e-05
NASP,mut_important,0.0
NASP,cnv_del,0.0
NASP,cnv_amp,0.0
NASP,promoter,0.0
DNAH1,mut_important,0.0
DNAH1,cnv_del,0.00017213848
DNAH1,cnv_amp,0.0
DNAH1,promoter,0.0
PLA2G10,mut_important,0.0
PLA2G10,cnv_del,0.0
PLA2G10,cnv_amp,-0.0011189956
PLA2G10,promoter,0.0
DNAH7,mut_important,0.0
DNAH7,cnv_del,0.0
DNAH7,cnv_amp,0.00071074767
DNAH7,promoter,0.0031481457
TP53BP2,mut_important,0.0
TP53BP2,cnv_del,0.0
TP53BP2,cnv_amp,0.0
TP53BP2,promoter,0.0
DNAH5,mut_important,-0.0027381696
DNAH5,cnv_del,-3.8833285e-05
DNAH5,cnv_amp,0.0053645065
DNAH5,promoter,0.0
HSD17B13,mut_important,0.0
HSD17B13,cnv_del,0.0
HSD17B13,cnv_amp,0.0
HSD17B13,promoter,0.0
DNAH8,mut_important,0.0
DNAH8,cnv_del,0.0
DNAH8,cnv_amp,0.0004748063
DNAH8,promoter,0.0
DNAH9,mut_important,0.0
DNAH9,cnv_del,0.0026929895
DNAH9,cnv_amp,0.0
DNAH9,promoter,0.0
MYBPC3,mut_important,0.0
MYBPC3,cnv_del,0.0
MYBPC3,cnv_amp,0.0
MYBPC3,promoter,0.0
MYBPC2,mut_important,0.0
MYBPC2,cnv_del,0.0
MYBPC2,cnv_amp,0.0
MYBPC2,promoter,0.0
MYBPC1,mut_important,0.0
MYBPC1,cnv_del,0.0
MYBPC1,cnv_amp,0.0
MYBPC1,promoter,0.0
POU5F1,mut_important,0.0
POU5F1,cnv_del,0.0
POU5F1,cnv_amp,0.0
POU5F1,promoter,0.0
SASS6,mut_important,0.0
SASS6,cnv_del,0.0
SASS6,cnv_amp,0.0
SASS6,promoter,0.0
HSD17B12,mut_important,0.0
HSD17B12,cnv_del,0.0
HSD17B12,cnv_amp,1.6806489e-05
HSD17B12,promoter,-0.00017527484
TMEM130,mut_important,0.0
TMEM130,cnv_del,0.0
TMEM130,cnv_amp,0.0
TMEM130,promoter,0.0
TMEM131,mut_important,0.0
TMEM131,cnv_del,0.0
TMEM131,cnv_amp,0.0
TMEM131,promoter,0.0
TMEM134,mut_important,0.0
TMEM134,cnv_del,0.0
TMEM134,cnv_amp,0.0
TMEM134,promoter,0.0
TMEM135,mut_important,0.0
TMEM135,cnv_del,0.0
TMEM135,cnv_amp,0.0
TMEM135,promoter,0.0
LCMT2,mut_important,0.0
LCMT2,cnv_del,0.0
LCMT2,cnv_amp,0.0
LCMT2,promoter,0.0
CSF1R,mut_important,0.0
CSF1R,cnv_del,0.0
CSF1R,cnv_amp,0.0
CSF1R,promoter,0.0
TMEM138,mut_important,0.0
TMEM138,cnv_del,0.0
TMEM138,cnv_amp,0.0
TMEM138,promoter,0.0
TMEM139,mut_important,0.0
TMEM139,cnv_del,0.0
TMEM139,cnv_amp,0.0
TMEM139,promoter,0.0
FOXE1,mut_important,0.0
FOXE1,cnv_del,0.0
FOXE1,cnv_amp,0.0
FOXE1,promoter,0.0
CCDC42,mut_important,0.0
CCDC42,cnv_del,0.0
CCDC42,cnv_amp,0.0
CCDC42,promoter,0.0
FOXE3,mut_important,0.0
FOXE3,cnv_del,0.0
FOXE3,cnv_amp,0.0
FOXE3,promoter,0.0
LAG3,mut_important,0.0
LAG3,cnv_del,0.0
LAG3,cnv_amp,0.0
LAG3,promoter,0.0
DHFR,mut_important,0.0
DHFR,cnv_del,0.0
DHFR,cnv_amp,0.0
DHFR,promoter,0.0
TRPC3,mut_important,0.0
TRPC3,cnv_del,0.0
TRPC3,cnv_amp,1.1510407e-05
TRPC3,promoter,4.4765646e-05
SPRY1,mut_important,0.0
SPRY1,cnv_del,0.0
SPRY1,cnv_amp,0.0
SPRY1,promoter,0.0
TRPC1,mut_important,0.0
TRPC1,cnv_del,0.0
TRPC1,cnv_amp,0.0
TRPC1,promoter,0.0
TRPC6,mut_important,0.0
TRPC6,cnv_del,0.0
TRPC6,cnv_amp,4.409053e-05
TRPC6,promoter,0.0
TRPC7,mut_important,0.0
TRPC7,cnv_del,0.0
TRPC7,cnv_amp,0.0
TRPC7,promoter,0.0
TRPC4,mut_important,0.0
TRPC4,cnv_del,1.8470685e-07
TRPC4,cnv_amp,0.0
TRPC4,promoter,-9.961584e-06
TRPC5,mut_important,0.0
TRPC5,cnv_del,0.0
TRPC5,cnv_amp,-3.4655284e-06
TRPC5,promoter,0.0
DNAH3,mut_important,0.0
DNAH3,cnv_del,0.0
DNAH3,cnv_amp,-0.0007512383
DNAH3,promoter,0.0042232163
RASSF10,mut_important,0.0
RASSF10,cnv_del,0.0
RASSF10,cnv_amp,0.0
RASSF10,promoter,0.0
GPR12,mut_important,0.0
GPR12,cnv_del,0.0
GPR12,cnv_amp,0.0
GPR12,promoter,0.0
ETF1,mut_important,0.0
ETF1,cnv_del,0.0
ETF1,cnv_amp,0.0
ETF1,promoter,0.0
COASY,mut_important,0.0
COASY,cnv_del,0.0
COASY,cnv_amp,-0.00013547503
COASY,promoter,0.00048317574
ZDHHC23,mut_important,0.0
ZDHHC23,cnv_del,0.0
ZDHHC23,cnv_amp,0.0
ZDHHC23,promoter,0.0
TNFSF15,mut_important,0.0
TNFSF15,cnv_del,0.0
TNFSF15,cnv_amp,0.0
TNFSF15,promoter,0.0
CDKL5,mut_important,0.0
CDKL5,cnv_del,0.0
CDKL5,cnv_amp,0.0
CDKL5,promoter,0.0
DUSP11,mut_important,0.0
DUSP11,cnv_del,0.0
DUSP11,cnv_amp,0.0
DUSP11,promoter,0.0
DIRAS2,mut_important,0.0
DIRAS2,cnv_del,0.0
DIRAS2,cnv_amp,0.0
DIRAS2,promoter,0.0
CDKL1,mut_important,0.0
CDKL1,cnv_del,0.0
CDKL1,cnv_amp,0.0
CDKL1,promoter,0.0
CDKL3,mut_important,0.0
CDKL3,cnv_del,0.0
CDKL3,cnv_amp,0.0
CDKL3,promoter,0.0
CDKL2,mut_important,0.0
CDKL2,cnv_del,0.0
CDKL2,cnv_amp,0.0
CDKL2,promoter,0.0
USF2,mut_important,0.0
USF2,cnv_del,0.0
USF2,cnv_amp,0.0
USF2,promoter,0.0
FBXO22,mut_important,0.0
FBXO22,cnv_del,0.0
FBXO22,cnv_amp,-2.2516856e-06
FBXO22,promoter,0.0
FBXO21,mut_important,0.0
FBXO21,cnv_del,0.0
FBXO21,cnv_amp,0.0
FBXO21,promoter,0.0
USF1,mut_important,0.0
USF1,cnv_del,0.0
USF1,cnv_amp,0.0
USF1,promoter,0.0
FBXO27,mut_important,0.0
FBXO27,cnv_del,0.0
FBXO27,cnv_amp,0.0
FBXO27,promoter,0.0
TBX15,mut_important,0.0
TBX15,cnv_del,0.0
TBX15,cnv_amp,0.0
TBX15,promoter,0.0
FBXO25,mut_important,0.0
FBXO25,cnv_del,0.0
FBXO25,cnv_amp,1.6035177e-05
FBXO25,promoter,-8.14753e-06
FBXO24,mut_important,0.0
FBXO24,cnv_del,0.0
FBXO24,cnv_amp,0.0
FBXO24,promoter,0.0
TBX18,mut_important,0.0
TBX18,cnv_del,0.0
TBX18,cnv_amp,0.0
TBX18,promoter,0.0
TBX19,mut_important,0.0
TBX19,cnv_del,0.0
TBX19,cnv_amp,0.0
TBX19,promoter,0.0
OR8K3,mut_important,0.0
OR8K3,cnv_del,0.0
OR8K3,cnv_amp,9.472914e-06
OR8K3,promoter,0.0
FBXO28,mut_important,0.0
FBXO28,cnv_del,0.0
FBXO28,cnv_amp,0.0
FBXO28,promoter,0.0
SLC35C2,mut_important,0.0
SLC35C2,cnv_del,0.0
SLC35C2,cnv_amp,0.0
SLC35C2,promoter,0.0
SLC35C1,mut_important,0.0
SLC35C1,cnv_del,0.0
SLC35C1,cnv_amp,0.0
SLC35C1,promoter,0.0
XK,mut_important,0.0
XK,cnv_del,0.0
XK,cnv_amp,0.0
XK,promoter,0.0
CCDC185,mut_important,0.0
CCDC185,cnv_del,0.0
CCDC185,cnv_amp,0.0
CCDC185,promoter,0.0
MRGPRX3,mut_important,0.0
MRGPRX3,cnv_del,0.0
MRGPRX3,cnv_amp,0.0
MRGPRX3,promoter,0.0
GNB5,mut_important,0.0
GNB5,cnv_del,0.0
GNB5,cnv_amp,0.00015482983
GNB5,promoter,0.00014076603
GNB4,mut_important,0.0
GNB4,cnv_del,0.0
GNB4,cnv_amp,0.006314085
GNB4,promoter,-0.007903166
AMBRA1,mut_important,0.0
AMBRA1,cnv_del,0.0
AMBRA1,cnv_amp,-5.937576e-05
AMBRA1,promoter,3.487064e-05
MRGPRX2,mut_important,0.0
MRGPRX2,cnv_del,0.0
MRGPRX2,cnv_amp,0.0
MRGPRX2,promoter,0.0
GNB1,mut_important,0.0
GNB1,cnv_del,0.0
GNB1,cnv_amp,0.0009778071
GNB1,promoter,0.0022461906
XG,mut_important,0.0
XG,cnv_del,0.0
XG,cnv_amp,0.0
XG,promoter,0.0
GNB3,mut_important,0.0
GNB3,cnv_del,0.0
GNB3,cnv_amp,0.0008216799
GNB3,promoter,-0.0061827893
GNB2,mut_important,0.0
GNB2,cnv_del,0.0
GNB2,cnv_amp,-0.0002156738
GNB2,promoter,3.6055408e-05
C11orf88,mut_important,0.0
C11orf88,cnv_del,0.0
C11orf88,cnv_amp,0.0
C11orf88,promoter,0.0
CHRNA10,mut_important,0.0
CHRNA10,cnv_del,0.0
CHRNA10,cnv_amp,0.0
CHRNA10,promoter,0.0
LACTB,mut_important,0.0
LACTB,cnv_del,0.0
LACTB,cnv_amp,0.0
LACTB,promoter,0.0
ASAH2,mut_important,0.0
ASAH2,cnv_del,0.0
ASAH2,cnv_amp,0.0
ASAH2,promoter,0.0
SAMHD1,mut_important,0.0
SAMHD1,cnv_del,0.0
SAMHD1,cnv_amp,6.467877e-05
SAMHD1,promoter,3.8221613e-05
C11orf87,mut_important,0.0
C11orf87,cnv_del,0.0
C11orf87,cnv_amp,0.0
C11orf87,promoter,0.0
C11orf80,mut_important,0.0
C11orf80,cnv_del,0.0
C11orf80,cnv_amp,0.0
C11orf80,promoter,0.0
C22orf31,mut_important,0.0
C22orf31,cnv_del,0.0
C22orf31,cnv_amp,0.0
C22orf31,promoter,0.0
MAP1LC3B2,mut_important,0.0
MAP1LC3B2,cnv_del,0.0
MAP1LC3B2,cnv_amp,4.445279e-05
MAP1LC3B2,promoter,0.0
ANXA5,mut_important,0.0
ANXA5,cnv_del,0.0
ANXA5,cnv_amp,0.0
ANXA5,promoter,0.0
MUCL1,mut_important,0.0
MUCL1,cnv_del,0.0
MUCL1,cnv_amp,0.0
MUCL1,promoter,0.0
FAM107A,mut_important,0.0
FAM107A,cnv_del,0.0
FAM107A,cnv_amp,0.0
FAM107A,promoter,0.0
SFXN5,mut_important,0.0
SFXN5,cnv_del,0.0
SFXN5,cnv_amp,0.0
SFXN5,promoter,0.0
OR2T29,mut_important,0.0
OR2T29,cnv_del,0.0
OR2T29,cnv_amp,-0.00028569184
OR2T29,promoter,0.0
PARD3B,mut_important,0.0
PARD3B,cnv_del,0.0
PARD3B,cnv_amp,0.0
PARD3B,promoter,0.0
OR2T27,mut_important,0.0
OR2T27,cnv_del,0.0
OR2T27,cnv_amp,-0.00019930616
OR2T27,promoter,0.0
SRXN1,mut_important,0.0
SRXN1,cnv_del,0.0
SRXN1,cnv_amp,0.0
SRXN1,promoter,0.0
CRHR2,mut_important,0.0
CRHR2,cnv_del,0.0
CRHR2,cnv_amp,0.00022633452
CRHR2,promoter,0.0
CKAP2L,mut_important,0.0
CKAP2L,cnv_del,0.0
CKAP2L,cnv_amp,0.0
CKAP2L,promoter,0.0
CRHR1,mut_important,0.0
CRHR1,cnv_del,0.0
CRHR1,cnv_amp,-4.9752918e-05
CRHR1,promoter,-0.00017247353
TGFBR3,mut_important,0.0
TGFBR3,cnv_del,0.0
TGFBR3,cnv_amp,0.0
TGFBR3,promoter,0.0
FRAS1,mut_important,0.0
FRAS1,cnv_del,0.0
FRAS1,cnv_amp,6.745884e-06
FRAS1,promoter,1.643213e-06
UBE2QL1,mut_important,0.0
UBE2QL1,cnv_del,0.0
UBE2QL1,cnv_amp,0.0
UBE2QL1,promoter,0.0
RPA1,mut_important,0.0
RPA1,cnv_del,0.0
RPA1,cnv_amp,0.0
RPA1,promoter,0.0
DCAF11,mut_important,0.0
DCAF11,cnv_del,0.0
DCAF11,cnv_amp,0.0
DCAF11,promoter,0.0
ETFB,mut_important,0.0
ETFB,cnv_del,0.0
ETFB,cnv_amp,0.0
ETFB,promoter,0.0
GTF2A1,mut_important,0.0
GTF2A1,cnv_del,0.0
GTF2A1,cnv_amp,0.0
GTF2A1,promoter,0.0
GTF2A2,mut_important,0.0
GTF2A2,cnv_del,0.0
GTF2A2,cnv_amp,0.0
GTF2A2,promoter,0.0
ANKFN1,mut_important,0.0
ANKFN1,cnv_del,0.0
ANKFN1,cnv_amp,0.0
ANKFN1,promoter,0.0
IL18BP,mut_important,0.0
IL18BP,cnv_del,0.0
IL18BP,cnv_amp,0.0
IL18BP,promoter,0.0
SLC18B1,mut_important,0.0
SLC18B1,cnv_del,0.0
SLC18B1,cnv_amp,0.0
SLC18B1,promoter,0.0
IQGAP2,mut_important,0.0
IQGAP2,cnv_del,0.0
IQGAP2,cnv_amp,0.0
IQGAP2,promoter,-8.756966e-07
IQGAP3,mut_important,0.0
IQGAP3,cnv_del,0.0
IQGAP3,cnv_amp,-4.3857824e-05
IQGAP3,promoter,3.2669013e-05
P2RY2,mut_important,0.0
P2RY2,cnv_del,0.0
P2RY2,cnv_amp,1.8996074e-05
P2RY2,promoter,-0.00043403797
SLIRP,mut_important,0.0
SLIRP,cnv_del,0.0
SLIRP,cnv_amp,0.0
SLIRP,promoter,0.0
CXorf40A,mut_important,0.0
CXorf40A,cnv_del,0.0
CXorf40A,cnv_amp,0.0
CXorf40A,promoter,0.0
SCGB1D1,mut_important,0.0
SCGB1D1,cnv_del,0.0
SCGB1D1,cnv_amp,0.0
SCGB1D1,promoter,0.0
SCGB1D2,mut_important,0.0
SCGB1D2,cnv_del,0.0
SCGB1D2,cnv_amp,0.0
SCGB1D2,promoter,0.0
NDUFS2,mut_important,0.0
NDUFS2,cnv_del,0.0
NDUFS2,cnv_amp,-0.020432713
NDUFS2,promoter,0.0
MSMO1,mut_important,0.0
MSMO1,cnv_del,0.0
MSMO1,cnv_amp,0.0
MSMO1,promoter,-8.283898e-05
CEP131,mut_important,0.0
CEP131,cnv_del,0.0
CEP131,cnv_amp,0.0
CEP131,promoter,0.0
CDYL,mut_important,0.0
CDYL,cnv_del,0.0
CDYL,cnv_amp,0.0
CDYL,promoter,0.0
NDUFS3,mut_important,0.0
NDUFS3,cnv_del,0.0
NDUFS3,cnv_amp,0.0
NDUFS3,promoter,-0.00019978051
NOD1,mut_important,0.0
NOD1,cnv_del,0.0
NOD1,cnv_amp,0.0018934298
NOD1,promoter,-0.00012673748
NOD2,mut_important,0.0
NOD2,cnv_del,0.0
NOD2,cnv_amp,0.0
NOD2,promoter,0.0008940155
HCLS1,mut_important,0.0
HCLS1,cnv_del,5.049987e-05
HCLS1,cnv_amp,4.728396e-05
HCLS1,promoter,0.0
NDUFS4,mut_important,0.0
NDUFS4,cnv_del,0.0001315413
NDUFS4,cnv_amp,0.0
NDUFS4,promoter,0.0
TOX2,mut_important,0.0
TOX2,cnv_del,0.0
TOX2,cnv_amp,0.0
TOX2,promoter,0.0
TCP10L,mut_important,0.0
TCP10L,cnv_del,0.0
TCP10L,cnv_amp,0.0
TCP10L,promoter,0.0
TET3,mut_important,0.0
TET3,cnv_del,0.0
TET3,cnv_amp,0.0
TET3,promoter,0.0
WNT9B,mut_important,0.0
WNT9B,cnv_del,0.0
WNT9B,cnv_amp,-0.0011627353
WNT9B,promoter,0.0032055182
PCMTD2,mut_important,0.0
PCMTD2,cnv_del,0.0
PCMTD2,cnv_amp,0.0
PCMTD2,promoter,0.0
PANK1,mut_important,0.0
PANK1,cnv_del,0.0
PANK1,cnv_amp,0.0
PANK1,promoter,-0.002024327
RP2,mut_important,0.0
RP2,cnv_del,0.0
RP2,cnv_amp,0.0
RP2,promoter,0.0
KRI1,mut_important,0.0
KRI1,cnv_del,0.0
KRI1,cnv_amp,0.0
KRI1,promoter,0.0
RP9,mut_important,0.0
RP9,cnv_del,0.0
RP9,cnv_amp,0.0
RP9,promoter,0.0
TECPR1,mut_important,0.0
TECPR1,cnv_del,0.0
TECPR1,cnv_amp,-9.0748017e-07
TECPR1,promoter,2.4191175e-07
TECPR2,mut_important,0.0
TECPR2,cnv_del,0.0
TECPR2,cnv_amp,0.0
